x,y,id
24.111719560682307,34.78588643709224,0
24.112812586856226,34.785885429094854,0
24.112813814610483,34.78678720103546,0
24.111720776541077,34.78678820906649,0
24.111719560682307,34.78588643709224,0
24.047631733535244,34.839983911688705,1
24.048725475985357,34.839983478525326,1
24.048726007339173,34.84088524382092,1
24.04763225296175,34.84088567699878,1
24.047631733535244,34.839983911688705,1
24.11842789258962,34.8466601773142,2
24.11952172137522,34.846659107461676,2
24.119523025088384,34.84756087011997,2
24.11842918437164,34.84756194000819,2
24.11842789258962,34.8466601773142,2
24.042633022438956,34.850327617114345,3
24.04372690180995,34.85032722879253,3
24.043727378837435,34.85122899260791,3
24.042633487533042,34.851229380942684,3
24.042633022438956,34.850327617114345,3
24.038204704238247,34.85358612447433,4
24.03929862679376,34.853585775948254,4
24.039299055564026,34.85448753932789,4
24.038205121073208,34.85448788786559,4
24.038204704238247,34.85358612447433,4
24.061276619810133,34.87174447767922,5
24.06237078241431,34.87174392139636,5
24.062371463374095,34.872645681741965,5
24.06127728882395,34.8726462380434,5
24.061276619810133,34.87174447767922,5
25.633748781180167,34.874802939970394,6
25.634842538403735,34.87478823563858,6
25.634860387121176,34.87568962788701,6
25.633766617969254,34.875704332709084,6
25.633748781180167,34.874802939970394,6
24.050397637258918,34.8869822027307,7
24.051492002000682,34.88698174416083,7
24.05149256450509,34.88788350240173,7
24.05039818780837,34.88788396098689,7
24.050397637258918,34.8869822027307,7
25.73460451194857,34.87467173583203,8
25.73569821063053,34.87465612438415,8
25.735717160042686,34.87555746982778,8
25.73462344943491,34.87557308179614,8
25.73460451194857,34.87467173583203,8
25.724976690864683,34.88107879360804,9
25.72607047997854,34.88106326628223,9
25.726089328798103,34.88196461536083,9
25.724995527754423,34.88198014320425,9
25.724976690864683,34.88107879360804,9
24.765147417830878,34.923131326158426,10
24.76624216456526,34.923124427928215,10
24.76625054607739,34.92402610025306,10
24.765155787371015,34.924032998713194,10
24.765147417830878,34.923131326158426,10
24.77138459366334,34.92495266920355,11
24.772479362981123,34.924945714470624,11
24.772487813285966,34.92584738520129,11
24.771393031995178,34.92585434016601,11
24.77138459366334,34.92495266920355,11
24.900882108346114,34.92685996208353,12
24.901976866743222,34.926851840344995,12
24.901986734237607,34.92775348091999,12
24.900891963867952,34.92776160292921,12
24.900882108346114,34.92685996208353,12
24.953391391869207,34.928452811983014,13
24.954486155124343,34.92844421684633,13
24.954496597628776,34.92934584375483,13
