"","x"
"1",3711006
"2",3711004.8866982
"3",3711003.77339673
"4",3711002.6600956
"5",3711001.5467948
"6",3711000.43349434
"7",3710999.32019421
"8",3710998.20689441
"9",3710997.09359495
"10",3710995.98029582
"11",3710994.86699703
"12",3710993.75369857
"13",3710992.64040044
"14",3710991.52710265
"15",3710990.41380519
"16",3710989.30050807
"17",3710988.18721128
"18",3710987.07391482
"19",3710985.9606187
"20",3710984.84732291
"21",3710983.73402746
"22",3710982.62073234
"23",3710981.50743755
"24",3710980.3941431
"25",3710979.28084898
"26",3710978.1675552
"27",3710977.05426175
"28",3710975.94096863
"29",3710974.82767585
"30",3710973.7143834
"31",3710972.60109129
"32",3710971.4877995
"33",3710970.37450806
"34",3710969.26121695
"35",3710968.14792617
"36",3710967.03463572
"37",3710965.92134561
"38",3710964.80805584
"39",3710963.69476639
"40",3710962.58147729
"41",3710961.46818851
"42",3710960.35490007
"43",3710959.24161196
"44",3710958.12832419
"45",3710957.01503675
"46",3710955.90174965
"47",3710954.78846288
"48",3710953.67517644
"49",3710952.56189034
"50",3710951.44860457
"51",3710950.33531914
"52",3710949.22203404
"53",3710948.10874927
"54",3710946.99546484
"55",3710945.88218074
"56",3710944.76889697
"57",3710943.65561354
"58",3710942.54233045
"59",3710941.42904768
"60",3710940.31576525
"61",3710939.20248316
"62",3710938.0892014
"63",3710936.97591997
"64",3710935.86263888
"65",3710934.74935812
"66",3710933.6360777
"67",3710932.52279761
"68",3710931.40951785
"69",3710930.29623843
"70",3710929.18295934
"71",3710928.06968058
"72",3710926.95640216
"73",3710925.84312407
"74",3710924.72984632
"75",3710923.6165689
"76",3710922.50329182
"77",3710921.39001507
"78",3710920.27673865
"79",3710919.16346257
"80",3710918.05018682
"81",3710916.9369114
"82",3710915.82363632
"83",3710914.71036157
"84",3710913.59708716
"85",3710912.48381308
"86",3710911.37053934
"87",3710910.25726593
"88",3710909.14399285
"89",3710908.0307201
"90",3710906.9174477
"91",3710905.80417562
"92",3710904.69090388
"93",3710903.57763247
"94",3710902.4643614
"95",3710901.35109066
"96",3710900.23782025
"97",3710899.12455018
"98",3710898.01128045
"99",3710896.89801104
"100",3710895.78474197
"101",3710894.67147324
"102",3710893.55820484
"103",3710892.44493677
"104",3710891.33166903
"105",3710890.21840164
"106",3710889.10513457
"107",3710887.99186784
"108",3710886.87860144
"109",3710885.76533538
"110",3710884.65206965
"111",3710883.53880425
"112",3710882.42553919
"113",3710881.31227446
"114",3710880.19901007
"115",3710879.08574601
"116",3710877.97248228
"117",3710876.85921889
"118",3710875.74595583
"119",3710874.63269311
"120",3710873.51943072
"121",3710872.40616866
"122",3710871.29290694
"123",3710870.17964556
"124",3710869.0663845
"125",3710867.95312378
"126",3710866.8398634
"127",3710865.72660334
"128",3710864.61334363
"129",3710863.50008424
"130",3710862.38682519
"131",3710861.27356648
"132",3710860.16030809
"133",3710859.04705005
"134",3710857.93379233
"135",3710856.82053495
"136",3710855.7072779
"137",3710854.59402119
"138",3710853.48076481
"139",3710852.36750877
"140",3710851.25425306
"141",3710850.14099768
"142",3710849.02774264
"143",3710847.91448793
"144",3710846.80123356
"145",3710845.68797952
"146",3710844.57472581
"147",3710843.46147244
"148",3710842.3482194
"149",3710841.2349667
"150",3710840.12171433
"151",3710839.00846229
"152",3710837.89521059
"153",3710836.78195922
"154",3710835.66870818
"155",3710834.55545748
"156",3710833.44220712
"157",3710832.32895708
"158",3710831.21570739
"159",3710830.10245802
"160",3710828.98920899
"161",3710827.87596029
"162",3710826.76271193
"163",3710825.6494639
"164",3710824.53621621
"165",3710823.42296885
"166",3710822.30972182
"167",3710821.19647513
"168",3710820.08322877
"169",3710818.96998274
"170",3710817.85673705
"171",3710816.74349169
"172",3710815.63024667
"173",3710814.51700198
"174",3710813.40375763
"175",3710812.29051361
"176",3710811.17726992
"177",3710810.06402657
"178",3710808.95078355
"179",3710807.83754086
"180",3710806.72429851
"181",3710805.61105649
"182",3710804.49781481
"183",3710803.38457346
"184",3710802.27133244
"185",3710801.15809176
"186",3710800.04485142
"187",3710798.9316114
"188",3710797.81837172
"189",3710796.70513238
"190",3710795.59189337
"191",3710794.47865469
"192",3710793.36541634
"193",3710792.25217834
"194",3710791.13894066
"195",3710790.02570332
"196",3710788.91246631
"197",3710787.79922964
"198",3710786.6859933
"199",3710786.6859933
"200",3710785.57275729
"201",3710784.45952162
"202",3710783.34628628
"203",3710782.23305128
"204",3710781.11981661
"205",3710780.00658227
"206",3710778.89334827
"207",3710777.7801146
"208",3710776.66688127
"209",3710775.55364827
"210",3710774.4404156
"211",3710773.32718327
"212",3710772.21395127
"213",3710771.10071961
"214",3710769.98748828
"215",3710768.87425728
"216",3710767.76102662
"217",3710766.64779629
"218",3710765.5345663
"219",3710764.42133664
"220",3710763.30810731
"221",3710762.19487832
"222",3710761.08164966
"223",3710759.96842133
"224",3710758.85519334
"225",3710757.74196569
"226",3710756.62873836
"227",3710755.51551137
"228",3710754.40228472
"229",3710753.2890584
"230",3710752.17583241
"231",3710751.06260676
"232",3710749.94938144
"233",3710748.83615646
"234",3710747.72293181
"235",3710746.60970749
"236",3710745.49648351
"237",3710744.38325986
"238",3710743.27003654
"239",3710742.15681356
"240",3710741.04359091
"241",3710739.9303686
"242",3710738.81714662
"243",3710737.70392498
"244",3710736.59070367
"245",3710735.47748269
"246",3710734.36426205
"247",3710733.25104174
"248",3710732.13782176
"249",3710731.02460212
"250",3710729.91138281
"251",3710728.79816384
"252",3710727.6849452
"253",3710726.57172689
"254",3710725.45850892
"255",3710724.34529128
"256",3710723.23207398
"257",3710722.11885701
"258",3710721.00564038
"259",3710719.89242407
"260",3710718.77920811
"261",3710717.66599247
"262",3710716.55277717
"263",3710715.43956221
"264",3710714.32634758
"265",3710713.21313328
"266",3710712.09991931
"267",3710710.98670568
"268",3710709.87349239
"269",3710708.76027943
"270",3710707.6470668
"271",3710706.5338545
"272",3710705.42064254
"273",3710704.30743092
"274",3710703.19421962
"275",3710702.08100867
"276",3710700.96779804
"277",3710699.85458775
"278",3710698.7413778
"279",3710697.62816817
"280",3710696.51495888
"281",3710695.40174993
"282",3710694.28854131
"283",3710693.17533302
"284",3710692.06212507
"285",3710690.94891745
"286",3710689.83571017
"287",3710688.72250322
"288",3710687.6092966
"289",3710686.49609032
"290",3710685.38288437
"291",3710684.26967875
"292",3710683.15647347
"293",3710682.04326853
"294",3710680.93006391
"295",3710679.81685963
"296",3710678.70365569
"297",3710677.59045208
"298",3710676.4772488
"299",3710675.36404586
"300",3710674.25084325
"301",3710673.13764097
"302",3710672.02443903
"303",3710670.91123742
"304",3710669.79803615
"305",3710668.68483521
"306",3710667.57163461
"307",3710666.45843433
"308",3710665.3452344
"309",3710664.23203479
"310",3710663.11883552
"311",3710662.00563659
"312",3710660.89243799
"313",3710659.77923972
"314",3710658.66604178
"315",3710657.55284418
"316",3710656.43964692
"317",3710655.32644999
"318",3710654.21325339
"319",3710653.10005713
"320",3710651.9868612
"321",3710650.8736656
"322",3710649.76047034
"323",3710648.64727541
"324",3710647.53408082
"325",3710646.42088655
"326",3710645.30769263
"327",3710644.19449904
"328",3710643.08130578
"329",3710641.96811285
"330",3710640.85492026
"331",3710639.74172801
"332",3710638.62853608
"333",3710637.51534449
"334",3710636.40215324
"335",3710635.28896232
"336",3710634.17577173
"337",3710633.06258148
"338",3710631.94939156
"339",3710630.83620198
"340",3710629.72301273
"341",3710628.60982381
"342",3710627.49663523
"343",3710626.38344698
"344",3710625.27025906
"345",3710624.15707148
"346",3710623.04388423
"347",3710621.93069732
"348",3710620.81751074
"349",3710619.7043245
"350",3710618.59113858
"351",3710617.47795301
"352",3710616.36476776
"353",3710615.25158285
"354",3710614.13839828
"355",3710613.02521404
"356",3710611.91203013
"357",3710610.79884656
"358",3710609.68566332
"359",3710608.57248041
"360",3710607.45929784
"361",3710606.3461156
"362",3710605.2329337
"363",3710604.11975213
"364",3710603.00657089
"365",3710601.89338999
"366",3710600.78020942
"367",3710599.66702919
"368",3710598.55384929
"369",3710597.44066972
"370",3710596.32749049
"371",3710595.21431159
"372",3710594.10113303
"373",3710592.9879548
"374",3710591.8747769
"375",3710590.76159934
"376",3710589.64842211
"377",3710588.53524521
"378",3710587.42206865
"379",3710586.30889243
"380",3710585.19571653
"381",3710584.08254098
"382",3710582.96936575
"383",3710581.85619086
"384",3710580.7430163
"385",3710579.62984208
"386",3710578.51666819
"387",3710577.40349464
"388",3710576.29032142
"389",3710575.17714853
"390",3710574.06397598
"391",3710572.95080376
"392",3710571.83763187
"393",3710570.72446032
"394",3710569.6112891
"395",3710568.49811822
"396",3710567.38494767
"397",3710566.27177745
"398",3710565.15860757
"399",3710564.04543802
"400",3710562.93226881
"401",3710561.81909993
"402",3710560.70593139
"403",3710559.59276317
"404",3710558.4795953
"405",3710557.36642775
"406",3710556.25326054
"407",3710555.14009367
"408",3710554.02692712
"409",3710552.91376092
