Julian Hour	u (m/s)	v (m/s)
18094	-0.0843972489237785	0.00375643372535706
18094.04	-0.0843972489237785	0.00375643372535706
18094.08	-0.0843972489237785	0.00375643372535706
18094.13	-0.0843972489237785	0.00375643372535706
18094.17	-0.0843972489237785	0.00375643372535706
18094.21	-0.0843972489237785	0.00375643372535706
18094.25	-0.0843972489237785	0.00375643372535706
18094.29	-0.0843972489237785	0.00375643372535706
18094.33	-0.0843972489237785	0.00375643372535706
18094.38	-0.0843972489237785	0.00375643372535706
18094.42	-0.0843972489237785	0.00375643372535706
18094.46	-0.0843972489237785	0.00375643372535706
18094.5	-0.0843972489237785	0.00375643372535706
18094.54	-0.0843972489237785	0.00375643372535706
18094.58	-0.0843972489237785	0.00375643372535706
18094.63	-0.0843972489237785	0.00375643372535706
18094.67	-0.0843972489237785	0.00375643372535706
18094.71	-0.0843972489237785	0.00375643372535706
18094.75	-0.0843972489237785	0.00375643372535706
18094.79	-0.0843972489237785	0.00375643372535706
18094.83	-0.0843972489237785	0.00375643372535706
18094.88	-0.0843972489237785	0.00375643372535706
18094.92	-0.0843972489237785	0.00375643372535706
18094.96	-0.0843972489237785	0.00375643372535706
18095	0.00277830893173814	0.0382803790271282
18095.04	0.00277830893173814	0.0382803790271282
18095.08	0.00277830893173814	0.0382803790271282
18095.13	0.00277830893173814	0.0382803790271282
18095.17	0.00277830893173814	0.0382803790271282
18095.21	0.00277830893173814	0.0382803790271282
18095.25	0.00277830893173814	0.0382803790271282
18095.29	0.00277830893173814	0.0382803790271282
18095.33	0.00277830893173814	0.0382803790271282
18095.38	0.00277830893173814	0.0382803790271282
18095.42	0.00277830893173814	0.0382803790271282
18095.46	0.00277830893173814	0.0382803790271282
18095.5	0.00277830893173814	0.0382803790271282
18095.54	0.00277830893173814	0.0382803790271282
18095.58	0.00277830893173814	0.0382803790271282
18095.63	0.00277830893173814	0.0382803790271282
18095.67	0.00277830893173814	0.0382803790271282
18095.71	0.00277830893173814	0.0382803790271282
18095.75	0.00277830893173814	0.0382803790271282
18095.79	0.00277830893173814	0.0382803790271282
18095.83	0.00277830893173814	0.0382803790271282
18095.88	0.00277830893173814	0.0382803790271282
18095.92	0.00277830893173814	0.0382803790271282
18095.96	0.00277830893173814	0.0382803790271282
18096	0.010076055303216	0.0348959267139435
18096.04	0.010076055303216	0.0348959267139435
18096.08	0.010076055303216	0.0348959267139435
18096.13	0.010076055303216	0.0348959267139435
18096.17	0.010076055303216	0.0348959267139435
18096.21	0.010076055303216	0.0348959267139435
18096.25	0.010076055303216	0.0348959267139435
18096.29	0.010076055303216	0.0348959267139435
18096.33	0.010076055303216	0.0348959267139435
18096.38	0.010076055303216	0.0348959267139435
18096.42	0.010076055303216	0.0348959267139435
18096.46	0.010076055303216	0.0348959267139435
18096.5	0.010076055303216	0.0348959267139435
18096.54	0.010076055303216	0.0348959267139435
18096.58	0.010076055303216	0.0348959267139435
18096.63	0.010076055303216	0.0348959267139435
18096.67	0.010076055303216	0.0348959267139435
18096.71	0.010076055303216	0.0348959267139435
18096.75	0.010076055303216	0.0348959267139435
18096.79	0.010076055303216	0.0348959267139435
18096.83	0.010076055303216	0.0348959267139435
18096.88	0.010076055303216	0.0348959267139435
18096.92	0.010076055303216	0.0348959267139435
18096.96	0.010076055303216	0.0348959267139435
18097	-0.000434097833931446	0.0417468547821045
18097.04	-0.000434097833931446	0.0417468547821045
18097.08	-0.000434097833931446	0.0417468547821045
18097.13	-0.000434097833931446	0.0417468547821045
18097.17	-0.000434097833931446	0.0417468547821045
18097.21	-0.000434097833931446	0.0417468547821045
18097.25	-0.000434097833931446	0.0417468547821045
18097.29	-0.000434097833931446	0.0417468547821045
18097.33	-0.000434097833931446	0.0417468547821045
18097.38	-0.000434097833931446	0.0417468547821045
18097.42	-0.000434097833931446	0.0417468547821045
18097.46	-0.000434097833931446	0.0417468547821045
18097.5	-0.000434097833931446	0.0417468547821045
18097.54	-0.000434097833931446	0.0417468547821045
18097.58	-0.000434097833931446	0.0417468547821045
18097.63	-0.000434097833931446	0.0417468547821045
18097.67	-0.000434097833931446	0.0417468547821045
18097.71	-0.000434097833931446	0.0417468547821045
18097.75	-0.000434097833931446	0.0417468547821045
18097.79	-0.000434097833931446	0.0417468547821045
18097.83	-0.000434097833931446	0.0417468547821045
18097.88	-0.000434097833931446	0.0417468547821045
18097.92	-0.000434097833931446	0.0417468547821045
18097.96	-0.000434097833931446	0.0417468547821045
18098	0.017535001039505	0.0445558056235313
18098.04	0.017535001039505	0.0445558056235313
18098.08	0.017535001039505	0.0445558056235313
18098.13	0.017535001039505	0.0445558056235313
18098.17	0.017535001039505	0.0445558056235313
18098.21	0.017535001039505	0.0445558056235313
18098.25	0.017535001039505	0.0445558056235313
18098.29	0.017535001039505	0.0445558056235313
18098.33	0.017535001039505	0.0445558056235313
18098.38	0.017535001039505	0.0445558056235313
18098.42	0.017535001039505	0.0445558056235313
18098.46	0.017535001039505	0.0445558056235313
18098.5	0.017535001039505	0.0445558056235313
18098.54	0.017535001039505	0.0445558056235313
18098.58	0.017535001039505	0.0445558056235313
18098.63	0.017535001039505	0.0445558056235313
18098.67	0.017535001039505	0.0445558056235313
18098.71	0.017535001039505	0.0445558056235313
18098.75	0.017535001039505	0.0445558056235313
18098.79	0.017535001039505	0.0445558056235313
18098.83	0.017535001039505	0.0445558056235313
18098.88	0.017535001039505	0.0445558056235313
18098.92	0.017535001039505	0.0445558056235313
18098.96	0.017535001039505	0.0445558056235313
18099	0.0213602930307388	0.0401285327970982
18099.04	0.0213602930307388	0.0401285327970982
18099.08	0.0213602930307388	0.0401285327970982
18099.13	0.0213602930307388	0.0401285327970982
18099.17	0.0213602930307388	0.0401285327970982
18099.21	0.0213602930307388	0.0401285327970982
18099.25	0.0213602930307388	0.0401285327970982
18099.29	0.0213602930307388	0.0401285327970982
18099.33	0.0213602930307388	0.0401285327970982
18099.38	0.0213602930307388	0.0401285327970982
18099.42	0.0213602930307388	0.0401285327970982
18099.46	0.0213602930307388	0.0401285327970982
18099.5	0.0213602930307388	0.0401285327970982
18099.54	0.0213602930307388	0.0401285327970982
18099.58	0.0213602930307388	0.0401285327970982
18099.63	0.0213602930307388	0.0401285327970982
18099.67	0.0213602930307388	0.0401285327970982
18099.71	0.0213602930307388	0.0401285327970982
18099.75	0.0213602930307388	0.0401285327970982
18099.79	0.0213602930307388	0.0401285327970982
18099.83	0.0213602930307388	0.0401285327970982
18099.88	0.0213602930307388	0.0401285327970982
18099.92	0.0213602930307388	0.0401285327970982
18099.96	0.0213602930307388	0.0401285327970982
18100	0.00890335068106651	0.0295100193470716
18100.04	0.00890335068106651	0.0295100193470716
18100.08	0.00890335068106651	0.0295100193470716
18100.13	0.00890335068106651	0.0295100193470716
18100.17	0.00890335068106651	0.0295100193470716
18100.21	0.00890335068106651	0.0295100193470716
18100.25	0.00890335068106651	0.0295100193470716
18100.29	0.00890335068106651	0.0295100193470716
18100.33	0.00890335068106651	0.0295100193470716
18100.38	0.00890335068106651	0.0295100193470716
18100.42	0.00890335068106651	0.0295100193470716
18100.46	0.00890335068106651	0.0295100193470716
18100.5	0.00890335068106651	0.0295100193470716
18100.54	0.00890335068106651	0.0295100193470716
18100.58	0.00890335068106651	0.0295100193470716
18100.63	0.00890335068106651	0.0295100193470716
18100.67	0.00890335068106651	0.0295100193470716
18100.71	0.00890335068106651	0.0295100193470716
18100.75	0.00890335068106651	0.0295100193470716
18100.79	0.00890335068106651	0.0295100193470716
18100.83	0.00890335068106651	0.0295100193470716
18100.88	0.00890335068106651	0.0295100193470716
18100.92	0.00890335068106651	0.0295100193470716
18100.96	0.00890335068106651	0.0295100193470716
18101	0.00479972548782825	0.0290875863283873
18101.04	0.00479972548782825	0.0290875863283873
18101.08	0.00479972548782825	0.0290875863283873
18101.13	0.00479972548782825	0.0290875863283873
18101.17	0.00479972548782825	0.0290875863283873
18101.21	0.00479972548782825	0.0290875863283873
18101.25	0.00479972548782825	0.0290875863283873
18101.29	0.00479972548782825	0.0290875863283873
18101.33	0.00479972548782825	0.0290875863283873
18101.38	0.00479972548782825	0.0290875863283873
18101.42	0.00479972548782825	0.0290875863283873
18101.46	0.00479972548782825	0.0290875863283873
18101.5	0.00479972548782825	0.0290875863283873
18101.54	0.00479972548782825	0.0290875863283873
18101.58	0.00479972548782825	0.0290875863283873
18101.63	0.00479972548782825	0.0290875863283873
18101.67	0.00479972548782825	0.0290875863283873
18101.71	0.00479972548782825	0.0290875863283873
18101.75	0.00479972548782825	0.0290875863283873
18101.79	0.00479972548782825	0.0290875863283873
18101.83	0.00479972548782825	0.0290875863283873
18101.88	0.00479972548782825	0.0290875863283873
18101.92	0.00479972548782825	0.0290875863283873
18101.96	0.00479972548782825	0.0290875863283873
18102	0.00392781058326364	0.0319971814751625
18102.04	0.00392781058326364	0.0319971814751625
18102.08	0.00392781058326364	0.0319971814751625
18102.13	0.00392781058326364	0.0319971814751625
18102.17	0.00392781058326364	0.0319971814751625
18102.21	0.00392781058326364	0.0319971814751625
18102.25	0.00392781058326364	0.0319971814751625
18102.29	0.00392781058326364	0.0319971814751625
18102.33	0.00392781058326364	0.0319971814751625
18102.38	0.00392781058326364	0.0319971814751625
18102.42	0.00392781058326364	0.0319971814751625
18102.46	0.00392781058326364	0.0319971814751625
18102.5	0.00392781058326364	0.0319971814751625
18102.54	0.00392781058326364	0.0319971814751625
18102.58	0.00392781058326364	0.0319971814751625
18102.63	0.00392781058326364	0.0319971814751625
18102.67	0.00392781058326364	0.0319971814751625
18102.71	0.00392781058326364	0.0319971814751625
18102.75	0.00392781058326364	0.0319971814751625
18102.79	0.00392781058326364	0.0319971814751625
18102.83	0.00392781058326364	0.0319971814751625
18102.88	0.00392781058326364	0.0319971814751625
18102.92	0.00392781058326364	0.0319971814751625
18102.96	0.00392781058326364	0.0319971814751625
18103	0.0035326792858541	0.025670574977994
18103.04	0.0035326792858541	0.025670574977994
18103.08	0.0035326792858541	0.025670574977994
18103.13	0.0035326792858541	0.025670574977994
18103.17	0.0035326792858541	0.025670574977994
18103.21	0.0035326792858541	0.025670574977994
18103.25	0.0035326792858541	0.025670574977994
18103.29	0.0035326792858541	0.025670574977994
18103.33	0.0035326792858541	0.025670574977994
18103.38	0.0035326792858541	0.025670574977994
18103.42	0.0035326792858541	0.025670574977994
18103.46	0.0035326792858541	0.025670574977994
18103.5	0.0035326792858541	0.025670574977994
18103.54	0.0035326792858541	0.025670574977994
18103.58	0.0035326792858541	0.025670574977994
18103.63	0.0035326792858541	0.025670574977994
18103.67	0.0035326792858541	0.025670574977994
18103.71	0.0035326792858541	0.025670574977994
18103.75	0.0035326792858541	0.025670574977994
18103.79	0.0035326792858541	0.025670574977994
18103.83	0.0035326792858541	0.025670574977994
18103.88	0.0035326792858541	0.025670574977994
18103.92	0.0035326792858541	0.025670574977994
18103.96	0.0035326792858541	0.025670574977994
18104	0.0145818125456572	0.0271302964538336
18104.04	0.0145818125456572	0.0271302964538336
18104.08	0.0145818125456572	0.0271302964538336
18104.13	0.0145818125456572	0.0271302964538336
18104.17	0.0145818125456572	0.0271302964538336
18104.21	0.0145818125456572	0.0271302964538336
18104.25	0.0145818125456572	0.0271302964538336
18104.29	0.0145818125456572	0.0271302964538336
18104.33	0.0145818125456572	0.0271302964538336
18104.38	0.0145818125456572	0.0271302964538336
18104.42	0.0145818125456572	0.0271302964538336
18104.46	0.0145818125456572	0.0271302964538336
18104.5	0.0145818125456572	0.0271302964538336
18104.54	0.0145818125456572	0.0271302964538336
18104.58	0.0145818125456572	0.0271302964538336
18104.63	0.0145818125456572	0.0271302964538336
18104.67	0.0145818125456572	0.0271302964538336
18104.71	0.0145818125456572	0.0271302964538336
18104.75	0.0145818125456572	0.0271302964538336
18104.79	0.0145818125456572	0.0271302964538336
18104.83	0.0145818125456572	0.0271302964538336
18104.88	0.0145818125456572	0.0271302964538336
18104.92	0.0145818125456572	0.0271302964538336
18104.96	0.0145818125456572	0.0271302964538336
18105	0.0191816464066505	0.0285162534564734
18105.04	0.0191816464066505	0.0285162534564734
18105.08	0.0191816464066505	0.0285162534564734
18105.13	0.0191816464066505	0.0285162534564734
18105.17	0.0191816464066505	0.0285162534564734
18105.21	0.0191816464066505	0.0285162534564734
18105.25	0.0191816464066505	0.0285162534564734
18105.29	0.0191816464066505	0.0285162534564734
18105.33	0.0191816464066505	0.0285162534564734
18105.38	0.0191816464066505	0.0285162534564734
18105.42	0.0191816464066505	0.0285162534564734
18105.46	0.0191816464066505	0.0285162534564734
18105.5	0.0191816464066505	0.0285162534564734
18105.54	0.0191816464066505	0.0285162534564734
18105.58	0.0191816464066505	0.0285162534564734
18105.63	0.0191816464066505	0.0285162534564734
18105.67	0.0191816464066505	0.0285162534564734
18105.71	0.0191816464066505	0.0285162534564734
18105.75	0.0191816464066505	0.0285162534564734
18105.79	0.0191816464066505	0.0285162534564734
18105.83	0.0191816464066505	0.0285162534564734
18105.88	0.0191816464066505	0.0285162534564734
18105.92	0.0191816464066505	0.0285162534564734
18105.96	0.0191816464066505	0.0285162534564734
18106	0.0100292321294546	0.0170691907405853
18106.04	0.0100292321294546	0.0170691907405853
18106.08	0.0100292321294546	0.0170691907405853
18106.13	0.0100292321294546	0.0170691907405853
18106.17	0.0100292321294546	0.0170691907405853
18106.21	0.0100292321294546	0.0170691907405853
18106.25	0.0100292321294546	0.0170691907405853
18106.29	0.0100292321294546	0.0170691907405853
18106.33	0.0100292321294546	0.0170691907405853
18106.38	0.0100292321294546	0.0170691907405853
18106.42	0.0100292321294546	0.0170691907405853
18106.46	0.0100292321294546	0.0170691907405853
18106.5	0.0100292321294546	0.0170691907405853
18106.54	0.0100292321294546	0.0170691907405853
18106.58	0.0100292321294546	0.0170691907405853
18106.63	0.0100292321294546	0.0170691907405853
18106.67	0.0100292321294546	0.0170691907405853
18106.71	0.0100292321294546	0.0170691907405853
18106.75	0.0100292321294546	0.0170691907405853
18106.79	0.0100292321294546	0.0170691907405853
18106.83	0.0100292321294546	0.0170691907405853
18106.88	0.0100292321294546	0.0170691907405853
18106.92	0.0100292321294546	0.0170691907405853
18106.96	0.0100292321294546	0.0170691907405853
18107	0.0367107763886452	0.0342148393392563
18107.04	0.0367107763886452	0.0342148393392563
18107.08	0.0367107763886452	0.0342148393392563
18107.13	0.0367107763886452	0.0342148393392563
18107.17	0.0367107763886452	0.0342148393392563
18107.21	0.0367107763886452	0.0342148393392563
18107.25	0.0367107763886452	0.0342148393392563
18107.29	0.0367107763886452	0.0342148393392563
18107.33	0.0367107763886452	0.0342148393392563
18107.38	0.0367107763886452	0.0342148393392563
18107.42	0.0367107763886452	0.0342148393392563
18107.46	0.0367107763886452	0.0342148393392563
18107.5	0.0367107763886452	0.0342148393392563
18107.54	0.0367107763886452	0.0342148393392563
18107.58	0.0367107763886452	0.0342148393392563
18107.63	0.0367107763886452	0.0342148393392563
18107.67	0.0367107763886452	0.0342148393392563
18107.71	0.0367107763886452	0.0342148393392563
18107.75	0.0367107763886452	0.0342148393392563
18107.79	0.0367107763886452	0.0342148393392563
18107.83	0.0367107763886452	0.0342148393392563
18107.88	0.0367107763886452	0.0342148393392563
18107.92	0.0367107763886452	0.0342148393392563
18107.96	0.0367107763886452	0.0342148393392563
18108	0.0498726963996887	0.0267677828669548
18108.04	0.0498726963996887	0.0267677828669548
18108.08	0.0498726963996887	0.0267677828669548
18108.13	0.0498726963996887	0.0267677828669548
18108.17	0.0498726963996887	0.0267677828669548
18108.21	0.0498726963996887	0.0267677828669548
18108.25	0.0498726963996887	0.0267677828669548
18108.29	0.0498726963996887	0.0267677828669548
18108.33	0.0498726963996887	0.0267677828669548
18108.38	0.0498726963996887	0.0267677828669548
18108.42	0.0498726963996887	0.0267677828669548
18108.46	0.0498726963996887	0.0267677828669548
18108.5	0.0498726963996887	0.0267677828669548
18108.54	0.0498726963996887	0.0267677828669548
18108.58	0.0498726963996887	0.0267677828669548
18108.63	0.0498726963996887	0.0267677828669548
18108.67	0.0498726963996887	0.0267677828669548
18108.71	0.0498726963996887	0.0267677828669548
18108.75	0.0498726963996887	0.0267677828669548
18108.79	0.0498726963996887	0.0267677828669548
18108.83	0.0498726963996887	0.0267677828669548
18108.88	0.0498726963996887	0.0267677828669548
18108.92	0.0498726963996887	0.0267677828669548
18108.96	0.0498726963996887	0.0267677828669548
18109	0.0233690515160561	0.0357600301504135
18109.04	0.0233690515160561	0.0357600301504135
18109.08	0.0233690515160561	0.0357600301504135
18109.13	0.0233690515160561	0.0357600301504135
18109.17	0.0233690515160561	0.0357600301504135
18109.21	0.0233690515160561	0.0357600301504135
18109.25	0.0233690515160561	0.0357600301504135
18109.29	0.0233690515160561	0.0357600301504135
18109.33	0.0233690515160561	0.0357600301504135
18109.38	0.0233690515160561	0.0357600301504135
18109.42	0.0233690515160561	0.0357600301504135
18109.46	0.0233690515160561	0.0357600301504135
18109.5	0.0233690515160561	0.0357600301504135
18109.54	0.0233690515160561	0.0357600301504135
18109.58	0.0233690515160561	0.0357600301504135
18109.63	0.0233690515160561	0.0357600301504135
18109.67	0.0233690515160561	0.0357600301504135
18109.71	0.0233690515160561	0.0357600301504135
18109.75	0.0233690515160561	0.0357600301504135
18109.79	0.0233690515160561	0.0357600301504135
18109.83	0.0233690515160561	0.0357600301504135
18109.88	0.0233690515160561	0.0357600301504135
18109.92	0.0233690515160561	0.0357600301504135
18109.96	0.0233690515160561	0.0357600301504135
18110	0.0238977409899235	0.00514063891023397
18110.04	0.0238977409899235	0.00514063891023397
18110.08	0.0238977409899235	0.00514063891023397
18110.13	0.0238977409899235	0.00514063891023397
18110.17	0.0238977409899235	0.00514063891023397
18110.21	0.0238977409899235	0.00514063891023397
18110.25	0.0238977409899235	0.00514063891023397
18110.29	0.0238977409899235	0.00514063891023397
18110.33	0.0238977409899235	0.00514063891023397
18110.38	0.0238977409899235	0.00514063891023397
18110.42	0.0238977409899235	0.00514063891023397
18110.46	0.0238977409899235	0.00514063891023397
18110.5	0.0238977409899235	0.00514063891023397
18110.54	0.0238977409899235	0.00514063891023397
18110.58	0.0238977409899235	0.00514063891023397
18110.63	0.0238977409899235	0.00514063891023397
18110.67	0.0238977409899235	0.00514063891023397
18110.71	0.0238977409899235	0.00514063891023397
18110.75	0.0238977409899235	0.00514063891023397
18110.79	0.0238977409899235	0.00514063891023397
18110.83	0.0238977409899235	0.00514063891023397
18110.88	0.0238977409899235	0.00514063891023397
18110.92	0.0238977409899235	0.00514063891023397
18110.96	0.0238977409899235	0.00514063891023397
18111	-0.0826094746589661	-0.0575607605278492
18111.04	-0.0826094746589661	-0.0575607605278492
18111.08	-0.0826094746589661	-0.0575607605278492
18111.13	-0.0826094746589661	-0.0575607605278492
18111.17	-0.0826094746589661	-0.0575607605278492
18111.21	-0.0826094746589661	-0.0575607605278492
18111.25	-0.0826094746589661	-0.0575607605278492
18111.29	-0.0826094746589661	-0.0575607605278492
18111.33	-0.0826094746589661	-0.0575607605278492
18111.38	-0.0826094746589661	-0.0575607605278492
18111.42	-0.0826094746589661	-0.0575607605278492
18111.46	-0.0826094746589661	-0.0575607605278492
18111.5	-0.0826094746589661	-0.0575607605278492
18111.54	-0.0826094746589661	-0.0575607605278492
18111.58	-0.0826094746589661	-0.0575607605278492
18111.63	-0.0826094746589661	-0.0575607605278492
18111.67	-0.0826094746589661	-0.0575607605278492
18111.71	-0.0826094746589661	-0.0575607605278492
18111.75	-0.0826094746589661	-0.0575607605278492
18111.79	-0.0826094746589661	-0.0575607605278492
18111.83	-0.0826094746589661	-0.0575607605278492
18111.88	-0.0826094746589661	-0.0575607605278492
18111.92	-0.0826094746589661	-0.0575607605278492
18111.96	-0.0826094746589661	-0.0575607605278492
18112	-0.0726049989461899	-0.0030102301388979
18112.04	-0.0726049989461899	-0.0030102301388979
18112.08	-0.0726049989461899	-0.0030102301388979
18112.13	-0.0726049989461899	-0.0030102301388979
18112.17	-0.0726049989461899	-0.0030102301388979
18112.21	-0.0726049989461899	-0.0030102301388979
18112.25	-0.0726049989461899	-0.0030102301388979
18112.29	-0.0726049989461899	-0.0030102301388979
18112.33	-0.0726049989461899	-0.0030102301388979
18112.38	-0.0726049989461899	-0.0030102301388979
18112.42	-0.0726049989461899	-0.0030102301388979
18112.46	-0.0726049989461899	-0.0030102301388979
18112.5	-0.0726049989461899	-0.0030102301388979
18112.54	-0.0726049989461899	-0.0030102301388979
18112.58	-0.0726049989461899	-0.0030102301388979
18112.63	-0.0726049989461899	-0.0030102301388979
18112.67	-0.0726049989461899	-0.0030102301388979
18112.71	-0.0726049989461899	-0.0030102301388979
18112.75	-0.0726049989461899	-0.0030102301388979
18112.79	-0.0726049989461899	-0.0030102301388979
18112.83	-0.0726049989461899	-0.0030102301388979
18112.88	-0.0726049989461899	-0.0030102301388979
18112.92	-0.0726049989461899	-0.0030102301388979
18112.96	-0.0726049989461899	-0.0030102301388979
18113	-0.000619607511907816	0.0289784893393517
18113.04	-0.000619607511907816	0.0289784893393517
18113.08	-0.000619607511907816	0.0289784893393517
18113.13	-0.000619607511907816	0.0289784893393517
18113.17	-0.000619607511907816	0.0289784893393517
18113.21	-0.000619607511907816	0.0289784893393517
18113.25	-0.000619607511907816	0.0289784893393517
18113.29	-0.000619607511907816	0.0289784893393517
18113.33	-0.000619607511907816	0.0289784893393517
18113.38	-0.000619607511907816	0.0289784893393517
18113.42	-0.000619607511907816	0.0289784893393517
18113.46	-0.000619607511907816	0.0289784893393517
18113.5	-0.000619607511907816	0.0289784893393517
18113.54	-0.000619607511907816	0.0289784893393517
18113.58	-0.000619607511907816	0.0289784893393517
18113.63	-0.000619607511907816	0.0289784893393517
18113.67	-0.000619607511907816	0.0289784893393517
18113.71	-0.000619607511907816	0.0289784893393517
18113.75	-0.000619607511907816	0.0289784893393517
18113.79	-0.000619607511907816	0.0289784893393517
18113.83	-0.000619607511907816	0.0289784893393517
18113.88	-0.000619607511907816	0.0289784893393517
18113.92	-0.000619607511907816	0.0289784893393517
18113.96	-0.000619607511907816	0.0289784893393517
18114	0.0369359664618969	0.0244056880474091
18114.04	0.0369359664618969	0.0244056880474091
18114.08	0.0369359664618969	0.0244056880474091
18114.13	0.0369359664618969	0.0244056880474091
18114.17	0.0369359664618969	0.0244056880474091
18114.21	0.0369359664618969	0.0244056880474091
18114.25	0.0369359664618969	0.0244056880474091
18114.29	0.0369359664618969	0.0244056880474091
18114.33	0.0369359664618969	0.0244056880474091
18114.38	0.0369359664618969	0.0244056880474091
18114.42	0.0369359664618969	0.0244056880474091
18114.46	0.0369359664618969	0.0244056880474091
18114.5	0.0369359664618969	0.0244056880474091
18114.54	0.0369359664618969	0.0244056880474091
18114.58	0.0369359664618969	0.0244056880474091
18114.63	0.0369359664618969	0.0244056880474091
18114.67	0.0369359664618969	0.0244056880474091
18114.71	0.0369359664618969	0.0244056880474091
18114.75	0.0369359664618969	0.0244056880474091
18114.79	0.0369359664618969	0.0244056880474091
18114.83	0.0369359664618969	0.0244056880474091
18114.88	0.0369359664618969	0.0244056880474091
18114.92	0.0369359664618969	0.0244056880474091
18114.96	0.0369359664618969	0.0244056880474091
18115	0.042742446064949	0.0152613623067737
18115.04	0.042742446064949	0.0152613623067737
18115.08	0.042742446064949	0.0152613623067737
18115.13	0.042742446064949	0.0152613623067737
18115.17	0.042742446064949	0.0152613623067737
18115.21	0.042742446064949	0.0152613623067737
18115.25	0.042742446064949	0.0152613623067737
18115.29	0.042742446064949	0.0152613623067737
18115.33	0.042742446064949	0.0152613623067737
18115.38	0.042742446064949	0.0152613623067737
18115.42	0.042742446064949	0.0152613623067737
18115.46	0.042742446064949	0.0152613623067737
18115.5	0.042742446064949	0.0152613623067737
18115.54	0.042742446064949	0.0152613623067737
18115.58	0.042742446064949	0.0152613623067737
18115.63	0.042742446064949	0.0152613623067737
18115.67	0.042742446064949	0.0152613623067737
18115.71	0.042742446064949	0.0152613623067737
18115.75	0.042742446064949	0.0152613623067737
18115.79	0.042742446064949	0.0152613623067737
18115.83	0.042742446064949	0.0152613623067737
18115.88	0.042742446064949	0.0152613623067737
18115.92	0.042742446064949	0.0152613623067737
18115.96	0.042742446064949	0.0152613623067737
18116	0.0411499068140984	0.0075376657769084
18116.04	0.0411499068140984	0.0075376657769084
