Day	Pexc	Nexc	Cexc	Pwst	Nwst	Cwst
 18091        0.0248486103169864        0.529268026276939        4.13184953549811        0.0248486103169864        0.529268026276939        4.13184953549811
 18092        0.0250399679528092        0.533343887137282        4.16366865731627        0.0250399679528092        0.533343887137282        4.16366865731627
 18093        0.0254728310293237        0.542563742221025        4.23564552358023        0.0254728310293237        0.542563742221025        4.23564552358023
 18094        0.0257005176794464        0.547413400305836        4.27350546695525        0.0257005176794464        0.547413400305836        4.27350546695525
 18095        0.0256238412273486        0.545780214628808        4.2607556367256        0.0256238412273486        0.545780214628808        4.2607556367256
 18096        0.0261894510684177        0.557827536406831        4.35480575579792        0.0261894510684177        0.557827536406831        4.35480575579792
 18097        0.0270463117374049        0.576078414394932        4.49728532757184        0.0270463117374049        0.576078414394932        4.49728532757184
 18098        0.0274471561698015        0.584616281860045        4.56393810455522        0.0274471561698015        0.584616281860045        4.56393810455522
 18099        0.0273135891647084        0.581771344285687        4.54172846140368        0.0273135891647084        0.581771344285687        4.54172846140368
 18100        0.0275855685407581        0.5875644242895        4.58695343955177        0.0275855685407581        0.5875644242895        4.58695343955177
 18101        0.029449214447432        0.627259529091001        4.89684217681286        0.029449214447432        0.627259529091001        4.89684217681286
 18102        0.0301842961245796        0.642916550689114        5.01907222700599        0.0301842961245796        0.642916550689114        5.01907222700599
 18103        0.030896098316795        0.658077726166038        5.13743134326054        0.030896098316795        0.658077726166038        5.13743134326054
 18104        0.0306117933029969        0.652022113735644        5.09015684685146        0.0306117933029969        0.652022113735644        5.09015684685146
 18105        0.0304110318903391        0.647745955219151        5.05677405646381        0.0304110318903391        0.647745955219151        5.05677405646381
 18106        0.0306483066350853        0.652799836874309        5.09622831693787        0.0306483066350853        0.652799836874309        5.09622831693787
 18107        0.0306367523980465        0.652553735053941        5.09430706788883        0.0306367523980465        0.652553735053941        5.09430706788883
 18108        0.0310251007015254        0.660825438681154        5.15888197718441        0.0310251007015254        0.660825438681154        5.15888197718441
 18109        0.0302730188379047        0.644806318155727        5.03382512051451        0.0302730188379047        0.644806318155727        5.03382512051451
 18110        0.0296219343649432        0.630938412081786        4.92556220187002        0.0296219343649432        0.630938412081786        4.92556220187002
 18111        0.0299890999878812        0.638758930899144        4.98661483576925        0.0299890999878812        0.638758930899144        4.98661483576925
 18112        0.0315112190008615        0.671179614208261        5.23971417036085        0.0315112190008615        0.671179614208261        5.23971417036085
 18113        0.0323159353928686        0.688319834569764        5.37352314430774        0.0323159353928686        0.688319834569764        5.37352314430774
 18114        0.03315893662807        0.706275510730821        5.51369815681983        0.03315893662807        0.706275510730821        5.51369815681983
 18115        0.0350140796857518        0.745789507371888        5.82217303261299        0.0350140796857518        0.745789507371888        5.82217303261299
 18116        0.0368742878370336        0.78541138900364        6.13149013677913        0.0368742878370336        0.78541138900364        6.13149013677913
 18117        0.0367375190130449        0.782498253636904        6.10874809226804        0.0367375190130449        0.782498253636904        6.10874809226804
 18118        0.0366480027142153        0.780591583034533        6.0938632406397        0.0366480027142153        0.780591583034533        6.0938632406397
 18119        0.0375458680132746        0.799715847475625        6.24316109961583        0.0375458680132746        0.799715847475625        6.24316109961583
 18120        0.0400215807703574        0.85244779456862        6.65482486973766        0.0400215807703574        0.85244779456862        6.65482486973766
 18121        0.0412620346627126        0.878869094388579        6.86108867175926        0.0412620346627126        0.878869094388579        6.86108867175926
 18122        0.0415117393775798        0.884187730718893        6.90260979897618        0.0415117393775798        0.884187730718893        6.90260979897618
 18123        0.0418746232727167        0.891917050004629        6.96295046328031        0.0418746232727167        0.891917050004629        6.96295046328031
 18124        0.0426846932841086        0.909171300870423        7.09764964193027        0.0426846932841086        0.909171300870423        7.09764964193027
 18125        0.0417181236982843        0.888583655508263        6.93692757163063        0.0417181236982843        0.888583655508263        6.93692757163063
 18126        0.0405707767316397        0.864145505577774        6.74614567394257        0.0405707767316397        0.864145505577774        6.74614567394257
 18127        0.0405210707756492        0.863086783464718        6.73788052234855        0.0405210707756492        0.863086783464718        6.73788052234855
 18128        0.0431404839286601        0.918879506349921        7.17343892507127        0.0431404839286601        0.918879506349921        7.17343892507127
 18129        0.0429760169381288        0.915376408254864        7.14609120422238        0.0429760169381288        0.915376408254864        7.14609120422238
 18130        0.0422571039561796        0.900063775066635        7.02654969938016        0.0422571039561796        0.900063775066635        7.02654969938016
 18131        0.041559333303705        0.885201467222535        6.9105237603223        0.041559333303705        0.885201467222535        6.9105237603223
 18132        0.0412007356470712        0.877563443545037        6.85089581565693        0.0412007356470712        0.877563443545037        6.85089581565693
 18133        0.0423584607922994        0.902222645599782        7.0434034063239        0.0423584607922994        0.902222645599782        7.0434034063239
 18134        0.0434358692328673        0.925171125678108        7.22255586225255        0.0434358692328673        0.925171125678108        7.22255586225255
 18135        0.0457791178294882        0.975081625460136        7.61219337123171        0.0457791178294882        0.975081625460136        7.61219337123171
 18136        0.0469765085331646        1.00058569213963        7.81129658705272        0.0469765085331646        1.00058569213963        7.81129658705272
 18137        0.0467109931726585        0.994930293748788        7.7671464512914        0.0467109931726585        0.994930293748788        7.7671464512914
 18138        0.0471642456169676        1.00458443631631        7.84251368018638        0.0471642456169676        1.00458443631631        7.84251368018638
 18139        0.048351829868025        1.02987962846493        8.03998627014214        0.048351829868025        1.02987962846493        8.03998627014214
 18140        0.0490028070167548        1.04374524856459        8.14823134281568        0.0490028070167548        1.04374524856459        8.14823134281568
 18141        0.0484230998584751        1.03139765811316        8.05183710900912        0.0484230998584751        1.03139765811316        8.05183710900912
 18142        0.0484070603287439        1.03105602088939        8.04917004140963        0.0484070603287439        1.03105602088939        8.04917004140963
 18143        0.0488012932297814        1.03945306469843        8.1147234469422        0.0488012932297814        1.03945306469843        8.1147234469422
 18144        0.0491195376626564        1.04623157668412        8.16764142083992        0.0491195376626564        1.04623157668412        8.16764142083992
 18145        0.0492589575989626        1.04920117995654        8.19082429471972        0.0492589575989626        1.04920117995654        8.19082429471972
 18146        0.049899705095434        1.0628489114986        8.29736837150684        0.049899705095434        1.0628489114986        8.29736837150684
 18147        0.0505000269704449        1.07563558929926        8.3971904391706        0.0505000269704449        1.07563558929926        8.3971904391706
 18148        0.050130977167518        1.06777493800726        8.33582450210824        0.050130977167518        1.06777493800726        8.33582450210824
 18149        0.0489646837133662        1.04293323351496        8.1418921652364        0.0489646837133662        1.04293323351496        8.1418921652364
