"day","faeces_c_1","faeces_c_2","faeces_l_1","faeces_l_2","faeces_p_1","faeces_p_2"
70,2.9274678311517,0.625096886859959,0.647124467938798,0.138179311832202,4.766123065454,1.01770159825621
71,3.07280948803036,0.652717333324796,0.67925262366987,0.144284884208639,5.00274948226697,1.06266962337791
72,3.15759490501394,0.667384109715339,0.697994663213607,0.147527013726549,5.14078609097005,1.08654816458918
73,3.20150336269606,0.673485828147384,0.707700743332814,0.148875814643106,5.21227214137183,1.09648219038732
74,3.28914306241126,0.688857797945084,0.727073729585648,0.15227382901944,5.35495572266255,1.1215088359527
75,3.36919264786376,0.702661917870156,0.744768901106727,0.155325266055508,5.48528206529398,1.14398291190088
76,3.42085529822445,0.710615047061865,0.756189065923299,0.157083326192623,5.56939248553033,1.15693116433932
77,3.44353843490135,0.712680563379353,0.761203232978193,0.157539914010173,5.60632222383938,1.1602939698527
78,3.53383760859447,0.728824272925562,0.781164102952462,0.161108523488808,5.7533356153959,1.18657706188583
79,3.65567560320901,0.751449812675262,0.808096712288307,0.166109958591374,5.95169642066308,1.22341302835551
80,3.72521448155983,0.763335687734355,0.823468464344804,0.168737362551805,6.0649105945395,1.24276406704821
81,3.78171495545591,0.772618978149147,0.835958042784991,0.170789458327706,6.15689733098786,1.25787791530247
82,3.85087236392855,0.784556085527379,0.851245469921047,0.173428187327105,6.26949044513279,1.27731236380598
83,3.93050246585564,0.798674179072314,0.868847913504931,0.176549029058091,6.39913383914742,1.30029761084054
84,3.99445048476218,0.809660740683516,0.882983791368482,0.178977637414251,6.50324570150754,1.31818450413036
85,4.06767286364258,0.822580755678303,0.899169790910465,0.181833640728888,6.62245687273739,1.33921919520959
86,4.11446988648672,0.830221286134528,0.909514395960223,0.183522600092896,6.69864570992926,1.3516585149699
87,4.14632444447267,0.834939809683362,0.916555929830802,0.184565642140533,6.75050716573796,1.35934060243186
88,4.20998113722394,0.846136954457847,0.930627409281083,0.187040800459103,6.85414472867336,1.37757033988927
89,4.22063746933137,0.846762330802117,0.932983019536408,0.187179041545731,6.87149398515703,1.3785884964638
90,4.22355159529588,0.845943255716229,0.933627194749615,0.186997982842535,6.87623838672732,1.37725498474502
91,4.27161592586665,0.854248623471724,0.944251941507365,0.188833906241118,6.95449048983201,1.39077670628379
92,4.34170816110112,0.867002598944317,0.959746014559194,0.191653206082428,7.06860556754708,1.41154107336899
93,4.41268359346596,0.879964689048251,0.975435320660897,0.194518510210666,7.18415855216914,1.43264426567856
94,4.50192609419306,0.896593068219934,0.995162610295308,0.198194257185459,7.32945160598448,1.45971643387386
95,4.366527679887,0.868584640571176,0.965232434501338,0.192002920547313,7.10901348585112,1.41411674815798
96,4.59983812692162,0.913965099774583,1.0168063227932,0.202034390476487,7.48885926628643,1.48799932033476
97,4.55827232019748,0.904737852729513,1.00761809183313,0.199994683234945,7.42118721604081,1.47297671461928
98,4.700116161626,0.931956136593767,1.03897304625417,0.206011356510201,7.65211894384022,1.51728999080529
99,4.82289272519923,0.955381395530823,1.06611312872825,0.211189571643656,7.85200780523664,1.55542795623264
100,4.92742453964412,0.975194878990481,1.08922016139502,0.215569394303159,8.02219293471884,1.58768569772485
101,4.9157540555398,0.972053456804876,1.08664037017196,0.214874974662131,8.00319256761568,1.58257124195601
102,4.94402227926806,0.976871923928986,1.09288913541715,0.215940109500092,8.04921521958028,1.5904160445721
103,5.02678206898448,0.992491029802783,1.11118340472289,0.219392753956405,8.18395396494315,1.61584504501225
104,5.06231265320244,0.998815785481065,1.1190375338658,0.220790857843183,8.24180024942432,1.626142191099
105,5.09208619514903,1.00404614648301,1.12561905366452,0.221947042906772,8.29027366508473,1.63465758585305
106,4.99802245934687,0.984923018392652,1.10482601732931,0.217719825118376,8.1371313022349,1.60352379134804
107,5.11573060951327,1.00757619259007,1.13084571368188,0.222727368888332,8.32876843092687,1.64040474863787
108,5.10666734836646,1.00528589671868,1.12884225595469,0.222221092958867,8.31401280576153,1.63667598623673
109,5.07186230373242,0.997977367603905,1.12114850924611,0.220605523365074,8.25734775063804,1.62477718795864
110,4.95920159182239,0.97540931253162,1.09624456240284,0.215616795401727,8.07392820563364,1.5880348105778
111,5.18114516423761,1.01867341625695,1.14530577314726,0.225180439383115,8.43526791651315,1.65847180752008
112,5.33292345595336,1.0481264957379,1.17885676394759,0.231691120110484,8.6823736265346,1.70642348779785
113,5.27783012607801,1.03694328478512,1.16667823839619,0.22921904189987,8.59267781929894,1.68821643557999
114,5.34548837406232,1.04990912967355,1.18163427216115,0.232085176033102,8.70283019496462,1.70932574094221
115,5.40116580807656,1.06053922534285,1.19394191546956,0.234434986654735,8.79347696472816,1.72663228266344
116,5.83160094499991,1.14473155826653,1.28909073521051,0.253045923406285,9.49425557361388,1.86370330889708
117,5.99195691019273,1.17587861835403,1.32453784330576,0.259931063004576,9.75532633799798,1.91441290847815
118,6.05887707024876,1.18870115973334,1.33933072079183,0.262765519520001,9.86427705472078,1.93528890567112
119,6.18911438895767,1.21396101433611,1.36812002282222,0.268349276853246,10.0763125490398,1.97641372158581
120,6.27565628852624,1.23066363935468,1.3872503374637,0.272041436067876,10.2172088346532,2.00360676723007
121,6.26025863945739,1.22740327390122,1.3838466466169,0.27132072370448,10.1921403814324,1.99829866347427
122,6.3062146758435,1.23620231867746,1.39400534939699,0.27326577570765,10.266960033654,2.01262412584682
123,6.38752994792062,1.25195312534409,1.41198030427719,0.2767475329708,10.3993470029304,2.03826754441985
124,6.38205063232176,1.2507153961429,1.41076908714481,0.276473929673695,10.3904262926221,2.03625243442213
125,6.41672527711633,1.25737208470263,1.41843400862572,0.277945408197423,10.4468790476561,2.0470899905334
126,6.2821099777606,1.23088577525772,1.38867694245234,0.272090539793812,10.2277158936172,2.00396842006871
127,6.5455683043479,1.28241281062162,1.44691509885585,0.283480726558464,10.656644537605,2.08785804957345
128,6.72180053349078,1.31685221266127,1.48587169687691,0.291093647009333,10.9435629738236,2.14392781289414
129,6.92680360077043,1.35693163095019,1.53118816438083,0.299953307894253,11.277322353535,2.20917991845926
130,7.02189051636448,1.37548555065271,1.55220737730162,0.304054700670599,11.4321305248881,2.23938700176441
131,7.0937286895444,1.38950008317768,1.56808739453087,0.307152649965592,11.5490881121004,2.26220364419102
132,7.16517112431702,1.40345503008818,1.58387993274376,0.310237427703703,11.6654014094144,2.28492327705584
133,7.23650669511471,1.41740599297282,1.59964884839378,0.313321324762413,11.781540724678,2.30763642364698
134,7.30661678710924,1.43113282167399,1.61514686872941,0.316355676370041,11.8956848744515,2.32998466405871
135,7.36728620192718,1.44302894396651,1.62855800253127,0.318985345508387,11.9944589392779,2.34935238596653
136,7.4189160810565,1.45317428665731,1.63997092318091,0.321228000208457,12.0785160056499,2.36586971582102
137,7.34238167772548,1.43823620692432,1.62305279191826,0.317925898372744,11.9539126261917,2.34154947372941
138,7.38583561546769,1.44682080722942,1.63265839920865,0.319823546861241,12.0246586862351,2.35552580545422
139,7.49015363964675,1.4673420071845,1.65571817297455,0.324359812114468,12.1944957501617,2.38893575906528
140,7.68228882140171,1.50507773386594,1.69819016052038,0.332701393801944,12.5073053092294,2.45037217022384
141,7.6919914175554,1.50708521276558,1.7003349449333,0.333145152295549,12.5231018166516,2.45364048674817
142,7.72611377434518,1.51389265546644,1.70787778169736,0.334649955418897,12.5786554080567,2.46472348118044
143,7.81227301177501,1.53090998178232,1.72692350786606,0.338411680183461,12.7189286928547,2.49242888262104
144,7.80058548528751,1.52876625613348,1.72433994937935,0.337937803987401,12.6999005795558,2.48893874682784
145,7.79441826482178,1.52771713370648,1.72297666906587,0.337705892714064,12.6898599118502,2.48723070189406
146,7.72249654530024,1.51379093814889,1.70707818369795,0.334627470538177,12.5727663053309,2.46455787824943
147,7.81566524806469,1.53223694405248,1.72767337062483,0.338705008685285,12.724451491586,2.49458927031702
148,7.62316014246612,1.49468546246709,1.68511961043988,0.330404154861146,12.4110396705413,2.43345282310431
149,7.68626951954347,1.50725954226128,1.69907010432014,0.333183688289336,12.5137861651515,2.45392430740082
150,7.18704282984407,1.40955979179492,1.58871473080764,0.31158690134414,11.7010100808689,2.29486225751874
151,7.35771218688587,1.44324331150972,1.62644164131161,0.319032732017939,11.97887177093,2.34970139137022
152,7.26829946339328,1.42591797118809,1.60667672348694,0.315202919946842,11.8333015825069,2.32149452151325
153,7.21399662121438,1.41548226528757,1.59467293732107,0.312896079695147,11.7448927447139,2.30450445997695
154,6.41886053172292,1.25966701573516,1.41890601227559,0.278452708741456,10.450355391998,2.05082629930215
155,6.28000912089972,1.23262132378091,1.38821254251468,0.272474187362097,10.2242955512192,2.00679401485734
156,6.71219591050742,1.31766845422342,1.48374856969112,0.291274079354651,10.927925973598,2.14525671143743
157,6.45989020878212,1.26835104024579,1.42797573036236,0.280372335212228,10.517154585526,2.0649645006107
158,6.4750633970855,1.27154641758276,1.43132980356627,0.281078681781453,10.541857600869,2.07016679915229
159,6.02093806447484,1.18257120130843,1.33094420372602,0.261410476078705,9.80250969093447,1.92530890318284
160,6.03577350568036,1.18569219640374,1.33422361704513,0.26210038025767,9.82666283030065,1.93039010221522
161,5.90127054674892,1.15947408564643,1.30449138401818,0.256304797879738,9.60768257435613,1.88770517803489
162,6.78259922312826,1.3328712140493,1.49931140721783,0.294634689421425,11.0425475071281,2.1700078712943
163,6.3626669814183,1.25057010518561,1.40648428010299,0.276441812725239,10.3588683486951,2.03601589054779
164,6.29199533569632,1.23690088661941,1.39086212683813,0.273420195989553,10.2438099500459,2.01376144347861
165,6.15801328107799,1.21078033931945,1.3612450410804,0.267646180270615,10.0256777628779,1.97123535945342
166,5.58466196594303,1.09824831858353,1.23450422405057,0.242770680950044,9.09222158665813,1.78802533271143
167,5.95363253661487,1.17102183059016,1.31606613967276,0.258857457288351,9.69293156838351,1.90650571717134
168,5.81066438883561,1.14311070929578,1.28446265437419,0.25268763047591,9.4601693909464,1.86106445302892
169,5.58144328072253,1.09821894856619,1.23379272521235,0.242764188630421,9.0869813412465,1.78797751626215
170,6.17632038903854,1.21549255104724,1.36529187547168,0.2686878270736,10.055483019347,1.97890717082778
171,5.3626928904284,1.05556692999314,1.18543737577891,0.233335847682694,8.73084035494308,1.71853703690111
172,5.5339713837351,1.08948295343027,1.22329893745723,0.240833073916165,9.00969376158977,1.77375470312858
173,5.99877915554653,1.1812101200768,1.3260459185945,0.261109605490661,9.76643343218804,1.92309296742328
174,5.86688711187623,1.1554547016357,1.29689083525685,0.255416302466839,9.55170392951077,1.88116133880339
175,5.22481083617062,1.02919326742313,1.15495818483772,0.227505880167218,8.50635869467777,1.67559886345379
176,5.39359332496557,1.06263934870641,1.19226799815028,0.23489922445089,8.78114843082114,1.73005143087639
177,5.30336695392857,1.04505897450313,1.17232322139474,0.231013036469113,8.63425356709774,1.70142934796299
178,5.5801419611458,1.09980548045222,1.23350506509539,0.243114895678913,9.08486270165492,1.79056050150818
179,5.76269169217661,1.13599812138106,1.27385816353378,0.251115374200025,9.38206647428051,1.84948466077479
180,6.00468726394167,1.18392534620771,1.3273519215029,0.26170981337223,9.77605224725942,1.92751354610658
181,6.30264192305336,1.24290623547461,1.39321558299074,0.274747694157546,10.2611433413921,2.02353857284288
182,5.70778980260454,1.12581142325374,1.26172195636521,0.248863577771879,9.292682345293,1.83290000136749
183,5.54285692120176,1.09348638170365,1.22526310889723,0.241718042271332,9.02416004013198,1.78027256529997
184,5.91012272689051,1.16616045683372,1.30644818173369,0.257782837826402,9.62209454483226,1.89859105954683
185,6.30343944307936,1.24400348837244,1.39339187689123,0.274990244798119,10.2624417599608,2.02532497756075
186,6.33065586138325,1.2496115456039,1.39940813777946,0.276229920607178,10.3067519988836,2.03445528828144
187,6.66112217053693,1.31509202268072,1.47245858506606,0.290704552382053,10.844774340804,2.14106210008369
188,7.23884477993246,1.42942229226476,1.6001656881956,0.315977559342736,11.7853472908374,2.32719980214333
189,7.24608783390567,1.43112498559667,1.60176678433704,0.316353944184527,11.7971394909903,2.32997190637493
190,7.12728927730983,1.40793043036842,1.57550605077375,0.31122672671302,11.6037271041114,2.29220954277525
191,7.82968478777111,1.54697768759111,1.73077242677046,0.34196348883593,12.7472762860554,2.51858823523606
192,7.45498701504484,1.47322736068137,1.64794449806255,0.325660784992724,12.1372420174765,2.39851752756546
193,8.00218671442701,1.58166614910536,1.76890443161018,0.34963146453908,13.0281215280496,2.57506348485926
194,8.13685069564122,1.60859183284122,1.79867225903648,0.355583457785954,13.2473639395703,2.6189003875029
195,8.03532514884366,1.58882659878747,1.77622976974439,0.3512143007846,13.0820732247841,2.58672119942943
196,8.51374620617575,1.68374917467964,1.88198600347043,0.372197185981815,13.8609762795282,2.74126181421527
197,8.19070829200679,1.62017506994439,1.81057762244361,0.358143962829813,13.3350478859339,2.6377587103656
198,8.39522328540095,1.66095043171744,1.85578619993074,0.367157463853328,13.6680126471089,2.70414386076102
199,8.03490477204429,1.58997098982944,1.77613684434663,0.351467271435981,13.0813888218545,2.58858434835389
200,8.09831917693939,1.60283006318407,1.79015476542871,0.354309803440689,13.1846319231575,2.60951982216634
201,8.26540274922123,1.63621662813706,1.82708902877522,0.36168999148293,13.4566557039953,2.66387549282666
202,8.55274075419481,1.69342648015225,1.89060585092727,0.374336379823129,13.9244621401628,2.75701714663384
203,8.44607359590803,1.67263129720186,1.86702679488493,0.369739549907779,13.7508005210573,2.72316112947952
204,8.59591477127606,1.70263606305235,1.90014958101892,0.37637218235894,13.9947524697266,2.77201099388171
205,8.68624557900471,1.72086278469372,1.92011744377999,0.380401247142822,14.1418173637129,2.80168537578205
206,8.46490203588634,1.6773377342687,1.87118887109067,0.370779920206765,13.781454542636,2.73082353930061
207,8.61090783031053,1.70660091407085,1.90346383617391,0.377248623110399,14.0191622219792,2.778466049575
208,9.19520358382412,1.8227573051941,2.03262395010849,0.402925299042907,14.9704367119101,2.96757680564935
209,9.58846911532627,1.90108346543537,2.11955633075633,0.420239502885714,15.6107005947768,3.09509729109478
210,9.48662226633008,1.88125616020145,2.0970428167677,0.415856624886636,15.4448867774637,3.06281704678411
211,10.5531204380105,2.09315456947984,2.3327950441918,0.462697325885018,17.1812206429364,3.40780252715315
212,10.7173549503686,2.12613809049701,2.36909951534465,0.469988420004602,17.4486059542844,3.46150201400214
213,10.6233669827781,2.10789808852602,2.34832322777201,0.465956419568911,17.2955869474002,3.43180601079324
214,10.7373650125528,2.13092848926613,2.37352279224852,0.471047350258829,17.4811837397351,3.46930111936661
215,10.7998841930132,2.14374920215637,2.38734282161344,0.473881402581934,17.5829693528355,3.49017413965107
216,10.9548353639092,2.17492546873063,2.42159518570624,0.480772998350981,17.8352407328205,3.54093128944214
217,11.0340680091249,2.19107743582052,2.43910977043813,0.484343433181378,17.9642370394173,3.56722782533586
218,11.0375031859677,2.19218150223705,2.43986912531919,0.48458748996819,17.9698297483826,3.56902532294032
219,10.9800550188721,2.18119222827906,2.42717005680332,0.482158282040635,17.8763001009006,3.5511340137596
220,11.1216114457093,2.20973864615725,2.45846147747259,0.48846854283476,18.1067638975759,3.59760958532267
221,11.1888598674128,2.22352841509686,2.47332691805967,0.491516807547728,18.2162490472966,3.62006029685945
222,11.3572220750984,2.2574205176108,2.51054382712702,0.499008745998178,18.4903545363006,3.67523901814531
223,11.4401896784811,2.27434788131714,2.52888403419057,0.502750584291158,18.6254316168956,3.7027979541444
224,11.4994211549576,2.28197516939594,2.541977307938,0.504436616392787,18.7218646171942,3.71521571438497
225,11.6097941679348,2.28011243648254,2.56637555291191,0.50402485438035,18.9015596277957,3.71218305448385
226,11.4521192481073,2.25823682124197,2.53152109695003,0.499189192064015,18.6448537934097,3.67656801774131
227,11.7316055804814,2.23158128012502,2.59330228621169,0.493296914553951,19.0998771555908,3.63317092623862
228,11.8923930095247,2.20257883680802,2.62884477052652,0.486885848136511,19.3616503734017,3.58595291325938
229,11.8548104454721,2.13603107454726,2.62053704584121,0.472175290163079,19.3004633217511,3.47760848628045
230,11.93109560932,2.07308553953146,2.63740008206021,0.45826101400169,19.4246609218402,3.37512873804419
231,11.9743241654709,1.96631135485658,2.64695586815673,0.434658299494613,19.4950400448369,3.20129287246826
232,11.966827302963,1.91057186739799,2.64529866697076,0.42233693910903,19.4828346265783,3.1105450753427
233,11.9147192930112,1.80351712884071,2.63378005424457,0.398672207427947,19.3979991296743,2.93625244835822
234,11.860399062331,1.75922581965239,2.62177242430475,0.388881496975791,19.309561982181,2.86414308883757
235,11.8121484404079,1.68123389806466,2.61110649735332,0.371641177466925,19.2310065836816,2.73716676737545
236,11.7339108945223,1.59342044601372,2.59381188194704,0.352229782803034,19.1036303686258,2.59420030508901
237,11.7173260111879,1.46269432127095,2.59014574984153,0.323332428912526,19.0766290147058,2.38136900024464
238,11.6229541382759,1.3758230059529,2.56928459898732,0.304129296052747,18.9229849830177,2.2399364026742
239,11.5410871314567,1.2923605369729,2.55118768169042,0.285679697646641,18.7896997508628,2.10405364615939
240,11.4620424234068,1.19026472556536,2.53371464096362,0.263111149861817,18.6610094191606,1.93783450056957
241,11.3411655934292,1.11115753273719,2.50699449960014,0.245624296710326,18.4642134573724,1.80904243926335
242,11.2617011385548,1.01187820526089,2.48942867273317,0.223678340110301,18.334839748384,1.64740872716158
243,11.1478119877593,0.925317445403573,2.46425317624154,0.204543856352369,18.1494202186678,1.50648173567459
244,11.363195838646,1.02353942498289,2.51186434327964,0.22625608341727,18.5000802425675,1.66639401120021
245,11.5956502980966,1.10218993811396,2.56324901326346,0.243641986319927,18.8785324151467,1.79444256591184
246,11.8132683250009,1.18502256009025,2.61135405078966,0.26195235538837,19.2328298343874,1.92929988730482
247,12.0236034962976,1.27918701698891,2.65784919391841,0.282767656387023,19.5752702536213,2.08260623116791
248,12.2197695862747,1.36983743665279,2.70121222433442,0.30280617020746,19.8946424141455,2.23019147581367
249,12.4155908565111,1.46636847403159,2.7444990314393,0.324144610049089,20.2134531839339,2.38735077877424
250,12.6232082413234,1.57649910692353,2.7903934007136,0.348489276267307,20.5514688560494,2.56665117758778
251,12.79495151544,1.65847256041551,2.82835770341306,0.366609723881323,20.8310789584708,2.70010971239577
252,12.9807374567093,1.75690933811129,2.869426174641,0.388369432635127,21.1335515084671,2.86037169432856
253,13.1526497829989,1.85057266471046,2.90742784676817,0.409073957462312,21.4134368396893,3.01286216289703
254,13.3138064515488,1.93648546908195,2.94305195244762,0.428065208954957,21.6758112053285,3.15273423738254
255,13.4682741891307,2.02097455854449,2.97719745233415,0.446741744520361,21.9272955219531,3.29028840408647
256,13.6051106807266,2.09403898051962,3.00744551889745,0.462892827272757,22.150074932832,3.40924241038983
257,13.7680861229946,2.20947249089696,3.04347166929356,0.488409708514064,22.4154103897176,3.59717626588136
258,13.8877048520404,2.27595452309387,3.06991370413525,0.503105736683909,22.6101580749008,3.70541367970371
259,14.0078012115459,2.33840734238365,3.096461320447,0.51691109673744,22.8056833759906,3.80709125216146
260,14.1122653428345,2.40382372347167,3.11955339157394,0.531371559925317,22.9757583125445,3.91359371119598
261,14.1264171192946,2.50797564716066,3.12268167900197,0.554394616740778,22.9987983977288,4.08316035186859
262,14.1991287225065,2.55421046939273,3.13875477023828,0.564614945865761,23.1171779903264,4.15843388701132
263,14.2901667172397,2.59836487747135,3.15887895854773,0.574375393967351,23.2653942343833,4.23032036191826
264,14.4502588824119,2.64004657031489,3.19426775295421,0.583589241859082,23.5260355138215,4.29818108289863
265,14.5454791485001,2.69040357793483,3.21531644335266,0.594720790911909,23.681060789137,4.38016582512898
266,14.5270465446744,2.71526483364807,3.21124186777013,0.600216436911678,23.6510512165927,4.42064169407966
267,14.5969117659379,2.73468547237536,3.22668575878628,0.60450942020929,23.7647966996323,4.45225985677953
268,14.7172113479455,2.76185276900173,3.25327829796691,0.610514822621435,23.9606528612166,4.49649012216421
269,14.7740727380643,2.77557966673287,3.26584765788789,0.613549189488318,24.0532271946029,4.51883847496158
270,14.7966018733951,2.78117314601976,3.27082778253998,0.614785642804369,24.0899062079135,4.52794505176551
271,14.8964719074527,2.80130449321438,3.29290431638428,0.619235730078969,24.2525016317826,4.56072029772447
272,14.8625110202021,2.79626176430048,3.28539717288678,0.618121021582212,24.1972109241185,4.55251038117693
273,14.7919887727574,2.78430975235294,3.26980804450426,0.615478997888544,24.0823957563488,4.53305166698864
274,14.8511426638823,2.79674962818031,3.28288416780556,0.618228865176701,24.1787024422504,4.55330465780935
275,14.9425522247222,2.81526899689722,3.3030904917807,0.622322620366754,24.3275236220039,4.5834554896853
276,14.9905837606554,2.82088933712732,3.31370798919751,0.623565011364988,24.4057223331372,4.59260579798975
277,14.9236558796207,2.79596022466673,3.2989134049688,0.618054365452647,24.2967590461194,4.5520194534925
278,14.9417776769464,2.75369973611851,3.30291927595657,0.60871257324725,24.3262626038706,4.48321641248768
279,14.9242377416778,2.68520280516704,3.29904202710772,0.593571146405345,24.2977063583807,4.37169860209651
280,14.7327823130246,2.58355747605294,3.25672030077386,0.571102178916966,23.9860034850646,4.20621287329321
281,14.6857560937594,2.46785330815326,3.24632503125209,0.545525468118088,23.9094415000154,4.01783836836179
282,14.6419950036997,2.31835462753014,3.23665152713362,0.512478391348769,23.8381953744444,3.77444402517188
283,14.4635711398577,2.19185482334586,3.19721046249486,0.484515276739611,23.5477088031367,3.56849346678062
284,14.3534179766686,2.02142093730565,3.17286081589517,0.446840417720197,23.3683717234184,3.29101514003446
285,14.1315139440841,1.85946015132672,3.12380834553439,0.41103855976696,23.007096386158,3.02733161479158
286,13.9179086092513,1.70663161086081,3.07659032415028,0.3772554087166,22.6593319112021,2.77851602610321
287,13.6676147179566,1.57407040126717,3.02126220081145,0.347952404490638,22.2518358916907,2.56269707434375
288,13.4070550262055,1.44621898925023,2.96366479526649,0.319690513413209,21.8276264286294,2.35454600355125
289,13.1809866443434,1.28734761396031,2.91369178453906,0.284571577822806,21.4595712385099,2.09589225571082
290,12.8430729945732,1.14214195684464,2.83899508301091,0.252473485197237,20.9094241034454,1.85948725605584
291,12.5573497776824,0.963488498473447,2.77583521401401,0.212981668083604,20.4442466555952,1.56862688874273
292,12.2273021186213,0.829896995109594,2.70287731043209,0.183450914708437,19.9069059054046,1.35113054642404
293,11.7949087278689,0.81479301648528,2.60729561352892,0.18011214048622,19.2029391218637,1.32654020929533
294,11.4312772035725,0.716704441709923,2.52691390815812,0.158429402904299,18.6109214823074,1.1668451261523
295,11.0723706318708,0.561575887380021,2.4475766659925,0.124137827736636,18.0265963971511,0.914284953488875
296,10.6967535665048,0.425878717251061,2.36454552522738,0.0941416111818137,17.4150654556429,0.6933604379105
297,10.3020620152118,0.343444835708104,2.27729791915209,0.0759193847354758,16.7724799124852,0.559152293924774
298,9.90074062000511,0.239710167762068,2.18858476863271,0.0529885634000361,16.1191005181838,0.390264974882805
299,9.48549229263543,0.16803513859174,2.09679303310888,0.0371446095834372,15.4430471009924,0.273572997566902
