"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,3.205125001628,0.354250658074674,2.22671842218366,8.33332500423279,9.21051710994151,19.2982263255917,9.32435541186693
2,3.43933953120517,0.380137527133203,2.38943588483728,8.94228278113348,9.88357570546332,20.7084443352565,9.489666949591
3,3.25725940304207,0.360012881388861,2.26293811158712,8.46887444790938,9.36033491611036,19.6121303004217,9.66136790733284
4,3.31153922880592,0.366012230552233,2.30064830632832,8.61000199489538,9.51631799435806,19.9389519881788,9.83385004352055
5,3.13529015373878,0.34653206962376,2.1782015804922,8.15175439972082,9.00983381021775,18.8777470309324,10.0021705504906
6,3.25576065687826,0.359847230497071,2.26189687741016,8.46497770788348,9.35602799292385,19.6031062708881,10.1665221553036
7,3.26706648508071,0.361096822035237,2.26975145279291,8.49437286120984,9.38851737291614,19.6711792575386,10.3287376427244
8,3.38712584722412,0.374366541008981,2.3531611149136,8.80652720278269,9.7335300662335,20.3940629959178,10.4939271964182
9,3.31159356939049,0.366018236616844,2.30068605873445,8.61014328041527,9.51647415203793,19.9392791756985,10.6620174579415
10,3.43980617135396,0.380189103149649,2.38976007694065,8.94349604552032,9.88491668189088,20.7112540001523,10.8306997026364
11,3.58786535222378,0.396553538929997,2.49262224470284,9.32844991578185,10.3103920121799,21.602726120758,11.0001471761444
12,3.53876339941408,0.391126480987873,2.45850930906663,9.20078483847665,10.1692885056847,21.3070806785775,11.1763436559272
13,3.56888995389178,0.394456258061723,2.47943933638797,9.27911388011866,10.2558627096048,21.4884742486959,11.3545493199597
14,3.62279156346997,0.400413804383523,2.51688677041072,9.41925806502191,10.4107589139716,21.8130186768928,11.5315863660122
15,3.79227167889728,0.419145817141278,2.63463085060232,9.85990636513293,10.8977912456732,22.8334673718868,11.7101995864499
16,3.80988435032912,0.421092480825851,2.64686702233392,9.9056993108557,10.9484045014721,22.9395141935606,11.8940376258853
17,3.8905293024509,0.430005870270889,2.70289404170273,10.1153761863723,11.1801526270431,23.4250816947569,12.0821620731514
18,3.88635459220375,0.429544454927783,2.69999371668892,10.1045219397297,11.1681558281223,23.3999455446373,12.2721659553674
19,3.94450573577221,0.43597168658535,2.74039345853648,10.2557149130078,11.3352638512191,23.7500766406496,12.4634864792667
20,3.99884791181551,0.441977927095399,2.77814697031393,10.3970045707203,11.4914261044804,24.0772737427208,12.6555124945104
21,4.05965718998305,0.448698952577075,2.82039341619875,10.5551086939559,11.6661727670039,24.4434096070558,12.849776533421
22,4.02186383795483,0.44452179261606,2.79413698215809,10.4568459786826,11.5575666080176,24.2158538453702,13.0463323038092
23,4.01767199754629,0.444058483939328,2.79122475619006,10.4459471936204,11.5455205824225,24.1906145536471,13.2427843018755
24,3.99301713140806,0.441333472418786,2.77409611234665,10.3818445416609,11.4746702828884,24.0421663070042,13.4374471574265
25,3.86331207904039,0.426997650841306,2.68398523385964,10.044611405505,11.101938921874,23.2612053601169,13.6306828880549
26,4.11659133269874,0.454991673614072,2.85994766271702,10.7031374650167,11.8297835139659,24.7862130768809,13.8192708726444
27,4.03578465653991,0.446060409407043,2.80380828770141,10.4930401070037,11.5975706445831,24.2996718267455,14.0103436610511
28,4.12021547003578,0.45539223616185,2.86246548444591,10.712560222093,11.8401981402081,24.8080341985312,14.2052522597137
29,4.01066073411001,0.443283554822686,2.78635377317117,10.427717908686,11.5253724253898,24.1483993674834,14.3995838923326
30,4.53756603778245,0.501520456807534,3.15241429993307,11.7976716982344,13.0395318769959,27.3209239327533,14.5926327923157
31,4.43301896873589,0.48996525443923,3.0797815993323,11.5258493187133,12.73909661542,26.6914405275466,14.7954715179403
32,4.49352691037827,0.496652974304967,3.12181869563122,11.6831699669835,12.9129773319291,27.0557620288039,15.0085497054755
33,4.54286138723048,0.502105732272843,3.15609317428644,11.8114396067992,13.0547490390939,27.3528075104825,15.2197660806548
34,4.64754124484195,0.513675611272006,3.22881812799546,12.0836072365891,13.3555658930721,27.9830904426273,15.4330390725529
35,4.91922843709732,0.543704195679178,3.4175692299834,12.789993936453,14.1363090876586,29.6189333265227,15.6494615776303
36,4.8721672194689,0.538502692678142,3.38487406826261,12.6676347706191,14.0010700096317,29.3355752582759,15.8745736790536
37,5.10845272564933,0.564618459150716,3.54903031466164,13.2819770866882,14.6800799379186,30.7582627270675,16.1045973686767
38,5.18410657832879,0.572980200762657,3.60158983336527,13.4786771036548,14.897485219829,31.2137785558323,16.3385126076533
39,5.37166576941836,0.59371042714624,3.73189411349065,13.9663310004877,15.4364711058022,32.343082316919,16.5794321175222
40,5.36086451035778,0.592516603776387,3.72439008088014,13.9382477269302,15.405431698186,32.2780473676279,16.8260362542093
41,5.44427938867927,0.601736142959288,3.78234147002981,14.1551264105661,15.6451397169414,32.7802927402583,17.0761822204683
42,5.91938343718223,0.654247643056983,4.11241375635818,15.3903969366738,17.0104387194815,35.6409192217709,17.3272291522952
43,5.77487099255663,0.638275214966786,4.01201563693408,15.0146645806472,16.5951555891364,34.770802186762,17.5910911090641
44,5.85945878719246,0.647624392268641,4.07078189426002,15.2345928467004,16.8382341989847,35.2801097502536,17.8622560554952
45,5.7809960949847,0.638952199971993,4.01627097125253,15.0305898469602,16.6127571992718,34.8076817508552,18.1309468468587
46,5.78818088918817,0.639746308805008,4.02126251248862,15.0492703118893,16.6334040289302,34.8509417749015,18.3988378437696
47,5.79004779929642,0.639952651501184,4.02255952372172,15.0541242781707,16.6387689390307,34.8621825389215,18.6640332562286
48,6.55692400870176,0.724712653593353,4.55533667972964,17.0480024226245,18.8425289934271,39.4795845576568,18.9285264913579
49,6.83940451630485,0.755934183381063,4.75158629553811,17.7824517423926,19.6542887679076,41.1804145613302,19.2105986217736
50,6.85057203927717,0.757168488551689,4.75934478518204,17.8114873021206,19.6863807023439,41.247654804911,19.5172600421351
51,6.67566079560268,0.737836193198191,4.63782750010291,17.3567180685669,19.1837410231529,40.1945050008918,19.8299026829324
52,6.74971477659318,0.746021106886615,4.68927552900158,17.5492584191423,19.396548779052,40.6403879180137,20.1374494737631
53,7.18063958916268,0.793649638802191,4.98865487247091,18.6696629318229,20.6348906088569,43.2350088947479,20.4414323490326
54,7.32490180128819,0.809594409616064,5.08887914615811,19.0447446833493,21.0494546500176,44.1036192667036,20.7563596391189
55,7.42286165926207,0.820421551813177,5.15693546853997,19.2994403140814,21.3309603471426,44.6934407273464,21.0839147255312
