"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,3.90725637620494,0.431854652106862,2.71451495610027,10.1588665781328,11.2282209547784,23.5257962862024,9.90866822820747
2,4.05189949139651,0.447841522733299,2.81500385718073,10.5349386776309,11.6438795910657,24.3967000955663,10.0578430705743
3,3.91375253708352,0.432572648835548,2.71902807839487,10.1757565964172,11.2468888697242,23.5649100127556,10.2127990166999
4,4.00236298904192,0.44236643563095,2.78058902396597,10.406143771509,11.5015273264047,24.098438207705,10.3673439151799
5,3.90716841943223,0.431844930568826,2.71445384928976,10.1586378905238,11.2279681947895,23.5252666938446,10.5203063868095
6,3.9950065634822,0.441553357016454,2.77547824410342,10.3870170650537,11.4803872824278,24.0541447822297,10.6726034810085
7,4.13704324859364,0.457252148528771,2.87415636218085,10.7563124463435,11.8885558617481,24.9093551389007,10.8242128176069
8,4.34211363192765,0.479917822476215,3.01662631270763,11.2894954430119,12.4778633843816,26.1440947101329,10.980011701261
9,4.35269898389281,0.481087782430259,3.02398034670448,11.3170173581213,12.5082823431867,26.2078296714388,11.1423668260258
10,4.72017259465789,0.521703286777978,3.27927780260443,12.2724487461106,13.5642854562275,28.4204076225718,11.3085877615348
11,4.63204816809362,0.511963218578769,3.21805451678083,12.0433252370434,13.311043683048,27.8898058121005,11.4818449391818
12,4.44385901781737,0.491163365127183,3.08731258079943,11.5540334463251,12.7702474933067,26.756709033595,11.6602397467749
13,4.5908526925737,0.507410034442357,3.1894345022091,11.9362170006917,13.1926608955013,27.6417656858122,11.8323690577339
14,4.59905089153813,0.508316151170005,3.1951300930686,11.9575323179991,13.2162199304201,27.6911274732611,12.0030473136659
15,4.6544415584978,0.514438277518178,3.23361203011426,12.1015480520943,13.3753952154726,28.0246375943236,12.1762822664357
16,4.68856558891805,0.518209880880416,3.25731925124833,12.190270531187,13.4734569028909,28.2301001774856,12.3501921128723
17,4.79657857373935,0.530148158150139,3.33235985122945,12.4711042917224,13.7838521119037,28.8804520439886,12.5253019839201
