"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2","weight_1","weight_2"
1,16.8764124013759,1.02470170016866,5.27387887542996,0.320219281302707,31.6432732525797,1.92131568781624,8.90882982842092,6.40438562605413,7.12706386273673,5.12350850084331,17.8176596568418,12.8087712521083,17642.9275997854,3452.68465232935,4.97246397693652,1.00123782480423
2,18.1688637952778,1.3793928020393,5.67776993602433,0.431060250637281,34.0666196161459,2.58636150382368,11.7414206684668,8.62120501274562,9.39313653477341,6.89696401019649,23.4828413369335,17.2424100254912,18365.0408782501,3496.10896154111,5.10543606800991,0.999123340260201
3,18.4370633834203,0.798475739924987,5.76158230731886,0.249523668726558,34.5694938439132,1.49714201235935,7.98778736623265,4.99047337453116,6.39022989298612,3.99237869962493,15.9755747324653,9.98094674906232,19627.1722542592,3629.58450904072,5.24562213319092,0.998596554741488
4,18.2513565909821,0.832390320384678,5.70354893468191,0.260121975120213,34.2212936080915,1.56073185072127,8.09597867959955,5.20243950240424,6.47678294367964,4.1619516019234,16.1919573591991,10.4048790048085,19764.6227736823,3547.91388676981,5.39161952163277,0.997053393165854
5,18.4012256445986,0.952039911748379,5.75038301393706,0.297512472421369,34.5022980836223,1.78507483452821,8.69968487713874,5.95024944842736,6.95974790171099,4.7601995587419,17.3993697542775,11.9004988968547,19989.2202405297,3488.0346647931,5.53659350862652,0.993864503238169
6,18.8829061110878,1.07873428291561,5.90090815971493,0.337104463411127,35.4054489582896,2.02262678046676,9.52149593423762,6.74208926822254,7.6171967473901,5.39367141457803,19.0429918684752,13.4841785364451,20448.1620252793,3472.08524490732,5.68072849326805,0.991263174219333
7,18.869053365621,0.863610608925135,5.89657917675658,0.269878315289105,35.3794750605394,1.61926989173463,8.31755790716794,5.3975663057821,6.65404632573435,4.31805304462568,16.6351158143359,10.7951326115642,21113.2458965275,3489.06711959221,5.82680280410707,0.989387506618625
8,18.6780848385657,0.859761190011804,5.83690151205178,0.26867537187869,35.0214090723107,1.61205223127214,8.23509160925943,5.37350743757378,6.58807328740755,4.29880595005902,16.4701832185189,10.7470148751476,21316.3521460281,3429.40853079466,5.97399942580977,0.98723261554415
9,19.3922436124771,1.26387904816659,6.06007612889911,0.394962202552061,36.3604567733947,2.36977321531236,10.8799583978771,7.89924405104121,8.7039667183017,6.31939524083297,21.7599167957543,15.7984881020824,21526.8237691292,3376.67695251704,6.11946855431911,0.984509803569839
10,20.9550002107313,1.62282216913671,6.54843756585355,0.507131927855222,39.2906253951213,3.04279156713133,14.0547749031044,10.1426385571044,11.2438199224835,8.11411084568355,28.1095498062088,20.2852771142089,22525.811558385,3449.43308331501,6.26665297123196,0.982981181261249
11,22.9646581014955,1.76091963799587,7.17645565671734,0.55028738687371,43.058733940304,3.30172432124226,15.2119275388264,11.0057477374742,12.1695420310612,8.80459818997936,30.4238550776529,22.0114954749484,24102.751822507,3601.56568704063,6.42240646045792,0.983478942003006
12,23.620870100492,1.16262599123329,7.38152190640376,0.363320622260405,44.2891314384225,2.17992373356242,10.7098077542974,7.26641244520808,8.56784620343793,5.81312995616647,21.4196155085948,14.5328248904162,25789.2166305547,3750.14875584962,6.59170317245479,0.984968527241002
13,23.3075259058462,1.07407878338902,7.28360184557695,0.335649619809071,43.7016110734617,2.01389771885442,10.182621546318,6.7129923961814,8.14609723705439,5.37039391694512,20.365243092636,13.4259847923628,26162.349364836,3697.87048269082,6.77092867109381,0.984597170809945
14,23.4041059280995,1.24644531760359,7.3137831025311,0.389514161751122,43.8826986151865,2.33708497050673,11.1103497237547,7.79028323502243,8.88827977900377,6.23222658801795,22.2206994475094,15.5805664700449,26335.3521875507,3622.74554218035,6.94986397578401,0.98231609464363
15,23.9804833353608,1.42377263598238,7.49390104230025,0.444928948744493,44.9634062538015,2.66957369246696,12.3128101152965,8.89857897488986,9.85024809223719,7.11886317991188,24.625620230593,17.7971579497797,26894.7612189036,3605.59133476142,7.12707006800574,0.980414506470141
16,24.2096453406261,1.25754072993988,7.56551416894565,0.392981478106214,45.3930850136739,2.35788886863728,11.2767179765887,7.85962956212427,9.02137438127099,6.28770364969942,22.5534359531775,15.7192591242485,27773.2402688376,3629.83021602943,7.30618303352372,0.979488533898496
17,24.3902778520332,1.32133573118888,7.6219618287604,0.412917415996524,45.7317709725624,2.47750449597915,11.6507076729367,8.25834831993049,9.32056613834936,6.60667865594439,23.3014153458734,16.516696639861,28231.5081483979,3598.08810551738,7.48753740685127,0.978585475081727
18,25.1112429350987,1.57378915649578,7.84726341721834,0.491809111404931,47.08358050331,2.95085466842958,13.4251699604045,9.83618222809861,10.7401359683236,7.86894578247889,26.850339920809,19.6723644561972,28806.8580803184,3583.86079397164,7.66947887039358,0.97747029857652
19,25.4956695888049,1.38115612995745,7.96739674650154,0.431611290611705,47.8043804790092,2.58966774367023,12.1516873077108,8.63222581223408,9.72134984616866,6.90578064978727,24.3033746154216,17.2644516244682,29859.3427107174,3627.15432174945,7.85419158019833,0.977139860033766
20,26.0931523500975,1.59569827591936,8.15411010940549,0.4986557112248,48.9246606564329,2.9919342673488,13.6197388616553,9.97311422449599,10.8957910893243,7.97849137959679,27.2394777233107,19.946228448992,30416.8159053524,3608.60459997991,8.04227736963526,0.976933129459349
