"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,0.875350757412182,0.0967492942402939,0.60813842093899,2.27591196927167,2.51548165024764,5.27053298147124,10.4013443451205
2,0.905974602079431,0.100134034966674,0.629413934076236,2.35553396540652,2.60348490913352,5.45492076199405,10.5474348557895
3,0.874977945900194,0.0967080887573899,0.607879415046451,2.2749426593405,2.51441030769214,5.2682882637359,10.6992571736879
4,0.891721706325526,0.0985587149096635,0.619511922289313,2.31847643644637,2.56252658765125,5.36910332650738,10.8505301367585
5,0.872797784970785,0.0964671236020342,0.606364776927072,2.26927424092404,2.50814521365289,5.25516140003462,10.9999853170792
6,0.886159340161872,0.0979439270705228,0.615647541586143,2.30401428442087,2.54654210383359,5.3356120270799,11.1487445484646
7,0.923070587534604,0.102023591253825,0.641291145024041,2.39998352758997,2.65261337259944,5.55785659020835,11.2965005090217
8,0.972890880576715,0.107530044695321,0.675903138084876,2.52951628949946,2.79578116207835,5.85782719673559,11.4482911257514
9,0.96868795090821,0.107065510363539,0.672983207999389,2.51858867236135,2.78370326945201,5.8325211359947,11.6073781680531
10,1.04171577741164,0.115137006977076,0.723718329570192,2.70846102127027,2.99356218140398,6.27222552294168,11.7700618829293
11,1.02846782294669,0.113672759378319,0.71451448752086,2.67401633966141,2.95549174383629,6.19245889184747,11.93829668103
12,0.989240009364885,0.109337053666645,0.687261480190341,2.5720240243487,2.84276339533277,5.95626616164961,12.1113648770932
13,1.01826023050365,0.112544551792508,0.707422896981481,2.64747659930947,2.9261583466052,6.13099844050614,12.2791336207858
14,1.02438592364921,0.113221602087545,0.711678641693138,2.66340340148795,2.94376165427615,6.16788156134051,12.4454156781235
15,1.0386463631537,0.114797755927514,0.721585894401517,2.7004805441996,2.98474165411535,6.25374441814645,12.6142765740552
16,1.04822791539303,0.115856769596071,0.728242551746734,2.72539258002187,3.01227600949785,6.31143544847169,12.7843758602237
17,1.07379264699889,0.118682345194614,0.746003312651861,2.79186088219711,3.08574097505997,6.46536204298279,12.9560183410727
18,1.03724149844282,0.114642481406838,0.720609883128693,2.69682789595131,2.98070451657776,6.24528565378198,13.1301833579556
19,1.06109599476922,0.117279031000808,0.737182480576508,2.75884958639997,3.04925480602102,6.38891483166309,13.3028066644066
20,1.08423296943439,0.119836275569064,0.753256589291258,2.81900572052941,3.11574316479567,6.52822377385759,13.4737430120912
21,1.09644384013724,0.121185898120432,0.761739931042716,2.85075398435683,3.15083335113123,6.60174606903687,13.6482466206742
22,1.09611238997993,0.121149264155676,0.761509660407109,2.84989221394782,3.14988086804758,6.59975039019494,13.8252803826845
23,1.11983921224659,0.123771702406202,0.777993557981844,2.91158195184115,3.21806426256127,6.74261083584266,14.0027783692748
24,1.13887552270269,0.12587571566714,0.791218784193449,2.961076359027,3.27276860734563,6.8572294630099,14.1817308539699
