"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,4.57808455426234,0.505998819155311,3.1805640061191,11.903019841082,13.155969298038,27.5648880530321,10.3053998422721
2,4.54456434392005,0.50229395380169,3.15727628103919,11.8158672941921,13.0596427988439,27.3630611023397,10.5111230029499
3,4.84421156746696,0.535412857456875,3.36545224687178,12.5949500754141,13.9207342938787,29.167252806222,10.7110180159945
4,5.19836057062762,0.574555642016737,3.61149260696235,13.5157374836318,14.9384466924352,31.2996025936737,10.9161334292242
5,5.25729041607387,0.581068940723954,3.65243334169342,13.668955081792,15.1077924588228,31.6544222946762,11.1353652703423
6,4.98438777709427,0.550906017468315,3.46283782408655,12.9594082204451,14.3235564541761,30.0112611420833,11.3631371718565
7,5.00386519178588,0.553058784355282,3.47636950166177,13.0100494986433,14.3795283932374,30.1285356810687,11.5850368188908
8,5.26788733990545,0.582240179673761,3.65979541509221,13.6965070837542,15.1382446715178,31.7182269307992,11.8002175731175
9,5.47800026874759,0.605463187598418,3.80576860776148,14.2428006987437,15.7420428775589,32.9833279339329,12.0208808329798
10,5.45047660787103,0.602421098764694,3.78664690652093,14.1712391804647,15.662948567882,32.8176065231814,12.2513348752794
11,5.40031871947547,0.596877332152553,3.75180037353033,14.0408286706362,15.5188106359663,32.5156032372628,12.4849490622102
12,5.62830894085951,0.622076251358156,3.91019357996555,14.6336032462347,16.1739825353121,33.8883443597015,12.7158344680502
13,5.49716305515287,0.607581179780054,3.81908170147462,14.2926239433974,15.7971106742813,33.0987080794466,12.9496997968997
14,5.90870314161061,0.65306718933591,4.10499376154,15.3626281681876,16.9797469227336,35.5766126000133,13.1847984822787
15,5.90429585976795,0.652580068711196,4.10193186047037,15.3511692353967,16.9670817864911,35.5500761240765,13.4250789979845
16,5.88668406582319,0.650633502012037,4.08969629836138,15.3053785711403,16.9164710523129,35.4440345857986,13.6734607878643
17,5.21469440947495,0.576360961047232,3.6228403265826,13.5582054646349,14.9853849872281,31.3979494970493,13.920328773009
18,5.4539984847334,0.602810358838955,3.78909368413057,14.1803960603068,15.6730693298128,32.8388119291315,14.1509300372135
19,5.96310540475339,0.659080071051691,4.1427890180392,15.5040740523588,17.136081847344,35.9041714896731,14.3711831323878
20,6.00101112920081,0.663269651122196,4.16912352133951,15.6026289359221,17.245010929177,36.132403851609,14.6069495094073
