"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,3.02358107843426,0.334185277090103,2.10059317028064,7.86131080392907,8.68881720434266,18.2051408090989,10.3039906017
2,3.12098922305024,0.344951440442395,2.16826619706648,8.11457197993063,8.96873745150227,18.7916403745762,10.4727329212633
3,3.23712378951853,0.357787366209943,2.24894915903393,8.41652185274818,9.30247152145852,19.4908927116274,10.6391712835258
4,3.43354683404464,0.379497281657566,2.3854114847047,8.92722176851609,9.86692932309673,20.6735662007741,10.811131664543
5,3.30691287444532,0.36550089664922,2.29743420750938,8.59797347355783,9.50302331287971,19.9110964650813,10.9913906136017
6,3.41814840992988,0.377795350571198,2.37471363216182,8.88718586581774,9.82267911485119,20.5808514787358,11.1729978628432
7,3.48739874038853,0.385449334463996,2.4228243880594,9.06723672501021,10.0216826960639,20.9978113631815,11.3534501100931
8,3.45330147769323,0.381680689639779,2.39913576345003,8.97858384200238,9.92369793063421,20.7925099499002,11.5383695768755
9,3.62085112279133,0.400199334624305,2.51553867478134,9.41421291925747,10.4051827002319,21.8013351814384,11.7235957705359
10,3.68782099827348,0.407601268230227,2.56206511459,9.58833459551108,10.5976329739859,22.2045643264467,11.9118678765066
11,3.70474635382602,0.409471965422876,2.57382378265808,9.63234051994765,10.6462711009948,22.3064727830367,12.1060799638891
12,3.97948755967441,0.439838098700857,2.76469662040538,10.3466676551534,11.4357905662222,23.9607040435132,12.3019226822824
13,3.72042339546142,0.411204691077315,2.58471520105741,9.67310082819967,10.6913219680102,22.4008650758308,12.505147465417
14,4.25453752556245,0.470238358088482,2.9557839651276,11.0617975664624,12.2261973103006,25.6167943644392,12.7080829990218
15,4.17201440597604,0.461117381713142,2.89845211362546,10.8472374555377,11.9890519245416,25.1199183180873,12.9177423565774
16,3.71270195075074,0.410351268240872,2.57935082894262,9.65302507195192,10.6691329742627,22.354373850836,13.1393752192774
17,3.68488859439116,0.407277160432707,2.56002786557702,9.58071034541702,10.5892061712504,22.1869081683342,13.3450023006192
18,3.74238951819365,0.413632525695088,2.59997587579769,9.73021274730344,10.7544456680722,22.5331242569132,13.5364560056182
19,3.99753870628716,0.441833225431739,2.7772374169995,10.3936006363466,11.4876638612252,24.069390947329,13.72805400437
20,4.02713323938176,0.445104200142195,2.79779782946522,10.4705464223926,11.5727092036971,24.2475811886987,13.9275556816734
21,2.67079219550388,0.295192821608324,1.85549773582375,6.94405970831009,7.67501336181642,16.0809803771392,14.1342433665588
22,4.07629850709226,0.45053825604704,2.83195475229568,10.5983761184399,11.7139946572231,24.5436078532292,14.3022131212936
