"date","V1"
"2/4/2018",0.065352943452551
"3/4/2018",0.0654426411475635
"4/4/2018",0.0718574854637168
"5/4/2018",0.0745366991544198
"6/4/2018",0.073775773776267
"7/4/2018",0.0754036903017341
"8/4/2018",0.0796338836065096
"9/4/2018",0.0796976276725906
"10/4/2018",0.0775817164605268
"11/4/2018",0.0817305796037144
"12/4/2018",0.0879661841430659
"13/04/2018",0.0991108771344026
"14/04/2018",0.100268570861917
"15/04/2018",0.104453791034783
"16/04/2018",0.108141951838707
"17/04/2018",0.106911169725644
"18/04/2018",0.112604227520167
"19/04/2018",0.115574922537779
"20/04/2018",0.112944165536525
"21/04/2018",0.1133626167837
"22/04/2018",0.118707895909229
"23/04/2018",0.123205088446297
"24/04/2018",0.13452046668511
"25/04/2018",0.140501072240537
"26/04/2018",0.146240477835413
"27/04/2018",0.153241113430131
"28/04/2018",0.15451551511371
"29/04/2018",0.157270392818185
"30/04/2018",0.161700222206172
"1/5/2018",0.168791904791701
"2/5/2018",0.170407386067142
"3/5/2018",0.171008005575114
"4/5/2018",0.171768708261458
"5/5/2018",0.184547814660345
"6/5/2018",0.181702386955766
"7/5/2018",0.177189920241238
"8/5/2018",0.203754365722603
"9/5/2018",0.211097224535852
"10/5/2018",0.211923597911245
"11/5/2018",0.20673553864429
"12/5/2018",0.213422550700402
"13/05/2018",0.225244529901356
"14/05/2018",0.233870331456729
"15/05/2018",0.234479789730595
"16/05/2018",0.236807071926371
"17/05/2018",0.244387928683575
"18/05/2018",0.249295812506474
"19/05/2018",0.253234755951741
"20/05/2018",0.27067875870381
"21/05/2018",0.273935271651452
"22/05/2018",0.264794338963926
"23/05/2018",0.269464237868874
"24/05/2018",0.295213483120201
"25/05/2018",0.302137208572848
"26/05/2018",0.294870688490344
"27/05/2018",0.29933413281755
"28/05/2018",0.303194923865921
"29/05/2018",0.306657366594567
"30/05/2018",0.319912497540258
"31/05/2018",0.323834591243775
"1/6/2018",0.335560936923031
"2/6/2018",0.335900154388936
"3/6/2018",0.343908051381444
"4/6/2018",0.351711451162847
"5/6/2018",0.368990042371024
"6/6/2018",0.369967627230224
"7/6/2018",0.367639842754165
"8/6/2018",0.384284757949644
"9/6/2018",0.389249506973704
"10/6/2018",0.390890286228645
"11/6/2018",0.390133451728356
"12/6/2018",0.403415892537788
"13/06/2018",0.408957130624549
"14/06/2018",0.412994013643821
"15/06/2018",0.412575118524913
"16/06/2018",0.419850119295893
"17/06/2018",0.426292069220501
"18/06/2018",0.429705329100534
"19/06/2018",0.435033715929544
"20/06/2018",0.442780242772417
"21/06/2018",0.44794966326153
"22/06/2018",0.452722369110985
"23/06/2018",0.458272495115599
"24/06/2018",0.463075121654578
"25/06/2018",0.466383157279216
"26/06/2018",0.46927857304002
"27/06/2018",0.476282833572625
"28/06/2018",0.482108219853411
"29/06/2018",0.486494758196235
"30/06/2018",0.492267928847391
"1/7/2018",0.49838360411173
"2/7/2018",0.499751233420176
"3/7/2018",0.503260383814512
"4/7/2018",0.506251569032843
"5/7/2018",0.493265362546723
"6/7/2018",0.500041836331325
"7/7/2018",0.50847379206753
"8/7/2018",0.519237497934658
"9/7/2018",0.519761441136605
"10/7/2018",0.522965338826652
"11/7/2018",0.527175096361497
"12/7/2018",0.524251821741086
"13/07/2018",0.50949611407612
"14/07/2018",0.512403734183439
"15/07/2018",0.544429706418321
"16/07/2018",0.525697137915741
"17/07/2018",0.496461248201747
"18/07/2018",0.525692619599781
"19/07/2018",0.520484947410655
"20/07/2018",0.52415799957169
"21/07/2018",0.490936945245985
"22/07/2018",0.504848174315494
"23/07/2018",0.557816638666099
"24/07/2018",0.557911491649456
"25/07/2018",0.540262491591805
"26/07/2018",0.555163443572659
"27/07/2018",0.571988594598724
"28/07/2018",0.573754202698181
"29/07/2018",0.567736523842512
"30/07/2018",0.547141106514983
"31/07/2018",0.553442652584274
"1/8/2018",0.534150745360507
"2/8/2018",0.531608459209113
"3/8/2018",0.564320797401973
"4/8/2018",0.579766680483228
"5/8/2018",0.588030426908025
"6/8/2018",0.600165251248605
"7/8/2018",0.609210640492744
"8/8/2018",0.608305087145829
"9/8/2018",0.607428228232179
"10/8/2018",0.614693882542971
"11/8/2018",0.638758234270778
"12/8/2018",0.631950166933605
"13/08/2018",0.653798544802272
"14/08/2018",0.64201106079458
"15/08/2018",0.644081475300231
"16/08/2018",0.656669060736552
"17/08/2018",0.631060823262784
"18/08/2018",0.648073677274818
"19/08/2018",0.667148665132756
"20/08/2018",0.674356087283236
"21/08/2018",0.684543800304675
"22/08/2018",0.692844647411796
"23/08/2018",0.702432177518193
"24/08/2018",0.701235819100618
"25/08/2018",0.682230433078206
"26/08/2018",0.662153739301206
"27/08/2018",0.685158774762791
"28/08/2018",0.711171514013848
"29/08/2018",0.721100015698485
"30/08/2018",0.732668442085924
"31/08/2018",0.719249943095941
"1/9/2018",0.725175297562465
"2/9/2018",0.730646209130224
"3/9/2018",0.744068470630082
"4/9/2018",0.738961911300038
"5/9/2018",0.741671532861107
"6/9/2018",0.751652929556284
"7/9/2018",0.772520460141636
"8/9/2018",0.755420141973706
"9/9/2018",0.760939371002807
"10/9/2018",0.769966424332988
"11/9/2018",0.785890479933057
"12/9/2018",0.777546258478707
"13/09/2018",0.795824811896251
"14/09/2018",0.811456519770206
"15/09/2018",0.794499494622351
"16/09/2018",0.807581359495832
"17/09/2018",0.809214405829714
"18/09/2018",0.824822549100621
"19/09/2018",0.835208636438458
"20/09/2018",0.840596517607136
"21/09/2018",0.848097740963369
