"","x"
"1",5377171
"2",5377169.9245658
"3",5377168.84913182
"4",5377167.77369804
"5",5377166.69826449
"6",5377165.62283115
"7",5377164.54739803
"8",5377163.47196512
"9",5377162.39653242
"10",5377161.32109994
"11",5377160.24566768
"12",5377159.17023563
"13",5377158.09480379
"14",5377157.01937218
"15",5377155.94394077
"16",5377154.86850958
"17",5377153.79307861
"18",5377152.71764785
"19",5377151.64221731
"20",5377150.56678698
"21",5377149.49135687
"22",5377148.41592697
"23",5377147.34049728
"24",5377146.26506782
"25",5377145.18963856
"26",5377144.11420952
"27",5377143.0387807
"28",5377141.96335209
"29",5377140.8879237
"30",5377139.81249552
"31",5377138.73706756
"32",5377137.66163981
"33",5377136.58621228
"34",5377135.51078496
"35",5377134.43535786
"36",5377133.35993098
"37",5377132.2845043
"38",5377131.20907785
"39",5377130.13365161
"40",5377129.05822558
"41",5377127.98279977
"42",5377126.90737417
"43",5377125.83194879
"44",5377124.75652362
"45",5377123.68109867
"46",5377122.60567393
"47",5377121.53024941
"48",5377120.45482511
"49",5377119.37940102
"50",5377118.30397714
"51",5377117.22855348
"52",5377116.15313003
"53",5377115.0777068
"54",5377114.00228379
"55",5377112.92686099
"56",5377111.8514384
"57",5377110.77601603
"58",5377109.70059388
"59",5377108.62517194
"60",5377107.54975021
"61",5377106.4743287
"62",5377105.39890741
"63",5377104.32348633
"64",5377103.24806546
"65",5377102.17264481
"66",5377101.09722438
"67",5377100.02180416
"68",5377098.94638415
"69",5377097.87096436
"70",5377096.79554479
"71",5377095.72012543
"72",5377094.64470629
"73",5377093.56928736
"74",5377092.49386865
"75",5377091.41845015
"76",5377090.34303186
"77",5377089.26761379
"78",5377088.19219594
"79",5377087.1167783
"80",5377086.04136088
"81",5377084.96594367
"82",5377083.89052668
"83",5377082.8151099
"84",5377081.73969334
"85",5377080.66427699
"86",5377079.58886085
"87",5377078.51344494
"88",5377077.43802923
"89",5377076.36261375
"90",5377075.28719847
"91",5377074.21178342
"92",5377073.13636858
"93",5377072.06095395
"94",5377070.98553954
"95",5377069.91012534
"96",5377068.83471136
"97",5377067.75929759
"98",5377066.68388404
"99",5377065.6084707
"100",5377064.53305758
"101",5377063.45764467
"102",5377062.38223198
"103",5377061.3068195
"104",5377060.23140724
"105",5377059.1559952
"106",5377058.08058336
"107",5377057.00517175
"108",5377055.92976035
"109",5377054.85434916
"110",5377053.77893819
"111",5377052.70352744
"112",5377051.6281169
"113",5377050.55270657
"114",5377049.47729646
"115",5377048.40188656
"116",5377047.32647688
"117",5377046.25106742
"118",5377045.17565817
"119",5377044.10024913
"120",5377043.02484031
"121",5377041.94943171
"122",5377040.87402332
"123",5377039.79861514
"124",5377038.72320718
"125",5377037.64779944
"126",5377036.57239191
"127",5377035.49698459
"128",5377034.4215775
"129",5377033.34617061
"130",5377032.27076394
"131",5377031.19535749
"132",5377030.11995125
"133",5377029.04454522
"134",5377027.96913941
"135",5377026.89373382
"136",5377025.81832844
"137",5377024.74292328
"138",5377023.66751833
"139",5377022.5921136
"140",5377021.51670908
"141",5377020.44130477
"142",5377019.36590069
"143",5377018.29049681
"144",5377017.21509316
"145",5377016.13968971
"146",5377015.06428648
"147",5377013.98888347
"148",5377012.91348067
"149",5377011.83807809
"150",5377010.76267572
"151",5377009.68727357
"152",5377008.61187163
"153",5377007.53646991
"154",5377006.4610684
"155",5377005.38566711
"156",5377004.31026603
"157",5377003.23486517
"158",5377002.15946452
"159",5377001.08406409
"160",5377000.00866388
"161",5376998.93326387
"162",5376997.85786409
"163",5376996.78246452
"164",5376995.70706516
"165",5376994.63166602
"166",5376993.55626709
"167",5376992.48086838
"168",5376991.40546988
"169",5376990.3300716
"170",5376989.25467354
"171",5376988.17927568
"172",5376987.10387805
"173",5376986.02848063
"174",5376984.95308342
"175",5376983.87768643
"176",5376982.80228966
"177",5376981.7268931
"178",5376980.65149675
"179",5376979.57610062
"180",5376978.50070471
"181",5376977.42530901
"182",5376976.34991352
"183",5376975.27451825
"184",5376974.1991232
"185",5376973.12372836
"186",5376972.04833373
"187",5376970.97293932
"188",5376969.89754513
"189",5376968.82215115
"190",5376967.74675738
"191",5376966.67136383
"192",5376965.5959705
"193",5376964.52057738
"194",5376963.44518448
"195",5376962.36979179
"196",5376961.29439931
"197",5376960.21900705
"198",5376959.14361501
"199",5376959.14361501
"200",5376958.06822318
"201",5376956.99283157
"202",5376955.91744017
"203",5376954.84204898
"204",5376953.76665802
"205",5376952.69126726
"206",5376951.61587672
"207",5376950.5404864
"208",5376949.46509629
"209",5376948.3897064
"210",5376947.31431672
"211",5376946.23892726
"212",5376945.16353801
"213",5376944.08814898
"214",5376943.01276016
"215",5376941.93737156
"216",5376940.86198317
"217",5376939.786595
"218",5376938.71120704
"219",5376937.6358193
"220",5376936.56043177
"221",5376935.48504446
"222",5376934.40965736
"223",5376933.33427048
"224",5376932.25888382
"225",5376931.18349736
"226",5376930.10811113
"227",5376929.03272511
"228",5376927.9573393
"229",5376926.88195371
"230",5376925.80656833
"231",5376924.73118317
"232",5376923.65579822
"233",5376922.58041349
"234",5376921.50502898
"235",5376920.42964467
"236",5376919.35426059
"237",5376918.27887672
"238",5376917.20349306
"239",5376916.12810962
"240",5376915.0527264
"241",5376913.97734339
"242",5376912.90196059
"243",5376911.82657801
"244",5376910.75119565
"245",5376909.6758135
"246",5376908.60043156
"247",5376907.52504984
"248",5376906.44966833
"249",5376905.37428704
"250",5376904.29890597
"251",5376903.22352511
"252",5376902.14814446
"253",5376901.07276404
"254",5376899.99738382
"255",5376898.92200382
"256",5376897.84662404
"257",5376896.77124447
"258",5376895.69586511
"259",5376894.62048598
"260",5376893.54510705
"261",5376892.46972834
"262",5376891.39434985
"263",5376890.31897157
"264",5376889.2435935
"265",5376888.16821566
