"","V1","V2"
"1",33.8702806825504,12.9436597720868
"2",36.487939981144,13.4546904016821
"3",37.9819168043968,13.5116790345073
"4",40.277968254359,13.8300170290441
"5",41.8394592477337,13.8809018046827
"6",45.6500265630285,14.6382083205305
"7",48.6731175090993,15.0598782273148
"8",50.1707237797775,14.9885179572506
"9",52.8851373227326,15.2764191850398
"10",55.5231104059964,15.5302891922775
"11",61.1215571137853,16.5496619067617
"12",64.2823299039689,16.8213952503778
"13",65.8671405761749,16.6708363120434
"14",67.3953377146437,16.5272792622443
"15",69.2674794584794,16.4961294986826
"16",73.4519556732457,17.0139678438377
"17",78.1846632096817,17.6215832911915
"18",84.2420537182806,18.4612303237857
"19",87.4661913796485,18.6213364741552
"20",89.2272868711367,18.476730515751
"21",92.5140688949277,18.6795689067019
"22",99.6925769383812,19.6305496954839
"23",103.00719511355,19.7876685433855
"24",111.250202567463,20.873148047965
"25",119.746495444019,21.9356394025523
"26",128.885981037729,23.0317168469332
"27",130.371154149679,22.7022196008312
"28",127.060276041388,21.6243996361715
"29",138.596197734103,23.117897063926
"30",149.699072766728,24.4448520234037
"31",154.95078484086,24.7446899370107
"32",152.571344723381,23.8599515400168
"33",160.859819464535,24.6804978363003
"34",166.4908475552,25.06259252287
"35",171.36481134721,25.3299854881115
"36",178.639960940824,25.9575253446604
"37",190.042454405185,27.152867370682
"38",197.062836698137,27.6729247835982
"39",198.098795643662,27.3723992986423
"40",211.93934524887,28.8476193111323
"41",223.419399134691,29.9544150362103
"42",239.085393607418,31.5782859992807
"43",238.313084802499,31.0223591131153
"44",246.526523182751,31.6516502093728
"45",259.384729211894,32.8590027435621
"46",271.430477576353,33.9422407770707
"47",273.04478729003,33.7203591086769
"48",279.013391384658,34.0444362309763
"49",295.862950436518,35.6829107268985
"50",303.106511200794,36.1506553955545
"51",300.35156686895,35.438211390189
"52",315.118952833551,36.7956799911414
"53",332.111082587291,38.3830108574919
"54",347.056487890008,39.7236635689416
"55",354.230003981064,40.1485340091703
"56",377.206025387681,42.335815920567
"57",389.890966842943,43.3830358666811
"58",400.748429941803,44.2222342315212
"59",413.499414893222,45.241352654979
"60",430.317310142286,46.6606879914962
"61",449.760033393737,48.4256222086233
"62",452.020513344767,48.3888361919498
"63",462.107934930282,49.1814996858366
"64",466.110867170583,49.2666549216671
"65",489.018008554379,51.3835595440026
"66",485.437756148825,50.7770412329989
"67",496.249497276223,51.6225645111049
"68",505.855011143472,52.33913992591
"69",517.885749021246,53.3313963679596
"70",521.655316141558,53.4445373869295
"71",540.817634001376,55.0488643675702
"72",562.208376871499,56.9059706019646
"73",574.179312165713,57.9238944073605
"74",573.192948149142,57.6374362069989
"75",585.048022177434,58.5366320741035
"76",605.78296810243,60.320623664158
"77",617.613259854864,61.2364243121055
"78",634.510350225574,62.6875343980784
"79",640.721544069879,63.0872725349659
"80",657.223271577492,64.4909906679728
"81",665.518056800957,65.1897136471028
"82",663.948852980749,64.8868695539151
"83",679.397175816332,66.193758407637
"84",688.724363540194,66.9445787919031
"85",697.212742694415,67.6751740049003
"86",693.235695021169,67.2976608762628
"87",658.687590957305,63.882746428425
"88",669.525123300722,64.7940215262917
"89",661.985404954066,63.9288631005268
"90",672.16242653655,64.7230078991322
"91",707.92554857658,67.922526447303
"92",740.043872965941,70.8131904341214
"93",747.518388015526,71.3184982162342
"94",784.187479895372,74.5542998264588
"95",804.705853684431,76.2939476109339
"96",826.837179845317,78.2819952368301
"97",823.993108046932,77.9290755896633
"98",841.53421578042,79.4680192860045
"99",848.724536890941,80.0606676086886
"100",858.951519737176,80.9307395678463
"101",869.198660837319,81.7726695769272
"102",888.355207611586,83.4875043898844
"103",889.458154135652,83.545539909381
"104",897.708912830161,84.1963810828405
"105",922.645339143887,86.3671976156263
"106",943.287584095835,88.1751733440446
"107",957.372795411368,89.3971985442388
"108",971.767252409961,90.7433721975381
"109",958.103794113153,89.5424023588139
"110",939.265964010403,87.6884217841816
"111",987.703704294661,92.0640222735918
"112",991.501530130783,92.4620772947063
"113",959.895013080055,89.5023510599882
"114",987.805001492465,91.9834449067077
"115",1017.04801843885,94.5658621106143
"116",1048.94278865445,97.4426686975473
"117",1056.31510618854,97.9622436644287
"118",1110.37558966679,102.761182000406
"119",1129.2563888527,104.293188975019
"120",1175.78646298633,108.198318927678
"121",1223.12748453128,112.263834644078
"122",1244.4068280645,113.969699875591
"123",1281.22658211477,117.141203292821
"124",1294.1067165795,118.36031356898
"125",1293.95535276217,118.55508120319
"126",1269.49697228577,116.375982004197
"127",1299.38140190761,118.926701665226
"128",1322.08340982149,120.583787940837
"129",1383.61879460722,125.926803587217
"130",1380.0775859576,125.742502383419
"131",1381.38362550625,126.097818095954
"132",1351.67400459566,123.309119467447
"133",1409.29700614329,128.006588236753
"134",1453.82906669994,131.733291529324
"135",1471.60580014137,133.092859211194
"136",1505.44468832951,136.100271314331
"137",1495.3936496124,135.269958885584
"138",1511.60075738998,136.713440776345
"139",1517.55546856276,137.33242392478
"140",1519.24096309861,137.477450668455
"141",1537.93522216207,139.228348604439
"142",1529.63426361755,138.671363942901
"143",1526.42363901685,138.420609435497
"144",1544.02506257076,139.756068104326
"145",1581.50180839369,143.039490382058
"146",1577.48570325753,142.794449300654
"147",1584.02679722531,143.504586947455
"148",1580.67607264516,143.349012811584
"149",1582.65989822229,143.605456140132
"150",1591.88280427411,144.628462933154
"151",1573.25486995122,143.003166951034
"152",1601.84117193119,145.272153700601
"153",1641.12167731798,148.497298031288
"154",1668.16855177635,151.088185067256
