"","fgT","frT"
"1",0.497912562290112,2.5011624785881
"2",0.507616315271056,2.52705215375179
"3",0.521134408234492,2.5630768595677
"4",0.53477674293301,2.5994080666683
"5",0.520201083073536,2.56059070515224
"6",0.522725887004223,2.56731591452216
"7",0.528469846420694,2.58261336606717
"8",0.53786933363929,2.60764339433442
"9",0.51572740920158,2.54867202428657
"10",0.546422183192038,2.63042231456687
"11",0.571757766737878,2.69798563141661
"12",0.616897222029767,2.81915448426792
"13",0.616356618706587,2.81769400933384
"14",0.635878777949642,2.87062730372158
"15",0.648678196258756,2.90557707379689
"16",0.612145847377342,2.80632772721696
"17",0.632454717086418,2.86131255979305
"18",0.646572701677258,2.89981296543328
"19",0.620341697269167,2.82846663919854
"20",0.608618878143656,2.79681958795291
"21",0.610320006841838,2.80140419188197
"22",0.620626978843762,2.82923842696371
"23",0.694000959119503,3.03139456500133
"24",0.690330423732072,3.02106302549625
"25",0.712446475786037,3.0837709984994
"26",0.767035779911678,3.24438728346229
"27",0.755917072220281,3.21086628511076
"28",0.745530997493041,3.17996166161978
"29",0.748367933060639,3.18836614697733
"30",0.755205150846685,3.20873575625222
"31",0.763375648004109,3.23330022446817
"32",0.75946073372246,3.22149887610293
"33",0.751478354316751,3.19761244038401
"34",0.78904947726511,3.31226445241181
"35",0.753659065543459,3.20411516957747
"36",0.724014033372138,3.11704652003786
"37",0.812130463191754,3.38597936159929
"38",0.811246291763108,3.3831007261825
"39",0.792462015200862,3.32298638313522
"40",0.769615082410979,3.25223247141218
"41",0.793865487310294,3.32741281090022
"42",0.823498641825889,3.42342467998757
"43",0.83321640141009,3.45611948427303
"44",0.848797101537818,3.51003552906739
"45",0.846650490418839,3.50248863669583
"46",0.861968092563144,3.55726482990634
"47",0.868044825768667,3.5796372720016
"48",0.865345008175883,3.56964904828341
"49",0.910586698488008,3.74983779900886
"50",0.910549633808755,3.74967644776549
"51",0.859989075949302,3.55006163681719
"52",0.855279316636972,3.53307472264283
"53",0.90797088347525,3.73851888957537
"54",0.918603694991116,3.78543507573204
"55",0.89652034637491,3.69048090051021
"56",0.889574784687955,3.66241289960585
"57",0.899680789605278,3.70350859648985
"58",0.900385342247059,3.70643589527086
"59",0.908783846527843,3.74202196852667
"60",0.899713478786396,3.70364422550879
"61",0.938653902579557,3.88181226821129
"62",0.916923776395534,3.777856322377
"63",0.919262868978063,3.78842713021068
"64",0.943369416022073,3.90641183223007
"65",0.968684052944318,4.05862917867165
"66",0.978548908887302,4.13334184277142
"67",0.962040365485969,4.01444550078021
"68",0.994461363958278,4.30663475279172
"69",0.984450197027191,4.18614019042306
"70",0.981410393920872,4.15794006683203
"71",0.975188426344188,4.10636198855331
"72",0.986737519103484,4.20914852218622
"73",0.992305354867496,4.27495675614708
"74",0.987946032673525,4.2220778677058
"75",0.980952828298117,4.15389170182538
"76",0.989677035652897,4.24174055747946
"77",0.993123140153947,4.28638868507592
"78",0.990143375535372,4.24730527544739
"79",0.9875506303013,4.21778169932754
"80",0.995881635296991,4.33095955429072
"81",0.997806744665076,4.37195735185252
"82",0.996773322909384,4.3484093850801
"83",0.996856382100408,4.35014946847013
"84",0.997306019694119,4.35998983773063
