"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2"
116,3.97573447181478,0.859744958158964,0.878846567453794,0.190048885487771,6.47277471902476,1.39972512486231,71.4990568378934,5.75905713599306,64.6896228533321,5.21057550399372,149.807547660348,12.0665959039855,260.089607548736,47.4489538672642
117,4.29721303052965,0.930255009994124,0.949910248853924,0.205635317998701,6.99616437251143,1.51452043732377,102.266468334848,6.23137327268791,92.5268046839098,5.63790915147954,214.272600320633,13.0562106665842,282.208765043359,51.5341629873514
118,4.47800939728257,0.970466650330375,0.989875761504569,0.214524206915136,7.29051354504952,1.57998780966068,101.054957666038,6.50073354288289,91.4306759835583,5.88161606260833,211.734197014556,13.6205845660403,299.842899929839,54.8107066717521
119,4.48679255236985,0.973445259357363,0.991817301050178,0.215182636278996,7.30481313789337,1.58483719418181,100.995688607913,6.52068594784836,91.3770515976354,5.89966823852947,211.610014226103,13.6623896050156,300.85422407882,55.0533570307267
120,4.2542505836435,0.92396818979945,0.940413286910668,0.204245599850405,6.92621849407222,1.50428505286647,69.6320971902169,6.18926060152741,63.0004688863867,5.59980721090575,145.895822684264,12.9679745936765,284.562941928801,52.1254443304064
121,4.37594077744421,0.951365415940637,0.967313224487667,0.210301828786878,7.12433866924249,1.54888965963668,79.5791734929851,6.37278269051144,72.0002045888913,5.76585100570083,166.737315890064,13.3524970658335,294.319598728587,53.9667352324735
122,4.41322541090437,0.960445628884714,0.975555090831493,0.212309033753463,7.18504066898115,1.56367288351757,79.32905891522,6.43360708343827,71.7739104471038,5.8208825993013,166.213266298556,13.4799386510135,298.654114260139,54.8172570286975
123,4.46024487377969,0.971652874066355,0.98594886683551,0.214786424793615,7.26159165415359,1.58191906514663,79.0137349550099,6.50867953920046,71.4886173402471,5.88880529737185,165.552587524783,13.6372333202295,303.688399392016,55.7983141199796
124,4.50311617496122,0.98196654210047,0.995425680780901,0.217066288253788,7.33138914098949,1.59871044047234,78.7261977250462,6.57776631072085,71.2284646083752,5.95131237636648,164.950128566764,13.7819865557961,308.470908051547,56.7353021238816
125,4.69549312919871,1.02493973982999,1.03795111277024,0.22656562669926,7.64459232262527,1.66867382203899,77.4371872222206,6.86562505149273,70.0622170105806,6.21175599896961,162.249344656081,14.3851191555086,325.250522077171,59.8842970514647
126,4.69178158508073,1.02515146493455,1.03713066617574,0.226612429090796,7.63854966834196,1.66901852536713,77.4616881928297,6.86704330578168,70.0843845554174,6.21303918142152,162.300680023072,14.3880907359235,326.116811655736,60.1077232162826
127,4.65669362273992,1.01847464322419,1.02937437976356,0.225136500081138,7.58142400333797,1.65814819107378,77.6963661288081,6.8223181842769,70.2967122117787,6.17257359529815,162.792386174645,14.2943809575326,324.931840589995,59.9523496625767
128,4.78352038590031,1.04721985319787,1.05740976951481,0.231490704391109,7.78790687388682,1.70494741011864,76.846447818607,7.0148698300336,69.5277385025492,6.34678698907802,161.011604953272,14.6978225010228,336.577792631706,62.1666306680931
129,4.96337758856475,1.08765334040847,1.09716767747221,0.240428633142926,8.0807270213826,1.7707759647352,75.6413016851741,7.28571615584622,68.437368191348,6.59183842671801,158.486536864174,15.2653100408207,355.788167235478,65.7859933144708
130,5.01721653837691,1.10052552012922,1.10906891900963,0.243274062344355,8.16838060984872,1.79173277663144,75.2802969596043,7.37194128316226,68.1107448682134,6.6698516371468,157.730146010599,15.44597221234,362.337451180597,67.0707022150704
131,5.02512400847803,1.10332075336324,1.11081688608462,0.243891956006612,8.18125452608352,1.79628361249314,75.2269672189419,7.39066533353369,68.0624941504712,6.68679244462571,157.618407506354,15.4852035559753,363.081018695401,67.2820751839536
132,5.12545007546106,1.12642058083013,1.13299422720718,0.248998233657188,8.34459240355764,1.83389175264976,74.5545655386408,7.54540101991477,67.4541307254369,6.82679139897051,156.209565890485,15.8094116607738,375.815183096779,69.7183696830644
133,5.20523302869355,1.1450417688058,1.15063045897436,0.253114496262336,8.47448465022388,1.86420835342419,87.3141605647358,7.67013625037381,78.9985262252371,6.93964708367154,182.94395546897,16.0707616674499,387.330086555118,71.9342721884946
134,5.24721011157688,1.15536320662556,1.15990960361173,0.255396077254071,8.54282628691814,1.88101237850617,87.0325692455741,7.73927506830517,78.743753126948,7.0022012522761,182.353954609774,16.2156239526394,392.188232221025,72.9175416767052
135,5.22994497809195,1.1526260213307,1.15609310042033,0.254791015241522,8.51471743801636,1.87655604876296,73.8535165702095,7.7209398558037,66.8198483254276,6.98561225048906,154.740701385201,16.177207316922,388.035618438777,72.2249830654106
136,5.30538496871947,1.17031585813836,1.17276930887483,0.258701400220059,8.6375390367924,1.90535634447789,73.347815884638,7.8394363703048,66.3623096099105,7.09282338265672,153.681138044003,16.4254857282577,397.864544385298,74.1355521153141
137,5.42888632157627,1.19864999486388,1.20006960792739,0.264964735706753,8.83860790600487,1.95148630742751,85.8143840717988,8.02923441535614,77.6415855887703,7.26454542341746,179.801566626626,16.823157822651,421.938852139808,78.7086050097691
138,5.47791818583877,1.21057363171591,1.21090823055383,0.267600487010887,8.9184352218568,1.97089882496907,85.4855358492502,8.10910566699655,77.3440562445597,7.33680988918736,179.112551303191,16.9905071118023,429.142947279502,80.1418903231865
139,5.48798251491416,1.21388126363143,1.21313297698102,0.268331647750106,8.93482065586024,1.97628388184205,85.4177141795374,8.13126205303351,77.2826937814862,7.3568561432208,178.970448757126,17.0369300158797,423.191633657108,79.1181022035684
140,5.53574841234444,1.22552204603844,1.22369175430772,0.270904873334813,9.01258688886955,1.99523589249767,85.0973461202738,8.20923858590342,76.9928369659621,7.42740633962691,178.299201394859,17.2003094180834,429.421782075489,80.3710585335206
141,5.61934049980304,1.24511355957289,1.24217000521962,0.275235628958219,9.14868067336354,2.02713225137482,84.536994014317,8.3404736047945,76.4858517272392,7.54614278529026,177.125130315712,17.4752780290932,447.654839579983,83.8758708369304
142,5.67134681698185,1.25772693759523,1.25366613849072,0.278023849363156,9.23335060729676,2.04766771594452,84.1882212321516,8.42496513221686,76.1702954005181,7.62258750057716,176.394368295937,17.6523078960734,460.045021296991,86.2926652317425
143,5.71613825156026,1.26874746980995,1.26356740297648,0.280459967010621,9.30627420604898,2.06560991576076,83.8877778084614,8.4987868791097,75.8984656362269,7.68937860490878,175.764867789157,17.8069820324203,461.946187572364,86.744735265629
144,5.74814447378506,1.27693453212351,1.27064246262617,0.282269738679933,9.35838258188164,2.07893902773792,83.672976956904,8.55362844484645,75.7041220086274,7.73899716438488,175.314808862085,17.9218881701545,485.157266564728,91.2035351007721
145,5.7322060538774,1.27446097785434,1.26711923296237,0.28172295299938,9.33243371578637,2.07491190780495,92.6419086409427,8.53705918179938,83.8188697227577,7.72400592638992,194.10685620007,17.8871716190082,505.424925876348,95.1178403339628
146,5.78196824578428,1.28658688266278,1.27811929643653,0.284403416167562,9.41345005629441,2.09465373177379,92.3081388966089,8.61828533841097,83.5168875731223,7.7974962585623,193.407529116704,18.0573597566706,511.427626402516,96.3524949825912
147,5.7723806354962,1.28550035990237,1.27599992995179,0.284163237452104,9.39784075393066,2.09288479647264,68.3165339035509,8.6110071955183,61.8101973413079,7.79091127213561,143.139404369345,18.0421103144193,526.091158036054,99.2225476017096
148,5.74179174967147,1.27971195498299,1.26923817624317,0.28288369531203,9.34803990121951,2.08346086706003,68.5210808068938,8.57223319127364,61.9952635871897,7.75583003019996,143.567978833492,17.960869543621,541.37037348765,102.213920537987
149,5.70978219914832,1.27357708099413,1.26216238086437,0.281527565272387,9.29592610668358,2.07347286168869,68.7351441256608,8.53113834158749,62.1889399232169,7.71864897572202,144.016492453765,17.8747660490405,555.273008777086,104.950181785868
150,5.84369779038543,1.30446083763536,1.29176477471678,0.288354500950974,9.51395008680295,2.12375378478177,67.83774716587,8.73801518033253,61.3770093405491,7.90582325839609,142.136232157061,18.3082222826015,553.165252016926,104.662396688923
151,5.92208458600573,1.32298278838352,1.30909238216969,0.29244882690583,9.64156929090055,2.15390882038579,67.312313431483,8.86208566381302,60.9016169141989,8.01807750535464,141.03532338025,18.5681794860844,556.099845805235,105.328941674573
152,5.93374042189914,1.3266026837066,1.31166893536718,0.293249014293037,9.66054580968842,2.15980226399951,67.2338813423755,8.88633376645566,60.8306545478636,8.04001626488845,140.870989479263,18.6189850344785,566.706477586073,107.45087443677
153,5.73637707993221,1.28343733661597,1.26804124924817,0.283707200725636,9.33922443890718,2.08952604978881,68.5555777185805,8.59718790077686,62.0264750787157,7.77840810070287,143.640258077026,18.0131556016277,594.835916699853,112.901206926989
154,5.94604545569624,1.33132795796885,1.3143889954697,0.294293548603641,9.68057926822124,2.16749534209666,67.1507458432184,8.91798632132245,60.7554367152928,8.06865429072031,140.696800814362,18.685304673247,587.595580390573,111.641485412744
155,5.85558973306011,1.31203281107931,1.2943935199396,0.290028305607005,9.53331100399961,2.13608148891508,67.7563146281722,8.78873653354561,61.303332282632,7.95171400654126,141.965611601885,18.4144955940956,605.891107990549,115.235337326826
156,5.7810373498869,1.2962520771262,1.27791351944868,0.286539932838424,9.41193449244745,2.1103893466195,68.2553538676605,8.68302826783101,61.7548439755024,7.85607319470425,143.011217627479,18.1930116087888,621.221269572692,118.269872321041
157,5.9267647156559,1.32986578199381,1.31012693714499,0.293970330756526,9.64918887040118,2.16511481700045,67.2788349814395,8.90819184110685,60.871326887969,8.05979261814429,140.965178056349,18.6647829051763,620.214576686474,118.19632388718
158,6.17071566179162,1.38558900120548,1.36405293576446,0.306288095003317,10.0463581300748,2.2558361282784,65.6443590987226,9.28145742434294,59.3925153750348,8.39750909821504,137.540561921133,19.4468631748138,608.739934200261,116.126575190002
159,6.15473126883126,1.382979588266,1.36051954363638,0.30571127740617,10.0203344166235,2.25158782089623,65.7510768761988,9.26397810321725,59.4890695546561,8.38169447433942,137.76416107394,19.4102398353123,621.938701841261,118.764078371715
160,6.058263172602,1.36224887416145,1.33919501710149,0.301128698498847,9.86327758627132,2.21783676354706,66.3969199399059,9.12511207572264,60.073403755153,8.25605378279667,139.117356064565,19.1192824443712,641.201841104992,122.564329506044
161,6.05006914503337,1.36133281621791,1.33738370574422,0.300926201479749,9.84993713437012,2.21634535693021,66.4514534539523,9.11897580241662,60.1227436011949,8.25050191647218,139.231616760662,19.1064254907777,652.039841562429,124.758272530413
162,6.10744066719181,1.37516729691165,1.35006583169503,0.303984349843629,9.94334199851579,2.23886886234037,66.0667918992327,9.21164696495844,59.7747164802582,8.33434725401002,138.42565921744,19.3005936408653,657.737511777678,125.971037369433
163,6.22042900907037,1.40154647934496,1.37504220200503,0.309815537539412,10.1272949481005,2.28181602251249,65.30957748632,9.3883496224064,59.0896177257181,8.49422108693913,136.839114733242,19.6708277802801,658.913804176129,126.319021464337
164,6.16340521053704,1.38961860246435,1.36243694127661,0.307178848965803,10.0344562024182,2.26239660190686,65.6912003787779,9.30844996866069,59.4348955807991,8.42193092402634,137.638705555535,19.5034189819557,673.989359917868,129.333893606886
165,6.23472198969728,1.40661735204146,1.37820170298572,0.310936467293375,10.1505649235773,2.29007175911311,65.2131256227899,9.42231719070834,59.0023517539528,8.52495364873612,136.637025114417,19.7419979233889,678.663243381107,130.355439913121
166,6.2399837800126,1.40871646310236,1.37936483558173,0.311400481317363,10.1591314874591,2.29348925922629,65.1775244774655,9.43637822173828,58.9701411938974,8.53767553395368,136.562432238499,19.7714591312611,688.578752003976,132.385817973293
167,6.11285660822154,1.38089334723414,1.35126303971213,0.305250108335969,9.95215953057822,2.24819127409348,66.028739347427,9.25000328290815,59.7402879810054,8.36905058929785,138.345930061276,19.3809592594266,707.725204693073,136.194542289606
168,5.89653488130954,1.33284641427769,1.30344455271053,0.294629207366647,9.59997257869343,2.16996749552578,68.1104223079248,8.92815779898931,61.6237154214558,8.07785705622842,142.707551502319,18.7066163407395,730.565798424057,140.718728077322
169,6.09429130047812,1.3783834845677,1.34715912957937,0.30469529658865,9.92193390674331,2.2441050415418,66.1523908603796,9.23319080571665,59.852163159391,8.3538393004103,138.605009421748,19.3457331167397,727.470873625204,140.249642981556
170,6.21613416640032,1.40679891738746,1.3740928157306,0.310976602790912,10.1203026428412,2.29036736023783,65.3358638544502,9.42353341790642,59.1134006302169,8.52605404477248,136.894190933134,19.7445462089468,728.880670049782,140.649509467502
171,6.22226466860602,1.40903999850079,1.37544797937607,0.311471999668595,10.1302835306428,2.29401599755918,65.2944435922955,9.43854544450288,59.075925154934,8.53963635455023,136.807405621953,19.7759999789584,738.120304335296,142.561802607646
172,6.32321022641458,1.43276107549573,1.39776226057586,0.316715606162214,10.2946299826539,2.33263557554393,64.6178985569437,9.59744261097619,58.4638129800919,8.68340045754988,135.389882690739,20.1089273753787,740.895954976414,143.227268000945
173,6.30374890462506,1.42920380029973,1.39346028418028,0.315929261118889,10.2629455850738,2.3268440818915,64.7479067832336,9.57361397329965,58.5814394705446,8.66184121393778,135.662280879156,20.0590007059612,752.058599638292,145.515888360806
174,6.79773826313951,1.5421333049357,1.50265793185189,0.340892625301575,11.0671949266552,2.51070124031636,61.4385324632087,10.3300795545932,55.5872436571888,9.34626245415574,128.728353732437,21.6439762096238,720.993976223688,139.631972040045
175,6.90582416208148,1.56761117305906,1.52655060424959,0.346524575097265,11.2431663551081,2.55218099754176,60.7141573950848,10.5007446999171,54.931856690791,9.50067377611549,127.210615494463,22.0015603236359,720.860717527817,139.734353128714
176,6.95426485313802,1.57956525357663,1.53725854648314,0.34916705605378,11.3220311994949,2.57164307950721,60.3893196058382,10.5808198804176,54.6379558338537,9.57312274894924,126.530002983661,22.1693368923035,727.978028812937,141.242973927554
177,7.03167844628565,1.59811011471344,1.55437102496841,0.35326644641034,11.4480659616721,2.60183541483171,59.8704049616552,10.7050438306164,54.1684616319738,9.68551584674814,125.442753252992,22.429615645101,731.138394596815,141.985075763667
178,7.15553231897497,1.6272320750468,1.58174924945763,0.359703932378765,11.6497087579101,2.64924800990075,59.0404071064072,10.9001191629929,53.4175111915113,9.86201257604118,123.70371012771,22.8383449129375,725.62009622134,141.04097795247
179,7.01574452441033,1.59638586360841,1.5508487896065,0.35288529616607,11.4221244186891,2.59902821303264,59.9764299899216,10.6934938232142,54.2643890385005,9.67506584005098,125.664900931264,22.4054156295917,760.322697344123,147.918810003101
180,6.88351920501698,1.56720305493724,1.52162003479323,0.346434359512443,11.2068523197469,2.55151655259958,60.861795146192,10.4980108943165,55.0654337036975,9.49820033295298,127.519951734878,21.9958323499964,785.582092532001,152.967761082839
181,7.01626729935469,1.59833690257723,1.55096435038367,0.35331657846444,11.4229755329845,2.60220464138889,59.9722187762533,10.7065629837709,54.2605788928006,9.68689031864987,125.656077435959,22.4327986326629,784.603723502449,152.910755062592
182,7.06773696485666,1.61097500163262,1.56234185538937,0.35611026351879,11.506771760328,2.62278035353521,59.6270912130888,10.79122010663,53.9483206213661,9.76348485837951,124.9329530179,22.6101754615104,791.431601750021,154.37576830807
183,6.95028120847136,1.58508808260112,1.5363779513463,0.350387891943406,11.3155455464235,2.58063463272604,60.413521501063,10.6178149073759,54.659852786676,9.60659444000681,126.580711716513,22.246850282121,814.041664033774,158.922829227351
184,6.85863044614387,1.56504198627524,1.51611830914759,0.345956649597686,11.1663316737219,2.5479981811639,61.0270953706872,10.4835348362935,55.2149910496693,9.48510294712268,127.866295062392,21.9655015617578,832.373920719956,162.639500387366
185,7.07946992323669,1.61631266047793,1.56493545671548,0.357290167053016,11.5258738399362,2.63147043670792,59.5474331879542,10.8269747591823,53.8762490748157,9.79583430592683,124.766050489047,22.68508997162,824.921284021197,161.319295166144
186,7.36945533392648,1.6834418202415,1.62903749486796,0.372129244474437,11.9979904383926,2.74076141962125,57.6045925038338,11.2766437719526,52.118440836802,10.2026776984333,120.695336674699,23.6272536174245,806.089204317486,157.770509309427
187,7.53724650543028,1.72271842167312,1.66612817488459,0.380811440580373,12.2711662404198,2.80470648300465,56.4802778250061,11.5397406236477,51.1012037464341,10.4407177071098,118.339629728584,24.1785041638332,794.515958637355,155.637805969321
188,7.65899544950244,1.75150393318019,1.6930410993637,0.387174553650358,12.4693820651548,2.85157131577407,48.7019231006336,11.732562231829,44.063644710097,10.6151753526072,102.042124591804,24.5825113428799,782.354968748262,153.385515713154
189,7.69966163127932,1.76175937047622,1.70203046586175,0.389441545052639,12.5355894628548,2.86826788737182,48.4291864646847,11.8012589409891,43.8168829918576,10.6773295180377,101.470676402196,24.7264473049295,792.878737974271,155.579593013836
190,7.70950549570982,1.76496009487944,1.70420647799901,0.39014907360493,12.5516159649451,2.8734788913125,48.3629151134952,11.8226992001494,43.7569231979243,10.6967278477542,101.331822142561,24.771369752694,811.830608767839,159.431552950135
191,7.8178317584775,1.79071279470106,1.72815228345292,0.39584177567076,12.7279787225739,2.91540609382909,47.6369530568404,11.9952053233564,43.1001003847604,10.85280481637,99.8107587857609,25.132811153699,796.948963349227,156.638894938409
192,7.87201024902069,1.8040720279759,1.74012858136247,0.398794869342042,12.8161851071775,2.93715586309059,47.2737033511142,12.0846930103649,42.7714458891033,10.9337698665206,99.0496641642392,25.3203091645741,790.662672058367,155.530908173749
193,7.90984669503733,1.81368909606991,1.74849242732404,0.400920747552297,12.8777854964818,2.95281312482961,47.0199218873351,12.1491135621908,42.5418340885413,10.9920551276964,98.517931573464,25.455285558876,815.529643530989,160.553295307364
194,7.93619462468754,1.82067337127899,1.75431670650988,0.402464639966935,12.9206817749299,2.96418401499457,46.8430969936171,12.1958981808162,42.3818496608917,11.0343840683575,98.1474413199596,25.5533104740911,833.627333884095,164.24950572169
195,7.90434828219089,1.81429820020828,1.74727698869483,0.401055391624988,12.8688336945143,2.95380478911102,54.0183854768051,12.1531936856057,48.873777336157,10.995746667929,113.181379094258,25.4638343888881,862.338252525815,170.043640478906
196,7.99360759518307,1.83571900058714,1.76700799472468,0.405790515919263,13.014154119877,2.98867935534187,46.4578493354453,12.2966823005837,42.0332922558791,11.1255697005281,97.3402557504568,25.764477201223,860.93190814692,169.902499176807
197,8.06358044141439,1.85272214916921,1.78247567652318,0.409549106658458,13.1280748239168,3.01636167443689,45.9888001234297,12.4105789896502,41.6089143973887,11.228619085874,96.3574859729002,26.0031178830767,862.611574811293,170.369588370925
198,8.15048299520688,1.87362504631897,1.80168571472994,0.414169747081036,13.2695582799158,3.05039305786668,45.4063461728693,12.550598396395,41.0819322516437,11.3553033110241,95.1371062669643,26.296491878161,851.916984122737,168.390274506546
199,8.09887916197293,1.86268451719347,1.79027855159402,0.411751314326978,13.1855436180893,3.03258110869393,52.7138891492897,12.477312555363,47.6935187541193,11.2889970738998,110.44814869375,26.1429405921891,894.459018978936,176.937939008722
200,8.10932476666951,1.86600134334947,1.79258758000063,0.412484507477251,13.2025497955602,3.03798113443562,52.6435639284776,12.4995305296137,47.6298911733845,11.3090990506028,110.300800612048,26.1894925382381,909.862129721566,180.125304379099
201,8.06398622646739,1.85646824499325,1.782565376377,0.410377190998509,13.1287354704592,3.02246058132235,52.9469124067275,12.4356724545003,47.9043493203725,11.2513226969288,110.93638789981,26.055694666572,932.906917672739,184.830342704615
202,8.08870476939927,1.86305151407136,1.78802947534089,0.411832439952616,13.1689789929869,3.0331786053653,52.7809789895619,12.479770907655,47.7542190857941,11.2912212974022,110.588717882892,26.1480914255629,944.135139937251,187.198375188165
203,8.06735882240188,1.85901627798754,1.78331089758357,0.410940440397246,13.1342262933139,3.02660895784638,52.9236115348209,12.4527406180983,47.8832675791237,11.2667653211366,110.887567025339,26.0914565331584,961.150957240491,190.717147475098
204,7.87754346174211,1.81612272782351,1.74135171259563,0.401458708255723,12.8251935657836,2.95677524810564,54.194747330669,12.1654154016886,49.0333428229863,11.0068044110516,113.550899169021,25.4894417940142,994.57836078498,197.498212029142
205,7.93817170748806,1.83094145656984,1.75475374586578,0.404734427241755,12.9239006044718,2.98090117841546,53.788270453205,12.2646796133865,48.6655780290902,11.0966148883021,112.699233330525,25.6974239518574,1001.00743718408,198.922395836516
206,7.91249726371309,1.82585078228234,1.749078342505,0.40360912029399,12.8821008082908,2.9726132034351,53.9598977172484,12.2305794028482,48.8208598394152,11.0657623168626,113.05883331233,25.6259758916819,1015.64572124391,201.980030499204
207,7.94127848876865,1.8333182468702,1.7554405080436,0.40525982299236,12.9289586624163,2.98477075981674,53.766750167335,12.2806006967382,48.6461072942555,11.1110196780012,112.65414320775,25.7307824122133,1025.03456530966,203.996107878191
208,7.66785226602166,1.77097918953789,1.69499892196268,0.391479610318902,12.4838015839791,2.88327839980905,55.5979587282797,11.8630184945122,50.3029150398721,10.7332072093205,116.490961144967,24.855848274216,1059.19552258392,210.94642131225
209,7.10151312995329,1.64087569806735,1.56980816556862,0.36271989115173,11.5617617273625,2.67146078562544,60.0241699153576,10.9915118530827,54.3075823043712,9.94470120040816,125.764927441702,23.02983435884,1107.42936912694,220.706444260882
210,6.69600055557516,1.54780791923905,1.48016854386398,0.342147013726528,10.9015587992522,2.51993991062077,62.7401653384206,10.3680913250463,56.7649114966662,9.38065405599426,131.455584518595,21.7236199191446,1139.6636163865,227.283158501477
211,6.49004213594642,1.50079116584026,1.43464089320921,0.331753836659427,10.5662440388742,2.44339333666625,64.119434367216,10.0531465654372,58.0128215703383,9.09570403539554,134.34548153131,21.063735660916,1158.89809756796,231.270157359748
212,6.01858631128551,1.39229916717268,1.33042434249469,0.307771394848698,9.79868087170693,2.26676074936184,67.2771549141562,9.326405904506,60.8698068270937,8.43817677074353,140.961657915375,19.5410409427745,1190.32698060321,237.692903596522
213,5.85183308769389,1.35422185146451,1.29356310359549,0.299354304007944,9.52719492171917,2.2047682072966,48.1410642619697,9.07134254569526,43.556200998925,8.20740516039095,100.866991786984,19.0066224766948,1205.24196586001,240.819706676274
214,6.4892003299003,1.5022804748899,1.43445480976744,0.332083052344084,10.564873519557,2.44581803631198,43.8713290273361,10.0631227983056,39.6931072152088,9.1047301508479,91.9208798667994,21.0846382440688,1180.45056915497,236.013264287194
215,6.74695596236895,1.56255142410587,1.49143237062893,0.345406104276035,10.9845177773305,2.54394337117588,42.1444466818582,10.4668516447283,38.1306898550146,9.47000863094467,88.3026501905601,21.9305463032403,1174.67644549903,235.00884455252
216,6.87640981469304,1.59314752089237,1.5200484853532,0.352169451986735,11.195277733395,2.59375596383881,41.2770020990744,10.6718015753556,37.3458590420197,9.65543952055982,86.4851472552035,22.359965205507,1175.91540677924,235.407898095037
217,6.40096360916305,1.48355619453314,1.41494985044657,0.327944000896801,10.4212179461462,2.41533359390659,44.4615196272781,9.93769699687273,40.227089186585,8.99124966383723,93.1574696952494,20.821841326781,1209.5507410324,242.29434635071
218,6.07846703641565,1.40932417489902,1.34366113436556,0.311534817609258,9.89617089437495,2.29447865667771,46.6214941617261,9.44044901846236,42.1813518606094,8.54135863575166,97.683130624569,19.7799884196354,1233.08623843323,247.159969117564
219,6.3022469619607,1.46173538271961,1.39312827580184,0.323120453022231,10.2605003170167,2.37980778098912,45.1222002875198,9.79152887946152,40.8248478791846,8.85900231951281,94.5417529833748,20.5155843188718,1228.97328987822,246.484839830291
220,6.89878092309311,1.60068624230077,1.52499367773637,0.353835906192802,11.2316994677726,2.60602953132476,41.125989429478,10.7223001876607,37.2092285314325,9.70112874121679,86.1687397570016,22.4657718217652,1205.11196414741,241.848762606319
221,6.33246172741643,1.46982625800198,1.39980732921837,0.324908962295174,10.3096920755131,2.39298029372953,44.9192255558065,9.84572613015678,40.6412040743012,8.90803792728471,94.1164725931184,20.6291404631856,1243.198912497,249.6459018913
222,6.19073803908685,1.4374410673625,1.36847893495604,0.317750130680132,10.0789559653905,2.34025493072351,45.8682812511051,9.62879183879186,41.4998735129046,8.71176404462121,96.1049702404107,20.1746114717544,1257.53399329886,252.67559620187
223,6.11243484823667,1.41975616546126,1.35116980855758,0.313840836575647,9.95147287572566,2.31146266938254,46.3925106484588,9.51032838108019,41.9741763009865,8.60458282097732,97.2033556443899,19.9264023222633,1268.37306472107,255.004030078165
224,5.42019972049272,1.2593931326936,1.19814941189839,0.278392166174375,8.8244655098548,2.05038039849063,42.1689516945864,8.43612624770833,38.1528610570068,7.63268565268849,88.3539940267525,17.6756930904365,1307.83978787977,263.089413151511
225,5.56610050333735,1.29371770951826,1.23040116389563,0.285979704209301,9.0620022229773,2.10626321830342,41.1913656719254,8.66605164270607,37.2683784650754,7.84071339101978,86.3057185507008,18.1574415370984,1306.63594293471,262.994341606631
226,5.44438522962238,1.2658410495701,1.20349568233758,0.279817495168128,8.8638412159466,2.06087805965097,42.0064230911963,8.47931803539782,38.0058113682252,7.6717639367885,88.0134579053637,17.766190169405,1318.0225073156,265.434093770008
227,5.29813017699641,1.23223216229436,1.17116561807289,0.272388162191386,8.62572772675906,2.00616043264767,42.9858618054706,8.25418673307229,38.8919702049496,7.46807371087493,90.0656152114622,17.2944864883419,1330.24110122692,268.042122007154
228,5.80215528963035,1.34989562660724,1.2825816956025,0.298397980618443,9.44631598031046,2.19772480963424,39.6093568298714,9.04236304904371,35.8370371317884,8.18118561580146,82.9910333578258,18.9459035313297,1312.10510059574,264.534282696759
229,5.16396082071395,1.20180292278788,1.1415071287894,0.265661698721532,8.4072905993378,1.95661949534588,43.8840835018836,8.05035450671308,39.7046469778947,7.28365407750231,91.9476035277562,16.8674094426369,1347.7564827185,271.871263855785
230,5.27516898722315,1.22806828094878,1.16608998664933,0.271467725262362,8.58834529849664,1.99938134161486,43.1388882149699,8.22629470492006,39.0304226706871,7.44283806635624,90.3862419742227,17.2360460484039,1347.65003227726,271.995855381294
231,5.68806795311949,1.32461288989491,1.25736238963694,0.292809165134665,9.2605737903419,2.15656274003944,40.3727976220195,8.87300500408076,36.5277692770653,8.02795690845402,84.5906235889932,18.5910581037883,1333.69940501178,269.326774165305
232,5.53199181981735,1.28867820415057,1.22286134964383,0.284865708285915,9.0064708926149,2.0980585499153,41.4180234838929,8.63229419048225,37.4734498187602,7.81017093424585,86.7806206329184,18.0867116372009,1346.86885571279,272.134884768753
233,5.05561732771907,1.17807200571836,1.11755751454843,0.260415917053533,8.23089978968999,1.9179838970292,44.6087885921534,7.89139142586464,40.3603325357578,7.13983033768706,93.4660332407024,16.5343439399069,1374.26671633933,277.818674089848
234,4.92980797984197,1.14910178586428,1.08974702712296,0.254011973717367,8.02607334261991,1.87081834610886,45.451270438551,7.6973325368899,41.1225780158319,6.96425324766229,95.2312332998212,16.1277443630074,1384.63015830212,280.059413113764
235,4.92981586261933,1.14944668815662,1.08974876963164,0.254088215276726,8.02608617633462,1.87137987124446,45.4509574393222,7.69964288717352,41.1222948260534,6.96634356458556,95.2305774919132,16.132585096935,1389.06246760712,281.100975549621
236,5.45647877522587,1.27263089613455,1.20616899241835,0.281318408619216,8.88353035685896,2.07193240633835,41.9228117052582,8.52480026118836,37.9301629714241,7.71291452202756,87.8382721443506,17.8614862615375,1369.43182228317,277.273437223566
237,5.68011328811309,1.32520203120771,1.25560399000395,0.29293939637223,9.24762303748937,2.15752190343992,40.4245212811817,8.87695140521909,36.5745668734501,8.03152746186489,84.6989969700949,18.5993267537924,1364.369776283,276.39600444485
238,5.62606918434683,1.31300221741436,1.24365739864509,0.290242595428438,9.15963544398921,2.13765975045706,40.7862790077997,8.79523016449811,36.9018714832474,7.95758919645067,85.4569655401518,18.4281012970437,1372.67678399079,278.227458596274
239,6.06080762092887,1.41490544849533,1.33975747410007,0.312768572825284,9.86742012670524,2.30356536176082,37.8738953166794,9.47783554016012,34.2668576674719,8.57518453633535,79.3548282825664,19.858322084145,1357.59921119717,275.319510183596
240,5.70863186210551,1.33310753827721,1.26190809583385,0.29468692951391,9.29405327725248,2.17039262372149,40.2327071937308,8.92990695496696,36.4010207943278,8.07943962592248,84.2971007868645,18.7102812389784,1380.89252323813,280.193792812614
