"day","2_faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2"
166,11.4573049062167,2.3795626119508,2.53266740032158,0.526008577378597,18.6532964087176,3.87409491910586,105.622342839142,15.9396538599575,95.5630720925574,14.4215915875806,221.30395642487,33.3973699922919
167,12.0181214011831,2.49691906365835,2.65663736236679,0.55195052986132,19.5663450180665,4.06515945802623,100.345727913865,16.7257736321612,90.7889919220683,15.1328428100506,210.248191819527,35.044478086433
168,12.152184191221,2.52566959034542,2.68627229490149,0.558305909444777,19.7846086481633,4.11196733305359,98.1177217819588,16.9183608922659,88.7731768503437,15.3070884263359,205.579988495533,35.447994250462
169,11.1106059214846,2.3099943351427,2.45602867738081,0.510630326715754,18.0888461318206,3.76083288247793,103.574858229267,15.4736462641138,93.7105860169558,13.9999656675315,217.013988670845,32.4209731248098
170,12.3249607891789,2.56335851275188,2.72446501655534,0.5666371449241,20.0659010743123,4.17332754356797,94.1104519510636,17.1708225734576,85.147551765248,15.5355061378902,197.183804087943,35.9769615824825
171,11.3537287162733,2.36217902540039,2.50977161096568,0.522165889825351,18.4846671029853,3.84579322030099,99.0963763922417,15.8232087825864,89.6586262596472,14.3162365175781,207.630502917078,33.153389830181
172,11.8862439292087,2.4738160757653,2.62748550014087,0.546843553590225,19.3516392391327,4.02754617247403,94.1993231992103,16.5710167754613,85.2279590849998,14.9928247016079,197.370010512631,34.7202256247761
173,12.0424898800055,2.50719763058129,2.66202407873806,0.554222634128496,19.6060186116581,4.08189368627971,91.6327698083024,16.7946252766211,82.9058393503689,15.1951371550381,191.992470074538,35.1887386748251
174,11.6495514690782,2.42621661956438,2.57516400895413,0.536321568535284,18.9662873040431,3.95005091746621,92.9349336082944,16.2521687434934,84.0839875503616,14.704343148875,194.720813274522,34.0521630816053
175,10.7649112406446,2.24271884828629,2.37961195845827,0.49575890330539,17.5260309321371,3.6513036687889,97.3408300604278,15.0229970698603,88.0702748165775,13.5922354441593,203.952215364706,31.4767557654215
176,10.8932968991165,2.27020488639953,2.40799194612049,0.501834764362001,17.7350517936493,3.69605286768203,94.9609105484564,15.2071140715758,85.9170143057462,13.7588174933305,198.965717339623,31.8625247213968
177,10.8958999177485,2.27148474614789,2.40856735023914,0.502117680727428,17.7392896906502,3.69813656916709,93.6135238118233,15.2156872947705,84.6979501154591,13.7665742190781,196.142621320011,31.8804876652335
178,11.2348902463749,2.34291620066742,2.48350205446182,0.517907791726483,18.2911897344489,3.81443198985854,89.82286185033,15.6941755068631,81.26830357887,14.1994921252571,188.20028197212,32.8830343953322
179,12.3083636072137,2.56762906794491,2.72079616580514,0.567581162387823,20.0388796973585,4.18028030711031,81.3021870707961,17.1994291632674,73.5591216354822,15.5613882905752,170.347439576906,36.0368991992269
180,12.437223794442,2.59538404061363,2.74928104929772,0.573716472135645,20.2486731249863,4.22546735033237,78.9191019715944,17.3853476404741,71.4029970219187,15.7296002461432,165.354308892864,36.4264426752791
181,12.6069344939616,2.63168441244254,2.78679604603362,0.58174076485572,20.5249740533269,4.28456690306434,76.4523458713238,17.6285080259309,69.1711700740548,15.9496024996518,160.185867539916,36.9359215781409
182,11.6164644524721,2.4257256953737,2.56785003686225,0.536213048451028,18.9124193191125,3.94925165843296,85.9363729621382,16.2488802560917,77.7519564895536,14.7013678507497,180.057162396861,34.0452729175256
183,11.8280166319834,2.4707024281229,2.6146142028595,0.546155273585062,19.2568411131239,4.02247693561061,87.3685702373516,16.5501598056079,79.0477540242705,14.9739541098357,183.057956687784,34.676525306988
184,12.2913011738032,2.56831351814042,2.71702446999861,0.567732461904725,20.0111008584025,4.1813946400602,87.1145156977846,17.2040139971129,78.8178951551385,15.5655364735783,182.525651938215,36.0465055177603
185,12.5953875008436,2.63271833435345,2.78424355281807,0.581969316014973,20.5061747382156,4.28625020049123,87.9268543574337,17.6354338186355,79.5528682281543,15.9558686930512,184.227694844147,36.9504327628554
186,11.8219816120712,2.47186088733895,2.61328014582626,0.546411354043347,19.2470156771966,4.02436298850972,95.9568378978731,16.5579198194953,86.818091431409,14.9809750747815,201.05242226221,34.6927843837045
187,13.0371089492751,2.72681818750971,2.8818872414187,0.602770336186358,21.2253282542584,4.43945136492809,90.6664968525826,18.2657677632229,82.0315923904319,16.5261708333922,189.967898167316,38.2711324562766
188,14.1824281904376,2.9673655072425,3.13506307367569,0.655943954232553,23.0899883521511,4.83107928196674,85.6537995780042,19.8770895221986,77.4962948562895,17.9840333772273,179.465103877723,41.6472351893684
189,14.5322645911788,3.04159659524576,3.21239533068163,0.672352931580641,23.6595465624806,4.9519327024352,86.1596533222971,20.3743312600194,77.9539720535069,18.4339187590652,180.524987913384,42.6890750209931
190,14.1253242564515,2.95742387996058,3.12244009879455,0.653746331359707,22.9970191403281,4.81489361509371,91.7348185862633,19.8104948896881,82.9981691970954,17.9237810906701,192.206286561695,41.507703578394
191,15.5320114205518,3.25305086665613,3.43339199822724,0.719095454734514,25.287204558372,5.29619509518753,85.1612765755863,21.7907713555913,77.0506788064828,19.715459797916,178.433150920276,45.656854268858
192,14.942193773855,3.13058990577127,3.30301125527322,0.692025137065228,24.3269400388377,5.09682005711532,91.7714815745945,20.9704586989463,83.0313404722522,18.9732721561895,192.283104251531,43.9381039406493
193,15.5828810290131,3.26593356939561,3.444636859045,0.721943210076924,25.3700238507441,5.3171690392967,91.2788414415425,21.877066972028,82.5856184471099,19.7935367842158,191.250905877518,45.8376641318681
194,16.0424700621015,3.36340950212255,3.54623022425401,0.743490521521827,26.118267048474,5.4758666981925,90.0996642225479,22.5300158036917,81.5187438204004,20.3843000128639,188.780248847243,47.2057473982112
195,16.0706027045049,3.37046246473168,3.55244901889056,0.745049597467004,26.1640689645273,5.48734941626492,93.7102459703253,22.5772605293031,84.7854606398181,20.4270452407981,196.345277271158,47.3047363471113
196,17.0088218303124,3.56846255871281,3.759844825648,0.78881803929441,27.6915555412805,5.80970746400962,89.3249236165169,23.9035769483154,80.8177880339915,21.6270458103806,187.156982815559,50.0836850345657
197,16.6636835639689,3.49725657213285,3.68355110361417,0.773077768576735,27.1296462234441,5.6937791209461,95.4358698977508,23.4265990477798,86.3467394312984,21.1954943765627,199.960870261954,49.0843027667768
198,17.3227032932331,3.63681495833801,3.82922914903047,0.803927517106298,28.2025765896847,5.92098996725908,92.9207721936984,24.361439912312,84.0711748419176,22.0413027778061,194.691141739178,51.04301695913
199,16.5136036059102,3.46812829960335,3.65037553393804,0.766638887280741,26.8853055197976,5.64635624917878,102.139579262625,23.2314814327497,92.4120002852317,21.0189593915354,214.006737502642,48.6754849067137
200,16.7353642103806,3.51588100279455,3.69939629913677,0.777194747986164,27.2463473460232,5.72410100104095,102.553479507651,23.5513559995807,92.7864814593033,21.3083697139064,214.87395706365,49.3456982848358
201,16.7694568964082,3.52422097931713,3.70693257710076,0.779038321743788,27.3018526313452,5.73767906808122,106.124093239618,23.6072218710238,96.017036740607,21.3589150261644,222.355242978248,49.4627505869071
202,17.4676428627509,3.67217855527466,3.8612684222923,0.811744733271241,28.4385483800576,5.97856438472787,103.346616881932,24.5983252506437,93.5040819407954,22.2556276077252,216.535768705,51.5393481442058
203,17.1077107146806,3.59771095295166,3.78170447377151,0.795283473810368,27.8525535846028,5.85732590234938,109.556616657023,24.0994992063748,99.1226531658782,21.8043088057677,229.547196805192,50.4941888133567
204,17.4689328095492,3.67489229948415,3.86155356842666,0.812344613570181,28.4406485039678,5.9829825507391,109.036304015728,24.6165034415206,98.6518941094681,22.2720745423282,228.457017937716,51.5774357822336
205,17.2835012920675,3.63708223479274,3.82056344350966,0.803986599269974,28.1387529807695,5.92142511208361,114.077385285852,24.3632302809083,103.212872401485,22.0429226351075,239.019283456071,51.0467682076174
206,17.1755209817544,3.61553883570445,3.79669411175623,0.799224374208352,27.9629534580141,5.8863509465504,116.700044720749,24.2189204305561,105.585754747344,21.912356580027,244.514379414902,50.7444047116414
207,17.5921225502098,3.70444010596729,3.88878498478321,0.818876233950664,28.6412100466573,6.03108845322393,117.708353718067,24.8144313318383,106.498034316347,22.4511521573775,246.627026837855,51.9921418381373
208,18.9101212650055,3.98328582708246,4.18013206910647,0.880515814407703,30.7870044454826,6.48506885532022,110.778990002367,26.682297406294,100.228610002142,24.1411262247422,232.108360004959,55.9057659941398
209,19.7111116543541,4.15339183806363,4.35719310254143,0.918118195782487,32.091073009194,6.76201337846149,109.212430894685,27.8217635085602,98.8112469999531,25.1720717458402,228.826045684102,58.2932187798404
210,19.6830291576357,4.14885472057345,4.35098539274052,0.917115254021499,32.0453527338349,6.75462663279326,111.299868579966,27.7913713339848,100.69988109616,25.1445740640815,233.199724643739,58.2295399378729
211,21.2776666908965,4.48647784772901,4.70348421588238,0.99174773476115,34.6415345423718,7.30430077665354,104.416998055242,30.0529616594288,94.4725220499807,27.1907748347213,218.778472115745,62.968110143565
212,21.6550144471767,4.56757516627369,4.78689793042853,1.00967451043945,35.2558831701402,7.43633290228418,103.788624460596,30.5961972860438,93.9039935595869,27.682273734992,217.461879822201,64.1063181231395
213,21.4082681478285,4.51703551264514,4.73235401162525,0.998502587005768,34.8541628792717,7.35405079953454,103.541607538361,30.2576541516899,93.6805020585172,27.3759728039099,216.944320556566,63.3969896511598
214,21.7158181784036,4.57341292557842,4.80033875522607,1.01096496249628,35.3548759115062,7.4458371840996,97.6820204448718,30.6353018938267,88.3789708786936,27.7176540944147,204.667090455922,64.1882515870655
215,21.8159633528516,4.57275752597022,4.82247610957772,1.01082008468815,35.517919283239,7.44477014754449,95.1113391218586,30.6309116572168,86.0531163483482,27.7136819755771,199.280901017227,64.1790529960732
216,22.1725842168035,4.5931772018194,4.90130809003025,1.0153339077706,36.0985230757783,7.47801481278667,88.9230626417168,30.7676941748668,80.4541995329819,27.8374375867842,186.314988392169,64.4656449378161
217,22.1167853014436,4.57401074732318,4.88897359295069,1.01109711256618,36.007678525859,7.44681047985246,87.3969934204977,30.6393064413993,79.0734702375931,27.7212772565041,183.1175100239,64.1966420676937
218,22.307933529314,4.57676701261351,4.93122741174311,1.01170639226193,36.3188812547428,7.45129787316726,82.3171608418942,30.6577694624828,74.4774312379043,27.7379818946273,172.474051287778,64.2353264928212
219,22.0191190518825,4.52573541579864,4.86738421146876,1.00042572349233,35.8486710178016,7.36821485238796,82.3519719576918,30.3159310149191,74.5089270093402,27.4286994896887,172.546988863735,63.5190935550686
220,22.3793318257653,4.5414444214515,4.9470101930639,1.00389824053138,36.4351226917722,7.39379021597717,76.139664357463,30.4211588039813,68.8882677519903,27.5239055845545,159.530725320399,63.7395708273894
221,22.3600855456479,4.51316369297676,4.94275575219585,0.997646711079074,36.4037883971249,7.34774720540778,73.8938735696749,30.2317185175477,66.8563618011344,27.3525072301622,154.82525890789,63.3426483224808
222,22.7124079935172,4.51852209172718,5.02063755646169,0.998831199223904,36.9773940666385,7.35647105460144,69.1591109282019,30.267612097694,62.5725289350398,27.3849823741041,144.904803849566,63.417853918978
223,22.7803526050688,4.4777862361808,5.0356568916468,0.989826431155756,37.0880126622875,7.2901502231154,66.3292768637819,29.9947403380532,60.012202876755,27.1380984010957,138.975627714591,62.8461226130638
224,22.8693871176465,4.42843376723429,5.05533820495344,0.978916938020212,37.2329670967999,7.20980094033933,63.3581760066401,29.6641496369761,57.3240640060077,26.8389925286927,132.750464013913,62.1534563822356
225,22.9957479619604,4.33658648111679,5.08327060211757,0.958613853720553,37.4386914187707,7.06026711311645,58.7123765081233,29.0489046581986,53.1207216025878,26.2823423097987,123.016407921782,60.864371664797
226,22.8169163657644,4.2978857352799,5.04373940716898,0.950058952009241,37.1475410305779,6.99725958305218,58.0104960365791,28.7896652124012,52.4856868902383,26.0477923350297,121.545801219499,60.321203302174
227,23.1981228494409,4.19153295974947,5.12800610356062,0.926549391102515,37.7681719373354,6.82410980113597,51.6576113215853,28.0772542758338,46.7378388147676,25.4032300590877,108.234995149988,58.8285327684136
228,23.3296905067505,4.12120869969292,5.15708948043959,0.911004028353172,37.9823733162535,6.70961697072811,48.8767396627083,27.6061826773688,44.2218120757837,24.9770224223813,102.408406912341,57.8415256097251
229,23.4075563294678,3.98098748597565,5.17430192546129,0.880007760057775,38.1091443399054,6.48132699471123,44.555812501727,26.6669018199326,40.3124017872768,24.1271968847009,93.3550357179041,55.8735085750968
230,23.4417611751647,3.90576184480283,5.18186299661536,0.86337893411431,38.16483222904,6.35885437188952,42.4269126407847,26.1629980034639,38.3862542940433,23.6712839078959,88.8944836283108,54.8177101024958
231,23.6829412308289,3.63880297376606,5.23517648260429,0.804366973148286,38.5574902845776,5.92422659588578,37.0120293014395,24.3747567620693,33.4870741298738,22.0533513561579,77.5490137744447,51.0709189300499
232,23.6698728368869,3.53126399246785,5.23228767973289,0.780595198334998,38.5362140221597,5.74914558773712,35.1998028327592,23.6543999495454,31.8474406582107,21.4015999543506,73.751967840067,49.5615998942856
233,23.5713409744219,3.33245647270485,5.21050695224064,0.736648272913703,38.3757972355501,5.42547299415807,32.0605164801068,22.3226749367789,29.0071339581919,20.1967058951809,67.1744154821285,46.7713189151557
234,23.5074088586092,3.23736890107839,5.19637458979783,0.715628914975223,38.2717112645427,5.27066375473815,30.5890144808016,21.6857246962189,27.6757750064396,19.6204175822933,64.0912684359653,45.4367565063633
235,23.4768197329651,3.0710087836322,5.1896127830765,0.678854573223961,38.2219100213888,4.99981780914155,28.1343495459454,20.5713507037564,25.4548876844268,18.6121744462558,58.9481609534094,43.1018776650134
236,23.3755811216265,2.9019318137245,5.16723372162269,0.641479664086468,38.0570864576655,4.72454863708128,25.9629866245079,19.4387776995899,23.4903212316976,17.5874655377242,54.3986386418261,40.7288675610455
237,23.3819598362847,2.68486864114131,5.16864375328399,0.593497278568078,38.0674714527582,4.37115455961251,23.2607022423701,17.9847660172145,21.0453972669063,16.2719311584321,48.736709460204,37.6823668932113
238,23.2310427978447,2.51923316240336,5.13528314478672,0.556883120110217,37.8217679235085,4.10148837668477,21.422125914301,16.875246063946,19.3819234462723,15.2680797721416,44.8844542966306,35.3576584196963
239,23.1115499798711,2.36520799506478,5.10886894291888,0.522835451540637,37.6272252303866,3.8507245954739,19.5630121427735,15.8434985315344,17.699868129176,14.3345939094835,40.9891682991444,33.1959016851198
240,22.976645831778,2.16037983715263,5.07904802597198,0.477557648212687,37.4075918103332,3.51724998048709,17.6171848748851,14.4714438852329,15.9393577439437,13.0932111342584,36.9121968807117,30.3211205214405
241,22.763016772509,1.99339292797276,5.03182476023884,0.440644752499243,37.0597887103304,3.24538357396267,16.1987078352662,13.3528712878558,14.655973755717,12.081169260441,33.9401497500815,27.9774446031265
242,22.60874225348,1.79694224153244,4.99772197182189,0.397218811286118,36.8086189670692,2.92554807042474,14.5725996684992,12.0369336753369,13.184733033404,10.8905590395905,30.5330659720935,25.2202419864202
243,22.3981866442769,1.62880340015933,4.95117810031383,0.360051277929957,36.4658196594542,2.65180623745238,13.133547365523,10.9106447857563,11.8827333307113,9.87153575854138,27.5179087658576,22.8603985987274
244,22.8248614461032,1.80683931871874,5.04549568808597,0.399406586243091,37.1604761789188,2.94166120661578,14.6441615132219,12.1032298861543,13.2494794643436,10.9505413255681,30.6830050753221,25.3591483328947
245,23.2792860841786,1.97104620398721,5.14594745018684,0.435704950355067,37.9003113791538,3.20900153912303,15.9688818915871,13.2031803137899,14.4480359971503,11.9457345696194,33.4586096776111,27.6638063717503
246,23.6823486472551,2.14526294997842,5.23504549044586,0.474216020521546,38.5565255169345,3.49263862733329,17.4476928227082,14.3701824400468,15.7860077919741,13.0015936362328,36.5570706761504,30.1089536839076
247,24.0904658188801,2.33557613987063,5.32526086522614,0.516285251971402,39.2209689121417,3.80248185578937,19.0825875696063,15.645007635497,17.2651982772628,14.1550069083068,39.982564431556,32.7800159981842
248,24.445961878325,2.50875298721525,5.40384420468237,0.554566449805477,39.7997414440098,4.08442591602764,20.8800070328702,16.8050439334993,18.8914349345016,15.2045635588803,43.748586164109,35.2105682416176
249,24.7933939518506,2.68673347531315,5.48064497883013,0.593909505069223,40.3653852409076,4.37419064050983,22.9213856426657,17.9972577293704,20.7383965338404,16.2832331837161,48.0257603941568,37.7085400043951
250,25.171641006089,2.88862294654198,5.56425748555653,0.638537703972439,40.9811979888607,4.70288086735256,25.1362405792998,19.3496273931042,22.7423129050808,17.5068057366181,52.6664088328186,40.5420764426945
251,25.4671546448734,3.04260350989094,5.62958155307729,0.672575512712735,41.462314930601,4.95357203013824,26.9555257448772,20.3810761428101,24.3883328167937,18.4400212720663,56.478244417838,42.7032071563641
252,25.7831227700952,3.21942605941492,5.69942713865264,0.711662602607509,41.9767332116638,5.24145154936323,29.1126634293612,21.5655334123487,26.3400288170411,19.5116730873631,60.9979614710426,45.184927149683
253,26.0765506650915,3.39800046138955,5.76429014702022,0.751136944096638,42.4544544161489,5.53218320731492,31.420778814167,22.761725578686,28.4283236890083,20.5939421902397,65.8340127534928,47.6912345458183
254,26.3734055854949,3.56567452642809,5.82991070837255,0.788201737420945,42.9377550584899,5.8051683517987,33.7059285601439,23.884901133968,30.4958401258445,21.6101486450187,70.6219455545872,50.0445547568854
255,26.654253882595,3.73138726692534,5.89199296352099,0.824832974794022,43.3949957948212,6.07496032229247,36.0982902184779,24.9949386301219,32.6603578167181,22.614468284396,75.6345128387155,52.3703476059696
256,26.8934765752006,3.87924155587574,5.94487376925487,0.857516554456742,43.7844671259406,6.3156774804433,38.2945996468472,25.9853501350528,34.647494918576,23.5105548840954,80.2363040219655,54.4454955210629
257,27.182458743885,4.11445770091679,6.00875403812196,0.909511702307923,44.2549503760093,6.69862587096628,42.0570796392691,27.5609606759976,38.0516434831482,24.9361072782836,88.119595434659,57.7467747497093
258,27.4175658929934,4.25495419737361,6.06072509213539,0.940568822577326,44.637721313505,6.92736402660125,44.28093832615,28.5020855326462,40.0637061046119,25.7876011962037,92.779108873838,59.7186554017349
259,27.6446785496427,4.38398263607752,6.11092894255259,0.969090898501347,45.0074766562603,7.13743137943848,46.5583402036819,29.3663908636772,42.124212565236,26.5695917338031,97.5508080458096,61.5295808572283
260,27.8328416309094,4.50161796896739,6.15252288683262,0.995094498403318,45.3138193569894,7.32894995649428,49.0966398943318,30.1543787394945,44.420769428205,27.2825331452569,102.86915025479,63.1806030732265
261,27.8336097849326,4.69346208134178,6.15269268930089,1.03750214429661,45.3150699656446,7.64128563418452,54.7896958045859,31.4394589180789,49.5716295374825,28.4452247354047,114.797457876275,65.873152018832
262,27.9591048723713,4.79763954853965,6.18043370862945,1.06053084757192,45.5193847746677,7.81089386148209,57.7477621245107,32.1372984112704,52.2479752555097,29.0766033244827,120.995311118022,67.3352919093284
263,28.1301914637745,4.8824872990277,6.21825284988699,1.07928666610086,45.7979257515486,7.94903195350474,60.4004223768056,32.7056565485109,54.6480011980622,29.5908321153194,126.553265932355,68.5261375302133
264,28.4563233028761,4.96094583127875,6.29034515116209,1.09663013112478,46.3288912720509,8.07676794987136,62.0144935891034,33.2312160946902,56.1083513425221,30.0663383713863,129.935129424788,69.6273099126842
265,28.6756458105152,5.08543164096566,6.33882696864021,1.12414804695031,46.6859637055406,8.27943958388795,66.2435047687232,34.0650923318274,59.9345995526544,30.8207978240343,138.795914753515,71.3744791714479
266,28.7710144011999,5.17370142018686,6.35990844658103,1.14366031393604,46.8412304637079,8.42314897883054,69.4033395311136,34.6563731495771,62.7934976710075,31.3557661829507,145.416520922333,72.6133532657805
267,28.8212489497923,5.2521332407943,6.37101292574357,1.16099787428085,46.9230158340479,8.55084148676686,72.8654991564552,35.1817537660862,65.9259278082214,31.8311105502685,152.670569661144,73.7141507479902
268,29.0110430317644,5.32951903492225,6.41296740702162,1.17810420771966,47.2320139183814,8.67683099018921,75.3928017994965,35.7001275066562,68.2125349614492,32.3001153631652,157.96587043704,74.8002671568035
269,29.124291495785,5.4295965984633,6.43800127801564,1.20022661650241,47.4163903650675,8.83976428662094,80.332312536458,36.3705035303761,72.6816161044144,32.9066460512927,168.31532150496,76.2048645398357
270,29.1367703887102,5.47265656586993,6.44075977013595,1.20974513561335,47.4367068784615,8.90986893531105,84.0473534516411,36.6589435034349,76.0428435991039,33.1676155507269,176.099216755819,76.809214959578
271,29.3154863797195,5.5312676729009,6.48026541025379,1.22270127506231,47.7276690532977,9.0052919306176,86.6488359942034,37.0515537897668,78.3965658995174,33.5228343812176,181.549942083093,77.6318269880828
272,29.29525784459,5.57447854429992,6.47579383933042,1.23225315189788,47.6947355785605,9.07564226159706,90.5829528623029,37.341004602966,81.956004970655,33.7847184503025,189.792853616254,78.2382953585953
273,29.1110468666997,5.58661365059326,6.43507351790204,1.23493564907851,47.3948271794689,9.09539906622902,97.514970609563,37.4222923963185,88.2278305515094,33.85826454905,204.31708127718,78.4086126399054
274,29.2575764709794,5.57623380863049,6.46746427253229,1.23264115769727,47.6333876580155,9.07849995510367,90.8347272392831,37.3527623544626,82.1838008355419,33.7953564159423,190.320380882308,78.2629306474454
275,29.3841747271941,5.50771147587928,6.49544915022185,1.21749411572068,47.8394985032212,8.96694078879995,82.3885498315842,36.8937610824449,74.5420212761952,33.3800695507835,172.623628218557,77.3012136965513
276,29.4351648126674,5.42117191243499,6.50672064280017,1.19836431748563,47.9225139406235,8.82604830656082,76.3483115091496,36.3140702268372,69.0770437463734,32.8555873480908,159.967890781075,76.0866233324209
277,29.3101163994421,5.31087275204941,6.47907836198194,1.17398239782145,47.7189263485654,8.64647353316115,71.4872910918771,35.5752241764076,64.6789776545555,32.1871075881783,149.782895621076,74.5385649410444
278,29.4761817767571,5.17682324019937,6.51578755065156,1.14435040046513,47.9892924365448,8.428231520886,64.6762387953698,34.6772848625795,58.5165970053346,31.3746863042386,135.512119380775,72.6571682835
279,29.2837880284897,5.04995177874783,6.47325840629772,1.116305130039,47.6760619130498,8.22167587838243,60.2663607563129,33.8274281829998,54.5267073509497,30.6057683560475,126.272374917989,70.876516192952
280,29.0000751392679,4.8492690045873,6.41054292552238,1.07194367469825,47.2141574197203,7.8949502390474,54.5687549635413,32.4831416575226,49.3717306812993,29.3895091187109,114.334534209325,68.0599158538569
281,28.9351755388302,4.64162707460488,6.3961966980572,1.0260438796495,47.1084963158498,7.55689460567251,49.3048765496607,31.0922387772576,44.6091740211216,28.1310731794235,103.305455627861,65.1456431523492
282,28.8473070968516,4.33608786047356,6.3767731477251,0.95850363231521,46.9654403261023,7.05945532371836,43.7200082171159,29.0455646156124,39.5561979107239,26.2793203665064,91.6038267406237,60.8573734803307
283,28.5318885254527,4.07887288912899,6.30704904246849,0.901645586017987,46.4519167572282,6.64069130019596,39.6594128294909,27.3225935156966,35.8823258933489,24.7204417522969,83.0959125951237,57.2473387947928
284,28.2406230342722,3.78635154716396,6.24266403915492,0.836982973583613,45.9777160979028,6.16444602766343,35.4370401786558,25.3631204116246,32.0620839711648,22.947585134327,74.2490365648026,53.1417761005468
285,27.9876847865781,3.44784188121912,6.18675137387517,0.762154521111595,45.5659148806044,5.61332853644094,30.9579437163818,23.0955915488362,28.0095681243455,20.896011401328,64.8642630248,48.3907632451806
286,27.6564405348967,3.16274873544344,6.11352896034558,0.699133930992761,45.0266259936563,5.1491768885816,27.478257514169,21.1858766967503,24.8612806080577,19.1681741542027,57.5734919344494,44.3894559360483
287,27.2434610625164,2.90484698799846,6.02223876118784,0.642124071031238,44.3542664316056,4.72929474537292,24.5460926178608,19.4583051827648,22.2083695113979,17.6051332605967,51.4299083421846,40.7697822876976
288,26.7616027674456,2.6884663895413,5.9157227170143,0.594292570319657,43.5697673126132,4.37701194648128,22.07532961494,18.0088657672623,19.97291727066,16.2937356941897,46.25307157416,37.7328616075972
289,26.3465915818565,2.36453211258181,5.82398340230512,0.522686045939138,42.8940999788821,3.84962421136127,19.1567995817445,15.8389710890648,17.3323424787212,14.330497652011,40.1380562665123,33.1864156151834
290,25.6975786057022,2.08043338173531,5.68051737599732,0.459885273857279,41.8374613089326,3.38709154079012,16.6661024171021,13.9359173896145,15.0788545678543,12.6086871620322,34.9194526834521,29.1990650068114
291,25.2002030805769,1.74359165571021,5.57057120728543,0.385425523893837,41.0276990504831,2.8386895728054,13.9194369230488,11.6795613301163,12.5937762637108,10.5672221558195,29.1645345054356,24.4714618345293
292,24.4947147073631,1.51692856039902,5.41462114583816,0.335321050193467,39.879114470935,2.46966614745664,12.5668422783566,10.1612439452566,11.3700001566083,9.1935064266607,26.3305266784614,21.290225409109
293,23.6884478302233,1.40866924820258,5.23639373089147,0.311390044339517,38.5664554148197,2.29341239005612,11.8893324455494,9.43606194968232,10.7570150697828,8.53738938304592,24.9109822668654,19.7707964660011
294,22.9789280497796,1.12066242277028,5.07955251626707,0.24772537766501,37.4113074213955,1.82451706724706,10.5637694300076,7.50682962621243,9.55769615095925,6.79189347133505,22.1336121390635,15.7285954073022
295,22.2247142961703,0.883420262955486,4.9128315812587,0.195282373916476,36.1833945032386,1.43827018249595,9.53760537432279,5.91764769443867,8.62926200533967,5.35406219973022,19.9835541176287,12.3988808835858
296,21.4679902234921,0.622874865781842,4.74555573361404,0.13768812822546,34.9513946094748,1.01408399200974,8.52827034672448,4.17236752198363,7.71605412322691,3.77499918655662,17.8687569169465,8.74210337939428
297,20.675006089522,0.481442149566339,4.57026450399961,0.106424054114664,33.6603607913622,0.783821604908002,7.95178034811782,3.22497133680801,7.19446793401136,2.91783120949296,16.6608731103421,6.75708280093106
298,19.8656052022803,0.292417110291384,4.3913443078725,0.0646395717486215,32.3425993468704,0.476075576053339,7.29533114184733,1.95877490147338,6.60053769976663,1.77222491085687,15.2854557257754,4.10409979356327
299,19.0141492498033,0.217665027423413,4.20312772890389,0.0481154271146492,30.9563693049429,0.354373939384082,6.92060400011756,1.45804324589846,6.26149885724922,1.31918198438432,14.5003131431035,3.05494775331106
300,18.1676868986801,0.107616382493677,4.0160149986556,0.0237888845512339,29.5782691964475,0.175207022726549,6.51244039073009,0.720875289431333,5.89220797256532,0.652220499961682,13.6451131996249,1.51040536833232
301,17.3208824873777,3.58878276270577e-15,3.82882665510455,4.03738060804399e-15,28.1996121899763,7.17756552541154e-15,6.1065815870886,8.97195690676443e-16,5.52500238831825,8.97195690676443e-16,12.7947423729475,1.07663482881173e-14
302,16.4588607349799,7.17756552541154e-15,3.63827447825872,4.48597845338221e-15,26.7961802843181,2.15326965762346e-14,5.80267061923241,5.38317414405866e-15,5.25003532216266,0,12.1579765355346,1.79439138135289e-15
303,15.596840896249,1.43551310508231e-14,3.447722724434,1.34579353601466e-15,25.392751494244,2.87102621016462e-14,5.49876032605103,3.58878276270577e-15,4.97506886642713,4.48597845338221e-15,11.521212111726,7.17756552541154e-15
