"","x"
"1",570722
"2",570487.433258
"3",570252.962922931
"4",570018.58895517
"5",569784.311315109
"6",569550.129963159
"7",569316.044859744
"8",569082.055965306
"9",568848.163240305
"10",568614.366645213
"11",568380.666140522
"12",568147.061686738
"13",567913.553244385
"14",567680.140774001
"15",567446.824236143
"16",567213.603591382
"17",566980.478800306
"18",566747.449823519
"19",566514.516621642
"20",566281.67915531
"21",566048.937385177
"22",565816.291271912
"23",565583.740776199
"24",565351.28585874
"25",565118.926480252
"26",564886.662601469
"27",564654.49418314
"28",564422.42118603
"29",564190.443570923
"30",563958.561298615
"31",563726.774329922
"32",563495.082625672
"33",563263.486146713
"34",563031.984853906
"35",562800.578708131
"36",562569.267670282
"37",562338.05170127
"38",562106.930762021
"39",561875.904813478
"40",561644.973816599
"41",561414.137732361
"42",561183.396521753
"43",560952.750145782
"44",560722.198565472
"45",560491.741741862
"46",560261.379636006
"47",560031.112208976
"48",559800.939421858
"49",559570.861235755
"50",559340.877611788
"51",559110.988511089
"52",558881.193894811
"53",558651.49372412
"54",558421.8879602
"55",558192.376564248
"56",557962.95949748
"57",557733.636721127
"58",557504.408196434
"59",557275.273884666
"60",557046.233747099
"61",556817.287745029
"62",556588.435839766
"63",556359.677992636
"64",556131.014164981
"65",555902.444318159
"66",555673.968413544
"67",555445.586412526
"68",555217.29827651
"69",554989.103966919
"70",554761.003445188
"71",554532.996672772
"72",554305.08361114
"73",554077.264221776
"74",553849.538466181
"75",553621.906305871
"76",553394.367702379
"77",553166.922617254
"78",552939.571012058
"79",552712.312848372
"80",552485.148087791
"81",552258.076691927
"82",552031.098622407
"83",551804.213840873
"84",551577.422308984
"85",551350.723988415
"86",551124.118840856
"87",550897.606828013
"88",550671.187911606
"89",550444.862053375
"90",550218.629215071
"91",549992.489358463
"92",549766.442445337
"93",549540.488437492
"94",549314.627296744
"95",549088.858984925
"96",548863.183463882
"97",548637.600695479
"98",548412.110641593
"99",548186.713264119
"100",547961.408524968
"101",547736.196386064
"102",547511.076809349
"103",547286.04975678
"104",547061.11519033
"105",546836.273071987
"106",546611.523363755
"107",546386.866027652
"108",546162.301025715
"109",545937.828319993
"110",545713.447872554
"111",545489.159645478
"112",545264.963600864
"113",545040.859700824
"114",544816.847907487
"115",544592.928182997
"116",544369.100489514
"117",544145.364789212
"118",543921.721044284
"119",543698.169216935
"120",543474.709269387
"121",543251.341163877
"122",543028.064862659
"123",542804.880328
"124",542581.787522185
"125",542358.786407514
"126",542135.8769463
