"V1","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
1,0.264650297156628,6.03883131914371,33.2626586795437,5.03712757853194,57.6479760201639,364.981550644766
2,0.259883507994087,5.93006198846175,32.6635432331812,4.9464005874435,56.6096407139588,358.407629818554
3,0.284699962883082,6.49632768558691,35.7826074378225,5.41873578096406,62.0153342337344,392.632220851342
4,0.300425206931781,6.85514873087847,37.7590398509509,5.71803663695354,65.4407167160905,414.31904311765
5,0.311555647219125,7.10912483491167,39.1579728588055,5.92988392499721,67.8652269534581,429.669131135989
6,0.319228972613809,7.28421595785107,40.1223972568987,6.07593144272109,69.5366842807321,440.251481623569
7,0.332386008009856,7.5844352218019,41.7760435301707,6.32635121007893,72.4026416182326,458.396464766721
8,0.34964193752169,7.97818368419388,43.9448606436112,6.65478582500712,76.1614486983363,482.19426880742
9,0.369082884814512,8.4217902194861,46.3883024275643,7.02480820100127,80.3962116114592,509.005450072551
10,0.376737769679578,8.59646056357508,47.3504091216943,7.1705047374442,82.0636520937847,519.562369063673
11,0.386954849178776,8.82959546020219,48.634546081807,7.36496789682999,84.2892077054504,533.652833192158
12,0.390540719598118,8.91141840477231,49.0852373718191,7.43321828980657,85.0703070435829,538.59813860131
13,0.39889383766444,9.10202114179306,50.1351017329597,7.59220440027258,86.889841558203,550.117997136594
14,0.4318279500723,9.85351680083281,54.2744363632475,8.21904414943005,94.0637799317171,595.537720994363
15,0.440237853531779,10.0454152757173,55.3314378149971,8.37911106453898,95.8956838372579,607.135892764395
16,0.432523774582014,9.86939423186928,54.361891293078,8.23228787847681,94.2153492859973,596.497338690847
17,0.426897349884064,9.74100960488858,53.6547322748385,8.12519931927593,92.9897621638529,588.737886942983
18,0.452489303816727,10.3249707588607,56.8712653290257,8.61229469883052,98.564380301335,624.031975522242
19,0.478522520726327,10.9190007195326,60.1432586639966,9.10778870077242,104.235117422194,659.93461375096
20,0.488806447359229,11.1536609443718,61.4357973278517,9.30352417137169,106.475234143377,674.117267349012
21,0.481164926486319,10.9792955419181,60.4753702914227,9.15808199373429,104.810704699156,663.578778756923
22,0.489334560509072,11.165711511719,61.5021734008663,9.31357582572557,106.59027143797,674.845592835198
23,0.529006968344552,12.0709626356236,66.4884128837045,10.0686665313166,115.231992381168,729.558159135608
24,0.538941770461663,12.2976564833876,67.7370717192347,10.2577570642539,117.396060362068,743.259332045709
25,0.513254538344517,11.7115212570994,64.5085635954399,9.76884824116319,111.800688065027,707.833844484889
26,0.527832615105345,12.044166062195,66.340813914859,10.0463148953966,114.976186557027,727.938598262803
27,0.563721696255465,12.8630886539817,70.851544752665,10.7293969941953,122.793796859212,777.433545482284
28,0.577363891206655,13.1743783635276,72.5661684624304,10.9890508738948,125.765435039324,796.247616431679
29,0.583741521862078,13.3199041239657,73.3677430457757,11.1104372452886,127.154655089479,805.043062917343
30,0.615920639823193,14.0541722032152,77.4121859534511,11.722907075386,134.164135299789,849.421567298452
31,0.624768518802383,14.2560644710932,78.5242345008539,11.891310042231,136.091442091816,861.623754956802
32,0.626550189919334,14.2967189175723,78.7481644147026,11.9252208476051,136.479538137538,864.080873252112
33,0.638155544246927,14.5615316834607,80.2067871481787,12.146107243616,139.007497467909,880.085919397065
34,0.655357402584287,14.9540463414497,82.3688083084679,12.47351271402,142.75452638716,903.809153405847
35,0.675432038650541,15.4121124849597,84.8918954720267,12.8555961805595,147.127323814537,931.494260427493
36,0.678898057019864,15.4912006269579,85.3275231181486,12.921565412045,147.882316142099,936.274276821166
37,0.697012144875703,15.9045306788673,87.6041981421841,13.2663334794868,151.828053265994,961.255574575868
38,0.725634046950578,16.5576296571046,91.2015512141604,13.8110983025018,158.062675868693,1000.72829126625
39,0.747131728453508,17.0481670709812,93.9034943062944,14.2202667997085,162.745450991505,1030.37593275582
40,0.758683676905739,17.3117612133644,95.3554047049545,14.44013671393,165.261777081123,1046.3073263887
41,0.761400852379145,17.3737621426084,95.6969137881311,14.4918531097167,165.853651219246,1050.05460696354
42,0.813806342897994,18.5695587120452,102.283514909651,15.4892944290542,177.268981159222,1122.32747949521
43,0.836767631202924,19.0934929317813,105.169411898754,15.926319967291,182.270569337342,1153.99359398808
44,0.86697058168703,19.7826685165947,108.965479554304,16.501177114519,188.849586946438,1195.64674843442
45,0.879067006058987,20.0586865945333,110.485822586034,16.7314101180723,191.484514583461,1212.32903359325
46,0.87899013668556,20.0569325773086,110.476161233832,16.7299470521132,191.467770359693,1212.2230223648
47,0.902531922102398,20.5941126697217,113.43501819126,17.1780212762689,196.595806472868,1244.68970552631
48,0.905690478448558,20.6661850958304,113.832002372994,17.2381385383711,197.283825275258,1249.04569834176
49,0.934091960565327,21.3142544974504,117.401651890841,17.7787080762805,203.470434463289,1288.21443193079
50,0.936084239361047,21.359714622443,117.6520520993,17.8166274082211,203.904406544466,1290.96200112679
51,0.926624255673633,21.1438552548779,116.463070972548,17.6365741634816,201.843766830012,1277.91565448596
52,0.934403575281237,21.3213649701238,117.440817287768,17.7846390844684,203.538312556996,1288.64418252408
53,0.981157842656736,22.388211057826,123.317142590373,18.6745198521889,213.722653604263,1353.1234035539
54,1.01113045406112,23.0721307299744,127.084260003767,19.2449929222278,220.251497146346,1394.4588953511
55,1.03403420986795,23.5947521642909,129.962926002132,19.6809234360645,225.240553193929,1426.04566627023
56,1.07792519232304,24.5962633748411,135.47937840819,20.5163068856534,234.80119352291,1486.57610590281
57,1.13080663084478,25.8029201992522,142.125799209263,21.5228069925194,246.320197780852,1559.50536250805
58,1.14530713644894,26.1337949737248,143.948299972625,21.7987972236513,249.478799181757,1579.50313722208
59,1.15486936756678,26.3519874389353,145.150132100927,21.980796558598,251.561711145594,1592.6904941928
60,1.17414478897786,26.7918169791154,147.572769710594,22.3476684564223,255.760418055139,1619.27339725973
61,1.22393594400843,27.9279592379581,153.830787225918,23.29535074836,266.606275180776,1687.94081674384
62,1.25329256924956,28.5978232427795,157.520484218026,23.8540996642067,273.00094031479,1728.42679660982
63,1.27388661135668,29.0677412734803,160.108853098775,24.2460690614291,277.486878393472,1756.82822106713
64,1.28913390078569,29.4156562765058,162.025213630065,24.5362729376607,280.808149462575,1777.85589191699
65,1.3154463072508,30.0160568275377,165.332296995132,25.0370807949991,286.539701602251,1814.14356291534
66,1.3283473145356,30.3104340025378,166.953764291964,25.2826275420962,289.349889108482,1831.9354554402
67,1.33775696190376,30.5251447882027,168.136418882058,25.4617227283539,291.399564214331,1844.91238282078
68,1.33523558483381,30.4676116171428,167.819518784906,25.4137329920439,290.850340251889,1841.43512954491
69,1.38576994591288,31.6207124662856,174.170946394176,26.3755608327443,301.858087709496,1911.12751102206
70,1.40601089819607,32.0825736388982,176.714937065557,26.7608098200185,306.267113296782,1939.04198620012
71,1.41410534302367,32.2672739300414,177.732289996551,26.9148725651279,308.030301799991,1950.20510619857
72,1.42862760183165,32.5986450724755,179.557524818411,27.1912768281504,311.193641635676,1970.23288094717
73,1.42602825650736,32.5393328097567,179.230825255852,27.1418031107211,310.627434083549,1966.64810096651
74,1.46033687591361,33.3221921815883,183.542915245312,27.7948040513939,318.100777170885,2013.9634195054
75,1.48350778118431,33.8509094735957,186.455158010939,28.2358192598125,323.148025580434,2045.91861859795
76,1.52067654391777,34.6990320372208,191.126726044782,28.9432577242169,331.244385062282,2097.17838593529
77,1.54137830444011,35.1714080033422,193.728633549584,29.3372773416953,335.753787118461,2125.72836580569
78,1.56162597749256,35.6334225315051,196.273468923037,29.722654246348,340.164276670647,2153.65210965571
