"V1","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
109,6.25318700172576,142.686185944976,785.93384225321,119.017817242309,1362.11286440287,8623.82514919612
110,6.32456939788659,144.315000475709,794.905561932863,120.376448765442,1377.66187646276,8722.26923907411
111,6.32190523753731,144.254209253749,794.570716072806,120.325741414219,1377.08155044923,8718.59507212288
112,6.4291820484209,146.702068078552,808.053836942076,122.367556550814,1400.44933460734,8866.54146479722
113,6.43451266501723,146.823702910623,808.723817222846,122.469014951414,1401.61048674289,8873.89296499246
114,6.43507835244313,146.836610853599,808.794915830967,122.479781762426,1401.73370872871,8874.67310949296
115,6.38880569471144,145.780754209068,802.979121793097,121.599067541069,1391.65427525758,8810.85808055549
116,6.51145113557828,148.579296804387,818.393853920684,123.933396046304,1418.36976173175,8979.99948590442
117,6.68389939151407,152.514247719105,840.068069059314,127.215628770683,1455.93364520256,9217.82439119892
118,6.71974661478679,153.332215191386,844.573538976184,127.897914182416,1463.74213772956,9267.26161185183
119,6.67522922346766,152.316410486714,838.9783561683,127.050608201855,1454.04504864703,9205.86728624977
120,6.81480474411884,155.501266255062,856.520950880342,129.707169376785,1484.44836333796,9398.35711341655
121,6.95974502888913,158.808536038924,874.737817715659,132.465838887081,1516.02026841634,9598.24553392734
122,6.83008890602544,155.85002261997,858.44194574097,129.998075052243,1487.77766622765,9419.4356354243
123,6.60419546834005,150.695551300876,830.05045555031,125.698612414191,1438.57198001188,9107.90401028469
124,6.25964387241623,142.833519816762,786.745376146135,119.140711800809,1363.51934507086,8632.7298763105
125,6.4141440156536,146.358927926324,806.163776902375,122.081335487045,1397.17364528572,8845.80238164853
126,6.27468292494309,143.176683238021,788.635564354649,119.42695227381,1366.79525652364,8653.47036581859
127,6.21899169826413,141.905912233855,781.63599441511,118.366973060483,1354.66420458598,8576.66610567234
128,6.07735523870945,138.674029643581,763.834369926633,115.6711857358,1323.81196178969,8381.33401955153
129,6.1285816795145,139.842922474707,770.27278180137,116.646186030534,1334.97046288663,8451.98085426098
130,5.80994917373523,132.572316789128,730.225351672579,110.581607227784,1265.56370517746,8012.55196529088
131,5.71998607758889,130.519524978907,718.918310671603,108.869326540713,1245.96731528082,7888.48306876943
132,5.89820930758959,134.586250142984,741.318355303975,112.261475185989,1284.78914393433,8134.27229154925
133,6.03217580653861,137.643118388594,758.155978298964,114.811279035467,1313.97066234521,8319.02666759262
134,5.74091378922017,130.997056732299,721.548616915027,109.267646718495,1250.52593558557,7917.34465979992
135,5.54459392389985,126.517399750978,696.874090786312,105.531062182437,1207.76217144149,7646.5982082115
136,6.04860926773714,138.018099642096,760.221423214926,115.124059491424,1317.55031363326,8341.6901983543
137,5.51398873853872,125.819045908671,693.02746810941,104.948549240321,1201.09553622231,7604.39032811128
138,4.9845421292022,113.738051477051,626.48379880463,94.8715149580927,1085.76777816986,6874.22585621991
139,5.20337301962435,118.731368502859,653.987630445312,99.0365551073871,1133.43505101656,7176.01746036075
140,4.94663597792288,112.873103067799,621.719551851554,94.1500416702995,1077.5107955651,6821.94914985857
141,5.36661968228347,122.456356042277,674.505340340008,102.143652569276,1168.99457917676,7401.15236750067
142,5.05555171410755,115.358359143028,635.408661580373,96.2230507104034,1101.2355818784,6972.15579881907
143,4.97245397262293,113.462222054882,624.964494913113,94.6414393166397,1083.13465148118,6857.55497324665
144,5.93292758056703,135.378457053217,745.681932735777,112.922273122634,1292.35172062353,8182.15256692835
145,5.55349865884688,126.720589367104,697.993285294525,105.700547297184,1209.70186299751,7658.87880643476
146,5.32304581794224,121.462080881784,669.02874502724,101.314304874849,1159.50301573006,7341.05926824588
147,5.35612993734717,122.21699942363,673.186933335745,101.943999728988,1166.70962967531,7386.6858680716
148,5.46910720483452,124.794932146865,687.386517947416,104.094312484809,1191.31912710232,7542.49381054573
149,5.78725933495522,132.054576546539,727.373571905309,110.149748227816,1260.62124603064,7981.2602092234
150,5.305913347857,121.071149535639,666.875444951988,100.988220081135,1155.77110144449,7317.43172818541
151,4.84808836066813,110.624428330235,609.333562522824,92.274370545023,1056.04446532711,6686.04126483286
152,5.03991456311385,115.001548218659,633.443301171517,95.9254265423362,1097.82938844052,6950.59046645911
153,4.8944206542881,111.681645755668,615.156851916712,93.1562198249114,1066.13688910392,6749.93853814798
154,4.3264262722922,98.7210622991358,543.768293267007,82.3455001818893,942.412385996675,5966.61249421125
155,4.99683273420124,114.018500398503,628.028547491635,95.1054438297496,1088.44500358721,6891.17593758808
156,5.0838967235461,116.005139942362,638.97121331129,96.7625453956188,1107.40988979326,7011.24665044127
157,5.33753624051277,121.792725580039,670.849978501239,101.590103194136,1162.65942077416,7361.04313735961
158,5.55051190348067,126.652437122267,697.617893974837,105.643699948108,1209.05126708441,7654.75974586059
159,5.59136866246161,127.584712953368,702.75298901662,106.421332581222,1217.95097166551,7711.10566123418
160,5.24638002875621,119.712709073713,659.392980376714,99.85511376421,1142.80313810269,7235.32880461462
161,5.61104185757408,128.033618955247,705.225620943326,106.795775363729,1222.23632442071,7738.23713750846
162,5.55001402051033,126.64107635182,697.555317391766,105.634223669155,1208.94281473864,7654.07311108065
163,6.00549360230291,137.034279734969,754.802416780818,114.303432763402,1308.15855827251,8282.22900523894
164,5.55582102012661,126.773581365152,698.28517202735,105.744749137027,1210.20773595062,7662.08159528532
165,5.91647361000705,135.00300781394,743.613910094049,112.609102309019,1288.76760184313,8159.46075152605
166,5.55843207564195,126.833160832818,698.61334338908,105.794445736224,1210.77649429834,7665.68252489336
167,5.65525621975843,129.042509094361,710.782717435841,107.637313746716,1231.86740558077,7799.21355296765
168,5.91364906205387,134.938556842884,743.258905865826,112.555342277216,1288.15233908158,8155.56539262071
169,5.26595755575585,120.159432105831,661.853588225543,100.227735681619,1147.06765176141,7262.32834415372
170,5.63078228219254,128.484059010368,707.706702632361,107.171497735198,1226.53632157642,7765.46133058528
171,5.85723413876655,133.651272417834,736.168377882673,111.481588841136,1275.86364649446,8077.76307612179
172,5.64230667208684,128.747024317324,709.155149324706,107.39084312338,1229.04664466849,7781.35471796874
173,5.71614629869741,130.431908311639,718.435706812682,108.796243470875,1245.13090782601,7883.18759595492
174,6.1366472177925,140.026963171741,771.286501603275,116.799698593083,1336.72735476332,8463.10410898285
175,6.16949048004436,140.776385797902,775.414417702157,117.424809178014,1343.88150352137,8508.39854059205
176,6.06600914189652,138.415132655668,762.408332058214,115.455233825754,1321.34047574179,8365.68651772347
177,5.67761331629663,129.55265677313,713.592676386219,108.062839615223,1236.73738448864,7830.04642128516
178,5.46523343546494,124.706539879623,686.8996419842,104.020582469261,1190.47531560419,7537.15146116418
179,5.90123251760007,134.655234215519,741.698328437485,112.319016381608,1285.44768065264,8138.44162704367
180,6.38329013107951,145.654899226999,802.285896384,121.494089016654,1390.45283666708,8803.25151827807
181,6.3125078531984,144.039778287778,793.389602765533,120.14687963198,1375.03454656206,8705.63505679371
182,6.64176407052334,151.552797462768,834.772277535459,126.413661080969,1446.75543531513,9159.7151997212
183,6.27480904393234,143.179561040579,788.651415660833,119.429352714867,1366.82272864268,8653.64429762501
184,6.38627917456626,145.723103682523,802.661575286862,121.550979915861,1391.10393099457,8807.37373441934
185,6.34802378182072,144.850186227603,797.853433806507,120.822859464471,1382.77087417457,8754.61538608267
186,6.80368886059418,155.247622309486,855.123847443939,129.495599149722,1482.02702395631,9383.02710075757
187,6.48455797964496,147.965644622374,815.01377886981,123.421534699913,1412.51170668701,8942.91089821068
188,6.5435650919605,149.312078016675,822.430106974123,124.544625646598,1425.36504799187,9024.28812537946
189,6.75688543157151,154.179654443732,849.241343243718,128.604782681224,1471.83197417571,9318.48008046806
190,7.35831630424393,167.903196904161,924.832378099814,140.051903912023,1602.83984719951,10147.9186825479
191,6.72777518235846,153.515412285138,845.582612102839,128.050723076136,1465.4909763888,9278.33387994767
192,6.97178665852991,159.083303802231,876.251273853777,132.69502897455,1518.64326028233,9614.85225119083
193,7.02790692823119,160.363864776286,883.304768205129,133.763174226092,1530.8677693675,9692.24820833973
194,7.23277663415928,165.038613339936,909.053883831595,137.662489121346,1575.49391950408,9974.78582024926
195,6.86655269610386,156.682059008768,863.024909057363,130.692095669621,1495.72046364231,9469.72316877755
196,7.39418119833294,168.721567591855,929.340068978978,140.734525654971,1610.65218890712,10197.3802731788
197,7.93701938958969,181.108133206208,997.566863613211,151.066443862648,1728.89699485902,10946.0131933861
198,7.34503439252255,167.600128192949,923.163036704975,139.799107355411,1599.9466884287,10129.6014813671
199,7.47903424820685,170.657757577692,940.004852152085,142.349546088481,1629.1354728366,10314.4018599772
200,7.37460620677791,168.274902413903,926.879779798329,140.361951995048,1606.38822753665,10170.3842302937
201,7.67836062440732,175.206017588216,965.057252578686,146.143353983184,1672.5541361778,10589.2946171427
202,8.29464968389702,189.268596448233,1042.51574347776,157.873273243641,1806.79852322236,11439.224275241
203,8.247852549524,188.200772214767,1036.63403042262,156.982576582124,1796.60484458631,11374.6859359581
204,8.38892054549738,191.419683515322,1054.36420738099,159.667544256826,1827.33326067524,11569.2340489582
205,8.21143890693199,187.369880099053,1032.05736990937,156.289510429146,1788.67297064737,11324.4675614442
206,8.53075639348695,194.656115781671,1072.19089206976,162.367126570577,1858.22893565295,11764.8411134219
207,8.20363613885607,187.191835333039,1031.07667646579,156.140999210052,1786.97331721125,11313.7066954173
208,8.71401921673966,198.837835162241,1095.22433961921,165.855194526833,1898.14852370466,12017.5804835452
209,8.88582767788211,202.758187140636,1116.81814194113,169.125249943901,1935.57304260532,12254.5230422174
210,9.70831680505892,221.52587096421,1220.19295541707,184.779805068368,2114.73336847591,13388.8250258187
211,10.483870045774,239.222564487746,1317.66861673648,199.541022642644,2283.66979176149,14458.3973159124
212,10.4265131319658,237.913785577631,1310.45969436832,198.449340164043,2271.17590822035,14379.2958920077
213,10.3857734759668,236.984181820441,1305.3393174529,197.673936369005,2262.30171182859,14323.1114743855
214,10.3535395861145,236.248663947728,1301.28799052227,197.060424057542,2255.28030082244,14278.657433608
215,10.5106463197572,239.833549639387,1321.03400144144,200.050659357888,2289.50238676357,14495.3247106816
216,10.5995655506854,241.862522371979,1332.20984390294,201.743072006512,2308.87139464812,14617.9540035068
217,10.7442065739464,245.162963560543,1350.38909795812,204.496045628998,2340.37811249453,14817.4297098401
218,10.7375655554714,245.011427776194,1349.554419391,204.369646158944,2338.93151947005,14808.2710228977
219,10.6043953103282,241.972728572795,1332.81687381459,201.834997523905,2309.92344662412,14624.6147674757
220,10.8451485501959,247.466273151127,1363.07602307591,206.417288937095,2362.36599873076,14956.639676398
221,10.9676498468324,250.261526641155,1378.47263838902,208.748873924238,2389.05008670197,15125.582291172
222,10.9862270624278,250.685424413292,1380.80752177364,209.102456769273,2393.09670554456,15151.2022924625
223,11.0038403075636,251.087326158729,1383.0212482175,209.437692224415,2396.93334560931,15175.4928736204
224,11.1204210902405,253.747484447625,1397.67374180787,211.65659120869,2422.32778588155,15336.2704555614
225,11.3543878863089,259.086174904114,1427.07993467287,216.109715250486,2473.29206740389,15658.9361201983
226,11.564506990746,263.880705052985,1453.48882265839,220.108942710677,2519.06167818502,15948.7132237251
227,11.6572641647951,265.99725256395,1465.14703824939,221.874403488653,2539.26669364404,16076.6354576376
228,11.7287661643458,267.628796223291,1474.13379032,223.235311440492,2554.84175854961,16175.2444936017
229,11.7804010688258,268.807009441581,1480.62354008458,224.21808608373,2566.08923405688,16246.4546441549
230,11.8602746582014,270.629577329379,1490.66247814531,225.738331721701,2583.48785712453,16356.6090132188
231,11.9546009775912,272.781929840867,1502.51791227886,227.533658271056,2604.03467478043,16486.6952692609
232,12.0034647013491,273.896909829817,1508.65936529302,228.463688628759,2614.67851234917,16554.0836601263
233,12.0705380349444,275.42739950599,1517.08949904253,229.740305137664,2629.28889430693,16646.5850839506
234,12.1714471447955,277.729959146023,1529.77229333633,231.66092289482,2651.26962135468,16785.7497241695
235,12.2368831388026,279.223087754813,1537.99663752714,232.906375681321,2665.52334656832,16875.9930785783
236,12.3012459041414,280.691727266238,1546.08609262369,234.13140155056,2679.54329361809,16964.7563338987
237,12.3634832562874,282.111868771455,1553.90841447178,235.315974121525,2693.10026832252,17050.5884132061
238,12.4319678720495,283.674561301888,1562.51592567947,236.619451769073,2708.01806561813,17145.0361486695
239,12.4956402914158,285.127448392385,1570.51861441792,237.831338183061,2721.88763668686,17232.8473417923
240,12.5528668945624,286.433253853715,1577.71115864819,238.920540439896,2734.35313504961,17311.7690531184
241,12.6140275172957,287.828826381041,1585.39815140983,240.084619463424,2747.6755690336,17396.1162054302
242,12.663029585733,288.946963140233,1591.55699232001,241.017282955521,2758.34954180659,17463.6953886588
243,12.7383505811523,290.665649236617,1601.02373612855,242.450878410902,2774.75648706377,17567.5712353878
244,12.8186312372114,292.497505634815,1611.11383649781,243.978871808238,2792.24378023935,17678.2869936925
245,12.8584884782562,293.40697431141,1616.12330680267,244.73748047117,2800.92576284304,17733.2544650961
246,12.9255125577123,294.936340099036,1624.54725002969,246.013159518885,2815.52541592023,17825.6879621043
247,13.0048309567461,296.746239567942,1634.51640881172,247.522838138369,2832.8031035502,17935.0766632885
248,13.0571723209081,297.940572892273,1641.09495019123,248.519058931435,2844.20446503928,18007.2610985979
249,13.1477210078777,300.006726804263,1652.4755913653,250.242485253773,2863.92841241876,18132.1375885701
250,13.2045287011598,301.302973515663,1659.615484773,251.323714338262,2876.30266090922,18210.4815776207
251,13.2247103418832,301.763481307952,1662.1520208517,251.707834439997,2880.69876683833,18238.3142557054
252,13.2930234607253,303.322260595201,1670.73797741322,253.008047961736,2895.57920747711,18332.5254782594
253,13.365081546928,304.966493125576,1679.79462141556,254.37953999166,2911.27540306085,18431.9014182121
254,13.3847794554138,305.415963041022,1682.27035945064,254.754453147398,2915.56613905564,18459.0669769169
255,13.4418067523245,306.717220701906,1689.43785381182,255.83986197967,2927.98822314214,18537.7138232614
256,13.5197847481972,308.496534644641,1699.23854358657,257.324028510935,2944.97393479435,18645.2539626664
257,13.4604613775487,307.142884818897,1691.78246645081,256.194918173423,2932.05170389068,18563.4405808512
258,13.602102038436,310.374863275828,1709.58461898516,258.890785462681,2962.9048618506,18758.7784610668
259,13.6151228905594,310.671975088849,1711.22114901951,259.138613234015,2965.74115479658,18776.7356326619
260,13.6482823701556,311.428613211169,1715.38880899816,259.769742429629,2972.96418422498,18822.4661623897
261,13.5625433475671,309.472206963214,1704.61267205624,258.137859148646,2954.28791153124,18704.2227228344
262,13.3004449704938,303.491605750323,1671.67075228242,253.149302636038,2897.19581256601,18342.7605476037
263,13.3319811494153,304.211203147354,1675.63438718778,253.74953531393,2904.06524330448,18386.2523691049
264,13.4116464072452,306.029017293793,1685.64714103043,255.265815747305,2921.41848613987,18496.1194263032
265,13.8907922051881,316.962240049033,1745.86873649412,264.385467373949,3025.7893701583,19156.9136071412
266,13.7813870142073,314.465815518739,1732.11810948005,262.303142469557,3001.957967383,19006.0319467699
267,13.9083909021696,317.36380983244,1748.08063444848,264.720425931954,3029.62284124248,19181.1841248116
268,13.7699499979459,314.20484391682,1730.68064437118,262.085460076431,2999.46667662586,18990.2590571314
269,13.7365120005768,313.441850532981,1726.47797879565,261.449029811556,2992.18297851101,18944.1444210953
270,13.6894005179306,312.366853452109,1720.55675677555,260.55235011366,2981.92082633873,18879.1725613464
271,13.72940091253,313.279588628603,1725.58421938149,261.313683439006,2990.63399164945,18934.3374570752
272,13.885779438556,316.847857966493,1745.23870528949,264.290058657923,3024.69745432178,19150.0004566249
273,13.7693285845253,314.190664409497,1730.60254182328,262.073632624459,2999.33131601468,18989.4020604218
274,13.6620355651481,311.742435736787,1717.11738378423,260.031508989252,2975.96000120932,18841.4333144716
275,13.605430200153,310.45080578346,1710.00292007308,258.954130848463,2963.62982527937,18763.3683581397
276,13.5904408597835,310.108776701879,1708.11897995324,258.668836554179,2960.3647424759,18742.6964271047
277,13.7795939097643,314.42490018486,1731.89274256489,262.269014052024,3001.56738085033,19003.559060674
278,13.7552487007212,313.869387448165,1728.83290704767,261.805648149196,2996.26433739185,18969.9843689288
279,13.6892292023552,312.362944346874,1720.53522492174,260.549089439408,2981.88350918363,18878.9362985307
280,13.597358204371,310.266617738103,1708.98838865768,258.800495379301,2961.87152678404,18752.2361978173
281,13.7314551267454,313.326462005559,1725.84240396332,261.352781596794,2991.0814549363,18937.1704419528
282,13.532583809564,308.788585601953,1700.84719777754,257.567634906555,2947.76191572873,18662.9052606798
283,14.2579602773803,325.340337778626,1792.01637507443,271.373830667948,3105.76848391149,19663.2783222982
284,13.8942960567689,317.04219147509,1746.30911921974,264.452156690448,3026.55260358021,19161.7457996493
285,13.4133687501025,306.06831797889,1685.86361425268,255.298597349291,2921.79365888976,18498.4947244744
286,13.2717588877571,302.837042287841,1668.06533264309,252.603316253158,2890.94720968334,18303.1993187986
287,13.3105791361013,303.722848704975,1672.94446818309,253.342187683271,2899.40330729472,18356.7366644555
288,13.4440642000261,306.768731491911,1689.72158186046,255.882828309945,2928.47995616632,18540.8270892259
289,13.4929254212654,307.883654378006,1695.86272034476,256.812811036849,2939.12324861899,18608.2120288461
290,13.5976724884266,310.273789120183,1709.02788955145,258.806477193421,2961.93998633199,18752.6696297206
291,13.348018226197,304.577139640068,1677.65001239939,254.054771327659,2907.55855137057,18408.3692426339
292,13.2287741975106,301.856210992759,1662.66278786806,251.785182394925,2881.58398425269,18243.9187547157
