"","x"
"1",12775811
"2",12775809.7224189
"3",12775808.4448379
"4",12775807.1672571
"5",12775805.8896764
"6",12775804.6120958
"7",12775803.3345153
"8",12775802.056935
"9",12775800.7793548
"10",12775799.5017747
"11",12775798.2241947
"12",12775796.9466149
"13",12775795.6690352
"14",12775794.3914557
"15",12775793.1138762
"16",12775791.8362969
"17",12775790.5587177
"18",12775789.2811387
"19",12775788.0035597
"20",12775786.7259809
"21",12775785.4484023
"22",12775784.1708237
"23",12775782.8932453
"24",12775781.615667
"25",12775780.3380889
"26",12775779.0605108
"27",12775777.7829329
"28",12775776.5053551
"29",12775775.2277775
"30",12775773.9502
"31",12775772.6726226
"32",12775771.3950453
"33",12775770.1174682
"34",12775768.8398912
"35",12775767.5623143
"36",12775766.2847375
"37",12775765.0071609
"38",12775763.7295844
"39",12775762.452008
"40",12775761.1744318
"41",12775759.8968557
"42",12775758.6192797
"43",12775757.3417038
"44",12775756.0641281
"45",12775754.7865525
"46",12775753.508977
"47",12775752.2314016
"48",12775750.9538264
"49",12775749.6762513
"50",12775748.3986763
"51",12775747.1211015
"52",12775745.8435268
"53",12775744.5659522
"54",12775743.2883778
"55",12775742.0108034
"56",12775740.7332292
"57",12775739.4556551
"58",12775738.1780812
"59",12775736.9005074
"60",12775735.6229337
"61",12775734.3453601
"62",12775733.0677867
"63",12775731.7902134
"64",12775730.5126402
"65",12775729.2350672
"66",12775727.9574942
"67",12775726.6799214
"68",12775725.4023488
"69",12775724.1247762
"70",12775722.8472038
"71",12775721.5696315
"72",12775720.2920594
"73",12775719.0144874
"74",12775717.7369154
"75",12775716.4593437
"76",12775715.181772
"77",12775713.9042005
"78",12775712.6266291
"79",12775711.3490579
"80",12775710.0714867
"81",12775708.7939157
"82",12775707.5163448
"83",12775706.2387741
"84",12775704.9612035
"85",12775703.683633
"86",12775702.4060626
"87",12775701.1284924
"88",12775699.8509222
"89",12775698.5733523
"90",12775697.2957824
"91",12775696.0182127
"92",12775694.7406431
"93",12775693.4630736
"94",12775692.1855042
"95",12775690.907935
"96",12775689.6303659
"97",12775688.352797
"98",12775687.0752281
"99",12775685.7976594
"100",12775684.5200909
"101",12775683.2425224
"102",12775681.9649541
"103",12775680.6873859
"104",12775679.4098178
"105",12775678.1322499
"106",12775676.8546821
"107",12775675.5771144
"108",12775674.2995468
"109",12775673.0219794
"110",12775671.7444121
"111",12775670.4668449
"112",12775669.1892779
"113",12775667.9117109
"114",12775666.6341442
"115",12775665.3565775
"116",12775664.079011
"117",12775662.8014445
"118",12775661.5238783
"119",12775660.2463121
"120",12775658.9687461
"121",12775657.6911802
"122",12775656.4136144
"123",12775655.1360488
"124",12775653.8584833
"125",12775652.5809179
"126",12775651.3033526
"127",12775650.0257875
"128",12775648.7482225
"129",12775647.4706576
"130",12775646.1930929
"131",12775644.9155282
"132",12775643.6379638
"133",12775642.3603994
"134",12775641.0828352
"135",12775639.805271
"136",12775638.5277071
"137",12775637.2501432
"138",12775635.9725795
"139",12775634.6950159
"140",12775633.4174524
"141",12775632.1398891
"142",12775630.8623259
"143",12775629.5847628
"144",12775628.3071998
"145",12775627.029637
"146",12775625.7520743
"147",12775624.4745117
"148",12775623.1969493
"149",12775621.9193869
"150",12775620.6418248
"151",12775619.3642627
"152",12775618.0867008
"153",12775616.8091389
"154",12775615.5315773
"155",12775614.2540157
"156",12775612.9764543
"157",12775611.698893
"158",12775610.4213318
"159",12775609.1437708
"160",12775607.8662099
"161",12775606.5886491
"162",12775605.3110884
"163",12775604.0335279
"164",12775602.7559675
"165",12775601.4784072
"166",12775600.2008471
"167",12775598.923287
"168",12775597.6457271
"169",12775596.3681674
"170",12775595.0906077
"171",12775593.8130482
"172",12775592.5354889
"173",12775591.2579296
"174",12775589.9803705
"175",12775588.7028115
"176",12775587.4252526
"177",12775586.1476939
"178",12775584.8701352
"179",12775583.5925768
"180",12775582.3150184
"181",12775581.0374602
