"","x"
"1",904779
"2",904778.000038249
"3",904777.000077604
"4",904776.000118063
"5",904775.000159628
"6",904774.000202298
"7",904773.000246073
"8",904772.000290953
"9",904771.000336938
"10",904770.000384028
"11",904769.000432224
"12",904768.000481525
"13",904767.000531931
"14",904766.000583442
"15",904765.000636058
"16",904764.000689779
"17",904763.000744605
"18",904762.000800537
"19",904761.000857574
"20",904760.000915716
"21",904759.000974963
"22",904758.001035315
"23",904757.001096772
"24",904756.001159335
"25",904755.001223002
"26",904754.001287775
"27",904753.001353653
"28",904752.001420635
"29",904751.001488724
"30",904750.001557917
"31",904749.001628215
"32",904748.001699619
"33",904747.001772127
"34",904746.001845741
"35",904745.001920459
"36",904744.001996283
"37",904743.002073212
"38",904742.002151246
"39",904741.002230386
"40",904740.00231063
"41",904739.002391979
"42",904738.002474434
"43",904737.002557994
"44",904736.002642658
"45",904735.002728428
"46",904734.002815303
"47",904733.002903283
"48",904732.002992368
"49",904731.003082559
"50",904730.003173854
"51",904729.003266255
"52",904728.00335976
"53",904727.003454371
"54",904726.003550087
"55",904725.003646908
"56",904724.003744834
"57",904723.003843865
"58",904722.003944001
"59",904721.004045242
"60",904720.004147588
"61",904719.00425104
"62",904718.004355596
"63",904717.004461258
"64",904716.004568025
"65",904715.004675896
"66",904714.004784873
"67",904713.004894955
"68",904712.005006142
"69",904711.005118434
"70",904710.005231831
"71",904709.005346333
"72",904708.005461941
"73",904707.005578653
"74",904706.005696471
"75",904705.005815393
"76",904704.005935421
"77",904703.006056553
"78",904702.006178791
"79",904701.006302134
"80",904700.006426582
"81",904699.006552135
"82",904698.006678793
"83",904697.006806556
"84",904696.006935424
"85",904695.007065397
"86",904694.007196475
"87",904693.007328658
"88",904692.007461946
"89",904691.00759634
"90",904690.007731838
"91",904689.007868442
"92",904688.00800615
"93",904687.008144964
"94",904686.008284882
"95",904685.008425906
"96",904684.008568035
"97",904683.008711268
"98",904682.008855607
"99",904681.009001051
"100",904680.0091476
"101",904679.009295254
"102",904678.009444013
"103",904677.009593877
"104",904676.009744846
"105",904675.00989692
"106",904674.010050099
"107",904673.010204383
"108",904672.010359772
"109",904671.010516266
"110",904670.010673865
"111",904669.010832569
"112",904668.010992379
"113",904667.011153293
"114",904666.011315312
"115",904665.011478437
"116",904664.011642666
"117",904663.011808
"118",904662.011974439
"119",904661.012141984
"120",904660.012310633
"121",904659.012480388
"122",904658.012651247
"123",904657.012823211
"124",904656.012996281
"125",904655.013170455
"126",904654.013345735
"127",904653.013522119
"128",904652.013699609
"129",904651.013878203
"130",904650.014057903
"131",904649.014238707
"132",904648.014420617
"133",904647.014603631
"134",904646.01478775
"135",904645.014972975
"136",904644.015159304
"137",904643.015346739
"138",904642.015535278
"139",904641.015724923
"140",904640.015915672
