"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2","weight_1","weight_2"
1,27.8259109157014,3.13025379205528e-12,3.07549541699858,1.47008230018487e-13,19.3316854782768,1.31108246227968e-12,26.3613892885593,2.23843347218482e-12,23.8507807848869,2.9170696518472e-12,55.2333870807908,6.11838482397184e-12,8084.06305196217,794.439662345578,40.113571857287,3.97191104629954
2,27.6417449528532,0.019206784968962,3.05514023163115,0.00212285518078019,19.2037385988244,0.0133436611363323,26.1888075238869,0.0424571036156012,23.6946353787548,0.0384135699379248,54.8717871929059,0.0889577409088802,7852.71022454757,765.955584189448,40.308084414521,3.9611691257525
3,26.9084324063174,0.0167054120276968,2.97408989754035,0.00184638764516646,18.6942793559679,0.0116058651981892,25.4937781879635,0.0369277529033297,23.0657993129193,0.03341082405539,53.4155352509711,0.0773724346545961,7765.58190342378,751.93597860365,40.5016659970414,3.95054399720918
4,26.6233305144136,1.07657990805079e-12,2.94257863580361,2.1851374371328e-13,18.4962085679084,1.11921673609241e-12,25.2221025926024,1.97550636592819e-12,22.8199975837831,1.86180815781722e-12,52.8463101940241,3.02721479095471e-12,7897.84146012627,759.302048482853,40.6922332156783,3.94020108024469
5,26.5777950200999,8.34971215814973e-13,2.93754576537946,3.08228736050846e-13,18.4645733823852,2.16737209211546e-13,25.1789637032525,8.10099732790697e-13,22.7809671600856,1.01617773499184e-12,52.755923949672,3.19065596511424e-12,7902.90187671762,754.444718261448,40.8774499073347,3.92997651422826
6,26.6187408164915,0.00171964133931766,2.94207135340169,0.000190065621714068,18.4930199356678,0.001194698193631,25.2178312558374,0.00380131243428072,22.8161330409957,0.00343928267863547,52.8373607265164,0.00796465462420808,7884.85713612977,747.453047761114,41.0602512015851,3.91978669769217
7,26.6235753159444,0.0172887944968884,2.94260569281491,0.00191086676018234,18.4963786405509,0.0120111624925748,25.2239484773911,0.0382173352036485,22.8216676700205,0.0345775889937785,52.8501777621528,0.0800744166171703,7781.60358818098,732.519829357253,41.2430219426489,3.90967419164208
8,26.9276906281036,0.0408145953087114,2.97621843784303,0.00451108684990994,18.7076587521562,0.0283554030565784,25.5168658641959,0.0902217369982021,23.0866881628439,0.0816291906174212,53.4639094297437,0.189036020377192,7749.10675903125,724.366790219329,41.4265658003847,3.89968218852028
9,26.6728409325894,0.0325217929396063,2.94805083991778,0.00359451395648275,18.5306052794832,0.0225940877264632,25.2733817751378,0.0718902791296569,22.8663930346485,0.0650435858792111,52.953752290765,0.150627251509747,7754.32476963682,719.81266095907,41.6122568277459,3.88980792876119
10,27.5520048684049,0.0829870336879816,3.04522159071844,0.00917225109183033,19.1413928559445,0.0576541497200753,26.120708498804,0.183445021836606,23.6330219751083,0.165974067375974,54.7291035213035,0.384360998133812,7773.63666276604,716.553120149522,41.7982531651308,3.88001698768709
11,27.5067545914604,0.0814460472372299,3.04022024431931,0.00900193153674588,19.1099558214357,0.0565835696595466,26.0773305884511,0.180038630734924,23.5937752943129,0.162892094474449,54.6382164710404,0.377223797730305,7788.11833289079,712.811420578692,41.9871420385522,3.87026290770586
12,26.5318146385661,0.0183900256942636,2.93246372320995,0.00203258178726086,18.4326291173196,0.0127762283770682,25.1371388618546,0.0406516357452126,22.7431256369161,0.0367800513885273,52.6682909486477,0.0851748558471152,7848.41841117296,713.366207848474,42.1798980869277,3.86053624124215
13,27.038978696393,0.0518039266497221,2.98851869802238,0.00572569715602185,18.7849746732835,0.0359900964092829,25.6252070045964,0.114513943120443,23.1847110993968,0.103607853299443,53.6909099143925,0.239933976061875,7820.6281994168,705.99264310614,42.3671567369925,3.85087750874299
14,27.2302480609285,0.023198603315963,3.00965899620789,0.00256405615597476,18.9178565475925,0.0161169244089841,25.7994971279443,0.0512811231194971,23.3424021633782,0.0463972066319244,54.0560892204548,0.107446162726569,7971.02218933266,714.620470694042,42.5518643521786,3.84129029242545
15,26.8749688501056,0.0148973525545804,2.97039129395904,0.0016465494928745,18.6710309905997,0.0103497396694971,25.4617156402497,0.0329309898574935,23.0367903411783,0.0297947051091569,53.3483565795709,0.0689982644633194,7975.80759888736,710.16922149367,42.7393247559346,3.83167875446456
16,26.6255027658805,0.0416737054100135,2.94281872675522,0.00460604112426464,18.4977177110328,0.0289522584953771,25.2307343675489,0.0921208224852957,22.8278072849252,0.0833474108200283,52.8643958177215,0.19301505663586,7834.61896322988,692.912259270255,42.92510399866,3.82206908972025
17,26.5357274705305,0.019680728041411,2.93289619411127,0.00217523836247174,18.4353475058423,0.0136729268498223,25.1409960335031,0.0435047672494357,22.7466154588837,0.039361456082825,52.6763726416254,0.091152845665478,7926.01293911682,696.338541558337,43.1085270487786,3.81262024501416
18,27.1853963813491,0.0387461300644953,3.00470170530701,0.00428246700712841,18.8866964333583,0.0269183640448053,25.7602804459892,0.0856493401425629,23.3069204035141,0.0774922601289842,53.9739209344536,0.179455760298707,7967.47855287139,695.302727816964,43.2904586827501,3.80327600952626
19,28.7334236864647,0.188255685264195,3.17579946008294,0.0208072073186739,19.9621680348071,0.130788160288805,27.2839113876838,0.416144146373491,24.6854436364758,0.376511370528363,57.1662905265755,0.871921068592057,7925.94997629458,686.894314130754,43.4744081862908,3.79390724450239
20,26.93800835439,0.0603206403877657,2.97735881811679,0.00666701814812146,18.7148268567341,0.0419069712167657,25.5321472655382,0.133340362962436,23.1005141926298,0.120641280775535,53.4959276039848,0.27937980811177,7901.25831787229,680.064099022921,43.6691548986077,3.78454245768179
21,28.045009974472,0.158198314949015,3.09971162875743,0.0174850769154181,19.4839016664753,0.109906197754058,26.6173430732598,0.349701538308352,24.0823580186636,0.316396629898022,55.7696712011157,0.732707985027044,7900.54838942942,675.422969185894,43.8629277216778,3.77529770847728
22,27.7773209220954,0.0837406421035278,3.07012494402108,0.00925554465354754,19.297928219561,0.0581777092508739,26.3344477303153,0.18511089307096,23.8264050893329,0.167481284207056,55.1769381016131,0.387851395005828,8016.42008923082,680.665195843172,44.0533615087676,3.76615024251757
