x,y
26.21730391840878,35.25086289198146
26.228287937391137,35.250661056080844
26.228534648881883,35.259671252345825
26.217549416207135,35.25987315519665
26.21730391840878,35.25086289198146
27.767201202975908,36.2555550994238
27.778308348776658,36.25520429947443
27.778742206332048,36.26420016606213
27.767633792486325,36.26455108081815
27.767201202975908,36.2555550994238
27.76295415969275,36.252500468150814
27.77406092760694,36.252150087848264
27.774494249769493,36.26114600319829
27.76338621397632,36.26149649817467
27.76295415969275,36.252500468150814
23.975501227173066,35.51037614855413
23.986528808748304,35.51037788382416
23.98652730249944,35.519394528941575
23.97549848790191,35.51939279309736
23.975501227173066,35.51037614855413
26.38835650868926,36.59437434567061
26.39952653658282,36.59414987642807
26.39980561816947,36.60315695319679
26.38863429414296,36.6033814957217
26.38835650868926,36.59437434567061
23.072551712032105,36.782028293028304
23.083757286801976,36.78211513010449
23.083649963718102,36.79112869180699
23.072443076851414,36.791041826417036
23.072551712032105,36.782028293028304
26.385957362050323,36.60214379461627
26.397128529513587,36.601919509487075
26.39740741123778,36.61092659027391
26.386234947135772,36.611150948619326
26.385957362050323,36.60214379461627
27.76895541975754,36.25887056007008
27.78006301236855,36.258519569725294
27.780497123709388,36.26751541304982
27.76938826285646,36.26786651825902
27.76895541975754,36.25887056007008
27.026917667102015,36.94382050196184
27.038132549890836,36.94353389221857
27.038490358776105,36.952535657226804
27.027274160109638,36.95282236014378
27.026917667102015,36.94382050196184
27.030986090785138,36.957958893932165
27.04220300402549,36.95767180645301
27.042561475657298,36.96667351584139
27.03134324564078,36.96696069663552
27.030986090785138,36.957958893932165
27.035090030997317,36.95339017075576
27.04630623147281,36.95310272592294
27.046665126658404,36.962104407896895
27.035447609723704,36.96239194616491
27.035090030997317,36.95339017075576
26.91687235188562,37.03309470156644
26.928101473033713,37.032817914763534
26.928447453050655,37.041820447030226
26.91721700968442,37.04209732373965
26.91687235188562,37.03309470156644
22.953097213480294,37.09591648466848
22.96434843731541,37.096015283067075
22.964225739382496,37.10502804416577
22.95297318315858,37.10492921365931
22.953097213480294,37.09591648466848
26.88221185510722,37.0842097993883
26.893448857193675,37.08393597114181
26.893791380087357,37.09293870299411
26.882553052279196,37.09321262014237
26.88221185510722,37.0842097993883
24.50417389818251,37.1104639800271
24.51542867972656,37.1104155910288
24.51548977904242,37.11942944101552
24.504233663487135,37.11947784573911
24.50417389818251,37.1104639800271
22.960594388484505,37.086787367804206
22.971844289561542,37.08688543447608
22.971722519878764,37.09589823084605
22.960471287000637,37.095800132301065
22.960594388484505,37.086787367804206
27.039540194940336,36.961865774428304
27.05075759195052,36.96157785305417
27.051117121586834,36.970579484752776
27.039898407588524,36.97086749970838
27.039540194940336,36.961865774428304
27.15151183136107,36.9286094536514
27.16272316299469,36.928311184656536
27.163095425082307,36.93731190964664
27.1518827791789,36.93761027560938
27.15151183136107,36.9286094536514
26.79090735440917,37.19061263893058
26.802160996307983,37.19034681424699
26.802494001976417,37.199350099050825
26.791239026950276,37.199616009951676
26.79090735440917,37.19061263893058
26.764740675368262,37.180696241288146
26.775993096821637,37.18043296162983
26.77632287680523,37.18943646248031
26.765069122758362,37.18969982754085
26.764740675368262,37.180696241288146
23.272971994327605,37.26331889723935
23.284249040371694,37.26338760823908
23.28416372471917,37.272400884292765
23.27288533476691,37.272332150998736
23.272971994327605,37.26331889723935
22.818293421077644,37.31846322751936
22.829577216374386,37.318575381291495
22.829437432414963,37.32758739209091
22.818152290251895,37.32747520195357
22.818293421077644,37.31846322751936
22.793838297547875,37.34649762587098
22.805126186392744,37.34661218417515
22.80498333798406,37.355624072353834
22.793694100454182,37.35550947691539
22.793838297547875,37.34649762587098
23.06556353124323,37.345807693351354
23.076852312423245,37.34589632364787
23.076741948810103,37.3549090052118
23.065451818516152,37.3548203461829
23.06556353124323,37.345807693351354
26.77308491571805,37.197255465511304
26.784339714565917,37.19699129349655
26.78467068360837,37.20599470515659
26.77341455111477,37.206258962848175
26.77308491571805,37.197255465511304
26.78731131552779,37.194595298917555
26.798565583076662,37.19432979161388
26.798898209750117,37.2033330980406
26.787642608795327,37.203598691455426
26.78731131552779,37.194595298917555
23.045455791755128,37.449213691094165
23.05676002723323,37.449304451708734
23.05664683981298,37.458316922913674
23.04534124834225,37.45822613290598
23.045455791755128,37.449213691094165
23.060699340574107,37.44535533928103
23.07200304498979,37.44544463422375
23.071891702065457,37.45445715062202
23.060586641891984,37.45436782675964
23.060699340574107,37.44535533928103
23.012033458949954,37.464149458835564
23.023339831365178,37.46424344759887
23.02322257073109,37.473255807531544
23.011914841375418,37.4731617883344
23.012033458949954,37.464149458835564
23.003851285160337,37.4592960721401
23.015156899047536,37.4593908333438
23.015038676752518,37.46840317863402
23.00373170626357,37.46830838674497
23.003851285160337,37.4592960721401
23.042602720494514,37.4582911536979
23.053908312784905,37.4583822058068
23.05379474598429,37.467394655652846
23.042487797097397,37.467303574059066
23.042602720494514,37.4582911536979
22.93151592929884,37.48591639067535
22.94282529720345,37.486018132495765
22.942698271020532,37.49503023355915
22.93138754485124,37.49492845880217
22.93151592929884,37.48591639067535
23.02861473748637,37.47150434120926
23.03992227323481,37.47159675891444
23.039806972751755,37.480609151763105
23.02849807954294,37.48051670413476
23.02861473748637,37.47150434120926
23.033669093294574,37.47380278383409
23.044976992059816,37.47389472265482
23.044862289053953,37.48290712529955
23.033553032666124,37.482815156711325
23.033669093294574,37.47380278383409
26.993772156868694,37.46104514834483
27.00506416778349,37.460758298291765
27.005424772246542,37.46975954764853
26.99413141124897,37.47004649047355
26.993772156868694,37.46104514834483
22.909135411084264,37.49752029158251
22.920446445713743,37.49762420272941
22.920316676545376,37.50663622013814
22.90900428291186,37.50653227535644
22.909135411084264,37.49752029158251
22.927901915591367,37.49095698447908
22.93921203011677,37.491059083807954
22.939084546637293,37.50007116659261
22.92777307351519,37.4999690342131
22.927901915591367,37.49095698447908
23.017471763194013,37.466016725204675
23.0287784351473,37.46611019760613
23.02866181956801,37.47512256925495
23.017353790540273,37.47502906658735
23.017471763194013,37.466016725204675
23.02166866842429,37.466609175906605
23.032975443695197,37.46670224800602
23.032859329526147,37.47571462994391
23.0215511971343,37.47562152770808
23.02166866842429,37.466609175906605
23.039621315188757,37.46928742428795
23.05092855344216,37.46937878422804
23.050814583761177,37.478391209409736
23.039505988178643,37.478299819888235
23.039621315188757,37.46928742428795
23.05652965599965,37.38420049549683
23.06782416092616,37.38429006549521
23.06771256338372,37.39330266508206
23.056416706795986,37.39321306605767
23.05652965599965,37.38420049549683
26.822039667028964,37.11187815439894
26.83328134709276,37.111609856858166
26.833617089649582,37.12061302064349
26.82237408177277,37.12088140527047
26.822039667028964,37.11187815439894
23.461792218869398,37.52944310736298
23.47310961315517,37.52949413911441
23.473046201892497,37.53850732972274
23.46172744571681,37.53845628145576
23.461792218869398,37.52944310736298
23.46806002550366,37.530810886111546
23.479377637864754,37.53086131880926
23.479314977847945,37.53987451635467
23.467996003499387,37.53982406733548
23.46806002550366,37.530810886111546
22.90067420362839,37.53149349535262
22.911990334626896,37.53159829665019
22.911859388694662,37.54061023662378
22.900541896423732,37.54050540141445
22.90067420362839,37.53149349535262
23.476399720175063,37.546075661632074
23.487719654754464,37.54612531214436
23.487657964766644,37.55513849808606
23.476336667164635,37.55508883150775
23.476399720175063,37.546075661632074
23.955816460694077,37.64776997561465
23.967152269047876,37.647773676275364
23.967148298873646,37.65678706564246
23.955811120406864,37.65678336378538
23.955816460694077,37.64776997561465
23.169677787305062,37.70897350385506
23.18102174135046,37.70905284433342
23.180922539307094,37.71806521757164
23.169577211561755,37.71798585146131
23.169677787305062,37.70897350385506
23.164814236732497,37.70192132267592
23.176157102158104,37.70200111849093
23.17605733624643,37.71101349158422
23.16471309760657,37.71093366998845
23.164814236732497,37.70192132267592
23.939901648360607,37.66328518873154
23.951239813097626,37.66329042023219
23.95123391635281,37.67230378393056
23.939894380452568,37.672298550738894
23.939901648360607,37.66328518873154
23.14715900543645,37.71522668190444
23.15850384768918,37.71530820016311
23.158401895302724,37.7243205123024
23.147055678956658,37.72423896770989
23.14715900543645,37.71522668190444
23.170684254629812,37.71386805620519
23.18202895766979,37.713947308510896
23.181929860155503,37.722959676483406
23.170583783081664,37.722880398575406
23.170684254629812,37.71386805620519
20.856123858382066,37.68411686766817
20.867448168366245,37.68441849185369
20.867069236568305,37.69341832148927
20.855743562223825,37.69311659997403
20.856123858382066,37.68411686766817
23.127441408234723,37.72308810040334
23.138787390921514,37.723171530469294
23.138683020393106,37.73218378429056
23.12733566310694,37.73210032727529
