"01/01/2018",16.8894592285156
"02/01/2018",16.85
"03/01/2018",16.9299865722656
"04/01/2018",16.9599853515625
"05/01/2018",17.0164428710938
"06/01/2018",16.71962890625
"07/01/2018",16.6979919433594
"08/01/2018",16.6774536132813
"09/01/2018",16.8284545898438
"10/01/2018",16.82998046875
"11/01/2018",16.6084533691406
"12/01/2018",16.57998046875
"13/01/2018",16.5584350585938
"14/01/2018",16.5569091796875
"15/01/2018",16.3999877929688
"16/01/2018",16.3484436035156
"17/01/2018",16.1689086914063
"18/01/2018",16.2373596191406
"19/01/2018",16.057275390625
"20/01/2018",16.3279052734375
"21/01/2018",16.07998046875
"22/01/2018",15.9200073242188
"23/01/2018",15.9684387207031
"24/01/2018",15.9484497070313
"25/01/2018",15.8984619140625
"26/01/2018",15.89052734375
"27/01/2018",16.2105346679688
"28/01/2018",15.7605529785156
"29/01/2018",16.0100036621094
"30/01/2018",15.9194580078125
"31/01/2018",15.6978088378906
"01/02/2018",15.6394592285156
"02/02/2018",15.6894470214844
"03/02/2018",15.8599792480469
"04/02/2018",15.8979125976563
"05/02/2018",15.45791015625
"06/02/2018",15.3705383300781
"07/02/2018",15.0605407714844
"08/02/2018",14.8379150390625
"09/02/2018",14.9094482421875
"10/02/2018",15.39052734375
"11/02/2018",15.4399963378906
"12/02/2018",15.3832641601563
"13/02/2018",15.1894470214844
"14/02/2018",15.3479858398438
"15/02/2018",15.3184448242188
"16/02/2018",15.3094421386719
"17/02/2018",15.3478942871094
"18/02/2018",15.0652709960938
"19/02/2018",15.0894409179688
"20/02/2018",15.1199890136719
"21/02/2018",15.1199890136719
"22/02/2018",15.1099792480469
"23/02/2018",15.410546875
"24/02/2018",15.3389831542969
"25/02/2018",15.4063659667969
"26/02/2018",15.3958984375
"27/02/2018",15.4190002441406
"28/02/2018",15.3984619140625
"01/03/2018",15.2090087890625
"02/03/2018",15.1690002441406
"03/03/2018",15.0100036621094
"04/03/2018",15.0094543457031
"05/03/2018",15.539453125
"06/03/2018",16.1700073242188
"07/03/2018",15.5273681640625
"08/03/2018",15.7884460449219
"09/03/2018",15.6500793457031
"10/03/2018",15.660546875
"11/03/2018",15.4290100097656
"12/03/2018",15.624658203125
"13/03/2018",15.78798828125
"14/03/2018",15.9084411621094
"15/03/2018",15.5763488769531
"16/03/2018",15.5684448242188
