"","x"
"1",1010547
"2",1010545.989453
"3",1010544.97890701
"4",1010543.96836203
"5",1010542.95781806
"6",1010541.94727511
"7",1010540.93673316
"8",1010539.92619222
"9",1010538.9156523
"10",1010537.90511338
"11",1010536.89457547
"12",1010535.88403858
"13",1010534.8735027
"14",1010533.86296782
"15",1010532.85243396
"16",1010531.84190111
"17",1010530.83136926
"18",1010529.82083843
"19",1010528.81030861
"20",1010527.7997798
"21",1010526.789252
"22",1010525.77872521
"23",1010524.76819943
"24",1010523.75767467
"25",1010522.74715091
"26",1010521.73662816
"27",1010520.72610643
"28",1010519.7155857
"29",1010518.70506598
"30",1010517.69454728
"31",1010516.68402958
"32",1010515.6735129
"33",1010514.66299723
"34",1010513.65248256
"35",1010512.64196891
"36",1010511.63145627
"37",1010510.62094464
"38",1010509.61043402
"39",1010508.59992441
"40",1010507.58941581
"41",1010506.57890822
"42",1010505.56840164
"43",1010504.55789607
"44",1010503.54739151
"45",1010502.53688796
"46",1010501.52638543
"47",1010500.5158839
"48",1010499.50538338
"49",1010498.49488388
"50",1010497.48438538
"51",1010496.4738879
"52",1010495.46339143
"53",1010494.45289596
"54",1010493.44240151
"55",1010492.43190807
"56",1010491.42141564
"57",1010490.41092421
"58",1010489.4004338
"59",1010488.3899444
"60",1010487.37945601
"61",1010486.36896863
"62",1010485.35848226
"63",1010484.34799691
"64",1010483.33751256
"65",1010482.32702922
"66",1010481.31654689
"67",1010480.30606558
"68",1010479.29558527
"69",1010478.28510597
"70",1010477.27462769
"71",1010476.26415041
"72",1010475.25367415
"73",1010474.2431989
"74",1010473.23272465
"75",1010472.22225142
"76",1010471.2117792
"77",1010470.20130799
"78",1010469.19083779
"79",1010468.1803686
"80",1010467.16990041
"81",1010466.15943324
"82",1010465.14896709
"83",1010464.13850194
"84",1010463.1280378
"85",1010462.11757467
"86",1010461.10711255
"87",1010460.09665145
"88",1010459.08619135
"89",1010458.07573226
"90",1010457.06527419
"91",1010456.05481712
"92",1010455.04436107
"93",1010454.03390602
"94",1010453.02345199
"95",1010452.01299896
"96",1010451.00254695
"97",1010449.99209595
"98",1010448.98164596
"99",1010447.97119698
"100",1010446.960749
"101",1010445.95030204
"102",1010444.93985609
