x,y
20.001135274494896,39.687481450602895
20.012796752072337,39.68748073180251
20.01279846138387,39.6964905195047
20.001135426137893,39.696491238402565
20.001135274494896,39.687481450602895
19.98386523842696,39.6822958903038
19.995525819789375,39.68229695358761
19.99552522220179,39.691306730905026
19.98386308341028,39.69130566747707
19.98386523842696,39.6822958903038
20.004260836774666,39.681997641742804
20.015921366410378,39.68199660047593
20.015923492915803,39.691006377046556
20.004261405864806,39.691007418454596
20.004260836774666,39.681997641742804
19.787103755222365,40.055174992529594
19.79882910865657,40.055196356967514
19.798802090221272,40.06420667868941
19.787075162015196,40.06418531136032
19.787103755222365,40.055174992529594
19.99396426819696,39.78451687246132
20.005642543730335,39.784516892747625
20.005643298512485,39.79352686315867
19.993963460819497,39.7935268428696
19.99396426819696,39.78451687246132
19.40424691353914,40.346270060331086
19.41602312524913,40.34633093118292
19.41594435239457,40.35534125756855
19.404166552284718,40.35528037849188
19.40424691353914,40.346270060331086
19.402879437670045,40.341970620904505
19.414654890327128,40.34203163290215
19.414575937995178,40.35104195732275
19.402798897143338,40.35098093708103
19.402879437670045,40.341970620904505
