"day","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
1,0.28797507234285,6.13378358835898,47.8847570836365,0.28797507234285,6.13378358835898,47.8847570836365
2,0.290602391473583,6.18974470622367,48.3216300995292,0.290602391473583,6.18974470622367,48.3216300995292
3,0.295808571700883,6.30063480020456,49.1873184852971,0.295808571700883,6.30063480020456,49.1873184852971
4,0.293316603874698,6.24755662496315,48.7729518074931,0.293316603874698,6.24755662496315,48.7729518074931
5,0.288850303188493,6.15242574565876,48.0302912651014,0.288850303188493,6.15242574565876,48.0302912651014
6,0.292054071273361,6.22066505519343,48.5630167376506,0.292054071273361,6.22066505519343,48.5630167376506
7,0.305446811413764,6.50592644607713,50.7899737554578,0.305446811413764,6.50592644607713,50.7899737554578
8,0.312244548709524,6.6507162333441,51.9203076988704,0.312244548709524,6.6507162333441,51.9203076988704
9,0.305053533072729,6.4975497341129,50.724579075031,0.305053533072729,6.4975497341129,50.724579075031
10,0.301482738903164,6.42149287788401,50.1308241711285,0.301482738903164,6.42149287788401,50.1308241711285
11,0.33305695399654,7.09401429016962,55.3810133890785,0.33305695399654,7.09401429016962,55.3810133890785
12,0.346405589629845,7.37833626813955,57.6006366693108,0.346405589629845,7.37833626813955,57.6006366693108
13,0.351190874800934,7.48026142231781,58.3963382421216,0.351190874800934,7.48026142231781,58.3963382421216
14,0.351987293217537,7.49722489826551,58.5287674211673,0.351987293217537,7.49722489826551,58.5287674211673
15,0.35472174709535,7.5554679544523,58.983454900296,0.35472174709535,7.5554679544523,58.983454900296
16,0.357343619501589,7.61131305870149,59.4194222298833,0.357343619501589,7.61131305870149,59.4194222298833
17,0.350100145290042,7.45702920739441,58.2149707464974,0.350100145290042,7.45702920739441,58.2149707464974
18,0.351167855206412,7.47977111178524,58.392510522997,0.351167855206412,7.47977111178524,58.392510522997
19,0.352032375486073,7.4981851372078,58.5362637418038,0.352032375486073,7.4981851372078,58.5362637418038
20,0.349540779761406,7.44511488761831,58.1219589373788,0.349540779761406,7.44511488761831,58.1219589373788
21,0.356761898129713,7.59892256609815,59.3226930708071,0.356761898129713,7.59892256609815,59.3226930708071
22,0.377284273226576,8.0360430659358,62.735172277072,0.377284273226576,8.0360430659358,62.735172277072
23,0.386031342025989,8.22235303579392,64.1896428367844,0.386031342025989,8.22235303579392,64.1896428367844
24,0.39170505117154,8.34320135700093,65.1330723565258,0.39170505117154,8.34320135700093,65.1330723565258
25,0.393566288978365,8.38284516999021,65.4425606727526,0.393566288978365,8.38284516999021,65.4425606727526
26,0.411648759462863,8.76799642559177,68.4493303197842,0.411648759462863,8.76799642559177,68.4493303197842
27,0.422410310733249,8.99721427431234,70.2387708579292,0.422410310733249,8.99721427431234,70.2387708579292
28,0.433724850411683,9.23821061203281,72.1201628117784,0.433724850411683,9.23821061203281,72.1201628117784
29,0.448445928601129,9.55176520919555,74.567997089155,0.448445928601129,9.55176520919555,74.567997089155
30,0.473667392075495,10.0889748970858,78.761844986955,0.473667392075495,10.0889748970858,78.761844986955
