"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,7.34975058408671,156.547506506156,1222.12321532227,7.34975058408671,156.547506506156,1222.12321532227
2,7.63823509878279,162.692141065468,1270.09268294399,7.63823509878279,162.692141065468,1270.09268294399
3,7.79016882488098,165.928284347168,1295.35636117779,7.79016882488098,165.928284347168,1295.35636117779
4,8.0487136400819,171.435212191418,1338.34742832262,8.0487136400819,171.435212191418,1338.34742832262
5,8.33510435582534,177.535249454345,1385.96873714916,8.33510435582534,177.535249454345,1385.96873714916
6,9.29978127556415,198.082581590503,1546.37609320978,9.29978127556415,198.082581590503,1546.37609320978
7,9.69934392082659,206.59314737001,1612.81573346208,9.69934392082659,206.59314737001,1612.81573346208
8,9.83370808414602,209.455064178042,1635.15792880889,9.83370808414602,209.455064178042,1635.15792880889
9,9.85885816220411,209.990753377748,1639.33990667471,9.85885816220411,209.990753377748,1639.33990667471
10,10.1861442248433,216.961849394436,1693.76133099743,10.1861442248433,216.961849394436,1693.76133099743
11,11.0480289864646,235.319739064816,1837.07631346644,11.0480289864646,235.319739064816,1837.07631346644
12,11.0575406614896,235.522334920393,1838.65792344512,11.0575406614896,235.522334920393,1838.65792344512
13,10.9485403716242,233.200661090558,1820.53325605711,10.9485403716242,233.200661090558,1820.53325605711
14,10.7969126437691,229.971035480637,1795.32045948964,10.7969126437691,229.971035480637,1795.32045948964
15,10.9035108449993,232.241545535326,1813.0457053935,10.9035108449993,232.241545535326,1813.0457053935
16,11.5596603851061,246.217336036474,1922.15084801206,11.5596603851061,246.217336036474,1922.15084801206
17,12.4670507568254,265.544481698791,2073.0325447378,12.4670507568254,265.544481698791,2073.0325447378
18,13.029132286641,277.516651494092,2166.49597300418,13.029132286641,277.516651494092,2166.49597300418
19,12.9464496757428,275.75553641686,2152.74743322367,12.9464496757428,275.75553641686,2152.74743322367
20,12.8212189940877,273.088160058047,2131.92396151938,12.8212189940877,273.088160058047,2131.92396151938
21,13.1833011340334,280.800402196118,2192.13130924071,13.1833011340334,280.800402196118,2192.13130924071
22,13.9060790967174,296.195358327114,2312.31548659659,13.9060790967174,296.195358327114,2312.31548659659
23,14.0926253380607,300.168737912758,2343.3345653624,14.0926253380607,300.168737912758,2343.3345653624
24,15.0986872791502,321.597558723265,2510.62346043318,15.0986872791502,321.597558723265,2510.62346043318
25,16.5592455313205,352.707016094418,2753.48641569762,16.5592455313205,352.707016094418,2753.48641569762
26,17.1454108603683,365.192163666836,2850.95452001634,17.1454108603683,365.192163666836,2850.95452001634
27,16.3938436103514,349.184004258465,2725.98323376477,16.3938436103514,349.184004258465,2725.98323376477
28,16.1210581201854,343.373754263177,2680.62421422786,16.1210581201854,343.373754263177,2680.62421422786
29,17.7067092777597,377.14765339988,2944.28773163619,17.7067092777597,377.14765339988,2944.28773163619
30,18.8146222864358,400.74587172711,3128.51251490872,18.8146222864358,400.74587172711,3128.51251490872
31,18.4196029422005,392.332076911321,3062.82833888559,18.4196029422005,392.332076911321,3062.82833888559
32,18.0811442817528,385.123007876621,3006.5491248323,18.0811442817528,385.123007876621,3006.5491248323
33,18.7424366321756,399.208338711443,3116.5094186301,18.7424366321756,399.208338711443,3116.5094186301
34,18.9727561296895,404.114075664426,3154.80715426519,18.9727561296895,404.114075664426,3154.80715426519
35,19.2298629157567,409.590373914842,3197.55910461707,19.2298629157567,409.590373914842,3197.55910461707
36,19.9303724633922,424.511019413142,3314.04046965466,19.9303724633922,424.511019413142,3314.04046965466
37,20.9485545290336,446.197995280129,3483.34471006513,20.9485545290336,446.197995280129,3483.34471006513
38,21.0191172474412,447.700960243717,3495.07794309331,21.0191172474412,447.700960243717,3495.07794309331
39,21.1310184351744,450.084422337335,3513.68497441856,21.1310184351744,450.084422337335,3513.68497441856
40,22.5366083063707,480.023069504832,3747.40773727395,22.5366083063707,480.023069504832,3747.40773727395
41,23.6720625701383,504.207908393035,3936.21210550539,23.6720625701383,504.207908393035,3936.21210550539
42,24.3119058386855,517.836380148618,4042.60582645046,24.3119058386855,517.836380148618,4042.60582645046
43,24.167734166363,514.765566309061,4018.63282958189,24.167734166363,514.765566309061,4018.63282958189
44,24.7150662425859,526.42357711953,4109.643705283,24.7150662425859,526.42357711953,4109.643705283
45,25.619511647329,545.687995859132,4260.03571022006,25.619511647329,545.687995859132,4260.03571022006
46,26.058010137253,555.027883576267,4332.94963815391,26.058010137253,555.027883576267,4332.94963815391
47,25.9762710292321,553.28686483035,4319.35798489041,25.9762710292321,553.28686483035,4319.35798489041
48,26.4837496402318,564.096008657519,4403.74199012796,26.4837496402318,564.096008657519,4403.74199012796
49,27.4640016468374,584.975085522252,4566.73918580597,27.4640016468374,584.975085522252,4566.73918580597
50,27.3074935382728,581.641509251401,4540.71487509302,27.3074935382728,581.641509251401,4540.71487509302
51,27.2016564445086,579.387210559889,4523.11618683119,27.2016564445086,579.387210559889,4523.11618683119
52,28.2826918052269,602.412942961183,4702.87173034292,28.2826918052269,602.412942961183,4702.87173034292
53,29.3724365535053,625.624182733119,4884.0754787436,29.3724365535053,625.624182733119,4884.0754787436
54,30.038170197506,639.804111803258,4994.77427487906,30.038170197506,639.804111803258,4994.77427487906
55,30.6512875199752,652.863328837928,5096.72398118994,30.6512875199752,652.863328837928,5096.72398118994
56,31.7777942564869,676.857588050631,5284.04054644709,31.7777942564869,676.857588050631,5284.04054644709
57,32.3902085186984,689.901830110435,5385.87334725853,32.3902085186984,689.901830110435,5385.87334725853
58,32.9595353557063,702.02832279899,5480.541531798,32.9595353557063,702.02832279899,5480.541531798
59,33.5401538197565,714.395323792913,5577.08729835733,33.5401538197565,714.395323792913,5577.08729835733
60,34.1142702662206,726.623833741636,5672.55190351567,34.1142702662206,726.623833741636,5672.55190351567
61,34.5932709728983,736.826406657162,5752.20057690794,34.5932709728983,736.826406657162,5752.20057690794
62,34.9767178900517,744.993712210064,5815.96047922512,34.9767178900517,744.993712210064,5815.96047922512
63,35.3694017763997,753.357762465867,5881.25631318552,35.3694017763997,753.357762465867,5881.25631318552
64,35.7891452270536,762.298173411841,5951.05163612262,35.7891452270536,762.298173411841,5951.05163612262
65,36.2826216272357,772.809074303555,6033.10734100356,36.2826216272357,772.809074303555,6033.10734100356
66,36.6175038286654,779.941965822435,6088.79185819678,36.6175038286654,779.941965822435,6088.79185819678
67,37.0671527398611,789.519354203926,6163.55988832646,37.0671527398611,789.519354203926,6163.55988832646
68,37.5264894787705,799.303090440994,6239.93881926421,37.5264894787705,799.303090440994,6239.93881926421
69,37.9324093462497,807.949063167301,6307.43554421171,37.9324093462497,807.949063167301,6307.43554421171
70,38.3197519954136,816.19934665602,6371.84323239266,38.3197519954136,816.19934665602,6371.84323239266
71,38.8781444633869,828.092940528756,6464.69324009888,38.8781444633869,828.092940528756,6464.69324009888
72,39.3485310727429,838.112035727444,6542.90955354976,39.3485310727429,838.112035727444,6542.90955354976
73,39.7594555823251,846.864605845488,6611.23845494033,39.7594555823251,846.864605845488,6611.23845494033
74,40.1736068127141,855.685904159234,6680.10389840293,40.1736068127141,855.685904159234,6680.10389840293
75,40.6105388064495,864.992425972387,6752.75734792505,40.6105388064495,864.992425972387,6752.75734792505
76,41.0288676423851,873.90270604463,6822.31744743952,41.0288676423851,873.90270604463,6822.31744743952
77,41.4305858321135,882.459184281635,6889.11551358714,41.4305858321135,882.459184281635,6889.11551358714
78,41.8394708912307,891.168314709953,6957.10529329851,41.8394708912307,891.168314709953,6957.10529329851
79,42.2817735690134,900.589230499639,7030.65178505128,42.2817735690134,900.589230499639,7030.65178505128
80,42.7013737821465,909.526590528924,7100.42329032309,42.7013737821465,909.526590528924,7100.42329032309
81,43.1599378349058,919.293868780278,7176.67373830466,43.1599378349058,919.293868780278,7176.67373830466
82,43.5976819992878,928.617689587205,7249.46223630097,43.5976819992878,928.617689587205,7249.46223630097
83,44.0308670213903,937.844402016437,7321.49263597024,44.0308670213903,937.844402016437,7321.49263597024
84,44.4515250008664,946.804292154953,7391.44002759214,44.4515250008664,946.804292154953,7391.44002759214
85,44.8553962243155,955.406629371325,7458.59610214606,44.8553962243155,955.406629371325,7458.59610214606
86,44.7263047667486,952.65701963122,7437.13065710989,44.7263047667486,952.65701963122,7437.13065710989
87,44.4760581235792,947.326840388877,7395.51941756171,44.4760581235792,947.326840388877,7395.51941756171
88,44.5494291330425,948.889621118632,7407.71961578216,44.5494291330425,948.889621118632,7407.71961578216
89,44.4622040770097,947.03175330794,7393.2157540911,44.4622040770097,947.03175330794,7393.2157540911
90,45.3837150625122,966.659663853746,7546.44543932633,45.3837150625122,966.659663853746,7546.44543932633
91,46.4887632933516,990.196863263139,7730.19386473328,46.4887632933516,990.196863263139,7730.19386473328
92,47.1535715294319,1004.35708141918,7840.73878319763,47.1535715294319,1004.35708141918,7840.73878319763
93,47.6620205628414,1015.18689495571,7925.28415115655,47.6620205628414,1015.18689495571,7925.28415115655
94,48.5236451059395,1033.53924204876,8068.5558642527,48.5236451059395,1033.53924204876,8068.5558642527
95,49.0452293843836,1044.64883240684,8155.28537270891,49.0452293843836,1044.64883240684,8155.28537270891
96,49.4821244414893,1053.95456748074,8227.93268037465,49.4821244414893,1053.95456748074,8227.93268037465
97,49.8899853052024,1062.64188285087,8295.75215594222,49.8899853052024,1062.64188285087,8295.75215594222
98,50.3265110554467,1071.93975179821,8368.33805492694,50.3265110554467,1071.93975179821,8368.33805492694
99,50.7303287066706,1080.54094794208,8435.48522144251,50.7303287066706,1080.54094794208,8435.48522144251
100,51.0937148735769,1088.28096546746,8495.90940395351,51.0937148735769,1088.28096546746,8495.90940395351
101,51.492499411051,1096.77495778197,8562.2196597347,51.492499411051,1096.77495778197,8562.2196597347
102,51.9205174989285,1105.89161604543,8633.39089687922,51.9205174989285,1105.89161604543,8633.39089687922
103,52.2796046614621,1113.54006605334,8693.10023703107,52.2796046614621,1113.54006605334,8693.10023703107
104,52.7189215212638,1122.89738480603,8766.15024425287,52.7189215212638,1122.89738480603,8766.15024425287
105,53.2377641860822,1133.94857960741,8852.42387470057,53.2377641860822,1133.94857960741,8852.42387470057
106,53.6959008554558,1143.70675471947,8928.60325698387,53.6959008554558,1143.70675471947,8928.60325698387
107,54.137264644254,1153.10767245239,9001.9936294219,54.137264644254,1153.10767245239,9001.9936294219
108,54.4102800407783,1158.92281938489,9047.39087799728,54.4102800407783,1158.92281938489,9047.39087799728
109,54.2823345682827,1156.19761878675,9026.11598840158,54.2823345682827,1156.19761878675,9026.11598840158
110,54.5449523873248,1161.79130040421,9069.78431833151,54.5449523873248,1161.79130040421,9069.78431833151
111,55.4466328761714,1180.99682725566,9219.71657053725,55.4466328761714,1180.99682725566,9219.71657053725
112,55.0682611925498,1172.93762267099,9156.80058267018,55.0682611925498,1172.93762267099,9156.80058267018
113,54.8235779599156,1167.72594242217,9116.11443208842,54.8235779599156,1167.72594242217,9116.11443208842
114,55.895376656779,1190.55493662421,9294.33409472908,55.895376656779,1190.55493662421,9294.33409472908
115,56.8177816467331,1210.20188919956,9447.71243583808,56.8177816467331,1210.20188919956,9447.71243583808
116,57.3418744300313,1221.36490996666,9534.85906076416,57.3418744300313,1221.36490996666,9534.85906076416
117,57.8952089325439,1233.15077067597,9626.8680253709,57.8952089325439,1233.15077067597,9626.8680253709
118,58.7171651986664,1250.65819524044,9763.54366127383,58.7171651986664,1250.65819524044,9763.54366127383
119,59.0174703946879,1257.05460680436,9813.47868254302,59.0174703946879,1257.05460680436,9813.47868254302
120,58.9042346203634,1254.64271841237,9794.64973494488,58.9042346203634,1254.64271841237,9794.64973494488
121,58.7717437472222,1251.82070212926,9772.61903199359,58.7717437472222,1251.82070212926,9772.61903199359
122,58.5023789753337,1246.08331241824,9727.82881260469,58.5023789753337,1246.08331241824,9727.82881260469
123,58.098405024615,1237.4787871415,9660.6556564669,58.098405024615,1237.4787871415,9660.6556564669
124,58.5873005885156,1247.89211757972,9741.94965572238,58.5873005885156,1247.89211757972,9741.94965572238
125,59.4959941581904,1267.24702097178,9893.0480493901,59.4959941581904,1267.24702097178,9893.0480493901
126,60.3764832301983,1286.00117693283,10039.4565735199,60.3764832301983,1286.00117693283,10039.4565735199
127,60.2949024445604,1284.26353040669,10025.8912462463,60.2949024445604,1284.26353040669,10025.8912462463
128,58.5172166054971,1246.39934953786,9730.29602725037,58.5172166054971,1246.39934953786,9730.29602725037
129,57.4486027582143,1223.63819168683,9552.60594429615,57.4486027582143,1223.63819168683,9552.60594429615
130,59.5172898291425,1267.70061244387,9896.58911293486,59.5172898291425,1267.70061244387,9896.58911293486
131,60.6845491659324,1292.56288994974,10090.6820576508,60.6845491659324,1292.56288994974,10090.6820576508
132,60.9496347879486,1298.20913503827,10134.7607361049,60.9496347879486,1298.20913503827,10134.7607361049
133,58.9603147522207,1255.83720857994,9803.97479030249,58.9603147522207,1255.83720857994,9803.97479030249
134,58.4483178841165,1244.93182721717,9718.83948516202,58.4483178841165,1244.93182721717,9718.83948516202
135,57.387464468369,1222.33596425505,9542.43981382543,57.387464468369,1222.33596425505,9542.43981382543
136,56.8425168945947,1210.72874263917,9451.82543536131,56.8425168945947,1210.72874263917,9451.82543536131
137,57.7317974475415,1229.67015453547,9599.69581494185,57.7317974475415,1229.67015453547,9599.69581494185
138,57.4970200103033,1224.66946478919,9560.6568090327,57.4970200103033,1224.66946478919,9560.6568090327
139,57.8882404965647,1233.00234505739,9625.70930749502,57.8882404965647,1233.00234505739,9625.70930749502
140,56.7977031213595,1209.77422256712,9444.37376036773,56.7977031213595,1209.77422256712,9444.37376036773
141,57.2832299788282,1220.11580055795,9525.10760805223,57.2832299788282,1220.11580055795,9525.10760805223
142,59.8645723790404,1275.09762770549,9954.33557135554,59.8645723790404,1275.09762770549,9954.33557135554
143,60.5748453222308,1290.22623063197,10072.4404026906,60.5748453222308,1290.22623063197,10072.4404026906
144,60.4229046233498,1286.98993883206,10047.1755650161,60.4229046233498,1286.98993883206,10047.1755650161
145,59.9179962460289,1276.23554021957,9963.21894057362,59.9179962460289,1276.23554021957,9963.21894057362
146,60.6388669902033,1291.58987316225,10083.0859839002,60.6388669902033,1291.58987316225,10083.0859839002
147,61.0243569478833,1299.80069487212,10147.1856048552,61.0243569478833,1299.80069487212,10147.1856048552
148,61.8987999335956,1318.42607098917,10292.5887802539,61.8987999335956,1318.42607098917,10292.5887802539
149,61.5480766969952,1310.95577012175,10234.2702013174,61.5480766969952,1310.95577012175,10234.2702013174
150,62.2471576103954,1325.84598613477,10350.5140117543,62.2471576103954,1325.84598613477,10350.5140117543
151,62.6726232843885,1334.90827873988,10421.2608311954,62.6726232843885,1334.90827873988,10421.2608311954
152,61.1593290410201,1302.67556040487,10169.6288873253,61.1593290410201,1302.67556040487,10169.6288873253
153,61.0750229430918,1300.87986553565,10155.6103926441,61.0750229430918,1300.87986553565,10155.6103926441
154,61.585749234079,1311.75818398285,10240.5344250653,61.585749234079,1311.75818398285,10240.5344250653
155,63.4664517963467,1351.81659048717,10553.2593585399,63.4664517963467,1351.81659048717,10553.2593585399
156,63.9135647989184,1361.33996476747,10627.6057154759,63.9135647989184,1361.33996476747,10627.6057154759
157,69.0543286610702,1470.83670958208,11482.4166085188,69.0543286610702,1470.83670958208,11482.4166085188
158,71.040405528226,1513.13955751219,11812.6632772998,71.040405528226,1513.13955751219,11812.6632772998
159,70.7046492309192,1505.9880480105,11756.8334146487,70.7046492309192,1505.9880480105,11756.8334146487
160,69.2239153927437,1474.44885664426,11510.6156445837,69.2239153927437,1474.44885664426,11510.6156445837
161,69.3782203264893,1477.73550594522,11536.2736093829,69.3782203264893,1477.73550594522,11536.2736093829
162,71.4098135964444,1521.0078397486,11874.0887870408,71.4098135964444,1521.0078397486,11874.0887870408
163,72.6216790519811,1546.82021434754,12075.5988777731,72.6216790519811,1546.82021434754,12075.5988777731
164,73.6539024029058,1568.8062654245,12247.2379158778,73.6539024029058,1568.8062654245,12247.2379158778
165,74.2145597133602,1580.74809977003,12340.4645236528,74.2145597133602,1580.74809977003,12340.4645236528
166,74.7238322369618,1591.5954534033,12425.1468223102,74.7238322369618,1591.5954534033,12425.1468223102
167,74.2525910509447,1581.55815597531,12346.7884090745,74.2525910509447,1581.55815597531,12346.7884090745
168,74.6003318817488,1588.96493248425,12404.6110708613,74.6003318817488,1588.96493248425,12404.6110708613
169,75.338469997692,1604.68705532176,12527.3493484787,75.338469997692,1604.68705532176,12527.3493484787
170,75.3600731989347,1605.14719709779,12530.9415484401,75.3600731989347,1605.14719709779,12530.9415484401
171,76.5183044736617,1629.81717956066,12723.5332987807,76.5183044736617,1629.81717956066,12723.5332987807
172,76.4885136122251,1629.18264305208,12718.5796472316,76.4885136122251,1629.18264305208,12718.5796472316
173,76.9557045198494,1639.13367075216,12796.2645764905,76.9557045198494,1639.13367075216,12796.2645764905
174,77.5235947037278,1651.22956315537,12890.6938730403,77.5235947037278,1651.22956315537,12890.6938730403
175,77.8993289153214,1659.23259036848,12953.1712996584,77.8993289153214,1659.23259036848,12953.1712996584
176,78.6826243621721,1675.91655095451,13083.4183793519,78.6826243621721,1675.91655095451,13083.4183793519
177,79.4798211068128,1692.89660505847,13215.9769794919,79.4798211068128,1692.89660505847,13215.9769794919
178,79.7375749546024,1698.38668553156,13258.8365238558,79.7375749546024,1698.38668553156,13258.8365238558
179,79.3955953992243,1691.10262247962,13201.9718521895,79.3955953992243,1691.10262247962,13201.9718521895
