"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,3.47945025998157,74.1112580597855,578.566155495056,3.47945025998157,74.1112580597855,578.566155495056
2,3.68903506529313,78.5753522215848,613.416107642362,3.68903506529313,78.5753522215848,613.416107642362
3,3.81766429689228,81.3151166857353,634.804693323998,3.81766429689228,81.3151166857353,634.804693323998
4,3.97316619166512,84.6272609014013,660.661689892011,3.97316619166512,84.6272609014013,660.661689892011
5,4.09692671964736,87.2633234232307,681.240703105754,4.09692671964736,87.2633234232307,681.240703105754
6,4.49690922418171,95.7828320806418,747.750157939848,4.49690922418171,95.7828320806418,747.750157939848
7,4.68075794546873,99.6987552895386,778.320690615972,4.68075794546873,99.6987552895386,778.320690615972
8,4.7096916322608,100.315034232546,783.131810385127,4.7096916322608,100.315034232546,783.131810385127
9,4.82149224287294,102.696354063329,801.722117655163,4.82149224287294,102.696354063329,801.722117655163
10,5.00891340231488,106.688369144855,832.886678598568,5.00891340231488,106.688369144855,832.886678598568
11,5.42870272050898,115.629757055826,902.689628432013,5.42870272050898,115.629757055826,902.689628432013
12,5.40795338464168,115.187802358926,899.239409982305,5.40795338464168,115.187802358926,899.239409982305
13,5.40184909777527,115.057782860032,898.224383607321,5.40184909777527,115.057782860032,898.224383607321
14,5.3428332170733,113.800762113211,888.411169260328,5.3428332170733,113.800762113211,888.411169260328
15,5.39462861641887,114.903988749717,897.02375539681,5.39462861641887,114.903988749717,897.02375539681
16,5.70922829892273,121.604868634028,949.33567688615,5.70922829892273,121.604868634028,949.33567688615
17,6.1147125530778,130.241562925794,1016.75996765372,6.1147125530778,130.241562925794,1016.75996765372
18,6.45305677408612,137.448194434392,1073.02015261288,6.45305677408612,137.448194434392,1073.02015261288
19,6.42154912481209,136.777090854306,1067.78103201994,6.42154912481209,136.777090854306,1067.78103201994
20,6.3551949974588,135.363767631333,1056.74760734204,6.3551949974588,135.363767631333,1056.74760734204
21,6.52054396344953,138.885651541961,1084.2419838729,6.52054396344953,138.885651541961,1084.2419838729
22,6.89658828663252,146.895284039906,1146.77097612838,6.89658828663252,146.895284039906,1146.77097612838
23,6.97667767851414,148.601164321586,1160.08831309101,6.97667767851414,148.601164321586,1160.08831309101
24,7.46457736058814,158.993282772408,1241.21671621016,7.46457736058814,158.993282772408,1241.21671621016
25,8.21157750672413,174.904164223341,1365.4285802724,8.21157750672413,174.904164223341,1365.4285802724
26,8.49293290437234,180.896950704999,1412.21261182397,8.49293290437234,180.896950704999,1412.21261182397
27,8.13213558819338,173.212074931905,1352.21890576774,8.13213558819338,173.212074931905,1352.21890576774
28,7.96737776508513,169.702782189261,1324.82282501332,7.96737776508513,169.702782189261,1324.82282501332
29,8.76282803024761,186.645636798568,1457.09101895641,8.76282803024761,186.645636798568,1457.09101895641
