"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,4.30963799203626,91.7940104060424,716.610527043735,4.30963799203626,91.7940104060424,716.610527043735
2,4.57735994953333,97.4964086580127,761.127577760681,4.57735994953333,97.4964086580127,761.127577760681
3,4.64424830182764,98.9211107137056,772.249833847917,4.64424830182764,98.9211107137056,772.249833847917
4,4.80798092671029,102.408567038357,799.475443708473,4.80798092671029,102.408567038357,799.475443708473
5,4.92141791786336,104.82474128909,818.337849823945,4.92141791786336,104.82474128909,818.337849823945
6,5.46873884174369,116.482514557971,909.346871103393,5.46873884174369,116.482514557971,909.346871103393
7,5.63398236316811,120.002152530625,936.823714215819,5.63398236316811,120.002152530625,936.823714215819
8,5.63521737063541,120.028457823208,937.029072381326,5.63521737063541,120.028457823208,937.029072381326
9,5.78675793653899,123.256226909427,962.227375580186,5.78675793653899,123.256226909427,962.227375580186
10,6.01475928679711,128.112588013738,1000.13964758008,6.01475928679711,128.112588013738,1000.13964758008
11,6.75027963507565,143.778953176775,1122.44264040808,6.75027963507565,143.778953176775,1122.44264040808
12,6.99574340940191,149.007258732009,1163.25858017266,6.99574340940191,149.007258732009,1163.25858017266
13,6.68236037568282,142.33229310579,1111.14896415038,6.68236037568282,142.33229310579,1111.14896415038
14,6.50569188568467,138.569306692714,1081.77236686691,6.50569188568467,138.569306692714,1081.77236686691
15,6.51342519415178,138.734023868313,1083.05826843606,6.51342519415178,138.734023868313,1083.05826843606
16,6.87285141971686,146.389695818183,1142.82398829733,6.87285141971686,146.389695818183,1142.82398829733
17,7.33435515744292,156.219588487018,1219.56324977025,7.33435515744292,156.219588487018,1219.56324977025
18,7.76999905408358,165.498674214279,1292.0025133353,7.76999905408358,165.498674214279,1292.0025133353
19,7.75344104837241,165.145993605986,1289.24923307803,7.75344104837241,165.145993605986,1289.24923307803
20,7.67250798451517,163.422143361572,1275.79160957156,7.67250798451517,163.422143361572,1275.79160957156
21,7.891886190646,168.094834054768,1312.27001731899,7.891886190646,168.094834054768,1312.27001731899
22,8.4693101460238,180.393792961895,1408.2845980693,8.4693101460238,180.393792961895,1408.2845980693
23,8.62975771321525,183.81127853252,1434.96396554759,8.62975771321525,183.81127853252,1434.96396554759
24,9.41224199462386,200.477961535341,1565.07616391317,9.41224199462386,200.477961535341,1565.07616391317
25,10.0386535259288,213.820341273344,1669.23644336685,10.0386535259288,213.820341273344,1669.23644336685
26,10.5467203548979,224.642013968716,1753.71825802363,10.5467203548979,224.642013968716,1753.71825802363
27,9.9657595455055,212.267721120589,1657.11556596926,9.9657595455055,212.267721120589,1657.11556596926
28,9.64116011751565,205.35384962471,1603.14087770085,9.64116011751565,205.35384962471,1603.14087770085
29,10.580012110404,225.351118482136,1759.25404142435,10.580012110404,225.351118482136,1759.25404142435
30,11.2412477719445,239.435241860587,1869.20490894321,11.2412477719445,239.435241860587,1869.20490894321
31,11.0783134256449,235.964788632876,1842.11203757188,11.0783134256449,235.964788632876,1842.11203757188
32,10.7724566654376,229.450130399142,1791.25389715797,10.7724566654376,229.450130399142,1791.25389715797
33,11.179585583258,238.121855538949,1858.95166409644,11.179585583258,238.121855538949,1858.95166409644
34,11.3263379608159,241.247637634233,1883.35378297999,11.3263379608159,241.247637634233,1883.35378297999
35,11.4773112896542,244.463324739281,1908.45776548345,11.4773112896542,244.463324739281,1908.45776548345
36,11.9058341689533,253.590734910229,1979.71293980489,11.9058341689533,253.590734910229,1979.71293980489
37,12.5863564624217,268.085657825706,2092.87080603137,12.5863564624217,268.085657825706,2092.87080603137
38,12.7308787615008,271.163939911135,2116.90210543609,12.7308787615008,271.163939911135,2116.90210543609
39,12.7255385952818,271.05019595529,2116.01413773771,12.7255385952818,271.05019595529,2116.01413773771
40,13.5765108571323,289.175652618681,2257.51457981455,13.5765108571323,289.175652618681,2257.51457981455
41,14.0890799115332,300.093221379779,2342.74502861311,14.0890799115332,300.093221379779,2342.74502861311
42,14.6005803928312,310.988029850868,2427.79779410372,14.6005803928312,310.988029850868,2427.79779410372
43,14.4022676511034,306.764027298576,2394.82217094657,14.4022676511034,306.764027298576,2394.82217094657
44,14.7261906576719,313.663491218898,2448.68438324551,14.7261906576719,313.663491218898,2448.68438324551
45,15.2868854585375,325.606124099057,2541.91722496017,15.2868854585375,325.606124099057,2541.91722496017
46,15.6073794332839,332.432550659085,2595.20925472735,15.6073794332839,332.432550659085,2595.20925472735
47,15.5827612565537,331.90819079983,2591.11572189836,15.5827612565537,331.90819079983,2591.11572189836
