"","x"
"1",5124722
"2",5124720.9750556
"3",5124719.9501114
"4",5124718.92516742
"5",5124717.90022363
"6",5124716.87528005
"7",5124715.85033668
"8",5124714.82539351
"9",5124713.80045054
"10",5124712.77550778
"11",5124711.75056522
"12",5124710.72562287
"13",5124709.70068073
"14",5124708.67573879
"15",5124707.65079705
"16",5124706.62585552
"17",5124705.6009142
"18",5124704.57597308
"19",5124703.55103216
"20",5124702.52609145
"21",5124701.50115095
"22",5124700.47621065
"23",5124699.45127055
"24",5124698.42633066
"25",5124697.40139098
"26",5124696.3764515
"27",5124695.35151222
"28",5124694.32657315
"29",5124693.30163429
"30",5124692.27669562
"31",5124691.25175717
"32",5124690.22681892
"33",5124689.20188087
"34",5124688.17694303
"35",5124687.1520054
"36",5124686.12706797
"37",5124685.10213074
"38",5124684.07719372
"39",5124683.05225691
"40",5124682.0273203
"41",5124681.00238389
"42",5124679.97744769
"43",5124678.9525117
"44",5124677.9275759
"45",5124676.90264032
"46",5124675.87770494
"47",5124674.85276976
"48",5124673.82783479
"49",5124672.80290003
"50",5124671.77796547
"51",5124670.75303111
"52",5124669.72809696
"53",5124668.70316301
"54",5124667.67822927
"55",5124666.65329574
"56",5124665.62836241
"57",5124664.60342928
"58",5124663.57849636
"59",5124662.55356365
"60",5124661.52863113
"61",5124660.50369883
"62",5124659.47876673
"63",5124658.45383483
"64",5124657.42890314
"65",5124656.40397166
"66",5124655.37904038
"67",5124654.3541093
"68",5124653.32917843
"69",5124652.30424776
"70",5124651.2793173
"71",5124650.25438705
"72",5124649.22945699
"73",5124648.20452715
"74",5124647.17959751
"75",5124646.15466807
"76",5124645.12973884
"77",5124644.10480982
"78",5124643.07988099
"79",5124642.05495238
"80",5124641.03002397
"81",5124640.00509576
"82",5124638.98016776
"83",5124637.95523996
"84",5124636.93031237
"85",5124635.90538499
"86",5124634.88045781
"87",5124633.85553083
"88",5124632.83060406
"89",5124631.80567749
"90",5124630.78075113
"91",5124629.75582498
"92",5124628.73089902
"93",5124627.70597328
"94",5124626.68104774
"95",5124625.6561224
"96",5124624.63119727
"97",5124623.60627234
"98",5124622.58134762
"99",5124621.55642311
"100",5124620.53149879
"101",5124619.50657469
"102",5124618.48165079
"103",5124617.45672709
"104",5124616.4318036
"105",5124615.40688031
"106",5124614.38195723
"107",5124613.35703436
"108",5124612.33211168
"109",5124611.30718922
"110",5124610.28226696
"111",5124609.2573449
"112",5124608.23242305
"113",5124607.2075014
"114",5124606.18257996
"115",5124605.15765872
"116",5124604.13273769
"117",5124603.10781687
"118",5124602.08289624
"119",5124601.05797583
"120",5124600.03305562
"121",5124599.00813561
"122",5124597.98321581
"123",5124596.95829621
"124",5124595.93337682
"125",5124594.90845763
"126",5124593.88353865
"127",5124592.85861987
"128",5124591.8337013
"129",5124590.80878294
"130",5124589.78386477
"131",5124588.75894682
"132",5124587.73402907
"133",5124586.70911152
"134",5124585.68419418
"135",5124584.65927704
"136",5124583.63436011
"137",5124582.60944338
"138",5124581.58452686
"139",5124580.55961054
"140",5124579.53469443
"141",5124578.50977852
"142",5124577.48486282
"143",5124576.45994733
"144",5124575.43503203
"145",5124574.41011695
"146",5124573.38520206
"147",5124572.36028739
"148",5124571.33537291
"149",5124570.31045865
"150",5124569.28554459
"151",5124568.26063073
"152",5124567.23571708
"153",5124566.21080363
"154",5124565.18589039
"155",5124564.16097735
"156",5124563.13606452
"157",5124562.11115189
"158",5124561.08623947
"159",5124560.06132725
"160",5124559.03641524
"161",5124558.01150343
"162",5124556.98659183
"163",5124555.96168043
"164",5124554.93676924
"165",5124553.91185825
"166",5124552.88694747
"167",5124551.86203689
"168",5124550.83712652
"169",5124549.81221635
"170",5124548.78730639
"171",5124547.76239663
"172",5124546.73748708
"173",5124545.71257773
"174",5124544.68766859
"175",5124543.66275965
"176",5124542.63785092
"177",5124541.61294239
"178",5124540.58803407
"179",5124539.56312595
"180",5124538.53821804
"181",5124537.51331033
"182",5124536.48840283
"183",5124535.46349553
"184",5124534.43858844
"185",5124533.41368155
"186",5124532.38877487
"187",5124531.36386839
"188",5124530.33896212
"189",5124529.31405605
"190",5124528.28915019
"191",5124527.26424453
"192",5124526.23933908
"193",5124525.21443383
"194",5124524.18952879
"195",5124523.16462395
"196",5124522.13971932
"197",5124521.11481489
"198",5124520.08991066
"199",5124520.08991066
"200",5124519.06500665
"201",5124518.04010283
"202",5124517.01519922
"203",5124515.99029582
"204",5124514.96539262
"205",5124513.94048963
"206",5124512.91558684
"207",5124511.89068426
"208",5124510.86578188
"209",5124509.84087971
"210",5124508.81597774
"211",5124507.79107598
"212",5124506.76617442
"213",5124505.74127307
"214",5124504.71637192
"215",5124503.69147097
"216",5124502.66657024
"217",5124501.6416697
"218",5124500.61676937
"219",5124499.59186925
"220",5124498.56696933
"221",5124497.54206962
"222",5124496.51717011
"223",5124495.49227081
"224",5124494.46737171
"225",5124493.44247282
"226",5124492.41757413
"227",5124491.39267564
"228",5124490.36777737
"229",5124489.34287929
"230",5124488.31798142
"231",5124487.29308376
"232",5124486.2681863
"233",5124485.24328905
"234",5124484.218392
"235",5124483.19349515
"236",5124482.16859852
"237",5124481.14370208
"238",5124480.11880585
"239",5124479.09390983
"240",5124478.06901401
"241",5124477.0441184
"242",5124476.01922299
"243",5124474.99432778
"244",5124473.96943279
"245",5124472.94453799
"246",5124471.9196434
"247",5124470.89474902
"248",5124469.86985484
"249",5124468.84496087
"250",5124467.8200671
"251",5124466.79517353
"252",5124465.77028017
"253",5124464.74538702
"254",5124463.72049407
"255",5124462.69560133
"256",5124461.67070879
"257",5124460.64581645
