"date","V1"
"2/4/2018",0.323914840821558
"3/4/2018",0.333758216815818
"4/4/2018",0.346459218672173
"5/4/2018",0.34022057716301
"6/4/2018",0.335675312105605
"7/4/2018",0.34226137943973
"8/4/2018",0.340571951424162
"9/4/2018",0.34822994265787
"10/4/2018",0.335642596743482
"11/4/2018",0.341440011435787
"12/4/2018",0.373517733686589
"13/04/2018",0.397075536060106
"14/04/2018",0.393362223912312
"15/04/2018",0.385170002472439
"16/04/2018",0.383761386175185
"17/04/2018",0.384506851515872
"18/04/2018",0.37843077470947
"19/04/2018",0.380326634171242
"20/04/2018",0.397169538373981
"21/04/2018",0.395780301018521
"22/04/2018",0.406315596392718
"23/04/2018",0.431670905630738
"24/04/2018",0.445464713939891
"25/04/2018",0.478349590023794
"26/04/2018",0.480064806139457
"27/04/2018",0.494101853530901
"28/04/2018",0.482127372830095
"29/04/2018",0.475955345192539
"30/04/2018",0.490465546363355
"1/5/2018",0.491545133798313
"2/5/2018",0.515761064543591
"3/5/2018",0.523875227400431
"4/5/2018",0.522299251857016
"5/5/2018",0.532300840049368
"6/5/2018",0.532503702125649
"7/5/2018",0.534240539592836
"8/5/2018",0.563158187553252
"9/5/2018",0.575614003372687
"10/5/2018",0.577406296984187
"11/5/2018",0.5748965245065
"12/5/2018",0.577592443406631
"13/05/2018",0.583981288232221
"14/05/2018",0.603481471353131
"15/05/2018",0.602953866600559
"16/05/2018",0.615122993573257
"17/05/2018",0.624560282515606
"18/05/2018",0.63320952598802
"19/05/2018",0.634448807658168
"20/05/2018",0.645691210417832
"21/05/2018",0.63831315217367
"22/05/2018",0.634963479475095
"23/05/2018",0.622688097894269
"24/05/2018",0.656951196187514
"25/05/2018",0.664833681907285
"26/05/2018",0.669288198635087
"27/05/2018",0.676650418978731
"28/05/2018",0.685048078964717
"29/05/2018",0.688751110560169
"30/05/2018",0.696166582562205
"31/05/2018",0.701531078488312
"1/6/2018",0.705281328278887
"2/6/2018",0.708821527194617
"3/6/2018",0.720463086675096
"4/6/2018",0.735016824355022
"5/6/2018",0.735855267479791
"6/6/2018",0.744772693041688
"7/6/2018",0.748246007060854
"8/6/2018",0.740229507764561
"9/6/2018",0.725930154151874
"10/6/2018",0.734697496861873
"11/6/2018",0.763559644707546
"12/6/2018",0.771728780901418
"13/06/2018",0.763317265559248
"14/06/2018",0.772011411022813
"15/06/2018",0.776086654964104
"16/06/2018",0.767654626619501
"17/06/2018",0.771709514182332
"18/06/2018",0.776969730135474
"19/06/2018",0.780901099629951
"20/06/2018",0.781665416104558
"21/06/2018",0.785608254520632
"22/06/2018",0.772200985524535
"23/06/2018",0.778097705426241
"24/06/2018",0.779141528722371
"25/06/2018",0.798714416231262
"26/06/2018",0.806253562230231
"27/06/2018",0.804800744528089
"28/06/2018",0.802120158673009
"29/06/2018",0.802894242746644
"30/06/2018",0.820880345541889
"1/7/2018",0.796723126138174
"2/7/2018",0.79547893599553
"3/7/2018",0.772999661479845
"4/7/2018",0.779809711605956
"5/7/2018",0.743211349179534
"6/7/2018",0.680236697361625
"7/7/2018",0.699938037653555
"8/7/2018",0.720003329315067
"9/7/2018",0.727771906971302
"10/7/2018",0.70170218999902
"11/7/2018",0.693940257002526
"12/7/2018",0.710472602315549
"13/07/2018",0.70347674740706
"14/07/2018",0.709545275775061
"15/07/2018",0.755954023138208
"16/07/2018",0.688284163408453
"17/07/2018",0.618987672203336
"18/07/2018",0.643240129302744
"19/07/2018",0.582000412846488
"20/07/2018",0.626485514387564
"21/07/2018",0.655820391678326
"22/07/2018",0.643509101560056
"23/07/2018",0.709291345325869
"24/07/2018",0.705904755651972
"25/07/2018",0.632013117379685
"26/07/2018",0.647705028726599
"27/07/2018",0.649609848958554
"28/07/2018",0.657900822273113
"29/07/2018",0.622302099983329
"30/07/2018",0.600527951496834
"31/07/2018",0.619606093737301
"1/8/2018",0.617629849821382
"2/8/2018",0.613464637516029
"3/8/2018",0.665867637351133
"4/8/2018",0.682078471522564
"5/8/2018",0.70030700485966
"6/8/2018",0.734737667364435
"7/8/2018",0.729587600716513
"8/8/2018",0.720836480553261
"9/8/2018",0.742805188248051
"10/8/2018",0.77067712518754
"11/8/2018",0.791171662421981
"12/8/2018",0.794665825127268
"13/08/2018",0.837941168672987
"14/08/2018",0.849010031320285
"15/08/2018",0.854721444122439
"16/08/2018",0.852755646957271
"17/08/2018",0.849282569916079
"18/08/2018",0.824701235081522
"19/08/2018",0.854655672951339
"20/08/2018",0.852322020127343
"21/08/2018",0.867277916035376
"22/08/2018",0.882692840869512
"23/08/2018",0.91814479660013
"24/08/2018",0.890712052925373
"25/08/2018",0.837740293394153
"26/08/2018",0.766114332988931
"27/08/2018",0.817279560817156
"28/08/2018",0.890609376529376
"29/08/2018",0.927287499661332
"30/08/2018",0.922791402368562
"31/08/2018",0.919295283556378
"1/9/2018",0.936280454253048
"2/9/2018",0.940717839287147
"3/9/2018",0.950503486656954
"4/9/2018",0.936818639386775
"5/9/2018",0.921792176799291
"6/9/2018",0.923828511584794
"7/9/2018",0.967165647810303
"8/9/2018",0.898558106320429
"9/9/2018",0.941111520066291
"10/9/2018",0.949503693568728
"11/9/2018",0.958402813704693
"12/9/2018",0.949466100074825
"13/09/2018",0.988115839827228
"14/09/2018",1.01901890145545
"15/09/2018",0.970041612586939
"16/09/2018",1.00203200350771
"17/09/2018",1.00025107314846
"18/09/2018",1.03150956677733
"19/09/2018",1.04916920984934
"20/09/2018",1.0642530617485
"21/09/2018",1.09083507621655
"22/09/2018",1.09501236796305
