"","x"
"1",3998987
"2",3998985.8003039
"3",3998984.60060816
"4",3998983.40091278
"5",3998982.20121776
"6",3998981.0015231
"7",3998979.8018288
"8",3998978.60213486
"9",3998977.40244128
"10",3998976.20274806
"11",3998975.0030552
"12",3998973.8033627
"13",3998972.60367055
"14",3998971.40397877
"15",3998970.20428735
"16",3998969.00459629
"17",3998967.80490559
"18",3998966.60521525
"19",3998965.40552527
"20",3998964.20583564
"21",3998963.00614638
"22",3998961.80645748
"23",3998960.60676894
"24",3998959.40708076
"25",3998958.20739293
"26",3998957.00770547
"27",3998955.80801837
"28",3998954.60833163
"29",3998953.40864524
"30",3998952.20895922
"31",3998951.00927356
"32",3998949.80958826
"33",3998948.60990331
"34",3998947.41021873
"35",3998946.21053451
"36",3998945.01085064
"37",3998943.81116714
"38",3998942.611484
"39",3998941.41180121
"40",3998940.21211879
"41",3998939.01243673
"42",3998937.81275502
"43",3998936.61307368
"44",3998935.4133927
"45",3998934.21371207
"46",3998933.01403181
"47",3998931.8143519
"48",3998930.61467236
"49",3998929.41499318
"50",3998928.21531435
"51",3998927.01563589
"52",3998925.81595778
"53",3998924.61628004
"54",3998923.41660265
"55",3998922.21692563
"56",3998921.01724896
"57",3998919.81757266
"58",3998918.61789671
"59",3998917.41822113
"60",3998916.2185459
"61",3998915.01887103
"62",3998913.81919653
"63",3998912.61952238
"64",3998911.4198486
"65",3998910.22017517
"66",3998909.02050211
"67",3998907.8208294
"68",3998906.62115705
"69",3998905.42148507
"70",3998904.22181344
"71",3998903.02214217
"72",3998901.82247127
"73",3998900.62280072
"74",3998899.42313053
"75",3998898.22346071
"76",3998897.02379124
"77",3998895.82412213
"78",3998894.62445339
"79",3998893.424785
"80",3998892.22511697
"81",3998891.0254493
"82",3998889.825782
"83",3998888.62611505
"84",3998887.42644846
"85",3998886.22678223
"86",3998885.02711636
"87",3998883.82745086
"88",3998882.62778571
"89",3998881.42812092
"90",3998880.22845649
"91",3998879.02879242
"92",3998877.82912871
"93",3998876.62946536
"94",3998875.42980238
"95",3998874.23013975
"96",3998873.03047748
"97",3998871.83081557
"98",3998870.63115402
"99",3998869.43149283
"100",3998868.231832
"101",3998867.03217153
"102",3998865.83251142
"103",3998864.63285167
"104",3998863.43319228
"105",3998862.23353325
"106",3998861.03387458
"107",3998859.83421627
"108",3998858.63455832
"109",3998857.43490073
"110",3998856.2352435
"111",3998855.03558663
"112",3998853.83593012
"113",3998852.63627397
"114",3998851.43661818
"115",3998850.23696275
"116",3998849.03730768
"117",3998847.83765296
"118",3998846.63799861
"119",3998845.43834462
"120",3998844.23869099
"121",3998843.03903772
"122",3998841.83938481
"123",3998840.63973225
"124",3998839.44008006
"125",3998838.24042823
"126",3998837.04077676
"127",3998835.84112565
"128",3998834.64147489
"129",3998833.4418245
"130",3998832.24217447
"131",3998831.0425248
"132",3998829.84287548
"133",3998828.64322653
"134",3998827.44357794
"135",3998826.2439297
"136",3998825.04428183
"137",3998823.84463432
"138",3998822.64498716
"139",3998821.44534037
"140",3998820.24569394
"141",3998819.04604786
"142",3998817.84640215
"143",3998816.6467568
"144",3998815.4471118
"145",3998814.24746717
"146",3998813.04782289
"147",3998811.84817898
"148",3998810.64853543
"149",3998809.44889223
"150",3998808.2492494
"151",3998807.04960692
"152",3998805.84996481
"153",3998804.65032305
"154",3998803.45068166
"155",3998802.25104062
"156",3998801.05139995
"157",3998799.85175963
"158",3998798.65211967
"159",3998797.45248008
"160",3998796.25284084
"161",3998795.05320197
"162",3998793.85356345
"163",3998792.6539253
"164",3998791.4542875
"165",3998790.25465006
"166",3998789.05501299
"167",3998787.85537627
"168",3998786.65573991
"169",3998785.45610392
"170",3998784.25646828
"171",3998783.056833
"172",3998781.85719809
"173",3998780.65756353
"174",3998779.45792933
"175",3998778.25829549
"176",3998777.05866202
"177",3998775.8590289
"178",3998774.65939614
"179",3998773.45976374
"180",3998772.26013171
"181",3998771.06050003
"182",3998769.86086871
"183",3998768.66123775
"184",3998767.46160715
"185",3998766.26197691
"186",3998765.06234704
"187",3998763.86271752
"188",3998762.66308836
"189",3998761.46345956
"190",3998760.26383112
"191",3998759.06420304
"192",3998757.86457532
"193",3998756.66494796
"194",3998755.46532096
"195",3998754.26569432
"196",3998753.06606804
"197",3998751.86644212
"198",3998750.66681656
"199",3998750.66681656
"200",3998749.46719136
"201",3998748.26756652
"202",3998747.06794204
"203",3998745.86831792
"204",3998744.66869416
"205",3998743.46907076
"206",3998742.26944772
"207",3998741.06982504
"208",3998739.87020272
"209",3998738.67058076
"210",3998737.47095916
"211",3998736.27133792
"212",3998735.07171703
"213",3998733.87209651
"214",3998732.67247635
"215",3998731.47285655
"216",3998730.27323711
"217",3998729.07361803
"218",3998727.8739993
"219",3998726.67438094
"220",3998725.47476294
"221",3998724.2751453
"222",3998723.07552801
"223",3998721.87591109
"224",3998720.67629453
"225",3998719.47667833
"226",3998718.27706248
"227",3998717.077447
"228",3998715.87783188
"229",3998714.67821711
"230",3998713.47860271
"231",3998712.27898867
"232",3998711.07937498
"233",3998709.87976166
"234",3998708.68014869
"235",3998707.48053609
"236",3998706.28092385
"237",3998705.08131196
"238",3998703.88170044
"239",3998702.68208927
"240",3998701.48247847
"241",3998700.28286802
"242",3998699.08325794
"243",3998697.88364821
"244",3998696.68403885
"245",3998695.48442984
"246",3998694.2848212
"247",3998693.08521291
"248",3998691.88560499
"249",3998690.68599742
"250",3998689.48639022
"251",3998688.28678337
"252",3998687.08717688
"253",3998685.88757076
"254",3998684.68796499
"255",3998683.48835958
"256",3998682.28875454
"257",3998681.08914985
"258",3998679.88954552
"259",3998678.68994156
"260",3998677.49033795
"261",3998676.2907347
"262",3998675.09113182
"263",3998673.89152929
"264",3998672.69192712
"265",3998671.49232531
"266",3998670.29272387
"267",3998669.09312278
"268",3998667.89352205
"269",3998666.69392168
"270",3998665.49432167
"271",3998664.29472203
