"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2","weight_1","weight_2"
1,0.46615263814455,0.0934677144336105,0.103044267379322,0.0206612842432197,0.758929207365163,0.15217199823577,0.602346850715849,0.626099522521782,0.544980483981006,0.566470996567322,1.26206006816654,1.31182757099806,11.5594205927343,4.46668658238806,2.4788699267718,0.990275246273523
2,0.468167220476379,0.0939626668766886,0.103489596105305,0.0207706947832683,0.762209088775578,0.15297781554661,0.627035057644765,0.629414993432387,0.567317433107168,0.569470708343591,1.31378773982713,1.31877427195356,11.8573771674095,4.43921243767299,2.59788369269319,1.00385068089408
3,0.482384889302991,0.091831678583686,0.106632449214345,0.0202996342132357,0.785356451356449,0.149508417062555,0.593631314462553,0.61514043070412,0.537094998799453,0.556555627779896,1.24379894458821,1.28886566433237,12.462318908786,4.52564820075913,2.71813296419145,1.0176255247284
4,0.499656942871952,0.0928540667418767,0.110450482108537,0.0205256358060981,0.813476566640652,0.151172936730629,0.601991119984654,0.621988963821162,0.544658632367068,0.562751919647707,1.26131472758689,1.30321497181577,13.0496677477567,4.59752427363197,2.83973657801372,1.0312405603629
5,0.514968329387403,0.0950340640357911,0.1138351043909,0.0210075299447543,0.838404578371069,0.154722125307399,0.62914011630037,0.636591816507721,0.569222009986049,0.575964024459336,1.31819833891506,1.33381142506377,13.5808424574193,4.64573343534727,2.96468764153073,1.04448815549479
6,0.526080575375547,0.0977673817282824,0.116291495609332,0.0216117370136204,0.856496094646505,0.159172158322541,0.67118548416124,0.654901121624879,0.607263057098265,0.592529586232031,1.40629339538546,1.3721737786426,14.0335202410502,4.66775746471655,3.093110659974,1.05809103207879
7,0.537949221246334,0.0995361879083331,0.118915091012348,0.0220027362744737,0.875819083011575,0.16205189891041,0.698679378505772,0.666749584074931,0.632138485314746,0.603249623686872,1.46389965020257,1.39699912853799,14.5405172556921,4.70937989981049,3.22418842973385,1.07241300486532
8,0.554012762829472,0.099682544475307,0.122465979151778,0.0220350887787527,0.901971655974999,0.162290177672079,0.694362594740417,0.667729962992494,0.628232823812758,0.604136633183683,1.45485496040849,1.3990532557938,15.1794788846989,4.79077728129277,3.35744088645456,1.08740730109043
9,0.571839814252801,0.100648211742698,0.126406695782198,0.022248552069439,0.930995346713332,0.163862351749518,0.70063617603939,0.674198547558742,0.633908921178496,0.609989162076951,1.46799960693967,1.4126064805993,15.8445153981866,4.87453977568376,3.49348676877813,1.1025752050836
10,0.584390223228812,0.0989295008325669,0.129180996713738,0.0218686264998302,0.951428293256733,0.161064169776533,0.676271006904775,0.662685651510023,0.611864244342416,0.599572732318587,1.41694877637191,1.38848422221145,16.4960161430319,4.94819248078431,3.63306650865556,1.11770709037734
11,0.602232459527641,0.101525729894861,0.133125070000847,0.0224425297662327,0.980476706037983,0.16529101288146,0.706110270491568,0.68007665958281,0.638861673301895,0.615307453908268,1.47946913817281,1.4249225248402,17.140946647053,5.01555673531612,3.77571259395949,1.13257361686839
12,0.615309849839692,0.101147757553585,0.136015861543511,0.0223589779855295,1.0017676151776,0.164675647385488,0.700370594533437,0.677544787440287,0.6336686331493,0.613016712445987,1.46744315045101,1.41961764987491,17.791084037409,5.08123788913165,3.92139348962579,1.14742621476503
13,0.636394826612273,0.104635306494393,0.140676751145871,0.0231299098566556,1.03609543701086,0.170353621801394,0.73914265484456,0.700906359292574,0.668748116287935,0.634153372693276,1.54867984824575,1.46856570518447,18.5025450276041,5.16099572139809,4.07015694118531,1.16246068091053
14,0.64628208286416,0.105316037793707,0.142862355159446,0.0232803873017667,1.05219258403147,0.171461900127301,0.751521192277873,0.705466281871712,0.679947745394266,0.63827901693156,1.57461583143935,1.47811982868357,19.0871727821894,5.20389706751962,4.22238536031461,1.1777683959783
15,0.664505086406215,0.105084747768166,0.14689059804769,0.0232292600329625,1.08186091260521,0.171085343734838,0.741740467631532,0.703916970695856,0.671098518333291,0.636877259200984,1.55412288456131,1.47487365288652,19.8747564101778,5.29876232667822,4.37766374676893,1.19351942764698
16,0.677475139405176,0.106280804913901,0.149757662394829,0.0234936516125461,1.10297706906667,0.173032608701929,0.75745787761974,0.711928836743824,0.685319032132146,0.644126090387287,1.58705460072707,1.4916604198442,20.5285684644885,5.35408314460685,4.53559700657173,1.20922491080744
17,0.697269589304494,0.104917271731681,0.15413327763573,0.0231922390143718,1.13520382258697,0.170812680994734,0.732644253294138,0.702795121647626,0.662868610123268,0.635862252919255,1.53506414975915,1.47252311202361,21.4121063600913,5.46430360032184,4.69656033635634,1.22491612496084
18,0.702531139094583,0.101352235927157,0.155296357063013,0.022404178468109,1.1437699948768,0.165008552527023,0.695492288639564,0.678914499033596,0.629254927816748,0.614255975316127,1.45722193810194,1.42248752178472,22.0785285354165,5.51272117775865,4.86071445041742,1.24043935822478
19,0.717563578182213,0.101787325646423,0.158619317282384,0.0225003561955255,1.16824386061946,0.165716909122598,0.699678342198612,0.681828975621963,0.633042309608268,0.616892882705577,1.46599271698757,1.42859404416029,22.8275903337257,5.57827303935143,5.02709157738297,1.25519932891889
20,0.734217708364295,0.103905726404432,0.162300756585792,0.0229686342578223,1.19535795326678,0.169165814216338,0.722361937414133,0.696019219934027,0.653565562422311,0.629731675178402,1.51352024982009,1.45832598462361,23.5671582519533,5.63922554768356,5.19509111107648,1.26950047106275
21,0.749267893826606,0.104687077340669,0.165627639687987,0.0231413539384637,1.21986071135279,0.170437908372179,0.73042016999204,0.70125314965041,0.660856344278512,0.634467135398005,1.53040416569761,1.46929231355324,24.331308517564,5.70411735204687,5.36611699652206,1.28402176177257
22,0.76032140909492,0.110804581633375,0.168071048326246,0.0244936443610616,1.23785660989489,0.180397634659247,0.808325517523425,0.742231647304886,0.731342134902147,0.671542918990119,1.69363441766813,1.55515202292451,24.8487873529109,5.71346339740328,5.54014981342555,1.29880662443155
23,0.777640294716794,0.113466503329549,0.171899433568975,0.0250820691570591,1.26605297104769,0.184731429982144,0.838744748554823,0.760062701729038,0.758864296311507,0.687675777754847,1.75736994935296,1.59251232743231,25.6286844333875,5.78608311927973,5.71655187420944,1.3144025673682
