"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2"
164,6.22349052750529,1.35248012682572,1.3757189587117,0.298969291193055,10.132279314956,2.20193255735837,50.9046288995232,9.05967549069863,46.0565690043305,8.19684925348923,106.657317694239,18.9821772186066
165,6.0908576362867,1.32404349934403,1.3464001090739,0.292683299854996,9.91634366048079,2.15563573226537,51.0331378265486,8.86919090469684,46.172838985925,8.02450605663048,106.926574493721,18.5830666574601
166,5.52366603289443,1.20108926084525,1.22102091253456,0.265503941871055,8.99291592723864,1.95545760362174,54.1675365591722,8.04557399609256,49.0087235535368,7.27932885360756,113.49388612398,16.8573931346701
167,5.88851045818313,1.2807847476701,1.30167073286153,0.283120838958653,9.58690825472622,2.08520744883833,50.9636680549579,8.57941936238343,46.1099853830572,7.7623318040612,106.781018781817,17.9759262830891
168,5.74701159785967,1.25036204034967,1.27039203742161,0.276395819445716,9.35653818037504,2.03567714639384,51.2465425385473,8.37563089229443,46.365919439638,7.57795175969496,107.373708176004,17.5489409171883
169,5.52021439266709,1.20135383725359,1.22025791837904,0.265562427182372,8.98729641472816,1.95588835258128,52.0058302192421,8.04734627825371,47.0528940078857,7.28093234699145,108.964596649841,16.8611064877697
170,6.10846746949264,1.3297474793075,1.35029280904574,0.293944179636395,9.94501370471783,2.16492221192519,47.400420302023,8.90739938292106,42.8860945589732,8.05907563216667,99.3151663470958,18.6631225165965
171,5.30369559391752,1.15487833081804,1.17239586812914,0.255288894180829,8.63478861606221,1.88022296666515,52.0313151525685,7.73602709638875,47.0759518047049,6.99926261101839,109.017993653001,16.2088186781478
172,5.47300967527358,1.19207082891871,1.20982319137627,0.263510393760979,8.91044382219979,1.94077496357292,50.2322012443849,7.98516344730238,45.448182078253,7.22467169041644,105.248421654902,16.7308186514907
173,5.93260655871825,1.29253122987669,1.31141829192719,0.285717429762216,9.65869980086059,2.10433154618521,46.3936467998427,8.65810393218835,41.9752042474767,7.83352260531327,97.2057361520514,18.1407891912518
174,5.80207943204211,1.26444310339158,1.28256492708299,0.27950847548656,9.44619247883347,2.05860210517085,46.6030446785857,8.46995380262302,42.1646594711013,7.66329153570654,97.6444745646557,17.7465698721625
175,5.16702126624197,1.12634961195321,1.14218364832717,0.248982545800184,8.41227321942553,1.83377621033786,50.0971142957094,7.5449256303086,45.3259605532608,6.82636128456493,104.965382333867,15.8084156063609
176,5.3338638462688,1.16302847941313,1.17906463970152,0.257090505975534,8.68390464796043,1.89349198051822,48.2196033278727,7.79062139319799,43.6272601537896,7.04865745098866,101.031549829829,16.3232067286053
177,5.24456499578714,1.14386070008092,1.15932489380558,0.252853417912624,8.53851985279028,1.86228549065806,48.1528401711002,7.66222478523104,43.5668553929002,6.93248909139951,100.8916651204,16.0541852642936
178,5.51819532596361,1.20386021899846,1.2198115983709,0.266116469462817,8.98400923244601,1.95996891794837,45.5600110679643,8.06413543826718,41.2209623948249,7.29612253938459,95.4590708090681,16.8962837754169
179,5.69863789515419,1.24355849043296,1.25969890313935,0.274891876832548,9.27778239772471,2.02460048968734,43.6863736751153,8.33005687371358,39.5257666584377,7.5367181238361,91.5333543669084,17.4534524973046
180,5.93785758683468,1.29610976850691,1.31257904551082,0.286508475143633,9.66724884312733,2.11015765820073,41.3240529634503,8.68207500435251,37.3884288716932,7.85521071822371,86.5837300186579,18.1910142948339
181,6.23240299367622,1.36077192863512,1.37768908281264,0.300802215803553,10.1467894353185,2.21543219258489,38.6860964293635,9.11521866071372,35.0017062932337,8.2471025977886,81.0565829948569,19.0985533843526
182,5.64409851979443,1.23265321651252,1.2476428306914,0.272481237334346,9.18898846731443,2.00684593846248,44.0511664794215,8.25700719194987,39.8558172909052,7.47062555462132,92.2976821473594,17.3003960212283
183,5.48093227570266,1.19733244381082,1.21157450305006,0.264673487579233,8.92334237167029,1.9493412418534,46.568414340463,8.02040871452222,42.1333272604189,7.2565602655201,97.57191576097,16.8046658780466
184,5.84401578189358,1.27698487708944,1.29183506757648,0.28228086756714,9.51446779929341,2.07902099287544,45.5605379613616,8.55396568385272,41.2214391078986,7.73930228539056,95.4601747761863,17.9225947661676
185,6.23284434456929,1.36231079664852,1.377786644589,0.301142386627568,10.1475079855444,2.21793757770145,44.3802003627942,9.12552686750205,40.1535146139567,8.25642907059709,92.9870864744261,19.1201515319091
186,6.25966497514743,1.36853874168802,1.38371541555891,0.302519090267879,10.1911738542751,2.22807710927453,45.6247899850462,9.16724515963268,41.2795718912323,8.29417419204862,95.5947980639064,19.2075612868494
187,6.58632833752957,1.44034266809847,1.45592521145391,0.318391537158609,10.723004731978,2.34497894034277,44.8608574048744,9.64822839874573,40.5883947948864,8.72934950362709,93.9941774197368,20.2153356926101
188,7.15745289812993,1.56566562636546,1.58217379853398,0.346094506880786,11.6528355955519,2.54901351099499,42.3644171754472,10.4877123297208,38.3297107777855,9.48888258403309,88.763540748556,21.9742544051293
189,7.16450040492333,1.5676360556697,1.58373166845674,0.346530075463829,11.6643094311734,2.55222150817804,43.7414396677033,10.5009113776918,39.5755882707792,9.50082457981636,91.6487307323308,22.0019095532589
190,7.04692944011448,1.54232966298463,1.55774229728846,0.340936030765023,11.4728956498706,2.51102092499953,45.953220745965,10.3313948716674,41.5767235320636,9.34745250293714,96.2829387058315,21.6467321120649
191,7.74128156751303,1.69476232192517,1.71123066229235,0.374631671162407,12.6033496397405,2.75919199078344,42.7262762507626,11.3524748837093,38.6571070840233,10.2712867995465,89.5217216682645,23.7861378515814
192,7.37069567454079,1.61407283271138,1.62931167542481,0.356795047230936,12.0000097999541,2.62782383992308,46.537920189988,10.8119711282102,42.1057373147511,9.78225959219015,97.508023255213,22.6536537924404
193,7.91158125569363,1.73299124921577,1.74887585652175,0.383082276142434,12.8806094829538,2.82143136714427,44.8137747742357,11.608553822498,40.5457962243085,10.5029772679744,93.8955280983985,24.3226841995196
194,8.04458785725053,1.76260910967486,1.77827731581328,0.389629382138653,13.0971535640851,2.86965132241802,44.8722149788499,11.8069509738986,40.5986706951499,10.6824794525749,94.0179742413997,24.7383734691208
195,7.94408408611731,1.7410633813833,1.75606069272067,0.38486664220052,12.933526371784,2.83457336477843,47.4444428793073,11.6626255212279,42.9259245098495,10.5518992811109,99.4074041280725,24.4359772825727
196,8.41684093343396,1.84489356807396,1.86056483791698,0.407818578205823,13.7032076951346,3.0036161950397,45.227033624897,12.3581387335098,40.9196970891925,11.1811731398422,94.7614037854984,25.8932430606871
197,8.09743752426833,1.77564028400819,1.78995987378563,0.392509957517599,13.1831965307386,2.89086698870105,49.2655602007234,11.8942411368969,44.5736020863688,10.7614562667163,103.223078515802,24.9212671439745
198,8.29949094610915,1.82043909735065,1.83462431440308,0.402412853098565,13.512153680683,2.96380260059896,48.8614648353521,12.1943288817747,44.20799199389,11.0329642263676,102.376402512166,25.5500224189565
199,7.94315701066063,1.74274659337669,1.7558557602513,0.385238720641163,12.9320170278826,2.8373137520238,53.1473582376006,11.6739006254898,48.0857050721148,10.5621005659193,111.356369640687,24.45960131055
200,8.0057259000015,1.75694041802244,1.76968677789507,0.388376302931276,13.0338835705288,2.86042229460495,53.677598530882,11.7689788767053,48.5654462898456,10.6481237455905,112.4673493028,24.6588128845254
201,8.17077518528121,1.79363712049326,1.80617135674637,0.39648820558272,13.3025953893701,2.92016710143463,54.4709580619631,12.0147941085673,49.2832477703476,10.8705280029894,114.129626415542,25.1738543227124
202,8.45469378661957,1.85645468297331,1.86893231072643,0.41037419307831,13.7648347964613,3.02243850140215,53.5184625197303,12.4355816084336,48.4214660892798,11.2512405028685,112.133921469911,26.0555043224324
203,8.34912175481218,1.83375820396832,1.84559533527427,0.405357076666683,13.5929561201153,2.98548704084668,56.1245817344806,12.2835477777783,50.7793834740539,11.1136860846565,117.594361729388,25.7369572486782
204,8.49711441290308,1.86675351734881,1.87830950179963,0.412650777519212,13.8338985529369,3.0392057264907,56.0825844110803,12.5045690157337,50.7413858957393,11.3136576809019,117.506367337502,26.2000493662991
205,8.58627719365029,1.88683704672085,1.8980191691227,0.417090294538294,13.9790618170307,3.07190312167886,57.3842452162987,12.6390998344937,51.9190790052227,11.4353760407324,120.233656643674,26.4819234627488
206,8.36735711694614,1.83920842149032,1.84962631006178,0.406561861592598,13.6226445693439,2.99436037744389,59.800026055186,12.3200564118969,54.1047854785017,11.146717706002,125.295292687056,25.8134515296887
207,8.51155651494389,1.87138887805859,1.88150196646128,0.413675436202426,13.8574113085402,3.04675241901469,60.7330058357774,12.5356192788614,54.9489100418938,11.3417507761127,127.250107465438,26.2651070604715
208,9.08897498648062,1.99886208838681,2.00914183911677,0.441853724801295,14.7974891007965,3.25428775091747,57.8144509793695,13.3895068121604,52.3083127908581,12.1143156871928,121.13504014725,28.0542047492885
209,9.47755067373555,2.08486307530455,2.09503751735207,0.460864469277849,15.4301175881168,3.39430339277654,57.1104457124155,13.9655899781166,51.6713556445664,12.6355337897246,119.65998149268,29.2612361446253
210,9.37673700800675,2.06322382818935,2.0727523912436,0.456081056757645,15.2659858656671,3.35907317992932,58.73506214504,13.820638083565,53.1412467026553,12.5043868375112,123.063939732465,28.9575274131838
211,10.42988685638,2.29310341387045,2.30555393667346,0.506896544118731,16.9805877240712,3.7333332773189,53.5793492440041,15.3605013369312,48.4765540779085,13.8975964476997,112.261493654104,32.183907563094
212,10.5917528508149,2.3285189037386,2.34133484070646,0.514725231352743,17.2441169220285,3.79099218012179,53.4443785140559,15.5977342834164,48.3544377031934,14.1122357802339,111.978697838974,32.6809670700154
213,10.4987351238114,2.30878549808917,2.32077302736884,0.510363110103922,17.092677534907,3.75886481092412,53.1176190528597,15.4655487910279,48.0587981906826,13.9926393823586,111.294058967897,32.4040069907252
214,10.6098440755011,2.33008370117651,2.34533395353181,0.515071133944281,17.2735707053772,3.79353978016105,50.4739403421873,15.6082161801297,45.6668984048361,14.1217194010697,105.754922621726,32.7029291393194
215,10.6705054955655,2.34157283977406,2.35874332007237,0.517610838265844,17.3723317541838,3.8122449040532,49.1177616816562,15.6851769171468,44.4398796167366,14.1913505440852,102.913405428232,32.8641802073552
216,10.8190401665738,2.3641603389695,2.39157729997946,0.522603864403785,17.6141566220709,3.84901893783105,46.2233990636719,15.8364807395086,41.8211705814174,14.3282444786031,96.8490266095983,33.1811977399228
217,10.8940379694181,2.37413667717556,2.40815576166085,0.524809160217756,17.7362583081053,3.86526111652442,44.7711977109237,15.9033078853866,40.5072741194071,14.3887071343974,93.8063190133639,33.3212165217623
218,10.8938161225879,2.36720573919177,2.40810672183523,0.523277058137128,17.7358971258976,3.85397706310519,42.8733049272572,15.8568805496099,38.7901330294232,14.3467014496471,89.8297817523485,33.2239401991827
219,10.8361197052414,2.35352002201929,2.3953527769481,0.520251794341106,17.641963309586,3.83169575514719,42.3099748734099,15.7652058891244,38.2804534568947,14.2637577092078,88.6494711633351,33.0318599581655
220,10.9648364862131,2.36028874512538,2.42380596011027,0.521748038396137,17.8515232617645,3.84271571136202,39.5483930536502,15.8105466180647,35.7818794294931,14.3047802734871,82.8632997314576,33.1268595807071
221,11.0238011739574,2.36008676186784,2.43684025950637,0.521703389465522,17.947521911285,3.84238686844448,37.9662232917905,15.8091936201673,34.3503925020962,14.3035561325323,79.5482773732753,33.1240247279696
222,11.174855666911,2.36724194874759,2.47023125268559,0.52328506235473,18.1934492261287,3.85403601480309,35.7671892681834,15.8571231016585,32.3607902902612,14.3469209015005,74.940777514289,33.2244484034749
223,11.240442282908,2.35557406728716,2.48472934674808,0.520705846452952,18.3002288395414,3.83503988498682,34.1406725858375,15.7789650440288,30.8891799586149,14.276206468407,71.5328377988976,33.0606886636795
224,11.2824223655832,2.33517204181114,2.49400915449734,0.516195925031937,18.3685753601074,3.80182395579077,32.6722910385688,15.6423007585435,29.5606442729908,14.1525578291584,68.4562288427156,32.7743444464722
225,11.3689308355959,2.29699449302891,2.51313207944752,0.507756677406392,18.5094172200579,3.73966822724707,30.1934799935111,15.3865659820119,27.3179104703196,13.9211787456298,63.2625295102137,32.2385192004058
226,11.215540708333,2.2771184886706,2.47922478815782,0.503363034337711,18.2596873286544,3.70730869734441,30.2711961151608,15.2534252829609,27.3882250565741,13.8007181131551,63.4253632889084,31.9595577357276
227,11.4755937417585,2.2271759385749,2.53671019554662,0.492323102211293,18.6830719164069,3.62599872104825,26.6299002927553,14.9188818851907,24.0937193124929,13.498035991363,55.7959815657731,31.2586096642091
228,11.6234536233498,2.18138114357017,2.56939501147734,0.482200042262881,18.9237981797696,3.55144158111074,24.6899109011359,14.6121224928145,22.3384908153135,13.2204917792132,51.7312418880943,30.6158756992305
229,11.5909208213096,2.11525120948108,2.5622035499737,0.467581846306343,18.8708324950444,3.44377740771656,23.0085306896196,14.169146857768,20.817242052513,12.8197042998853,48.2083500163459,29.6877362734186
230,11.6791671374893,2.06219502352621,2.58171063039237,0.455853636779478,19.0145036905089,3.35739821374092,21.4676483746629,13.8137465690751,19.4231104342189,12.4981516577346,44.97983468977,28.9430880494906
231,11.7374933876624,1.9627168647785,2.59460380148326,0.433863728003669,19.1094629188608,3.19544079037622,19.177657623346,13.1473856970809,17.3512140401702,11.8952537259303,40.1817588298678,27.5469033653122
232,11.7401491650017,1.91226791512499,2.59519086805301,0.422711854922367,19.1137867107396,3.11330636006315,18.2101195547267,12.8094501491626,16.4758224542765,11.589502515909,38.1545362099035,26.8388479315788
233,11.7064606911893,1.81276390387226,2.5877439422629,0.400716231382287,19.0589395112696,2.95130684700606,16.5365100658049,12.1429161024936,14.961604345252,10.9864479022561,34.6479258521626,25.4423004052246
234,11.6587144996076,1.77010889502997,2.57718952096589,0.391287229427678,18.9812053607646,2.88186149927686,15.9066033348987,11.8571887705357,14.391688731575,10.7279326971513,33.3281212731211,24.8436336144557
235,11.6233928844574,1.69548207037915,2.56938158498532,0.374790773452231,18.9236992925903,2.76036379177516,14.8136636797065,11.3572961652191,13.4028385673535,10.2756489113887,31.038152471766,23.7962395842686
236,11.5673611116077,1.61771558398394,2.55699561414487,0.357600286985922,18.8324756343368,2.63375449462648,13.7645058660983,10.8363723329068,12.4536005455175,9.80433687262992,28.8399170527775,22.7047801260904
237,11.5871074420929,1.50587214885127,2.56136059246265,0.332877001325019,18.8646240460741,2.45166553356839,12.3027019821212,10.0871818583339,11.131016079062,9.12649787182591,25.7770898673015,21.1350477031758
238,11.5084268989893,1.42509930137791,2.54396805135554,0.315021950830906,18.7365266004598,2.32016166961175,11.4052708007414,9.54611972214867,10.3190545340041,8.63696546289639,23.8967578682201,20.0013937035495
239,11.4375151568472,1.34417971191433,2.52829282414516,0.297134462633696,18.6210773079897,2.18841889939737,10.5507578341571,9.0040746252635,9.54592375471359,8.14654370857173,22.1063497477578,18.8656801672188
240,11.3726475783877,1.2457710671639,2.51395367522255,0.275380972741494,18.515468338147,2.02820271987386,9.56081199852529,8.3448779618634,8.65025847485622,7.5501276797812,20.0321775207197,17.4845062058091
241,11.2651580081411,1.17066152909417,2.49019282285224,0.2587778116945,18.3404677746578,1.90591912105155,8.85637862368712,7.84175186953029,8.01291399285978,7.09491835814644,18.5562218782016,16.4303372504445
242,11.1937870704627,1.07193568518241,2.47441608926017,0.236954204092955,18.2242708796304,1.74518651903382,8.00495965582617,7.18043042705923,7.24258254574748,6.49657991019643,16.772296421731,15.0447113709813
243,11.0830630587178,0.982123328704933,2.44994025508498,0.217100946345301,18.0440044184036,1.59896570006697,7.3222047778064,6.57881655591821,6.62485194182484,5.9522625982117,15.3417623915944,13.7841870695429
244,11.2941666948857,1.08368612335787,2.49660526939578,0.239551669373846,18.3876959523753,1.76431705697563,8.091798933533,7.25914149617711,7.32115141605366,6.56779468701741,16.9542453845453,15.209629801514
245,11.5219474336535,1.16382176709749,2.5469568011234,0.257265864305761,18.7585389797025,1.89478350853766,8.74967078797692,7.79593528199272,7.9163688081696,7.05346525513627,18.3326435557612,16.3343405908419
246,11.7280741185469,1.24419801135291,2.59252164725773,0.275033244614852,19.0941276877394,2.02564167462368,9.4576338035478,8.33434074590465,8.55690677463849,7.54059400819946,19.8159946360049,17.4624282295144
247,11.9255440435095,1.33603370826426,2.63617289382841,0.295333767089992,19.4156225831172,2.17515663380566,10.3185255075008,8.94950809363614,9.33580879250074,8.09717398948031,21.6197677300017,18.7513502914281
248,12.1088815541193,1.4238422316313,2.67670013301584,0.314744072255339,19.7141089161802,2.31811507184884,11.179124604141,9.53769915925272,10.1144460704133,8.62934685837151,23.4229277420098,19.9837506193867
249,12.2916554580994,1.5177946954561,2.71710278547461,0.335512511627138,20.0116776580987,2.471076276111,12.1384394593955,10.167045806883,10.9823976061197,9.198755730037,25.4329207720668,21.3023816906119
250,12.4785266372442,1.62048712441293,2.75841115139083,0.358212943291279,20.3159170515134,2.63826675693894,13.260197651861,10.8549376754932,11.9973216850171,9.82113408735103,27.783271270566,22.7436789391287
251,12.6330186565777,1.69582637024582,2.79256201882245,0.374866881843813,20.5674409005336,2.76092433611951,14.1240931663216,11.3596024801156,12.7789414361958,10.2777355772474,29.5933380627691,23.8010718630993
252,12.7918687944512,1.7816202895679,2.82767625982605,0.393831853483432,20.8260600723696,2.90060285740178,15.196159664619,11.934298590407,13.7489063632267,10.797698724654,31.8395726306303,25.0051970465671
253,12.9435229344797,1.86808751896648,2.8611998065692,0.412945662087327,21.0729636547319,3.0413775747384,16.3164195770972,12.5135049117372,14.7624748554689,11.3217425391907,34.1867838758226,26.2187721960207
254,13.0915506449382,1.95166128344435,2.89392172151266,0.431419862656119,21.3139631552678,3.17744152813396,17.4609619201285,13.0733291713975,15.7980131658305,11.828250202693,36.5848725945549,27.3917373114996
255,13.2331886305041,2.0332279108224,2.92523117095353,0.449450380287056,21.5445597352768,3.31023772147927,18.6482968059527,13.6197084935472,16.8722685387191,12.3225933989236,39.072621879139,28.5365320817179
256,13.3583076115286,2.10270482900447,2.95288905096948,0.464808435885199,21.748262216664,3.42335101985288,19.7089054515583,14.0851041177333,17.8318668371242,12.7436656303301,41.2948495175508,29.5116467228697
257,13.502800428584,2.21117375972836,2.98482956842383,0.48878577846627,21.9835066626771,3.59994605092618,21.5892083820563,14.8116902565536,19.5330932980509,13.4010530892628,45.2345318481179,31.034017680398
258,13.6132906755927,2.27496672328268,3.00925372828892,0.502887380936171,22.1633925385088,3.7038054722918,22.7477896632747,15.2390115435203,20.5813335048676,13.7876771108041,47.6620354849566,31.9293575197569
259,13.7240816163643,2.3336676504752,3.03374435730158,0.515863375368202,22.3437679648878,3.79937470112453,23.9043483350667,15.6322234960061,21.627743731727,14.1434403059103,50.0853012734731,32.753230182108
260,13.8178603606863,2.39351539992516,3.05447439552014,0.529092877878194,22.4964463416086,3.89681103707114,25.1748559108437,16.0331175114604,22.7772505860015,14.5061539389404,52.7473171465297,33.5931985954409
261,13.8237032257065,2.49691126679346,3.05576597620881,0.551948806343817,22.5059589358871,4.06514676418302,27.9838704379026,16.7257214043581,25.3187399200071,15.132795556324,58.6328713937006,35.0443686567503
262,13.8986354470723,2.55066621062744,3.07232994093178,0.563831478138698,22.6279538506722,4.15266358502152,29.3806037812016,17.0858023678393,26.5824510401348,15.4585830947118,61.55936030347,35.7988240088062
263,13.9889689102526,2.59843153719604,3.09229839068742,0.574390129274916,22.77502306792,4.23042888862794,30.6741625186718,17.4057614931793,27.7528137073697,15.7480699224003,64.2696738486457,36.4692145571375
264,14.1457193370489,2.64114554735644,3.12694848503186,0.583832173626161,23.0302237627743,4.29997029464347,31.5228145425794,17.6918840492776,28.5206417290004,16.0069427112512,66.0478018987377,37.0687094365816
265,14.246761159515,2.70479922563586,3.14928404578752,0.597902986719505,23.1947269404033,4.40360294980715,33.6940886415235,18.1182723248335,30.4851278185213,16.3927225796113,70.5971381060493,37.9620943948893
266,14.2377161561716,2.74493475534829,3.14728462399583,0.606775051182254,23.1800010402232,4.46894640870739,35.6533131798864,18.3871227630986,32.2577595437068,16.635968214232,74.7021799959525,38.5254000750637
267,14.3178435532166,2.7837510449456,3.1649969959742,0.61535549414587,23.3104540655877,4.53214205212196,37.0152022417064,18.6471361862385,33.4899448853534,16.8712184542157,77.5556618397657,39.0701901044996
268,14.442151889388,2.82217672721777,3.1924756808121,0.623849592332349,23.5128367602668,4.59470175940015,38.0811340364214,18.9045331009803,34.454359366286,17.1041013770774,79.7890427429781,39.6094979258634
269,14.5196875424614,2.87362142368826,3.20961514096515,0.635221577867932,23.6390702445687,4.67845733540826,40.409821667492,19.2491387232707,36.5612672229689,17.4158874162925,84.668197779507,40.3315287535195
270,14.5525121189819,2.89883617217931,3.21687109998547,0.640795364376479,23.6925109586232,4.71950871540771,42.0885444521078,19.4180413447418,38.0801116471452,17.568704073814,88.1855217091783,40.6854199604114
271,14.6559997911992,2.92990137618109,3.23974732226509,0.64766240947161,23.8609961512857,4.77008504753694,43.2939175333503,19.6261336203518,39.1706872920789,17.7569780374612,90.7110653079721,41.1214228235943
272,14.6324054849122,2.94364583785714,3.23453173877006,0.650700658894736,23.8225829649096,4.79246199566916,45.3505490637909,19.7182017846889,41.0314491529537,17.8402778051948,95.020198038419,41.3143275488721
273,14.5749816733269,2.95566200453244,3.22183805410385,0.653356864159802,23.7290929699077,4.81202515825631,48.5832273250184,19.7986928533273,43.9562532940642,17.9131030577723,101.793428680991,41.4829755022096
274,14.6211328809007,2.94487763754827,3.23203989998858,0.650972951458039,23.804230374519,4.7944674520084,45.4254256499489,19.726453074486,41.099194635668,17.8477432578683,95.1770823141786,41.3316159655897
275,14.6854664798629,2.91761807651597,3.24626101133812,0.644947153756162,23.908969988268,4.75008697369617,41.1963988417721,19.5438531441261,37.2729322854128,17.6825337970665,86.3162642399034,40.9490256353118
276,14.7019556663617,2.87192857604419,3.24990598940628,0.634847369441346,23.935815541024,4.67570126064737,38.2373174097459,19.2377990739802,34.5956681326272,17.4056277336011,80.1162840966105,40.3077694883394
277,14.6167277396842,2.81557493877418,3.2310661319302,0.622390249623766,23.7970584954859,4.58395358453059,35.9596072208276,18.8603105946595,32.5348827236059,17.0640905380253,75.3439389388769,39.5168412459533
278,14.622439881767,2.75390924255089,3.23232881596955,0.608758885195459,23.8063582636487,4.48355750366179,33.0727416974099,18.4472389453169,29.922956773847,16.690359045763,69.2952683183826,38.6513577901879
279,14.6015090312695,2.67651515301226,3.2277019963859,0.59165071803429,23.7722813702072,4.35755449472873,30.3643585709183,17.9288096374027,27.4725148974975,16.2213039576501,63.6205608152574,37.5651249545581
280,14.4130794683868,2.56829588347396,3.18604914564339,0.567728563715296,23.4655048187069,4.18136592958568,27.8285576697755,17.2038958701605,25.1782188440826,15.5654295968119,58.307454165244,36.0462580136696
281,14.3837412538983,2.46324360287975,3.1795638561249,0.544506480636575,23.4177401466976,4.01033344468842,25.176519092492,16.5001963829265,22.7787553693976,14.9287491083621,52.7508019080785,34.5718400404175
282,14.3648611408813,2.32647484301455,3.17539035745797,0.514273386350584,23.3870019977856,3.78766430582018,22.217082058892,15.5840420106237,20.1011694818547,14.0998475334215,46.5500766948214,32.6522784984498
283,14.2038097080137,2.20393366503463,3.13978951440303,0.487185336481341,23.1247989632223,3.58815866868796,20.2100024337397,14.763192014586,18.285240297193,13.3571737274826,42.344767004026,30.9324023162756
284,14.1206243680063,2.03938405764653,3.1214011760856,0.450811212742918,22.9893673921225,3.32026036051926,17.6813453950044,13.6609458406944,15.9974077383373,12.359903379676,37.0466284466759,28.6229341424074
285,13.9416458899214,1.89595968584805,3.08183751250895,0.419106877924305,22.6979778699072,3.08675541836314,15.7943785182993,12.7002084219487,14.290151992747,11.4906647627155,33.092983562151,26.6099605031305
286,13.7619319338497,1.75603720503502,3.04211126958784,0.388176645323531,22.4053909379167,2.85895180047808,14.1497066072737,11.7629286461676,12.8021155018191,10.642649727485,29.6470043200021,24.6461362110179
287,13.5345955995551,1.62981006993007,2.99185797463849,0.360273804931912,22.0352714322581,2.65344516648263,12.8240488626866,10.9173880282397,11.602710875764,9.87763678745498,26.8694357122957,22.8745272972641
288,13.2929474174423,1.50568454030804,2.93844100806619,0.332835529962831,21.6418512340113,2.4513600936945,11.5942725449425,10.0859251503888,10.4900561120909,9.12536085035174,24.2927615227368,21.1324146008146
289,13.0872583056576,1.34870420889479,2.89297288861905,0.298134614597795,21.3069749257022,2.1957850979901,10.1236346616325,9.03438226053927,9.15947897957228,8.17396490239265,21.2114250053253,18.9291818792251
290,12.7609806929352,1.19937082552485,2.82084836370147,0.265124077221284,20.7757720755156,1.95265987032818,8.89113303470588,8.03406294609951,8.04435845997199,7.26891409409006,18.6290406441457,16.8332747442085
291,12.4968311732781,1.01909794055365,2.76245741725094,0.22527428159607,20.3457181207053,1.65916296286631,7.6222407622442,6.82649338169909,6.89631307060189,6.17635115487064,15.9704092161307,14.3031289902267
292,12.1769095997928,0.879830013768633,2.69173791153314,0.194488739885698,19.8248633484346,1.43242500487243,6.72695462374226,5.89359817835444,6.08629227862395,5.33230311374927,14.0945715926028,12.3484914213141
293,11.7460675064441,0.86393034586247,2.59649913300344,0.190974076453809,19.1234221859301,1.40653922975505,6.57469018111394,5.78709322587304,5.94852921148404,5.23594149007561,13.7755413318578,12.1253381875435
294,11.3876615617258,0.75883094655786,2.51727255574991,0.167741577660159,18.5399121566343,1.23543003229069,5.93722094679745,5.08307811091388,5.37177133281674,4.598975433684,12.4398915075756,10.6502588990577
295,11.0548408942896,0.601061291701128,2.44370167136927,0.132866180270774,17.9980567542118,0.978569962629194,5.12838050872651,4.02624788699317,4.63996331741922,3.64279570727953,10.7451782087603,8.43594795370002
296,10.6885860224864,0.470359587985229,2.36274006812857,0.103974224712524,17.40176812082,0.765778416930335,4.54351467694606,3.1507340821977,4.11079899342739,2.85066416960745,9.5197450374108,6.60153807698567
297,10.2984251848289,0.394616603967546,2.27649398822534,0.0872310387717722,16.7665588974056,0.642463523652422,4.21373749422261,2.64336481126585,3.8124291614395,2.39161578162149,8.82878332122833,5.53847865217604
298,9.89608606118764,0.305697035485283,2.18755586615727,0.0675751341599038,16.1115225697932,0.497696226193586,3.87061100165628,2.04773133817893,3.50198138245092,1.8527093059714,8.10985162251791,4.29048470856538
299,9.48214617093211,0.248053422267253,2.09605336410078,0.0548328617643405,15.4375993800438,0.403848378708791,3.60520642216719,1.66160187164668,3.26185342957984,1.50335407434699,7.55376583692173,3.48145154059301
300,9.06508511449582,0.19009847319549,2.00386092004645,0.0420217677590032,14.758594712723,0.309493654605988,3.36072260448154,1.27338690178797,3.04065378500711,1.15211195876054,7.04151402843751,2.66804874660336
301,8.64529779630875,0.137358944736017,1.91106582865773,0.030363556204804,14.0751514999553,0.223630001254429,3.13451425572249,0.920107763781937,2.83598908851082,0.832478452945552,6.56755367865664,1.92784483840026
302,8.21852688501641,0.106780370435226,1.81672699563521,0.0236040818856815,13.3803385075355,0.173845936427879,2.9550993849187,0.715275208657029,2.67366134825977,0.647153760213493,6.19163680649632,1.49867186575757
303,7.79063872461694,0.0761816133588453,1.72214119175743,0.0168401461109025,12.6837065551658,0.124029012626329,2.78318190782745,0.510307457906142,2.51811696422484,0.461706747629361,5.83142875925751,1.06921562608904
