"","x"
"1",452389
"2",452388.00022031
"3",452387.00044283
"4",452386.000667559
"5",452385.000894497
"6",452384.001123645
"7",452383.001355003
"8",452382.00158857
"9",452381.001824346
"10",452380.002062332
"11",452379.002302527
"12",452378.002544932
"13",452377.002789547
"14",452376.003036371
"15",452375.003285404
"16",452374.003536647
"17",452373.003790099
"18",452372.00404576
"19",452371.004303631
"20",452370.004563712
"21",452369.004826002
"22",452368.005090501
"23",452367.00535721
"24",452366.005626128
"25",452365.005897256
"26",452364.006170593
"27",452363.006446139
"28",452362.006723895
"29",452361.00700386
"30",452360.007286034
"31",452359.007570418
"32",452358.007857011
"33",452357.008145814
"34",452356.008436826
"35",452355.008730047
"36",452354.009025478
"37",452353.009323118
"38",452352.009622968
"39",452351.009925026
"40",452350.010229294
"41",452349.010535772
"42",452348.010844459
"43",452347.011155355
"44",452346.01146846
"45",452345.011783775
"46",452344.012101299
"47",452343.012421032
"48",452342.012742974
"49",452341.013067126
"50",452340.013393487
"51",452339.013722058
"52",452338.014052837
"53",452337.014385826
"54",452336.014721025
"55",452335.015058432
"56",452334.015398049
"57",452333.015739875
"58",452332.01608391
"59",452331.016430154
"60",452330.016778608
"61",452329.017129271
"62",452328.017482143
"63",452327.017837224
"64",452326.018194515
"65",452325.018554015
"66",452324.018915724
"67",452323.019279642
"68",452322.019645769
"69",452321.020014106
"70",452320.020384652
"71",452319.020757407
"72",452318.021132371
"73",452317.021509544
"74",452316.021888927
"75",452315.022270518
"76",452314.022654319
"77",452313.023040329
"78",452312.023428548
"79",452311.023818976
"80",452310.024211613
"81",452309.02460646
"82",452308.025003516
"83",452307.02540278
"84",452306.025804254
"85",452305.026207937
"86",452304.026613829
"87",452303.02702193
"88",452302.027432241
"89",452301.02784476
"90",452300.028259489
"91",452299.028676426
"92",452298.029095573
"93",452297.029516928
"94",452296.029940493
"95",452295.030366267
"96",452294.03079425
"97",452293.031224442
"98",452292.031656843
"99",452291.032091453
"100",452290.032528272
"101",452289.0329673
"102",452288.033408537
"103",452287.033851983
"104",452286.034297639
"105",452285.034745503
"106",452284.035195576
"107",452283.035647858
"108",452282.03610235
"109",452281.03655905
"110",452280.037017959
"111",452279.037479077
"112",452278.037942404
"113",452277.03840794
"114",452276.038875686
"115",452275.03934564
"116",452274.039817803
"117",452273.040292175
"118",452272.040768756
"119",452271.041247546
"120",452270.041728544
"121",452269.042211752
"122",452268.042697169
"123",452267.043184794
"124",452266.043674629
"125",452265.044166673
"126",452264.044660925
"127",452263.045157386
"128",452262.045656056
"129",452261.046156936
"130",452260.046660024
"131",452259.04716532
"132",452258.047672826
"133",452257.048182541
"134",452256.048694464
"135",452255.049208597
"136",452254.049724938
"137",452253.050243488
"138",452252.050764247
"139",452251.051287215
"140",452250.051812391
"141",452249.052339777
"142",452248.052869371
"143",452247.053401174
"144",452246.053935186
"145",452245.054471407
"146",452244.055009837
"147",452243.055550475
"148",452242.056093322
"149",452241.056638378
"150",452240.057185643
"151",452239.057735117
"152",452238.058286799
"153",452237.058840691
"154",452236.059396791
"155",452235.059955099
"156",452234.060515617
"157",452233.061078343
"158",452232.061643278
"159",452231.062210422
"160",452230.062779774
"161",452229.063351336
"162",452228.063925106
"163",452227.064501084
"164",452226.065079272
"165",452225.065659668
"166",452224.066242273
"167",452223.066827086
"168",452222.067414109
"169",452221.06800334
"170",452220.06859478
"171",452219.069188428
"172",452218.069784285
"173",452217.070382351
"174",452216.070982625
"175",452215.071585108
"176",452214.0721898
"177",452213.072796701
"178",452212.07340581
"179",452211.074017128
"180",452210.074630654
"181",452209.075246389
"182",452208.075864333
"183",452207.076484485
"184",452206.077106846
"185",452205.077731416
"186",452204.078358194
"187",452203.078987181
"188",452202.079618376
"189",452201.08025178
"190",452200.080887393
"191",452199.081525214
"192",452198.082165244
"193",452197.082807482
"194",452196.083451929
"195",452195.084098585
"196",452194.084747449
"197",452193.085398522
"198",452192.086051803
"199",452191.086707293
"200",452190.087364991
"201",452189.088024898
"202",452188.088687014
"203",452187.089351338
"204",452186.09001787
"205",452185.090686611
"206",452184.091357561
"207",452183.092030719
"208",452182.092706085
"209",452181.093383661
"210",452180.094063444
"211",452179.094745436
"212",452178.095429637
"213",452177.096116046
"214",452176.096804664
"215",452175.09749549
"216",452174.098188524
"217",452173.098883767
"218",452172.099581219
"219",452171.100280879
"220",452170.100982747
"221",452169.101686824
"222",452168.102393109
"223",452167.103101603
"224",452166.103812305
"225",452165.104525216
"226",452164.105240335
"227",452163.105957662
"228",452162.106677198
"229",452162.106677198
"230",452161.107398942
"231",452160.108122895
"232",452159.108849056
"233",452158.109577425
"234",452157.110308003
"235",452156.111040789
"236",452155.111775784
"237",452154.112512987
"238",452153.113252398
"239",452152.113994018
"240",452151.114737846
"241",452150.115483882
"242",452149.116232127
"243",452148.11698258
"244",452147.117735242
"245",452146.118490112
"246",452145.11924719
"247",452144.120006476
"248",452143.120767971
"249",452142.121531674
"250",452141.122297586
"251",452140.123065705
"252",452139.123836033
"253",452138.12460857
"254",452137.125383314
"255",452136.126160267
"256",452135.126939428
"257",452134.127720798
"258",452133.128504375
"259",452132.129290161
"260",452131.130078156
"261",452130.130868358
"262",452129.131660769
"263",452128.132455388
"264",452127.133252215
"265",452126.134051251
"266",452125.134852495
"267",452124.135655947
"268",452123.136461607
"269",452122.137269475
"270",452121.138079552
"271",452120.138891837
"272",452119.13970633
"273",452118.140523031
"274",452117.14134194
"275",452116.142163058
"276",452115.142986384
"277",452114.143811918
"278",452113.14463966
"279",452112.14546961
"280",452111.146301769
"281",452110.147136136
"282",452109.14797271
"283",452108.148811493
"284",452107.149652485
"285",452106.150495684
"286",452105.151341091
"287",452104.152188707
"288",452103.15303853
"289",452102.153890562
"290",452101.154744802
"291",452100.15560125
"292",452099.156459906
"293",452098.157320771
"294",452097.158183843
"295",452096.159049123
"296",452095.159916612
"297",452094.160786308
"298",452093.161658213
"299",452092.162532326
"300",452091.163408647
"301",452090.164287175
"302",452089.165167912
"303",452088.166050857
"304",452087.16693601
