"V1","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
1,0.916460580849505,19.5203384253346,148.763942555106,15.53178594686,177.755280138419,1125.4063413696
2,0.861975736199541,18.3598274019001,139.919721135219,14.6083998655222,167.187483741682,1058.4993832757
3,0.936866330717629,19.9549748424069,152.076294296805,15.8776139569891,181.713147896224,1150.46444073783
4,0.970455994298075,20.6704247094112,157.528717333588,16.4468773553938,188.228147214537,1191.71228182102
5,0.982996844752103,20.9375411027614,159.564403751007,16.6594143798047,190.660551217734,1207.11234694336
6,0.98097433537129,20.8944622531012,159.236101066056,16.6251377470344,190.268268419019,1204.62872142776
7,1.00175359758849,21.3370543723743,162.609082987385,16.9772958863314,194.298582055708,1230.14549100505
8,1.03837755341777,22.1171337638955,168.554045787726,17.5979831852226,201.402108016614,1275.1194189596
9,1.08286941019892,23.0647971110025,175.776161135256,18.3520123386233,210.031679905762,1329.75506702468
10,1.07825235223239,22.9664551463623,175.026699826763,18.2737643948068,209.136162466818,1324.08535637636
11,1.08458251777089,23.1012857939449,176.054240347557,18.3810453605206,210.363951607051,1331.85874956731
12,1.06632640912601,22.712436097052,173.090827894827,18.0716485598073,206.823024943955,1309.44039261122
13,1.06725544194969,22.7322242205188,173.241632619548,18.0873934148031,207.003218716913,1310.5812375673
14,1.15842304368929,24.6740670848715,188.040361720919,19.6324633338993,224.68594607628,1422.53433109817
15,1.15654383082935,24.6340404085847,187.73531956222,19.6006152299011,224.321456849643,1420.22667257629
16,1.09908108904443,23.4101010598248,178.407712683563,18.6267610085927,213.176072119584,1349.66288036465
17,1.05507043897228,22.4726872728279,171.263708941385,17.8808871427804,204.639834341199,1295.61815033045
18,1.11405027093238,23.7289401921443,180.837576619894,18.8804523661281,216.079471540725,1368.04491727256
19,1.17426538408842,25.0115042343818,190.611960615974,19.9009526122363,227.758701974941,1441.98859974853
20,1.18081640986361,25.1510391394687,191.675352149077,20.0119766237419,229.02932882589,1450.03320756248
21,1.13050621269856,24.0794468686952,183.508778007875,19.1593407006698,219.271240613735,1388.25268354626
22,1.13251765475191,24.1222899875645,183.83528419519,19.1934297690596,219.661376810694,1390.72271847131
23,1.23269119365096,26.2559566410283,200.095896923895,20.8911284985316,239.090881845107,1513.73503157038
24,1.23764301026258,26.3614288654742,200.899697739063,20.9750497901474,240.051328554313,1519.81582318595
25,1.13639336914492,24.2048415540719,184.464407329745,19.2591137358349,220.413104394031,1395.48206507756
26,1.15778210520031,24.6604152852458,187.936321745225,19.621600979725,224.561630635943,1421.74726370542
27,1.24096509601689,26.4321883062588,201.438953419714,21.0313510931289,240.695675181151,1523.89531820471
28,1.25791173475279,26.7931466826574,204.189806914224,21.3185555521804,243.982619081251,1544.70565647438
