"V1","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
92,43.356982801,904.0392158512,4907.641457478,43.356982801,904.0392158512,4907.641457478
93,43.7025778133,911.2452395117,4946.7598716351,43.7025778133,911.2452395117,4946.7598716351
94,44.1760968234,921.1186146163,5000.3581936311,44.1760968234,921.1186146163,5000.3581936311
95,44.6859311742,931.7492032059,5058.0671031176,44.6859311742,931.7492032059,5058.0671031176
96,45.0941501649,940.2610034374,5104.2740186601,45.0941501649,940.2610034374,5104.2740186601
97,45.470136975,948.1007284147,5146.8325256798,45.470136975,948.1007284147,5146.8325256798
98,45.7715569167,954.3856548585,5180.9506978034,45.7715569167,954.3856548585,5180.9506978034
99,46.0806480799,960.8305344321,5215.9371869171,46.0806480799,960.8305344321,5215.9371869171
100,46.5737335672,971.1118914016,5271.7502676085,46.5737335672,971.1118914016,5271.7502676085
101,47.1300381399,982.7114335552,5334.7192107283,47.1300381399,982.7114335552,5334.7192107283
102,47.3564683008,987.4327432943,5360.3491778831,47.3564683008,987.4327432943,5360.3491778831
103,47.1527880913,983.1857942441,5337.2943116107,47.1527880913,983.1857942441,5337.2943116107
104,47.235353062,984.9073617174,5346.6399636085,47.235353062,984.9073617174,5346.6399636085
105,47.7068152322,994.7378495216,5400.0054688315,47.7068152322,994.7378495216,5400.0054688315
106,48.2300123364,1005.6470657386,5459.2269282955,48.2300123364,1005.6470657386,5459.2269282955
107,48.8429896394,1018.4282946089,5528.6107421624,48.8429896394,1018.4282946089,5528.6107421624
108,49.3024240228,1028.0079902629,5580.6148042844,49.3024240228,1028.0079902629,5580.6148042844
109,50.0196963197,1042.9638807091,5661.8039238495,50.0196963197,1042.9638807091,5661.8039238495
110,50.3881298456,1050.6461116752,5703.5074633794,50.3881298456,1050.6461116752,5703.5074633794
111,50.6591112722,1056.2963626971,5734.1802546414,50.6591112722,1056.2963626971,5734.1802546414
112,51.2912524801,1069.4771793726,5805.7332594512,51.2912524801,1069.4771793726,5805.7332594512
113,51.8476100397,1081.07782636,5868.7082002402,51.8476100397,1081.07782636,5868.7082002402
114,52.3209901075,1090.9483043702,5922.2907951524,52.3209901075,1090.9483043702,5922.2907951524
115,52.8045612281,1101.0312766701,5977.0269304946,52.8045612281,1101.0312766701,5977.0269304946
116,53.0929038517,1107.0435271215,6009.6648615168,53.0929038517,1107.0435271215,6009.6648615168
117,53.4912134716,1115.3487064295,6054.7501206172,53.4912134716,1115.3487064295,6054.7501206172
118,54.0008066992,1125.974267344,6112.4317370104,54.0008066992,1125.974267344,6112.4317370104
119,54.2482646628,1131.1340291393,6140.4418724704,54.2482646628,1131.1340291393,6140.4418724704
120,54.1540941082,1129.1704728937,6129.7825671371,54.1540941082,1129.1704728937,6129.7825671371
121,53.879187138,1123.4383701113,6098.6654377472,53.879187138,1123.4383701113,6098.6654377472
122,54.5071453968,1136.5319678485,6169.7449683202,54.5071453968,1136.5319678485,6169.7449683202
123,55.6912068263,1161.2209082926,6303.7706450171,55.6912068263,1161.2209082926,6303.7706450171
124,56.1195344794,1170.1519955281,6352.2536900098,56.1195344794,1170.1519955281,6352.2536900098
125,56.1492674596,1170.7719597968,6355.6192103255,56.1492674596,1170.7719597968,6355.6192103255
126,55.4181386052,1155.5271453858,6272.86164638,55.4181386052,1155.5271453858,6272.86164638
127,55.517801926,1157.6052316494,6284.1426860967,55.517801926,1157.6052316494,6284.1426860967
128,56.6267884043,1180.7287794945,6409.6705172558,56.6267884043,1180.7287794945,6409.6705172558
129,57.0151151959,1188.8258062119,6453.6258051505,57.0151151959,1188.8258062119,6453.6258051505
130,57.7115483969,1203.3471793404,6532.4561164193,57.7115483969,1203.3471793404,6532.4561164193
131,58.5698293165,1221.243249578,6629.606211995,58.5698293165,1221.243249578,6629.606211995
132,59.1607199301,1233.563947478,6696.4900005948,59.1607199301,1233.563947478,6696.4900005948
133,59.698435622,1244.775891693,6757.3548406193,59.698435622,1244.775891693,6757.3548406193
134,60.126648929,1253.7045946903,6805.8249426043,60.126648929,1253.7045946903,6805.8249426043
135,60.5554175292,1262.6448761397,6854.3578990442,60.5554175292,1262.6448761397,6854.3578990442
136,61.0222221063,1272.3782481739,6907.1962043724,61.0222221063,1272.3782481739,6907.1962043724
137,61.4272274553,1280.8230405583,6953.0393630308,61.4272274553,1280.8230405583,6953.0393630308
138,61.8240436396,1289.0970801453,6997.9555779315,61.8240436396,1289.0970801453,6997.9555779315
139,62.2545056592,1298.0726711928,7046.6802150467,62.2545056592,1298.0726711928,7046.6802150467
140,62.6365861372,1306.0394556267,7089.9284734022,62.6365861372,1306.0394556267,7089.9284734022
141,62.9937815053,1313.4873590467,7130.3599491107,62.9937815053,1313.4873590467,7130.3599491107
142,63.1948541023,1317.679936602,7153.1196558395,63.1948541023,1317.679936602,7153.1196558395
143,63.2860234799,1319.5809151132,7163.4392534716,63.2860234799,1319.5809151132,7163.4392534716
144,63.806713528,1330.4378565419,7222.3769355132,63.806713528,1330.4378565419,7222.3769355132
145,64.539611972,1345.7195687783,7305.3348019394,64.539611972,1345.7195687783,7305.3348019394
146,64.957260672,1354.4279884796,7352.6090803176,64.957260672,1354.4279884796,7352.6090803176
147,65.346172682,1362.537217624,7396.630609959,65.346172682,1362.537217624,7396.630609959
148,65.5833018978,1367.4816140395,7423.4716190714,65.5833018978,1367.4816140395,7423.4716190714
149,65.5717921704,1367.2416239781,7422.1688158811,65.5717921704,1367.2416239781,7422.1688158811
150,65.6087832858,1368.0129280878,7426.3558953335,65.6087832858,1368.0129280878,7426.3558953335
151,65.6771830694,1369.4391363413,7434.0981687098,65.6771830694,1369.4391363413,7434.0981687098
152,65.4817306158,1365.3637447549,7411.974614384,65.4817306158,1365.3637447549,7411.974614384
153,65.5451381691,1366.6858596958,7419.1518097774,65.5451381691,1366.6858596958,7419.1518097774
154,66.309768087,1382.6292069211,7505.7014090004,66.309768087,1382.6292069211,7505.7014090004
155,67.1559383419,1400.2727569161,7601.4806804019,67.1559383419,1400.2727569161,7601.4806804019
156,67.4725995463,1406.8754799025,7637.3240337565,67.4725995463,1406.8754799025,7637.3240337565
157,68.1467845963,1420.9329554124,7713.6360436673,68.1467845963,1420.9329554124,7713.6360436673
158,69.1000993187,1440.8105815399,7821.5431569307,69.1000993187,1440.8105815399,7821.5431569307
159,69.5817751051,1450.8540341064,7876.0647565775,69.5817751051,1450.8540341064,7876.0647565775
160,69.9186383951,1457.877992067,7914.1948140783,69.9186383951,1457.877992067,7914.1948140783
161,70.7109932498,1474.3994337193,8003.8826401903,70.7109932498,1474.3994337193,8003.8826401903
162,71.158551413,1483.7314975486,8054.5424152639,71.158551413,1483.7314975486,8054.5424152639
163,71.555964945,1492.0179924709,8099.526244842,71.555964945,1492.0179924709,8099.526244842
164,71.7737644658,1496.5593441802,8124.1792969781,71.7737644658,1496.5593441802,8124.1792969781
165,71.9543021537,1500.3237470341,8144.6146267565,71.9543021537,1500.3237470341,8144.6146267565
166,72.4582396871,1510.8313807091,8201.6560667063,72.4582396871,1510.8313807091,8201.6560667063
167,72.9928564047,1521.9787080134,8262.1701292158,72.9928564047,1521.9787080134,8262.1701292158
168,73.4490083011,1531.4899603203,8313.8026417387,73.4490083011,1531.4899603203,8313.8026417387
169,73.9162063718,1541.2315371134,8366.6854871872,73.9162063718,1541.2315371134,8366.6854871872
170,74.1399475324,1545.8967783351,8392.0110823905,74.1399475324,1545.8967783351,8392.0110823905
171,74.4509441308,1552.3813882592,8427.2132505497,74.4509441308,1552.3813882592,8427.2132505497
172,74.9210127061,1562.1828181275,8480.4210126921,74.9210127061,1562.1828181275,8480.4210126921
173,75.349418345,1571.1155314496,8528.9128850121,75.349418345,1571.1155314496,8528.9128850121
174,75.8350394223,1581.241247528,8583.8810580089,75.8350394223,1581.241247528,8583.8810580089
175,76.2610747872,1590.1245381165,8632.1046354893,76.2610747872,1590.1245381165,8632.1046354893
176,76.6259755138,1597.7331064587,8673.4082922042,76.6259755138,1597.7331064587,8673.4082922042
177,76.6710995773,1598.6739911859,8678.5159521521,76.6710995773,1598.6739911859,8678.5159521521
178,76.8613355542,1602.6406136829,8700.0490457071,76.8613355542,1602.6406136829,8700.0490457071
179,77.3653157134,1613.1491361515,8757.0953105365,77.3653157134,1613.1491361515,8757.0953105365
180,77.8358533765,1622.9603469988,8810.3561694219,77.8358533765,1622.9603469988,8810.3561694219
181,78.4185718707,1635.1106475177,8876.3149436673,78.4185718707,1635.1106475177,8876.3149436673
182,78.7864400288,1642.781089962,8917.9544883652,78.7864400288,1642.781089962,8917.9544883652
183,79.0765430639,1648.8300468649,8950.7916829811,79.0765430639,1648.8300468649,8950.7916829811
184,79.5961891758,1659.6652211128,9009.6112003266,79.5961891758,1659.6652211128,9009.6112003266
185,79.5647589247,1659.0098669414,9006.0535633961,79.5647589247,1659.0098669414,9006.0535633961
186,79.2328647535,1652.0895203911,8968.4859678375,79.2328647535,1652.0895203911,8968.4859678375
187,79.7612264551,1663.1064239577,9028.2920157705,79.7612264551,1663.1064239577,9028.2920157705
188,80.0913834062,1669.9905476189,9065.6629727882,80.0913834062,1669.9905476189,9065.6629727882
189,79.785874303,1663.6203578067,9031.0819423794,79.785874303,1663.6203578067,9031.0819423794
190,78.9829471747,1646.8784730037,8940.1974248771,78.9829471747,1646.8784730037,8940.1974248771
191,78.574164942,1638.354928578,8893.9267551378,78.574164942,1638.354928578,8893.9267551378
192,79.3643444728,1654.831012411,8983.3683530882,79.3643444728,1654.831012411,8983.3683530882
193,79.9719855314,1667.5009749103,9052.148149513,79.9719855314,1667.5009749103,9052.148149513
194,79.9276623958,1666.5767903804,9047.1311477796,79.9276623958,1666.5767903804,9047.1311477796
195,80.2693170503,1673.7006533896,9085.8035469723,80.2693170503,1673.7006533896,9085.8035469723
196,80.502371098,1678.5600782146,9112.1832817365,80.502371098,1678.5600782146,9112.1832817365
197,80.4680822275,1677.845118787,9108.302073415,80.4680822275,1677.845118787,9108.302073415
198,79.7646067261,1663.1769062041,9028.6746336796,79.7646067261,1663.1769062041,9028.6746336796
199,80.3015015644,1674.3717347468,9089.4465600542,80.3015015644,1674.3717347468,9089.4465600542
200,81.76336785,1704.8532019794,9254.9173821738,81.76336785,1704.8532019794,9254.9173821738
201,80.3372641763,1675.1174232504,9093.4945833593,80.3372641763,1675.1174232504,9093.4945833593
202,79.9373787178,1666.7793860312,9048.2309527408,79.9373787178,1666.7793860312,9048.2309527408
203,82.007742023,1709.9486634587,9282.5784587759,82.007742023,1709.9486634587,9282.5784587759
204,83.610037441,1743.3582274925,9463.9446635307,83.610037441,1743.3582274925,9463.9446635307
205,83.2311363444,1735.4577365427,9421.0562840889,83.2311363444,1735.4577365427,9421.0562840889
206,83.1587959719,1733.9493628188,9412.8679695877,83.1587959719,1733.9493628188,9412.8679695877
207,82.7288361894,1724.9842439488,9364.2001814363,82.7288361894,1724.9842439488,9364.2001814363
208,81.1031805431,1691.0875943028,9180.189797644,81.1031805431,1691.0875943028,9180.189797644
209,80.7378128457,1683.4692891223,9138.8332838066,80.7378128457,1683.4692891223,9138.8332838066
210,82.0268923546,1710.3479682442,9284.7461133257,82.0268923546,1710.3479682442,9284.7461133257
211,83.4259281051,1739.5193519781,9443.1050535955,83.4259281051,1739.5193519781,9443.1050535955
212,82.8995825586,1728.5444873912,9383.5272172666,82.8995825586,1728.5444873912,9383.5272172666
213,83.1307588395,1733.3647587815,9409.6944048139,83.1307588395,1733.3647587815,9409.6944048139
214,83.8628555691,1748.6297544197,9492.5615239929,83.8628555691,1748.6297544197,9492.5615239929
215,84.1269323884,1754.1360370357,9522.4527724793,84.1269323884,1754.1360370357,9522.4527724793
216,83.9588827505,1750.6320233078,9503.4309836708,83.9588827505,1750.6320233078,9503.4309836708
217,83.7980590494,1747.278678051,9485.2271094195,83.7980590494,1747.278678051,9485.2271094195
218,83.9375266521,1750.1867259365,9501.0136550836,83.9375266521,1750.1867259365,9501.0136550836
219,84.1482973697,1754.5815196237,9524.8711065285,84.1482973697,1754.5815196237,9524.8711065285
220,84.1307595352,1754.2158371177,9522.8859729245,84.1307595352,1754.2158371177,9522.8859729245
221,82.2836434123,1715.7015009365,9313.8081479411,82.2836434123,1715.7015009365,9313.8081479411
222,81.0636111893,1690.2625311811,9175.7108835543,81.0636111893,1690.2625311811,9175.7108835543
223,83.6027906189,1743.2071235431,9463.1243849485,83.6027906189,1743.2071235431,9463.1243849485
224,83.8930354423,1749.2590368825,9495.9776287907,83.8930354423,1749.2590368825,9495.9776287907
225,83.8735112621,1748.8519369544,9493.7676577526,83.8735112621,1748.8519369544,9493.7676577526
226,83.3648834888,1738.2465067875,9436.1953225609,83.3648834888,1738.2465067875,9436.1953225609
227,82.4821696458,1719.8409841029,9336.2796279871,82.4821696458,1719.8409841029,9336.2796279871
228,81.4910935622,1699.1759934249,9224.0982500209,81.4910935622,1699.1759934249,9224.0982500209
229,80.3855769869,1676.1247967474,9098.9631823428,80.3855769869,1676.1247967474,9098.9631823428
230,79.2325574223,1652.0831122095,8968.4511805656,79.2325574223,1652.0831122095,8968.4511805656
231,79.2278437305,1651.9848267216,8967.9176307743,79.2278437305,1651.9848267216,8967.9176307743
232,78.7840997079,1642.7322917823,8917.6895839609,78.7840997079,1642.7322917823,8917.6895839609
233,78.0260557301,1626.9262684147,8831.8854571086,78.0260557301,1626.9262684147,8831.8854571086
234,79.2416122701,1652.2719154201,8969.4761122808,79.2416122701,1652.2719154201,8969.4761122808
235,80.2496996845,1673.2916104426,9083.5830281172,80.2496996845,1673.2916104426,9083.5830281172
236,79.1601353532,1650.5730350235,8960.2536186992,79.1601353532,1650.5730350235,8960.2536186992
237,77.5347881159,1616.6828160344,8776.2781441869,77.5347881159,1616.6828160344,8776.2781441869
238,77.5768596289,1617.5600518377,8781.0402814045,77.5768596289,1617.5600518377,8781.0402814045
239,79.8012337718,1663.9406190707,9032.8205035269,79.8012337718,1663.9406190707,9032.8205035269
240,79.3288150362,1654.0901858604,8979.346723242,79.3288150362,1654.0901858604,8979.346723242
241,78.7597475518,1642.22452342,8914.933127137,78.7597475518,1642.22452342,8914.933127137
242,79.3135043672,1653.7709421247,8977.61368582,79.3135043672,1653.7709421247,8977.61368582
243,79.2064022751,1651.5377495652,8965.4906404967,79.2064022751,1651.5377495652,8965.4906404967
244,79.1472872171,1650.3051377182,8958.7993190417,79.1472872171,1650.3051377182,8958.7993190417
245,79.3209214479,1653.9255961477,8978.4532362306,79.3209214479,1653.9255961477,8978.4532362306
246,79.0161845237,1647.5715070894,8943.9596099141,79.0161845237,1647.5715070894,8943.9596099141
247,79.1121169389,1649.5718000028,8954.8183428726,79.1121169389,1649.5718000028,8954.8183428726
248,78.8844801607,1644.8253310108,8929.051796916,78.8844801607,1644.8253310108,8929.051796916
249,78.1353290326,1629.204733021,8844.2542649714,78.1353290326,1629.204733021,8844.2542649714
250,77.3431312302,1612.6865660773,8754.5842158484,77.3431312302,1612.6865660773,8754.5842158484
251,77.2325125877,1610.380049701,8742.0631269484,77.2325125877,1610.380049701,8742.0631269484
252,77.615434484,1618.3643786028,8785.4066267008,77.615434484,1618.3643786028,8785.4066267008
253,76.636431951,1597.9511342969,8674.5918718975,76.636431951,1597.9511342969,8674.5918718975
254,77.1815323122,1609.3170567218,8736.2925936325,77.1815323122,1609.3170567218,8736.2925936325
255,77.4022075511,1613.9183702147,8761.2711525939,77.4022075511,1613.9183702147,8761.2711525939
256,76.9194298908,1603.8519424036,8706.6248301912,76.9194298908,1603.8519424036,8706.6248301912
257,77.0235709091,1606.0233934243,8718.4127071603,77.0235709091,1606.0233934243,8718.4127071603
258,78.2353450962,1631.290174346,8855.5752321643,78.2353450962,1631.290174346,8855.5752321643
259,77.6614360495,1619.3235601805,8790.6136124086,77.6614360495,1619.3235601805,8790.6136124086
260,77.1931249939,1609.5587764682,8737.6047865418,77.1931249939,1609.5587764682,8737.6047865418
261,77.9932628069,1626.2425010804,8828.1735772936,77.9932628069,1626.2425010804,8828.1735772936
262,78.2552905818,1631.7060589402,8857.8328913897,78.2552905818,1631.7060589402,8857.8328913897
263,77.9473385769,1625.2849320294,8822.9753453027,77.9473385769,1625.2849320294,8822.9753453027
264,77.400249243,1613.8775374079,8761.0494887859,77.400249243,1613.8775374079,8761.0494887859
265,77.2165709857,1610.0476503397,8740.2586732727,77.2165709857,1610.0476503397,8740.2586732727
266,77.0160056597,1605.8656499266,8717.5563853158,77.0160056597,1605.8656499266,8717.5563853158
267,76.805949849,1601.4857628098,8693.7798552531,76.805949849,1601.4857628098,8693.7798552531
268,76.1396678713,1587.5930747643,8618.3624058634,76.1396678713,1587.5930747643,8618.3624058634
269,74.5172514646,1553.7639667092,8434.7186764215,74.5172514646,1553.7639667092,8434.7186764215
270,73.802367364,1538.8578726968,8353.799880354,73.802367364,1538.8578726968,8353.799880354
271,73.7407262738,1537.5725903908,8346.82263355,73.7407262738,1537.5725903908,8346.82263355
272,74.3539508016,1550.3589741603,8416.2344311559,74.3539508016,1550.3589741603,8416.2344311559
273,75.5634108066,1575.5775019239,8553.1350104439,75.5634108066,1575.5775019239,8553.1350104439
274,75.2280244489,1568.5843395736,8515.1721291136,75.2280244489,1568.5843395736,8515.1721291136
275,74.8461210071,1560.6212465306,8471.9439097378,74.8461210071,1560.6212465306,8471.9439097378
276,74.1498293997,1546.1028257819,8393.1296256729,74.1498293997,1546.1028257819,8393.1296256729
277,73.6397894016,1535.4679492245,8335.3974386475,73.6397894016,1535.4679492245,8335.3974386475
278,73.8136241636,1539.0925889438,8355.0740542665,73.8136241636,1539.0925889438,8355.0740542665
279,73.247547958,1527.2892978469,8290.9990454548,73.247547958,1527.2892978469,8290.9990454548
280,72.5537707819,1512.8233056656,8212.4693736133,72.5537707819,1512.8233056656,8212.4693736133
281,71.8342814508,1497.8211876972,8131.0293046417,71.8342814508,1497.8211876972,8131.0293046417
282,71.1615068587,1483.7931217338,8054.8769465548,71.1615068587,1483.7931217338,8054.8769465548
283,70.4795434654,1469.5734594904,7977.6844943763,70.4795434654,1469.5734594904,7977.6844943763
284,70.7636725666,1475.4978535155,8009.845490513,70.7636725666,1475.4978535155,8009.845490513
285,71.8639830276,1498.4404971714,8134.3912703591,71.8639830276,1498.4404971714,8134.3912703591
286,71.9213527273,1499.6367164411,8140.8850321091,71.9213527273,1499.6367164411,8140.8850321091
287,71.5219396415,1491.3085286943,8095.6748700549,71.5219396415,1491.3085286943,8095.6748700549
288,71.0784594485,1482.0614948834,8045.4766865097,71.0784594485,1482.0614948834,8045.4766865097
289,70.2319013383,1464.4098576924,7949.6535131876,70.2319013383,1464.4098576924,7949.6535131876
290,70.1444805715,1462.587041703,7939.758226388,70.1444805715,1462.587041703,7939.758226388
291,71.5646805793,1492.1997227168,8100.5127804627,71.5646805793,1492.1997227168,8100.5127804627
292,71.9443554101,1500.1163468494,8143.4887400394,71.9443554101,1500.1163468494,8143.4887400394
293,71.5256012712,1491.3848775696,8096.0893353781,71.5256012712,1491.3848775696,8096.0893353781
294,71.2167620152,1484.9452505294,8061.1313600166,71.2167620152,1484.9452505294,8061.1313600166
295,72.38574048,1509.3196951155,8193.4497734843,72.38574048,1509.3196951155,8193.4497734843
296,73.8020888011,1538.8520643642,8353.7683494056,73.8020888011,1538.8520643642,8353.7683494056
297,73.7003439853,1536.7305767153,8342.2517021686,73.7003439853,1536.7305767153,8342.2517021686
298,73.8686342088,1540.2396069076,8361.3007232127,73.8686342088,1540.2396069076,8361.3007232127
