"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,8.74052323824493,186.170551347543,1453.38215784506,8.74052323824493,186.170551347543,1453.38215784506
2,9.19945520661526,195.945666092238,1529.69378316923,9.19945520661526,195.945666092238,1529.69378316923
3,9.3881801160576,199.965450661903,1561.0751328491,9.3881801160576,199.965450661903,1561.0751328491
4,9.65938650459637,205.742066261106,1606.17157793046,9.65938650459637,205.742066261106,1606.17157793046
5,10.0181948035145,213.384576556757,1665.83454838658,10.0181948035145,213.384576556757,1665.83454838658
6,11.0490957325529,235.342460439955,1837.25369297672,11.0490957325529,235.342460439955,1837.25369297672
7,11.3000612616203,240.687951738606,1878.98446952619,11.3000612616203,240.687951738606,1878.98446952619
8,11.3674218534733,242.122712356769,1890.18525003699,11.3674218534733,242.122712356769,1890.18525003699
9,11.6662431062049,248.487516368957,1939.87351986557,11.6662431062049,248.487516368957,1939.87351986557
10,12.2527822560705,260.980626213869,2037.40378345006,12.2527822560705,260.980626213869,2037.40378345006
11,13.6956935641875,291.714208913169,2277.33238879877,13.6956935641875,291.714208913169,2277.33238879877
12,13.9416590063198,296.953199843808,2318.23174634265,13.9416590063198,296.953199843808,2318.23174634265
13,13.3630750700623,284.629533688151,2222.02428291609,13.3630750700623,284.629533688151,2222.02428291609
14,13.0433284401385,277.81902535108,2168.8565223261,13.0433284401385,277.81902535108,2168.8565223261
15,13.1813120150942,280.758034552957,2191.80055673342,13.1813120150942,280.758034552957,2191.80055673342
16,13.9228432338546,296.552429473615,2315.10304257498,13.9228432338546,296.552429473615,2315.10304257498
17,14.8668481048306,316.659453105265,2472.07303155596,14.8668481048306,316.659453105265,2472.07303155596
18,15.6325994377256,332.969729270012,2599.40286001587,15.6325994377256,332.969729270012,2599.40286001587
19,15.5354524463856,330.900527181471,2583.24916989306,15.5354524463856,330.900527181471,2583.24916989306
20,15.4550647300945,329.188292678393,2569.88222727615,15.4550647300945,329.188292678393,2569.88222727615
21,16.0312398001773,341.460650699327,2665.68914224314,16.0312398001773,341.460650699327,2665.68914224314
22,17.0275256523885,362.68124371764,2831.35246035908,17.0275256523885,362.68124371764,2831.35246035908
23,17.5406322561552,373.610262120719,2916.67229335535,17.5406322561552,373.610262120719,2916.67229335535
24,19.0906864974883,406.625957504363,3174.41672313823,19.0906864974883,406.625957504363,3174.41672313823
25,20.3755052693472,433.992216093099,3388.05755769531,20.3755052693472,433.992216093099,3388.05755769531
26,21.1050171831869,449.530603385506,3509.3614625772,21.1050171831869,449.530603385506,3509.3614625772
27,19.7781693591452,421.269138456807,3288.73199897715,19.7781693591452,421.269138456807,3288.73199897715
28,19.5974831772066,417.420576397594,3258.68733622177,19.5974831772066,417.420576397594,3258.68733622177
29,21.4632245284617,457.160313546878,3568.92450591463,21.4632245284617,457.160313546878,3568.92450591463
30,22.6437892924788,482.305992704489,3765.22988917765,22.6437892924788,482.305992704489,3765.22988917765
31,22.0669781691734,470.020086938656,3669.31721070202,22.0669781691734,470.020086938656,3669.31721070202
32,21.7784275923373,463.874045275361,3621.33675820753,21.7784275923373,463.874045275361,3621.33675820753
33,22.5247352912169,479.770177805208,3745.43348150987,22.5247352912169,479.770177805208,3745.43348150987
34,22.7950984788401,485.528833475117,3790.38971837568,22.7950984788401,485.528833475117,3790.38971837568
35,23.1657756451092,493.424147123425,3852.02625489546,23.1657756451092,493.424147123425,3852.02625489546
36,24.11593018858,513.662156954384,4010.01881701502,24.11593018858,513.662156954384,4010.01881701502
37,25.3910228597094,540.821252483662,4222.04238669214,25.3910228597094,540.821252483662,4222.04238669214
38,25.4963762260931,543.065247925508,4239.56064032494,25.4963762260931,543.065247925508,4239.56064032494
39,25.791716004771,549.355897573431,4288.67000747977,25.791716004771,549.355897573431,4288.67000747977
40,27.3915619213298,583.432140864408,4554.69384232913,27.3915619213298,583.432140864408,4554.69384232913
41,28.5237266901684,607.546914486731,4742.95123035035,28.5237266901684,607.546914486731,4742.95123035035
42,29.233383500576,622.662393967757,4860.9536105656,29.233383500576,622.662393967757,4860.9536105656
43,29.0127596100456,617.96317056649,4824.26806928265,29.0127596100456,617.96317056649,4824.26806928265
44,29.7448584672041,633.55665898395,4946.00213345369,29.7448584672041,633.55665898395,4946.00213345369
45,30.8595278600581,657.298786289308,5131.35037443557,30.8595278600581,657.298786289308,5131.35037443557
46,31.343966510748,667.617185798662,5211.90327410667,31.343966510748,667.617185798662,5211.90327410667
47,31.3824363921145,668.436582856373,5218.3000809875,31.3824363921145,668.436582856373,5218.3000809875
48,32.1394061730072,684.559814569275,5344.16970498935,32.1394061730072,684.559814569275,5344.16970498935
49,33.0908880890856,704.826097042898,5502.38298383401,33.0908880890856,704.826097042898,5502.38298383401
50,32.8972551919565,700.701773791881,5470.18552949536,32.8972551919565,700.701773791881,5470.18552949536
51,32.92241391098,701.237647041585,5474.36894418876,32.92241391098,701.237647041585,5474.36894418876
52,34.1842163871422,728.113665361741,5684.18260815279,34.1842163871422,728.113665361741,5684.18260815279
53,35.5498733395971,757.201753209578,5911.26528894131,35.5498733395971,757.201753209578,5911.26528894131
54,36.2991123568362,773.160321950653,6035.84943452793,36.2991123568362,773.160321950653,6035.84943452793
55,37.1430905794721,791.136807654157,6176.18690139966,37.1430905794721,791.136807654157,6176.18690139966
56,38.2891101051573,815.546683486111,6366.74807099703,38.2891101051573,815.546683486111,6366.74807099703
57,38.9295431466289,829.187717229976,6473.23985992065,38.9295431466289,829.187717229976,6473.23985992065
58,39.5744340051748,842.923701154731,6580.47289872396,39.5744340051748,842.923701154731,6580.47289872396
59,40.3394954594442,859.219283109467,6707.68801353825,40.3394954594442,859.219283109467,6707.68801353825
60,41.0594011557581,874.553060819084,6827.39458782837,41.0594011557581,874.553060819084,6827.39458782837
61,41.5730748766588,885.494158648833,6912.80872157775,41.5730748766588,885.494158648833,6912.80872157775
62,42.0439653092904,895.523985133787,6991.10881122137,42.0439653092904,895.523985133787,6991.10881122137
63,42.52523948015,905.77498216177,7071.13551830664,42.52523948015,905.77498216177,7071.13551830664
64,43.0491359214,916.933820901511,7158.24949529827,43.0491359214,916.933820901511,7158.24949529827
65,43.5871099714019,928.392508530335,7247.70430988365,43.5871099714019,928.392508530335,7247.70430988365
66,44.014067387391,937.486574797306,7318.69917754134,44.014067387391,937.486574797306,7318.69917754134
67,44.5297251708633,948.469932571088,7404.4432230206,44.5297251708633,948.469932571088,7404.4432230206
68,45.0812903794657,960.218107845117,7496.15798782588,45.0812903794657,960.218107845117,7496.15798782588
69,45.5752659827047,970.739641613811,7578.29670064538,45.5752659827047,970.739641613811,7578.29670064538
