"","x"
"1",3017238
"2",3017237.0948286
"3",3017236.18965747
"4",3017235.28448661
"5",3017234.37931603
"6",3017233.47414572
"7",3017232.56897567
"8",3017231.6638059
"9",3017230.7586364
"10",3017229.85346718
"11",3017228.94829822
"12",3017228.04312953
"13",3017227.13796112
"14",3017226.23279298
"15",3017225.32762511
"16",3017224.42245751
"17",3017223.51729019
"18",3017222.61212313
"19",3017221.70695635
"20",3017220.80178984
"21",3017219.89662359
"22",3017218.99145763
"23",3017218.08629193
"24",3017217.1811265
"25",3017216.27596135
"26",3017215.37079646
"27",3017214.46563185
"28",3017213.56046751
"29",3017212.65530345
"30",3017211.75013965
"31",3017210.84497612
"32",3017209.93981287
"33",3017209.03464989
"34",3017208.12948718
"35",3017207.22432474
"36",3017206.31916257
"37",3017205.41400068
"38",3017204.50883905
"39",3017203.6036777
"40",3017202.69851662
"41",3017201.79335581
"42",3017200.88819527
"43",3017199.98303501
"44",3017199.07787501
"45",3017198.17271529
"46",3017197.26755583
"47",3017196.36239665
"48",3017195.45723775
"49",3017194.55207911
"50",3017193.64692074
"51",3017192.74176265
"52",3017191.83660483
"53",3017190.93144728
"54",3017190.02629
"55",3017189.12113299
"56",3017188.21597625
"57",3017187.31081979
"58",3017186.40566359
"59",3017185.50050767
"60",3017184.59535202
"61",3017183.69019664
"62",3017182.78504154
"63",3017181.8798867
"64",3017180.97473214
"65",3017180.06957784
"66",3017179.16442382
"67",3017178.25927007
"68",3017177.3541166
"69",3017176.44896339
"70",3017175.54381046
"71",3017174.63865779
"72",3017173.7335054
"73",3017172.82835328
"74",3017171.92320143
"75",3017171.01804986
"76",3017170.11289855
"77",3017169.20774752
"78",3017168.30259675
"79",3017167.39744626
"80",3017166.49229604
"81",3017165.5871461
"82",3017164.68199642
"83",3017163.77684702
"84",3017162.87169788
"85",3017161.96654902
"86",3017161.06140043
"87",3017160.15625211
"88",3017159.25110407
"89",3017158.34595629
"90",3017157.44080879
"91",3017156.53566155
"92",3017155.63051459
"93",3017154.7253679
"94",3017153.82022149
"95",3017152.91507534
"96",3017152.00992947
"97",3017151.10478386
"98",3017150.19963853
"99",3017149.29449347
"100",3017148.38934868
"101",3017147.48420417
"102",3017146.57905992
"103",3017145.67391595
"104",3017144.76877225
"105",3017143.86362881
"106",3017142.95848566
"107",3017142.05334277
"108",3017141.14820015
"109",3017140.24305781
"110",3017139.33791573
"111",3017138.43277393
"112",3017137.5276324
"113",3017136.62249115
"114",3017135.71735016
"115",3017134.81220944
"116",3017133.907069
"117",3017133.00192883
"118",3017132.09678893
"119",3017131.1916493
"120",3017130.28650994
"121",3017129.38137085
"122",3017128.47623204
"123",3017127.5710935
"124",3017126.66595523
"125",3017125.76081723
"126",3017124.8556795
"127",3017123.95054204
"128",3017123.04540486
"129",3017122.14026794
"130",3017121.2351313
"131",3017120.32999493
"132",3017119.42485883
"133",3017118.519723
"134",3017117.61458745
"135",3017116.70945216
"136",3017115.80431715
"137",3017114.89918241
"138",3017113.99404794
"139",3017113.08891374
"140",3017112.18377981
"141",3017111.27864616
"142",3017110.37351278
"143",3017109.46837966
"144",3017108.56324682
"145",3017107.65811425
"146",3017106.75298196
"147",3017105.84784993
"148",3017104.94271818
"149",3017104.03758669
"150",3017103.13245548
"151",3017102.22732454
"152",3017101.32219387
"153",3017100.41706348
"154",3017099.51193335
"155",3017098.6068035
"156",3017097.70167392
"157",3017096.79654461
"158",3017095.89141557
"159",3017094.9862868
"160",3017094.0811583
"161",3017093.17603008
"162",3017092.27090213
"163",3017091.36577445
"164",3017090.46064704
"165",3017089.5555199
"166",3017088.65039303
"167",3017087.74526644
"168",3017086.84014011
"169",3017085.93501406
"170",3017085.02988828
"171",3017084.12476277
"172",3017083.21963753
"173",3017082.31451257
"174",3017081.40938787
"175",3017080.50426345
"176",3017079.5991393
"177",3017078.69401542
"178",3017077.78889181
"179",3017076.88376847
"180",3017075.97864541
"181",3017075.07352261
"182",3017074.16840009
"183",3017073.26327784
"184",3017072.35815586
"185",3017071.45303416
"186",3017070.54791272
"187",3017069.64279156
"188",3017068.73767066
"189",3017067.83255004
"190",3017066.92742969
"191",3017066.02230961
"192",3017065.11718981
"193",3017064.21207027
"194",3017063.30695101
"195",3017062.40183202
"196",3017061.4967133
"197",3017060.59159485
"198",3017059.68647667
"199",3017059.68647667
"200",3017058.78135876
"201",3017057.87624113
"202",3017056.97112377
"203",3017056.06600667
"204",3017055.16088985
"205",3017054.25577331
"206",3017053.35065703
"207",3017052.44554102
"208",3017051.54042529
"209",3017050.63530983
"210",3017049.73019464
"211",3017048.82507972
"212",3017047.91996507
"213",3017047.0148507
"214",3017046.10973659
"215",3017045.20462276
"216",3017044.2995092
"217",3017043.39439591
"218",3017042.48928289
"219",3017041.58417014
"220",3017040.67905767
"221",3017039.77394546
"222",3017038.86883353
"223",3017037.96372187
"224",3017037.05861048
"225",3017036.15349936
"226",3017035.24838852
"227",3017034.34327794
"228",3017033.43816764
"229",3017032.53305761
"230",3017031.62794785
"231",3017030.72283836
"232",3017029.81772914
"233",3017028.9126202
"234",3017028.00751152
"235",3017027.10240312
"236",3017026.19729499
"237",3017025.29218713
"238",3017024.38707954
"239",3017023.48197223
"240",3017022.57686518
"241",3017021.67175841
"242",3017020.76665191
"243",3017019.86154568
"244",3017018.95643972
"245",3017018.05133403
"246",3017017.14622862
"247",3017016.24112347
"248",3017015.3360186
"249",3017014.430914
"250",3017013.52580967
"251",3017012.62070561
"252",3017011.71560183
"253",3017010.81049831
"254",3017009.90539507
"255",3017009.0002921
"256",3017008.0951894
"257",3017007.19008697
"258",3017006.28498481
"259",3017005.37988293
"260",3017004.47478131
"261",3017003.56967997
"262",3017002.6645789
"263",3017001.7594781
"264",3017000.85437757
"265",3016999.94927732
"266",3016999.04417733
"267",3016998.13907762
"268",3016997.23397818
"269",3016996.32887901
"270",3016995.42378011
"271",3016994.51868148
"272",3016993.61358312
"273",3016992.70848504
"274",3016991.80338723
"275",3016990.89828969
"276",3016989.99319242
"277",3016989.08809542
"278",3016988.18299869
"279",3016987.27790224
"280",3016986.37280605
"281",3016985.46771014
"282",3016984.5626145
"283",3016983.65751913
"284",3016982.75242404
"285",3016981.84732921
"286",3016980.94223466
"287",3016980.03714037
"288",3016979.13204636
"289",3016978.22695262
"290",3016977.32185915
"291",3016976.41676596
"292",3016975.51167303
"293",3016974.60658038
"294",3016973.701488
"295",3016972.79639589
"296",3016971.89130405
"297",3016970.98621248
"298",3016970.08112119
"299",3016969.17603016
"300",3016968.27093941
"301",3016967.36584893
"302",3016966.46075872
"303",3016965.55566878
"304",3016964.65057911
"305",3016963.74548972
"306",3016962.84040059
"307",3016961.93531174
"308",3016961.03022316
"309",3016960.12513485
"310",3016959.22004681
"311",3016958.31495905
"312",3016957.40987155
"313",3016956.50478433
"314",3016955.59969738
"315",3016954.6946107
"316",3016953.78952429
"317",3016952.88443815
"318",3016951.97935229
"319",3016951.07426669
"320",3016950.16918137
"321",3016949.26409632
"322",3016948.35901154
"323",3016947.45392703
"324",3016946.5488428
"325",3016945.64375883
"326",3016944.73867514
"327",3016943.83359172
"328",3016942.92850857
"329",3016942.02342569
"330",3016941.11834308
"331",3016940.21326075
"332",3016939.30817868
"333",3016938.40309689
"334",3016937.49801537
"335",3016936.59293412
"336",3016935.68785314
"337",3016934.78277244
"338",3016933.877692
"339",3016932.97261184
"340",3016932.06753195
"341",3016931.16245233
"342",3016930.25737298
"343",3016929.3522939
"344",3016928.4472151
"345",3016927.54213656
"346",3016926.6370583
"347",3016925.73198031
"348",3016924.82690259
"349",3016923.92182514
"350",3016923.01674796
"351",3016922.11167106
"352",3016921.20659442
"353",3016920.30151806
"354",3016919.39644197
"355",3016918.49136615
"356",3016917.58629061
"357",3016916.68121533
"358",3016915.77614033
"359",3016914.87106559
"360",3016913.96599113
"361",3016913.06091694
"362",3016912.15584302
"363",3016911.25076938
"364",3016910.345696
"365",3016909.4406229
"366",3016908.53555007
"367",3016907.6304775
"368",3016906.72540522
"369",3016905.8203332
"370",3016904.91526145
"371",3016904.01018998
"372",3016903.10511877
"373",3016902.20004784
"374",3016901.29497718
"375",3016900.38990679
"376",3016899.48483668
"377",3016898.57976683
"378",3016897.67469726
"379",3016896.76962796
"380",3016895.86455892
"381",3016894.95949017
"382",3016894.05442168
"383",3016893.14935346
"384",3016892.24428552
"385",3016891.33921784
"386",3016890.43415044
"387",3016889.52908331
"388",3016888.62401645
"389",3016887.71894987
"390",3016886.81388355
"391",3016885.90881751
"392",3016885.00375173
"393",3016884.09868623
"394",3016883.193621
"395",3016882.28855604
"396",3016881.38349136
"397",3016880.47842694
"398",3016879.5733628
"399",3016878.66829893
"400",3016877.76323533
"401",3016876.858172
"402",3016875.95310894
"403",3016875.04804615
"404",3016874.14298364
"405",3016873.2379214
"406",3016872.33285943
"407",3016871.42779773
"408",3016870.5227363
"409",3016869.61767514
"410",3016868.71261425
"411",3016867.80755364
"412",3016866.9024933
"413",3016865.99743323
"414",3016865.09237343
"415",3016864.1873139
"416",3016863.28225465
"417",3016862.37719566
"418",3016861.47213695
"419",3016860.56707851
"420",3016859.66202034
"421",3016858.75696244
"422",3016857.85190481
"423",3016856.94684745
"424",3016856.04179037
"425",3016855.13673356
"426",3016854.23167702
"427",3016853.32662075
"428",3016852.42156475
"429",3016851.51650902
"430",3016850.61145357
"431",3016849.70639838
"432",3016848.80134347
"433",3016847.89628883
"434",3016846.99123446
"435",3016846.08618037
"436",3016845.18112654
"437",3016844.27607298
"438",3016843.3710197
"439",3016842.46596669
"440",3016841.56091395
"441",3016840.65586148
"442",3016839.75080929
"443",3016838.84575736
"444",3016837.94070571
"445",3016837.03565433
"446",3016836.13060321
"447",3016835.22555237
"448",3016834.32050181
"449",3016833.41545151
"450",3016832.51040149
"451",3016831.60535173
"452",3016830.70030225
"453",3016829.79525304
"454",3016828.8902041
"455",3016827.98515544
"456",3016827.08010704
"457",3016826.17505892
"458",3016825.27001106
"459",3016824.36496348
"460",3016823.45991617
"461",3016822.55486914
"462",3016821.64982237
"463",3016820.74477587
"464",3016819.83972965
"465",3016818.9346837
"466",3016818.02963802
"467",3016817.12459261
"468",3016816.21954747
"469",3016815.31450261
"470",3016814.40945801
"471",3016813.50441369
"472",3016812.59936964
"473",3016811.69432586
"474",3016810.78928235
"475",3016809.88423911
"476",3016808.97919615
"477",3016808.07415345
"478",3016807.16911103
"479",3016806.26406888
"480",3016805.359027
"481",3016804.45398539
"482",3016803.54894406
"483",3016802.64390299
"484",3016801.7388622
"485",3016800.83382168
"486",3016799.92878143
"487",3016799.02374145
"488",3016798.11870174
"489",3016797.21366231
