"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2","weight_1","weight_2"
1,3.56291503882802,0.397923418923853,1.11341094963376,0.124351068413704,6.68046569780254,0.746106410482225,3.10144593382063,2.48702136827408,2.4811567470565,1.98961709461927,6.20289186764126,4.97404273654816,750.053770032104,151.310203315775,4.99914804392673,1.03051303850808
2,3.71994328375092,0.329460637271022,1.16248227617216,0.102956449147194,6.97489365703298,0.617738694883166,2.44518138100143,2.05912898294389,1.95614510480114,1.64730318635511,4.89036276200286,4.11825796588777,797.635172614327,157.297183534991,5.13152474926221,1.03519518753644
3,3.75458588206458,0.32400084624733,1.17330808814518,0.101250264452291,7.03984852887109,0.607501586713744,2.40918249309626,2.02500528904581,1.92734599447701,1.62000423123665,4.81836498619252,4.05001057809162,817.019525401616,157.288731813102,5.27088099724863,1.03944104282397
4,3.75826241109588,0.31183492581994,1.17445700346746,0.0974484143187312,7.04674202080477,0.584690485912387,2.3151988433,1.94896828637462,1.85215907464,1.5591746290997,4.63039768660001,3.89793657274924,833.962943756354,156.795645568674,5.41308868508683,1.04210221175636
5,3.80009329339062,0.338295747607797,1.18752915418457,0.105717421127436,7.12517492510742,0.634304526764618,2.53775123545687,2.11434842254873,2.0302009883655,1.69147873803898,5.07550247091374,4.22869684509745,846.651431203405,155.597524544099,5.55526989364754,1.04446143057546
6,3.87247450388239,0.343632777346653,1.21014828246325,0.107385242920829,7.26088969477948,0.644311457524974,2.58296141638794,2.14770485841658,2.06636913311036,1.71816388673327,5.16592283277589,4.29540971683317,869.074110434799,156.259984903361,5.69762442489877,1.04710890884121
7,3.94586849886446,0.348696314373483,1.23308390589514,0.108967598241714,7.39850343537086,0.65380558945028,2.62558817946416,2.17935196483427,2.10047054357133,1.74348157186742,5.25117635892832,4.35870392966854,892.042090551021,156.970656534854,5.84151807324336,1.05030804045129
8,4.09059284938186,0.397617545100747,1.27831026543183,0.124255482843983,7.66986159259099,0.7455328970639,3.03467312883858,2.48510965687967,2.42773850307086,1.98808772550374,6.06934625767715,4.97021931375934,915.604489464404,157.805333170621,5.98752474466275,1.05361137119419
9,4.2156307717143,0.371072015758222,1.31738461616072,0.115960004924445,7.90430769696432,0.695760029546667,2.80092759236063,2.31920009848889,2.2407420738885,1.85536007879111,5.60185518472126,4.63840019697778,954.103647567735,161.070901283488,6.13710770837713,1.05773654210778
10,4.3778303197803,0.427594092879258,1.36807197493134,0.133623154024768,8.20843184958806,0.801738924148609,3.27741047554704,2.67246308049537,2.62192838043763,2.13797046439629,6.55482095109409,5.34492616099073,979.758661378835,162.034349680342,6.29114989723477,1.06206614620996
11,4.7757163749027,0.580691211493472,1.49241136715709,0.18146600359171,8.95446820294256,1.08879602155026,4.93748971627286,3.6293200718342,3.94999177301829,2.90345605746736,9.87497943254573,7.2586401436684,1023.81725495452,166.219265468862,6.44998020199788,1.06670998550907
12,5.02975013926141,0.394921438609057,1.57179691851919,0.12341294956533,9.43078151111515,0.740477697391981,2.95120987068599,2.4682589913066,2.36096789654879,1.97460719304528,5.90241974137197,4.93651798261321,1117.63036939289,177.733504601805,6.61915267531656,1.07463582039965
13,4.96067322335417,0.384043074317318,1.55021038229818,0.120013460724162,9.30126229378907,0.720080764344972,2.86649603737535,2.40026921448324,2.29319682990028,1.92021537158659,5.7329920747507,4.80053842896648,1129.10044664727,175.335266437135,6.8001689059462,1.08141106812852
