"","x"
"1",4552506
"2",4552505.0894988
"3",4552504.17899778
"4",4552503.26849695
"5",4552502.35799629
"6",4552501.44749582
"7",4552500.53699553
"8",4552499.62649542
"9",4552498.7159955
"10",4552497.80549575
"11",4552496.89499619
"12",4552495.98449682
"13",4552495.07399762
"14",4552494.1634986
"15",4552493.25299977
"16",4552492.34250112
"17",4552491.43200265
"18",4552490.52150437
"19",4552489.61100626
"20",4552488.70050834
"21",4552487.7900106
"22",4552486.87951304
"23",4552485.96901567
"24",4552485.05851847
"25",4552484.14802146
"26",4552483.23752463
"27",4552482.32702798
"28",4552481.41653152
"29",4552480.50603523
"30",4552479.59553913
"31",4552478.68504321
"32",4552477.77454748
"33",4552476.86405192
"34",4552475.95355655
"35",4552475.04306136
"36",4552474.13256635
"37",4552473.22207152
"38",4552472.31157688
"39",4552471.40108242
"40",4552470.49058814
"41",4552469.58009404
"42",4552468.66960012
"43",4552467.75910639
"44",4552466.84861284
"45",4552465.93811947
"46",4552465.02762628
"47",4552464.11713327
"48",4552463.20664045
"49",4552462.29614781
"50",4552461.38565535
"51",4552460.47516307
"52",4552459.56467098
"53",4552458.65417906
"54",4552457.74368733
"55",4552456.83319579
"56",4552455.92270442
"57",4552455.01221323
"58",4552454.10172223
"59",4552453.19123141
"60",4552452.28074077
"61",4552451.37025032
"62",4552450.45976004
"63",4552449.54926995
"64",4552448.63878004
"65",4552447.72829031
"66",4552446.81780077
"67",4552445.9073114
"68",4552444.99682222
"69",4552444.08633322
"70",4552443.17584441
"71",4552442.26535577
"72",4552441.35486732
"73",4552440.44437905
"74",4552439.53389096
"75",4552438.62340305
"76",4552437.71291533
"77",4552436.80242778
"78",4552435.89194042
"79",4552434.98145324
"80",4552434.07096625
"81",4552433.16047943
"82",4552432.2499928
"83",4552431.33950635
"84",4552430.42902008
"85",4552429.518534
"86",4552428.60804809
"87",4552427.69756237
"88",4552426.78707683
"89",4552425.87659148
"90",4552424.9661063
"91",4552424.05562131
"92",4552423.1451365
"93",4552422.23465187
"94",4552421.32416742
"95",4552420.41368316
"96",4552419.50319907
"97",4552418.59271517
"98",4552417.68223145
"99",4552416.77174792
"100",4552415.86126456
"101",4552414.95078139
"102",4552414.0402984
"103",4552413.12981559
"104",4552412.21933297
"105",4552411.30885052
"106",4552410.39836826
"107",4552409.48788618
"108",4552408.57740428
"109",4552407.66692257
"110",4552406.75644104
"111",4552405.84595968
"112",4552404.93547851
"113",4552404.02499753
"114",4552403.11451672
"115",4552402.2040361
"116",4552401.29355566
"117",4552400.3830754
"118",4552399.47259532
"119",4552398.56211543
"120",4552397.65163572
"121",4552396.74115619
"122",4552395.83067684
"123",4552394.92019767
"124",4552394.00971869
"125",4552393.09923988
"126",4552392.18876127
"127",4552391.27828283
"128",4552390.36780457
"129",4552389.4573265
"130",4552388.54684861
"131",4552387.6363709
"132",4552386.72589337
"133",4552385.81541603
"134",4552384.90493886
"135",4552383.99446188
"136",4552383.08398508
"137",4552382.17350847
"138",4552381.26303203
"139",4552380.35255578
"140",4552379.44207971
"141",4552378.53160382
"142",4552377.62112811
"143",4552376.71065259
"144",4552375.80017725
"145",4552374.88970209
"146",4552373.97922711
"147",4552373.06875231
"148",4552372.1582777
"149",4552371.24780327
"150",4552370.33732902
"151",4552369.42685495
"152",4552368.51638107
"153",4552367.60590736
"154",4552366.69543384
"155",4552365.7849605
"156",4552364.87448735
"157",4552363.96401437
"158",4552363.05354158
"159",4552362.14306897
"160",4552361.23259654
"161",4552360.32212429
"162",4552359.41165223
"163",4552358.50118034
"164",4552357.59070864
"165",4552356.68023713
"166",4552355.76976579
"167",4552354.85929464
"168",4552353.94882366
"169",4552353.03835287
"170",4552352.12788227
"171",4552351.21741184
"172",4552350.3069416
"173",4552349.39647154
"174",4552348.48600166
"175",4552347.57553196
"176",4552346.66506244
"177",4552345.75459311
"178",4552344.84412396
"179",4552343.93365499
"180",4552343.0231862
"181",4552342.1127176
"182",4552341.20224918
"183",4552340.29178094
"184",4552339.38131288
"185",4552338.470845
"186",4552337.56037731
"187",4552336.6499098
"188",4552335.73944247
"189",4552334.82897532
"190",4552333.91850835
"191",4552333.00804157
"192",4552332.09757497
"193",4552331.18710855
"194",4552330.27664231
"195",4552329.36617625
"196",4552328.45571038
"197",4552327.54524469
"198",4552326.63477918
"199",4552326.63477918
"200",4552325.72431385
"201",4552324.81384871
"202",4552323.90338375
"203",4552322.99291897
"204",4552322.08245437
"205",4552321.17198995
"206",4552320.26152572
"207",4552319.35106166
"208",4552318.44059779
"209",4552317.53013411
"210",4552316.6196706
"211",4552315.70920728
"212",4552314.79874413
"213",4552313.88828117
"214",4552312.9778184
"215",4552312.0673558
"216",4552311.15689339
"217",4552310.24643116
"218",4552309.33596911
"219",4552308.42550724
"220",4552307.51504555
"221",4552306.60458405
"222",4552305.69412273
"223",4552304.78366159
"224",4552303.87320064
"225",4552302.96273986
"226",4552302.05227927
"227",4552301.14181886
"228",4552300.23135863
"229",4552299.32089858
"230",4552298.41043872
"231",4552297.49997904
"232",4552296.58951954
"233",4552295.67906022
"234",4552294.76860108
"235",4552293.85814213
"236",4552292.94768336
"237",4552292.03722477
"238",4552291.12676636
"239",4552290.21630813
"240",4552289.30585009
"241",4552288.39539223
"242",4552287.48493455
"243",4552286.57447705
"244",4552285.66401974
"245",4552284.75356261
"246",4552283.84310566
"247",4552282.93264889
"248",4552282.0221923
"249",4552281.1117359
"250",4552280.20127967
"251",4552279.29082363
"252",4552278.38036778
"253",4552277.4699121
"254",4552276.55945661
"255",4552275.64900129
"256",4552274.73854616
"257",4552273.82809122
"258",4552272.91763645
"259",4552272.00718187
"260",4552271.09672747
"261",4552270.18627325
"262",4552269.27581921
"263",4552268.36536535
"264",4552267.45491168
"265",4552266.54445819
"266",4552265.63400488
"267",4552264.72355175
"268",4552263.81309881
"269",4552262.90264605
"270",4552261.99219347
"271",4552261.08174107
"272",4552260.17128885
"273",4552259.26083682
"274",4552258.35038497
"275",4552257.4399333
"276",4552256.52948181
"277",4552255.6190305
"278",4552254.70857938
"279",4552253.79812844
"280",4552252.88767768
"281",4552251.9772271
"282",4552251.0667767
"283",4552250.15632649
"284",4552249.24587646
"285",4552248.33542661
"286",4552247.42497694
"287",4552246.51452746
"288",4552245.60407816
"289",4552244.69362903
"290",4552243.7831801
"291",4552242.87273134
"292",4552241.96228276
"293",4552241.05183437
"294",4552240.14138616
"295",4552239.23093813
"296",4552238.32049029
"297",4552237.41004262
"298",4552236.49959514
"299",4552235.58914784
"300",4552234.67870072
"301",4552233.76825379
"302",4552232.85780703
"303",4552231.94736046
"304",4552231.03691407
"305",4552230.12646786
"306",4552229.21602184
"307",4552228.305576
"308",4552227.39513034
"309",4552226.48468486
"310",4552225.57423956
"311",4552224.66379444
"312",4552223.75334951
"313",4552222.84290476
"314",4552221.93246019
"315",4552221.02201581
"316",4552220.1115716
"317",4552219.20112758
"318",4552218.29068374
"319",4552217.38024008
"320",4552216.4697966
"321",4552215.55935331
"322",4552214.6489102
"323",4552213.73846727
"324",4552212.82802452
"325",4552211.91758195
"326",4552211.00713957
"327",4552210.09669737
"328",4552209.18625535
"329",4552208.27581351
"330",4552207.36537186
"331",4552206.45493039
"332",4552205.54448909
"333",4552204.63404799
"334",4552203.72360706
"335",4552202.81316631
"336",4552201.90272575
"337",4552200.99228537
"338",4552200.08184517
"339",4552199.17140516
"340",4552198.26096532
"341",4552197.35052567
"342",4552196.4400862
"343",4552195.52964691
"344",4552194.61920781
"345",4552193.70876888
"346",4552192.79833014
"347",4552191.88789158
"348",4552190.9774532
"349",4552190.06701501
"350",4552189.15657699
"351",4552188.24613916
"352",4552187.33570151
"353",4552186.42526405
"354",4552185.51482676
"355",4552184.60438966
"356",4552183.69395274
"357",4552182.783516
"358",4552181.87307944
"359",4552180.96264307
"360",4552180.05220687
"361",4552179.14177086
"362",4552178.23133504
"363",4552177.32089939
"364",4552176.41046393
"365",4552175.50002864
"366",4552174.58959354
"367",4552173.67915863
"368",4552172.76872389
"369",4552171.85828934
"370",4552170.94785496
"371",4552170.03742078
"372",4552169.12698677
"373",4552168.21655294
"374",4552167.3061193
"375",4552166.39568584
"376",4552165.48525256
"377",4552164.57481946
"378",4552163.66438655
"379",4552162.75395381
"380",4552161.84352126
"381",4552160.93308889
"382",4552160.02265671
"383",4552159.1122247
"384",4552158.20179288
"385",4552157.29136124
"386",4552156.38092978
"387",4552155.47049851
"388",4552154.56006741
"389",4552153.6496365
"390",4552152.73920577
"391",4552151.82877522
"392",4552150.91834486
"393",4552150.00791467
"394",4552149.09748467
"395",4552148.18705485
"396",4552147.27662521
"397",4552146.36619576
"398",4552145.45576649
"399",4552144.54533739
"400",4552143.63490849
"401",4552142.72447976
"402",4552141.81405121
"403",4552140.90362285
"404",4552139.99319467
"405",4552139.08276667
"406",4552138.17233886
