"101",0.050785019701656
"106",0.0254784667873698
"107",0.0254784667873698
"114",0.0113387034193327
"115",0.0113387034193327
"116",0.0702380171246642
"117",0.0702380171246642
"119",0.133602434780408
"132",0.0440269518436981
"134",0.0592445116840151
"15",0.0288129529984155
"151",0
"155",0
"158",0.0594710780478419
"159",0.0594710780478419
"162",0.0594710780478419
"171",0.044778306052404
"187",0.00834883954088233
"189",0.100253306240104
"190",0.100253306240104
"191",0.100253306240104
"195",0.0312030800264929
"196",0.013182906798495
"197",0.013182906798495
"203",0.0256240442337603
"204",0.0256240442337603
"205",0.0256240442337603
"206",0.0256240442337603
"222",0.0668404048214853
"223",0.0668404048214853
"226",0.029992370217077
"227",0.029992370217077
"233",0.0668404048214853
"234",0.0229682771032829
"235",0.0417254139756441
"250",0.0322995145839065
"251",0.0288129529984155
"29",0.0256240442337603
"30",0.0256240442337603
"309",0.0930988601931716
"310",0.0930988601931716
"311",0.0930988601931716
"314",0.100253306240104
"315",0.0312030800264929
"323",0.0288129529984155
"54",0.00834883954088233
"55",0.00834883954088233
"60",0.119662947162444
"71",0.0322995145839065
"72",0
"73",0.0707779819729687
"74",0.0707779819729687
"75",0.109027284010243
"94",0.0561146979235314
"96",0.0254784667873698
