"","x"
"1",1672897
"2",1672895.9962618
"3",1672894.9925242
"4",1672893.98878721
"5",1672892.98505081
"6",1672891.98131502
"7",1672890.97757983
"8",1672889.97384525
"9",1672888.97011126
"10",1672887.96637788
"11",1672886.9626451
"12",1672885.95891292
"13",1672884.95518135
"14",1672883.95145037
"15",1672882.94772
"16",1672881.94399024
"17",1672880.94026107
"18",1672879.9365325
"19",1672878.93280454
"20",1672877.92907718
"21",1672876.92535043
"22",1672875.92162427
"23",1672874.91789872
"24",1672873.91417377
"25",1672872.91044942
"26",1672871.90672567
"27",1672870.90300253
"28",1672869.89927999
"29",1672868.89555805
"30",1672867.89183671
"31",1672866.88811597
"32",1672865.88439584
"33",1672864.88067631
"34",1672863.87695738
"35",1672862.87323906
"36",1672861.86952133
"37",1672860.86580421
"38",1672859.86208769
"39",1672858.85837177
"40",1672857.85465646
"41",1672856.85094175
"42",1672855.84722764
"43",1672854.84351413
"44",1672853.83980122
"45",1672852.83608892
"46",1672851.83237722
"47",1672850.82866612
"48",1672849.82495562
"49",1672848.82124572
"50",1672847.81753643
"51",1672846.81382774
"52",1672845.81011965
"53",1672844.80641217
"54",1672843.80270528
"55",1672842.798999
"56",1672841.79529332
"57",1672840.79158824
"58",1672839.78788377
"59",1672838.7841799
"60",1672837.78047663
"61",1672836.77677396
"62",1672835.77307189
"63",1672834.76937043
"64",1672833.76566957
"65",1672832.76196931
"66",1672831.75826965
"67",1672830.75457059
"68",1672829.75087214
"69",1672828.74717429
"70",1672827.74347704
"71",1672826.7397804
"72",1672825.73608435
"73",1672824.73238891
"74",1672823.72869407
"75",1672822.72499983
"76",1672821.7213062
"77",1672820.71761317
"78",1672819.71392074
"79",1672818.71022891
"80",1672817.70653768
"81",1672816.70284706
"82",1672815.69915704
"83",1672814.69546762
"84",1672813.6917788
"85",1672812.68809058
"86",1672811.68440297
"87",1672810.68071596
"88",1672809.67702955
"89",1672808.67334375
"90",1672807.66965854
"91",1672806.66597394
"92",1672805.66228994
"93",1672804.65860654
"94",1672803.65492375
"95",1672802.65124155
"96",1672801.64755996
"97",1672800.64387897
"98",1672799.64019859
"99",1672798.6365188
"100",1672797.63283962
"101",1672796.62916104
"102",1672795.62548307
"103",1672794.62180569
"104",1672793.61812892
"105",1672792.61445275
"106",1672791.61077718
"107",1672790.60710221
"108",1672789.60342785
"109",1672788.59975408
"110",1672787.59608092
"111",1672786.59240837
"112",1672785.58873641
"113",1672784.58506506
"114",1672783.58139431
"115",1672782.57772416
"116",1672781.57405461
"117",1672780.57038567
"118",1672779.56671733
"119",1672778.56304959
"120",1672777.55938245
"121",1672776.55571591
"122",1672775.55204998
"123",1672774.54838465
"124",1672773.54471992
"125",1672772.54105579
"126",1672771.53739227
"127",1672770.53372934
"128",1672769.53006702
"129",1672768.52640531
"130",1672767.52274419
"131",1672766.51908368
"132",1672765.51542377
"133",1672764.51176446
"134",1672763.50810575
"135",1672762.50444764
"136",1672761.50079014
"137",1672760.49713324
"138",1672759.49347694
"139",1672758.48982125
"140",1672757.48616615
"141",1672756.48251166
"142",1672755.47885777
"143",1672754.47520448
"144",1672753.4715518
"145",1672752.46789972
"146",1672751.46424824
"147",1672750.46059736
"148",1672749.45694708
"149",1672748.45329741
"150",1672747.44964833
"151",1672746.44599986
"152",1672745.442352
"153",1672744.43870473
"154",1672743.43505807
"155",1672742.43141201
"156",1672741.42776655
"157",1672740.42412169
"158",1672739.42047744
"159",1672738.41683378
"160",1672737.41319073
"161",1672736.40954829
"162",1672735.40590644
"163",1672734.4022652
"164",1672733.39862456
"165",1672732.39498452
"166",1672731.39134508
"167",1672730.38770625
"168",1672729.38406801
"169",1672728.38043038
"170",1672727.37679335
"171",1672726.37315693
"172",1672725.3695211
"173",1672724.36588588
"174",1672723.36225126
"175",1672722.35861725
"176",1672721.35498383
"177",1672720.35135102
"178",1672719.34771881
"179",1672718.3440872
"180",1672717.34045619
"181",1672716.33682579
"182",1672715.33319598
"183",1672714.32956678
"184",1672713.32593819
"185",1672712.32231019
"186",1672711.3186828
"187",1672710.31505601
"188",1672709.31142982
"189",1672708.30780423
"190",1672707.30417925
"191",1672706.30055486
"192",1672705.29693108
"193",1672704.29330791
"194",1672703.28968533
"195",1672702.28606336
"196",1672701.28244198
"197",1672700.27882121
"198",1672699.27520105
"199",1672699.27520105
"200",1672698.27158148
"201",1672697.26796252
"202",1672696.26434416
"203",1672695.2607264
"204",1672694.25710924
"205",1672693.25349269
"206",1672692.24987674
"207",1672691.24626139
"208",1672690.24264664
"209",1672689.23903249
"210",1672688.23541895
"211",1672687.23180601
"212",1672686.22819367
"213",1672685.22458193
"214",1672684.2209708
"215",1672683.21736027
"216",1672682.21375034
"217",1672681.21014101
"218",1672680.20653228
"219",1672679.20292416
"220",1672678.19931664
"221",1672677.19570972
"222",1672676.1921034
"223",1672675.18849768
"224",1672674.18489257
"225",1672673.18128806
"226",1672672.17768415
"227",1672671.17408084
"228",1672670.17047814
"229",1672669.16687604
"230",1672668.16327454
"231",1672667.15967364
"232",1672666.15607334
"233",1672665.15247365
"234",1672664.14887456
"235",1672663.14527607
"236",1672662.14167818
"237",1672661.1380809
