"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2","weight_1","weight_2"
1,3.42078570740981,0.506500208976043,0.75617368269059,0.111963204089441,5.56927918680053,0.824617884087309,3.34819344302248,3.39282436634669,3.02931787702034,3.06969823621843,7.01526245204709,7.10877486282162,597.864316166429,206.464278854596,2.67193109517353,0.958499289874113
2,3.61603289369532,0.517538581617296,0.799333587027388,0.114403265410139,5.88715530763028,0.842589129369912,3.44405837408709,3.46676561848905,3.11605281465023,3.13659746434725,7.21612230761105,7.26369939111991,633.869821598933,210.962735148231,2.79724698915716,0.965991056461969
3,3.76665520022113,0.504197044906383,0.832629044259407,0.111454083610885,6.13237899264071,0.820868171356358,3.319627592288,3.37739647305712,3.00347258349867,3.05573966609929,6.95541019336534,7.07644975307208,670.589897548371,215.029987871991,2.92822220089736,0.974562510429695
4,3.827408224509,0.472502739497158,0.846058660154622,0.104447973994109,6.2312891795515,0.769267617988357,3.07464904602375,3.1650901210336,2.78182532735482,2.86365296664946,6.44212181071643,6.63161739645134,700.652484804432,216.439541326208,3.06495002939657,0.982800620854662
5,4.06376586231629,0.588188880616889,0.898306137985708,0.130020699925838,6.61609600040267,0.957612774056966,4.24698827181856,3.94002120987389,3.84251319831203,3.5647810946478,8.89845161714365,8.25528253497386,721.553108367472,215.174878844272,3.20483917961573,0.990011363841669
6,4.31483389346753,0.542615509524958,0.953805386977033,0.119946586316043,7.02485237392608,0.883416127788002,3.71158631747277,3.63474503988011,3.35810190628489,3.2885788456058,7.77665704613343,7.61565627403448,781.51397910782,225.112525809952,3.34964742032431,0.998900800898836
7,4.46925057476116,0.54596571508642,0.987939600736678,0.120687158071735,7.27625356733045,0.888870497544212,3.76237481984698,3.65718660823441,3.40405340843298,3.3088831217359,7.88307105110796,7.66267670296733,819.223229798562,227.656274195894,3.50257408314453,1.00890492015673
8,4.60201923892633,0.54100989444007,1.01728846334161,0.119591660876226,7.49241026969058,0.880802073755062,3.7414601938812,3.62398972352199,3.3851306516068,3.27884784509133,7.83924993003679,7.59312132547465,856.863207670778,229.845494426616,3.66204357869446,1.01765570938897
9,4.72337507920934,0.543131833453262,1.04411449119364,0.120060721079142,7.68998609387064,0.884256739376538,3.79109559018079,3.63820366906492,3.43003886730643,3.29170808153493,7.94324790323594,7.62290292565982,891.846935946963,231.08466838624,3.82587673953477,1.02625544304094
10,5.08205340169001,0.698058852523403,1.12340127826832,0.154307746347279,8.27393957327777,1.13648879849424,5.44386697151588,4.67599231355391,4.92540345041913,4.23065971226306,11.4061974641285,9.79731722839864,928.455831408247,232.955008850001,3.99343154418501,1.03473002699874
11,5.4499312738373,0.623918111447619,1.20472165000614,0.137918740425264,8.87287056512459,1.01578246916384,4.4789383839853,4.17935577046253,4.05237282360575,3.78132188756132,9.38444232835016,8.75674542382622,1021.23313470998,248.065927594568,4.16911938075087,1.04605648366323
12,5.61441372968488,0.609999640025466,1.24108092971982,0.13484202568984,9.14065954587293,0.993122220953742,4.37663532904414,4.08612199060121,3.95981291675422,3.69696751530586,9.1700930703782,8.56139845649775,1072.63266176491,251.701882969464,4.35692636084271,1.05833324676702
13,5.59493885728472,0.531035709006668,1.2367759579261,0.117386840938316,9.10895308694775,0.864563399926645,3.78191389682321,3.55717699813081,3.42173162093529,3.21839823640406,7.92401006953435,7.45313275798835,1114.97901320229,252.711583310423,4.55300540188602,1.06839934459876
14,5.67776706313466,0.605241107558675,1.25508535079819,0.133790139565602,9.24380321857713,0.985374996165704,4.42889408249294,4.05424665350309,4.00709464606504,3.66812792459804,9.27958760141378,8.49461203591124,1126.22822234653,246.970735531946,4.75054298258056,1.07671734131048
15,5.70936109180438,0.541076035585715,1.26206929397781,0.119606281550526,9.29524051437625,0.880909756181651,3.93213063813032,3.62443277425838,3.55764200592743,3.27924870051947,8.23874990846352,7.5940496222556,1172.78652173204,249.242257210425,4.94820002054365,1.08509143562986
16,6.10018097938493,0.800902271006426,1.34846105860088,0.177041554643526,9.9315227173144,1.3039251008666,6.8780055667429,5.36489559525836,6.22295741752929,4.85395315761469,14.4110592826994,11.2407336281604,1194.63835781179,246.824708812595,5.14682451914033,1.09381045641791
17,6.71212035931379,0.754914764795657,1.48373186890094,0.166875895375882,10.927802970953,1.22905421356205,5.81871102852912,5.05684531442068,5.26454807343111,4.57524099876156,12.1915850121563,10.5952949445005,1329.20589657057,267.304930559675,5.35289106300847,1.1059629630114
18,6.82180181825326,0.612859806279582,1.50797724403493,0.135474272967066,11.1063720830509,0.997778772328862,4.55490611371912,4.10528099900199,4.12110553146015,3.71430185623989,9.5436128096972,8.60154114076607,1423.12876758799,277.44370681421,5.57500640674759,1.12114060302492
19,6.81507632492527,0.630300996416935,1.50649055603611,0.139329693944796,11.0954225079485,1.02617425381564,4.72289886178817,4.22211193772109,4.27309897018929,3.82000603889051,9.89559761517521,8.84632977427272,1437.54981387978,271.571100825808,5.80835422404946,1.13235805719922
20,6.88584815045893,0.652717724880454,1.52213485431198,0.144284970763048,11.2106440063612,1.062670260858,4.93185027211776,4.37227184130448,4.46215024620178,3.95586499927546,10.3334005701515,9.16095052463795,1468.28822979806,269.369512408495,6.04193003498738,1.14139598841843
