Day        Pexc        Nexc        Cexc        Pwst        Nwst        Cwst
18091        1.26878        27.02467        205.95426        21.50277        246.09094        1558.05387
18092        1.28549        27.38062        208.66694        21.78599        249.33226        1578.57538
18093        1.30978        27.89783        212.60859        22.19752        254.04206        1608.39414
18094        1.31324        27.97153        213.17024        22.25616        254.71317        1612.64307
18095        1.3216        28.14959        214.52725        22.39784        256.33464        1622.90894
18096        1.32137        28.14487        214.49122        22.39408        256.29159        1622.63636
18097        1.3345        28.42439        216.62144        22.61649        258.83695        1638.75159
18098        1.33013        28.33138        215.91264        22.54248        257.99001        1633.38943
