"","x"
"1",2019594
"2",2019592.990203
"3",2019591.9804065
"4",2019590.97061051
"5",2019589.96081503
"6",2019588.95102005
"7",2019587.94122557
"8",2019586.9314316
"9",2019585.92163814
"10",2019584.91184518
"11",2019583.90205272
"12",2019582.89226077
"13",2019581.88246932
"14",2019580.87267838
"15",2019579.86288795
"16",2019578.85309801
"17",2019577.84330859
"18",2019576.83351967
"19",2019575.82373125
"20",2019574.81394334
"21",2019573.80415593
"22",2019572.79436903
"23",2019571.78458263
"24",2019570.77479674
"25",2019569.76501135
"26",2019568.75522647
"27",2019567.74544209
"28",2019566.73565822
"29",2019565.72587485
"30",2019564.71609199
"31",2019563.70630963
"32",2019562.69652778
"33",2019561.68674643
"34",2019560.67696559
"35",2019559.66718525
"36",2019558.65740541
"37",2019557.64762608
"38",2019556.63784726
"39",2019555.62806894
"40",2019554.61829113
"41",2019553.60851382
"42",2019552.59873701
"43",2019551.58896072
"44",2019550.57918492
"45",2019549.56940963
"46",2019548.55963485
"47",2019547.54986057
"48",2019546.54008679
"49",2019545.53031352
"50",2019544.52054076
"51",2019543.5107685
"52",2019542.50099674
"53",2019541.49122549
"54",2019540.48145474
"55",2019539.4716845
"56",2019538.46191477
"57",2019537.45214554
"58",2019536.44237681
"59",2019535.43260859
"60",2019534.42284087
"61",2019533.41307366
"62",2019532.40330696
"63",2019531.39354075
"64",2019530.38377506
"65",2019529.37400987
"66",2019528.36424518
"67",2019527.354481
"68",2019526.34471732
"69",2019525.33495415
"70",2019524.32519148
"71",2019523.31542932
"72",2019522.30566766
"73",2019521.29590651
"74",2019520.28614586
"75",2019519.27638571
"76",2019518.26662608
"77",2019517.25686694
"78",2019516.24710832
"79",2019515.23735019
"80",2019514.22759257
"81",2019513.21783546
"82",2019512.20807885
"83",2019511.19832275
"84",2019510.18856715
"85",2019509.17881205
"86",2019508.16905746
"87",2019507.15930338
"88",2019506.1495498
"89",2019505.13979672
"90",2019504.13004415
"91",2019503.12029209
"92",2019502.11054053
"93",2019501.10078947
"94",2019500.09103892
"95",2019499.08128888
"96",2019498.07153934
"97",2019497.0617903
"98",2019496.05204177
"99",2019495.04229374
"100",2019494.03254622
"101",2019493.02279921
"102",2019492.0130527
"103",2019491.00330669
"104",2019489.99356119
"105",2019488.98381619
"106",2019487.9740717
"107",2019486.96432771
"108",2019485.95458423
"109",2019484.94484125
"110",2019483.93509878
"111",2019482.92535681
"112",2019481.91561535
"113",2019480.90587439
"114",2019479.89613394
"115",2019478.88639399
"116",2019477.87665455
"117",2019476.86691561
