"","x"
"1",1287955
"2",1287953.969636
"3",1287952.93927282
"4",1287951.90891047
"5",1287950.87854895
"6",1287949.84818824
"7",1287948.81782836
"8",1287947.78746931
"9",1287946.75711108
"10",1287945.72675367
"11",1287944.69639709
"12",1287943.66604134
"13",1287942.6356864
"14",1287941.60533229
"15",1287940.57497901
"16",1287939.54462655
"17",1287938.51427491
"18",1287937.4839241
"19",1287936.45357412
"20",1287935.42322495
"21",1287934.39287661
"22",1287933.3625291
"23",1287932.33218241
"24",1287931.30183654
"25",1287930.2714915
"26",1287929.24114729
"27",1287928.21080389
"28",1287927.18046132
"29",1287926.15011958
"30",1287925.11977866
"31",1287924.08943856
"32",1287923.05909929
"33",1287922.02876085
"34",1287920.99842322
"35",1287919.96808642
"36",1287918.93775045
"37",1287917.9074153
"38",1287916.87708097
"39",1287915.84674747
"40",1287914.81641479
"41",1287913.78608294
"42",1287912.75575191
"43",1287911.72542171
"44",1287910.69509233
"45",1287909.66476377
"46",1287908.63443604
"47",1287907.60410913
"48",1287906.57378305
"49",1287905.54345779
"50",1287904.51313335
"51",1287903.48280974
"52",1287902.45248696
"53",1287901.422165
"54",1287900.39184386
"55",1287899.36152354
"56",1287898.33120406
"57",1287897.30088539
"58",1287896.27056755
"59",1287895.24025053
"60",1287894.20993434
"61",1287893.17961897
"62",1287892.14930443
"63",1287891.11899071
"64",1287890.08867781
"65",1287889.05836574
"66",1287888.0280545
"67",1287886.99774408
"68",1287885.96743448
"69",1287884.9371257
"70",1287883.90681775
"71",1287882.87651063
"72",1287881.84620433
"73",1287880.81589885
"74",1287879.7855942
"75",1287878.75529037
"76",1287877.72498736
"77",1287876.69468518
"78",1287875.66438383
"79",1287874.6340833
"80",1287873.60378359
"81",1287872.57348471
"82",1287871.54318665
"83",1287870.51288941
"84",1287869.482593
"85",1287868.45229742
"86",1287867.42200265
"87",1287866.39170872
"88",1287865.3614156
"89",1287864.33112332
"90",1287863.30083185
"91",1287862.27054121
"92",1287861.24025139
"93",1287860.2099624
"94",1287859.17967423
"95",1287858.14938689
"96",1287857.11910037
"97",1287856.08881467
"98",1287855.0585298
"99",1287854.02824576
"100",1287852.99796253
"101",1287851.96768014
"102",1287850.93739856
"103",1287849.90711781
"104",1287848.87683789
"105",1287847.84655878
"106",1287846.81628051
"107",1287845.78600305
"108",1287844.75572642
"109",1287843.72545062
"110",1287842.69517564
"111",1287841.66490148
"112",1287840.63462815
"113",1287839.60435564
"114",1287838.57408396
"115",1287837.5438131
"116",1287836.51354306
"117",1287835.48327385
"118",1287834.45300547
"119",1287833.4227379
"120",1287832.39247117
"121",1287831.36220525
"122",1287830.33194016
"123",1287829.3016759
"124",1287828.27141246
"125",1287827.24114984
"126",1287826.21088805
"127",1287825.18062708
"128",1287824.15036693
"129",1287823.12010761
"130",1287822.08984912
"131",1287821.05959144
"132",1287820.0293346
"133",1287818.99907857
"134",1287817.96882337
"135",1287816.938569
"136",1287815.90831545
"137",1287814.87806272
"138",1287813.84781082
"139",1287812.81755974
"140",1287811.78730949
"141",1287810.75706006
"142",1287809.72681145
"143",1287808.69656367
"144",1287807.66631671
"145",1287806.63607058
"146",1287805.60582527
"147",1287804.57558079
"148",1287803.54533712
"149",1287802.51509429
"150",1287801.48485228
"151",1287800.45461109
"152",1287799.42437072
"153",1287798.39413119
"154",1287797.36389247
"155",1287796.33365458
"156",1287795.30341751
"157",1287794.27318127
"158",1287793.24294585
"159",1287792.21271126
"160",1287791.18247749
"161",1287790.15224454
"162",1287789.12201242
"163",1287788.09178112
"164",1287787.06155065
"165",1287786.031321
"166",1287785.00109217
"167",1287783.97086417
"168",1287782.940637
"169",1287781.91041064
"170",1287780.88018511
"171",1287779.84996041
"172",1287778.81973653
"173",1287777.78951347
"174",1287776.75929124
"175",1287775.72906984
"176",1287774.69884925
"177",1287773.66862949
"178",1287772.63841056
"179",1287771.60819245
"180",1287770.57797516
"181",1287769.5477587
"182",1287768.51754306
"183",1287767.48732825
"184",1287766.45711426
"185",1287765.42690109
"186",1287764.39668875
"187",1287763.36647723
"188",1287762.33626654
"189",1287761.30605667
"190",1287760.27584762
"191",1287759.2456394
"192",1287758.21543201
"193",1287757.18522544
"194",1287756.15501969
"195",1287755.12481476
"196",1287754.09461066
"197",1287753.06440739
"198",1287752.03420494
"199",1287751.00400331
"200",1287749.97380251
"201",1287748.94360253
"202",1287747.91340337
"203",1287746.88320504
"204",1287745.85300753
"205",1287744.82281085
"206",1287743.79261499
"207",1287742.76241996
"208",1287741.73222575
"209",1287740.70203236
"210",1287739.6718398
"211",1287738.64164806
"212",1287737.61145715
"213",1287736.58126706
"214",1287735.5510778
"215",1287734.52088936
"216",1287733.49070174
"217",1287732.46051495
"218",1287731.43032898
"219",1287730.40014383
"220",1287729.36995951
"221",1287728.33977602
"222",1287727.30959335
"223",1287726.2794115
"224",1287725.24923048
"225",1287724.21905028
"226",1287723.1888709
"227",1287722.15869235
"228",1287721.12851462
"229",1287720.09833772
"230",1287719.06816164
"231",1287718.03798639
"232",1287717.00781196
"233",1287715.97763835
"234",1287714.94746557
"235",1287713.91729361
"236",1287712.88712248
"237",1287711.85695217
"238",1287710.82678268
"239",1287709.79661402
"240",1287708.76644618
"241",1287707.73627917
"242",1287706.70611298
"243",1287705.67594762
"244",1287704.64578307
"245",1287703.61561936
"246",1287702.58545647
"247",1287701.5552944
"248",1287700.52513315
"249",1287699.49497273
"250",1287698.46481314
"251",1287697.43465436
"252",1287696.40449642
"253",1287695.37433929
"254",1287694.34418299
"255",1287693.31402752
"256",1287692.28387287
"257",1287691.25371904
"258",1287690.22356604
"259",1287689.19341386
"260",1287688.1632625
"261",1287687.13311197
"262",1287686.10296227
"263",1287685.07281338
"264",1287684.04266533
"265",1287683.01251809
"266",1287681.98237168
"267",1287680.9522261
"268",1287679.92208133
"269",1287678.8919374
"270",1287677.86179428
"271",1287676.83165199
"272",1287675.80151053
"273",1287674.77136989
"274",1287673.74123007
"275",1287672.71109108
"276",1287671.68095291
"277",1287670.65081556
"278",1287669.62067904
"279",1287668.59054335
"280",1287667.56040847
"281",1287666.53027443
"282",1287665.5001412
"283",1287664.4700088
"284",1287663.43987722
"285",1287662.40974647
"286",1287661.37961654
"287",1287661.37961654
"288",1287660.34948744
"289",1287659.31935916
"290",1287658.28923171
"291",1287657.25910507
"292",1287656.22897927
"293",1287655.19885428
"294",1287654.16873012
"295",1287653.13860679
"296",1287652.10848428
"297",1287651.07836259
"298",1287650.04824173
"299",1287649.01812169
"300",1287647.98800248
"301",1287646.95788409
"302",1287645.92776652
"303",1287644.89764978
"304",1287643.86753386
"305",1287642.83741877
"306",1287641.8073045
"307",1287640.77719105
"308",1287639.74707843
"309",1287638.71696663
"310",1287637.68685566
"311",1287636.65674551
"312",1287635.62663618
"313",1287634.59652768
"314",1287633.56642
"315",1287632.53631315
"316",1287631.50620712
"317",1287630.47610192
"318",1287629.44599754
"319",1287628.41589398
"320",1287627.38579125
"321",1287626.35568934
"322",1287625.32558825
"323",1287624.29548799
"324",1287623.26538856
"325",1287622.23528994
"326",1287621.20519215
"327",1287620.17509519
"328",1287619.14499905
"329",1287618.11490373
"330",1287617.08480924
"331",1287616.05471557
"332",1287615.02462273
"333",1287613.99453071
"334",1287612.96443952
"335",1287611.93434914
"336",1287610.9042596
"337",1287609.87417087
"338",1287608.84408297
"339",1287607.8139959
"340",1287606.78390965
"341",1287605.75382422
"342",1287604.72373962
"343",1287603.69365584
"344",1287602.66357288
"345",1287601.63349075
"346",1287600.60340945
"347",1287599.57332896
"348",1287598.5432493
"349",1287597.51317047
"350",1287596.48309246
"351",1287595.45301527
"352",1287594.42293891
"353",1287593.39286337
"354",1287592.36278866
"355",1287591.33271477
"356",1287590.3026417
"357",1287589.27256946
"358",1287588.24249804
"359",1287587.21242745
"360",1287586.18235768
"361",1287585.15228873
"362",1287584.12222061
"363",1287583.09215331
"364",1287582.06208684
"365",1287581.03202119
"366",1287580.00195636
"367",1287578.97189236
"368",1287577.94182918
"369",1287576.91176683
"370",1287575.8817053
"371",1287574.8516446
"372",1287573.82158471
"373",1287572.79152566
"374",1287571.76146742
"375",1287570.73141001
"376",1287569.70135343
"377",1287568.67129767
"378",1287567.64124273
"379",1287566.61118862
"380",1287565.58113533
"381",1287564.55108286
"382",1287563.52103122
"383",1287562.49098041
"384",1287561.46093041
"385",1287560.43088125
"386",1287559.4008329
"387",1287558.37078538
"388",1287557.34073868
"389",1287556.31069281
"390",1287555.28064776
"391",1287554.25060354
"392",1287553.22056014
"393",1287552.19051756
"394",1287551.16047581
"395",1287550.13043488
"396",1287549.10039478
"397",1287548.07035549
"398",1287547.04031704
"399",1287546.01027941
"400",1287544.9802426
"401",1287543.95020661
"402",1287542.92017145
"403",1287541.89013712
"404",1287540.86010361
"405",1287539.83007092
"406",1287538.80003905
"407",1287537.77000801
"408",1287536.7399778
"409",1287535.70994841
"410",1287534.67991984
"411",1287533.64989209
"412",1287532.61986517
"413",1287531.58983908
"414",1287530.55981381
"415",1287529.52978936
"416",1287528.49976573
"417",1287527.46974293
"418",1287526.43972096
"419",1287525.40969981
"420",1287524.37967948
"421",1287523.34965998
"422",1287522.3196413
"423",1287521.28962344
"424",1287520.25960641
"425",1287519.2295902
"426",1287518.19957482
"427",1287517.16956026
"428",1287516.13954652
"429",1287515.10953361
"430",1287514.07952152
"431",1287513.04951026
"432",1287512.01949982
"433",1287510.9894902
"434",1287509.95948141
"435",1287508.92947344
"436",1287507.8994663
"437",1287506.86945998
"438",1287505.83945449
"439",1287504.80944981
"440",1287503.77944597
"441",1287502.74944294
"442",1287501.71944074
"443",1287500.68943937
"444",1287499.65943882
"445",1287498.62943909
"446",1287497.59944019
"447",1287496.56944211
"448",1287495.53944485
"449",1287494.50944842
"450",1287493.47945281
"451",1287492.44945803
"452",1287491.41946407
"453",1287490.38947093
"454",1287489.35947862
"455",1287488.32948713
"456",1287487.29949647
"457",1287486.26950663
"458",1287485.23951761
"459",1287484.20952942
"460",1287483.17954206
"461",1287482.14955551
"462",1287481.11956979
"463",1287480.0895849
"464",1287479.05960083
"465",1287478.02961758
"466",1287476.99963515
"467",1287475.96965355
"468",1287474.93967278
"469",1287473.90969283
"470",1287472.8797137
"471",1287471.8497354
"472",1287470.81975792
"473",1287469.78978126
"474",1287468.75980543
"475",1287467.72983042
"476",1287466.69985624
"477",1287465.66988288
"478",1287464.63991034
"479",1287463.60993863
"480",1287462.57996774
"481",1287461.54999768
"482",1287460.52002844
"483",1287459.49006002
"484",1287458.46009243
"485",1287457.43012566
"486",1287456.40015972
"487",1287455.3701946
"488",1287454.3402303
"489",1287453.31026683
"490",1287452.28030418
"491",1287451.25034236
"492",1287450.22038136
"493",1287449.19042118
"494",1287448.16046183
"495",1287447.1305033
"496",1287446.10054559
"497",1287445.07058871
"498",1287444.04063266
"499",1287443.01067742
"500",1287441.98072302
"501",1287440.95076943
"502",1287439.92081667
"503",1287438.89086473
"504",1287437.86091362
"505",1287436.83096333
"506",1287435.80101387
"507",1287434.77106523
"508",1287433.74111741
"509",1287432.71117042
"510",1287431.68122425
