"date","V1"
"2/4/2018",0.0700448748942069
"3/4/2018",0.0753850978620096
"4/4/2018",0.0758606148896692
"5/4/2018",0.0795129669093485
"6/4/2018",0.0798589800559395
"7/4/2018",0.090042765456167
"8/4/2018",0.0941952214331298
"9/4/2018",0.0934136814246184
"10/4/2018",0.0962239696351922
"11/4/2018",0.0985851702491712
"12/4/2018",0.111606075412656
"13/04/2018",0.119055860491613
"14/04/2018",0.113743393912478
"15/04/2018",0.110414397582214
"16/04/2018",0.108807059446946
"17/04/2018",0.115071746660355
"18/04/2018",0.123500698222123
"19/04/2018",0.132190812826367
"20/04/2018",0.133106267070365
"21/04/2018",0.130511457022683
"22/04/2018",0.132450961354216
"23/04/2018",0.145088413088112
"24/04/2018",0.145268702036818
"25/04/2018",0.159631052497386
"26/04/2018",0.169933075334321
"27/04/2018",0.183976539880248
"28/04/2018",0.178641058648367
"29/04/2018",0.16349400931554
"30/04/2018",0.17990502078962
"1/5/2018",0.194087045740445
"2/5/2018",0.197091024911619
"3/5/2018",0.185163454840837
"4/5/2018",0.193880707849675
"5/5/2018",0.19713081878288
"6/5/2018",0.198793945294482
"7/5/2018",0.205264731458155
"8/5/2018",0.218937461205715
"9/5/2018",0.225747649584192
"10/5/2018",0.220332428625958
"11/5/2018",0.237593451136318
"12/5/2018",0.244746014580348
"13/05/2018",0.260240877411566
"14/05/2018",0.253009403599523
"15/05/2018",0.257399552710143
"16/05/2018",0.26785554330928
"17/05/2018",0.276860127591214
"18/05/2018",0.274168618750309
"19/05/2018",0.27961715693679
"20/05/2018",0.291319866408337
"21/05/2018",0.294569120062463
"22/05/2018",0.288299720432266
"23/05/2018",0.296989673463091
"24/05/2018",0.312485008063679
"25/05/2018",0.320524582043431
"26/05/2018",0.325680907816246
"27/05/2018",0.338169777862916
"28/05/2018",0.344414411436278
"29/05/2018",0.350028605410388
"30/05/2018",0.356871282616349
"31/05/2018",0.364539692565526
"1/6/2018",0.369833324194615
"2/6/2018",0.374041011901605
"3/6/2018",0.379017718865858
"4/6/2018",0.383218719023097
"5/6/2018",0.389285017222583
"6/6/2018",0.393052655255565
"7/6/2018",0.397845856701129
"8/6/2018",0.402880750139729
"9/6/2018",0.408524041383353
"10/6/2018",0.412136870057575
"11/6/2018",0.418474969389505
"12/6/2018",0.423429072000924
"13/06/2018",0.428374959103253
"14/06/2018",0.433305996387131
"15/06/2018",0.438425375461004
"16/06/2018",0.440836563292315
"17/06/2018",0.446959854095111
"18/06/2018",0.451282823060853
"19/06/2018",0.456122890134986
"20/06/2018",0.461174015513825
"21/06/2018",0.466793607327405
"22/06/2018",0.472280542986188
"23/06/2018",0.476594086023019
"24/06/2018",0.481740987412559
"25/06/2018",0.486722857768459
"26/06/2018",0.491208507833017
"27/06/2018",0.481954197597099
"28/06/2018",0.489272324978659
"29/06/2018",0.480290734797406
"30/06/2018",0.486754411788982
"1/7/2018",0.502042158129056
"2/7/2018",0.516172578516699
"3/7/2018",0.517095349303865
"4/7/2018",0.528225286768505
"5/7/2018",0.534355158331369
"6/7/2018",0.539871289458516
"7/7/2018",0.544337268176913
"8/7/2018",0.549202000075471
"9/7/2018",0.553937489920818
"10/7/2018",0.558485559518945
"11/7/2018",0.563325082444178
"12/7/2018",0.568362288879425
"13/07/2018",0.572255879977401
"14/07/2018",0.576860634073083
"15/07/2018",0.582860468941297
"16/07/2018",0.588151443382722
"17/07/2018",0.592880904938937
"18/07/2018",0.597977737644911
"19/07/2018",0.601043595624383
"20/07/2018",0.594420092721648
"21/07/2018",0.608520143732308
"22/07/2018",0.610505302816045
"23/07/2018",0.597192624313246
"24/07/2018",0.608579125604464
"25/07/2018",0.619275426682713
"26/07/2018",0.629617523788404
"27/07/2018",0.632628931679471
"28/07/2018",0.645267924667166
"29/07/2018",0.650536600255434
"30/07/2018",0.653095337631022
"31/07/2018",0.650210023773394
"1/8/2018",0.651757469621672
"2/8/2018",0.644755360636555
"3/8/2018",0.646690270522169
"4/8/2018",0.655104983389598
"5/8/2018",0.669925571393012
"6/8/2018",0.664487657723817
"7/8/2018",0.664506410251003
"8/8/2018",0.62949978736139
"9/8/2018",0.660942081269471
"10/8/2018",0.660136000634842
"11/8/2018",0.685831199819154
"12/8/2018",0.658670158526161
"13/08/2018",0.638176398121472
"14/08/2018",0.644517150870886
"15/08/2018",0.623470227327956
"16/08/2018",0.651690088623163
"17/08/2018",0.640911352662752
"18/08/2018",0.651660754225489
"19/08/2018",0.644604032497109
"20/08/2018",0.653098123771708
"21/08/2018",0.66874224923458
"22/08/2018",0.677933941301453
"23/08/2018",0.691027934583777
"24/08/2018",0.681319622262883
"25/08/2018",0.667778863132517
"26/08/2018",0.681776490974931
"27/08/2018",0.694992784561366
"28/08/2018",0.699196531088139
"29/08/2018",0.696851455459585
"30/08/2018",0.727428900983879
"31/08/2018",0.718554600790051
"1/9/2018",0.693250470338499
"2/9/2018",0.666576474149198
"3/9/2018",0.723077824690309
"4/9/2018",0.730926349652773
"5/9/2018",0.763255375930428
"6/9/2018",0.797172017279368
"7/9/2018",0.800786632487713
"8/9/2018",0.785252559291554
"9/9/2018",0.78825754378265
"10/9/2018",0.802817866718522
"11/9/2018",0.80771268251458
"12/9/2018",0.824402019168606
"13/09/2018",0.834099397261371
"14/09/2018",0.842958751133767
"15/09/2018",0.843777643782196
"16/09/2018",0.845799404184669
"17/09/2018",0.853208085489996
"18/09/2018",0.852155733786332
"19/09/2018",0.862995646710231
"20/09/2018",0.866885641772911
"21/09/2018",0.87513907267902
"22/09/2018",0.880054389267249
