"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2","weight_1","weight_2"
1,19.07473849724,1.0149085256412,4.21652114149516,0.2243482004049,31.0550128516468,1.65234230139485,10.6337239298738,6.79843031530028,9.62098831750486,6.15096076146212,22.2801834721165,14.2443301844387,8909.66298083252,887.975645354272,40.0250992786476,4.03819520262122
2,18.8481305351389,1.09519964696033,4.16642885513598,0.242096764064915,30.6860791870332,1.78306188136694,11.2320070994945,7.33626557772421,10.1622921376379,6.63757361794127,23.5337291608457,15.3712231152323,8864.91192627148,873.146752514373,40.5119745821863,4.03759904853678
3,18.9300848154819,0.961876200794979,4.18454506447495,0.212625265438896,30.8195065066091,1.56600195497853,10.1932741480652,6.44318986178447,9.22248613396378,5.82955273209099,21.3573363102319,13.5000168532625,9025.07513556454,878.622870317551,40.9973864279957,4.03802486915818
4,19.0433296055188,0.902073412673463,4.20957812332521,0.199405701748882,31.003876971792,1.46863881922983,9.78519369454552,6.04259702269341,8.85327048554119,5.46711159196043,20.5023105980954,12.6606794761194,9160.01104051614,881.193493918742,41.4798011234239,4.03820482110415
5,19.2627386755299,0.932364047429886,4.25807907564345,0.206101526273973,31.3610903348977,1.51795409827178,10.0222239267513,6.24550079618063,9.06772640991784,5.65069119654442,20.9989453703361,13.0858111919979,9272.82215474867,881.47021650166,41.9634192027876,4.03688290554698
6,19.6618665809469,1.22880901525095,4.34630734947249,0.271631466529161,32.0108985738926,2.00058730904013,12.4158733792207,8.23125656148975,11.2334092478664,7.44732736515725,26.0142108897958,17.2464423193116,9298.62877528774,873.931739256133,42.450470573309,4.03532224196595
7,19.5399244164099,1.20057791169838,4.31935171310113,0.265390906796482,31.8123681726813,1.95462509132645,12.1301825325556,8.04214869080238,10.9749270532646,7.27622976786875,25.4156205444021,16.8502163045386,9342.13136762838,868.634510977464,42.9458286690347,4.03626423309537
8,19.5850428354119,1.20913767080927,4.32932525835422,0.267283064073613,31.8858241250215,1.96856097984386,12.1911581080685,8.09948679010961,11.0300954311096,7.32810709581328,25.543378893096,16.9703532745158,9417.53208592549,866.444401022542,43.4442173020174,4.03945791018315
9,19.5813834766597,1.08761810519104,4.32851634747215,0.240420844305386,31.8798664321758,1.7707185993285,11.1569191032193,7.2854801304659,10.0943553791031,6.59162487994531,23.3764019305546,15.2648155114528,9544.78587714802,868.878071881629,43.9405663708124,4.04267884222541
10,19.9154890633555,0.940682903475677,4.40237126663648,0.207940431294625,32.4238137733226,1.53149777969365,10.1575581468482,6.30122519074577,9.19017165667218,5.70110850591318,21.2825027838724,13.2025670663252,9803.94553706988,882.626945629484,44.436348294203,4.0451162681152
11,19.6935610183716,0.908500024324455,4.35331348827163,0.200826321166472,32.062499342191,1.479101793988,9.89615397273709,6.08564609595352,8.9536631181907,5.50606075348187,20.7347988000206,12.7508775343792,9820.80220042998,874.210756074878,44.9350367489059,4.04539928210261
12,19.8724777734918,0.979560141387221,4.39286350782451,0.216534347043486,32.3537883750884,1.59479265124085,10.3875049666663,6.56164688010528,9.39821877936478,5.93672812961914,21.7642961206342,13.7482125106971,9895.34977631827,871.178350742247,45.4337629766291,4.04434214970613
13,19.850171197632,1.04269809189855,4.38793258052918,0.230491157156516,32.3174717042149,1.69758566540675,10.8144488291904,6.98458051989402,9.78450132164847,6.31938237514262,22.6588451659228,14.6343591845397,9914.71117394812,863.622091422682,45.9310902218247,4.04373491910364
14,20.0614431934494,1.07976308205363,4.43463481118355,0.238684470769755,32.6614373395105,1.75793007043119,11.1062507462693,7.23286275059795,10.0485125799579,6.54401867911258,23.2702396588499,15.1545695726823,10024.3846855013,864.168770350323,46.4299026301853,4.04428216924697
