"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,3.4823086414957,79.4598559424377,437.675094278638,3.4823086414957,79.4598559424377,437.675094278638
2,3.63867900165392,83.027938950296,457.32855385689,3.63867900165392,83.027938950296,457.32855385689
3,3.81041329070246,86.946598458407,478.913033835066,3.81041329070246,86.946598458407,478.913033835066
4,3.96468923336383,90.4668907246293,498.303255868987,3.96468923336383,90.4668907246293,498.303255868987
5,4.26987864094774,97.4307497211596,536.661085828526,4.26987864094774,97.4307497211596,536.661085828526
6,4.66411328496285,106.426456663295,586.210595292199,4.66411328496285,106.426456663295,586.210595292199
7,4.8906644490968,111.595936085987,614.684752045482,4.8906644490968,111.595936085987,614.684752045482
8,5.02788568767109,114.72707148261,631.931448048924,5.02788568767109,114.72707148261,631.931448048924
9,5.14723581312015,117.450421062222,646.932007386378,5.14723581312015,117.450421062222,646.932007386378
10,5.48008162930734,125.045348257968,688.765842056876,5.48008162930734,125.045348257968,688.765842056876
11,5.8082569439456,132.533703228658,730.012663221048,5.8082569439456,132.533703228658,730.012663221048
12,5.91724802353803,135.020678501391,743.711242510579,5.91724802353803,135.020678501391,743.711242510579
13,5.97804996018598,136.408066474271,751.353153694904,5.97804996018598,136.408066474271,751.353153694904
14,6.0240010937463,137.456586530645,757.128536862715,6.0240010937463,137.456586530645,757.128536862715
15,6.23578953681084,142.289207905916,783.747236216598,6.23578953681084,142.289207905916,783.747236216598
16,6.64202095200165,151.55865902398,834.804563767615,6.64202095200165,151.55865902398,834.804563767615
17,7.08736213540747,161.720522868266,890.777415257763,7.08736213540747,161.720522868266,890.777415257763
18,7.35662326638527,167.864564905047,924.619588085864,7.35662326638527,167.864564905047,924.619588085864
19,7.42296011259038,169.378249298303,932.95715617819,7.42296011259038,169.378249298303,932.95715617819
20,7.5217439274505,171.632313629274,945.372832079776,7.5217439274505,171.632313629274,945.372832079776
21,7.87015495244817,179.582410161551,989.162985082435,7.87015495244817,179.582410161551,989.162985082435
22,8.16369791198445,186.280518709348,1026.05702743093,8.16369791198445,186.280518709348,1026.05702743093
23,8.44388566433559,192.67388607873,1061.27251622038,8.44388566433559,192.67388607873,1061.27251622038
24,8.98693992798587,205.065382066301,1129.52646798368,8.98693992798587,205.065382066301,1129.52646798368
25,9.52211823779986,217.277163323885,1196.79052792729,9.52211823779986,217.277163323885,1196.79052792729
26,9.78775324867258,223.338463992555,1230.17695067053,9.78775324867258,223.338463992555,1230.17695067053
27,9.6616238280365,220.460423409242,1214.32433341243,9.6616238280365,220.460423409242,1214.32433341243
28,9.90748670808287,226.070560545646,1245.22568946159,9.90748670808287,226.070560545646,1245.22568946159
29,10.5183461462616,240.009245468736,1322.00175664012,10.5183461462616,240.009245468736,1322.00175664012
30,10.8988195367357,248.690946004051,1369.82167847644,10.8988195367357,248.690946004051,1369.82167847644
31,10.9118697204936,248.988727110833,1371.46189506682,10.9118697204936,248.988727110833,1371.46189506682
32,11.0815567080825,252.860670978316,1392.78905929513,11.0815567080825,252.860670978316,1392.78905929513
33,11.4037423167097,260.212351912963,1433.28306231105,11.4037423167097,260.212351912963,1433.28306231105
34,11.623639513301,265.230000077484,1460.92091298944,11.623639513301,265.230000077484,1460.92091298944
35,11.8849007791824,271.191499958021,1493.75762017082,11.8849007791824,271.191499958021,1493.75762017082
36,12.2846208528615,280.312374280696,1543.99656764604,12.2846208528615,280.312374280696,1543.99656764604
37,12.6688560195344,289.079911605799,1592.28928954747,12.6688560195344,289.079911605799,1592.28928954747
38,12.825517038517,292.654626911563,1611.9792806746,12.825517038517,292.654626911563,1611.9792806746
39,13.1279558260469,299.55572183525,1649.99139805798,13.1279558260469,299.55572183525,1649.99139805798
40,13.5730906321365,309.712876530088,1705.93831094801,13.5730906321365,309.712876530088,1705.93831094801
41,13.9016114030054,317.209114174356,1747.22855089089,13.9016114030054,317.209114174356,1747.22855089089
42,14.1659693610823,323.241274855268,1780.45446683812,14.1659693610823,323.241274855268,1780.45446683812
43,14.4207409054183,329.054691268144,1812.4755112562,14.4207409054183,329.054691268144,1812.4755112562
44,14.702062414032,335.473928862877,1847.83349657028,14.702062414032,335.473928862877,1847.83349657028
45,14.9721013080193,341.635718016026,1881.7734227952,14.9721013080193,341.635718016026,1881.7734227952
46,15.2381992588819,347.707582120824,1915.21803030166,15.2381992588819,347.707582120824,1915.21803030166
47,15.5070263233995,353.841719562133,1949.00564734551,15.5070263233995,353.841719562133,1949.00564734551
48,15.7629942344512,359.682434855341,1981.17705750338,15.7629942344512,359.682434855341,1981.17705750338
49,16.026079942404,365.685565136597,2014.24307027993,16.026079942404,365.685565136597,2014.24307027993
50,16.2887063110822,371.678214143404,2047.25135085036,16.2887063110822,371.678214143404,2047.25135085036
51,16.5682895469085,378.057787561439,2082.39086078376,16.5682895469085,378.057787561439,2082.39086078376
52,16.8206637473672,383.816501011784,2114.11059425683,16.8206637473672,383.816501011784,2114.11059425683
53,17.0060862080443,388.047499332361,2137.41547653844,17.0060862080443,388.047499332361,2137.41547653844
54,17.2401827263537,393.389149810964,2166.83797358549,17.2401827263537,393.389149810964,2166.83797358549
55,17.2790604992139,394.276268831381,2171.72433911299,17.2790604992139,394.276268831381,2171.72433911299
56,17.2538930917711,393.701995044728,2168.56116532248,17.2538930917711,393.701995044728,2168.56116532248
57,17.3304996718914,395.4500158112,2178.18948826232,17.3304996718914,395.4500158112,2178.18948826232
58,17.3779831168758,396.533500386104,2184.15746048988,17.3779831168758,396.533500386104,2184.15746048988
59,17.3234058813341,395.288148603608,2177.29790288876,17.3234058813341,395.288148603608,2177.29790288876
60,17.0570737901021,389.210941847734,2143.82386737383,17.0570737901021,389.210941847734,2143.82386737383
61,17.2591239611966,393.821353830462,2169.21860884764,17.2591239611966,393.821353830462,2169.21860884764
62,17.674469137403,403.298764153739,2221.42140241629,17.674469137403,403.298764153739,2221.42140241629
63,18.0505415373254,411.88004220752,2268.68818432362,18.0505415373254,411.88004220752,2268.68818432362
64,17.9607328735036,409.830774257911,2257.40055319959,17.9607328735036,409.830774257911,2257.40055319959
65,18.2056589616184,415.419535531465,2288.18416825013,18.2056589616184,415.419535531465,2288.18416825013
66,18.7766119322329,428.44762851964,2359.94457807268,18.7766119322329,428.44762851964,2359.94457807268
67,18.947780374925,432.353376458274,2381.4579394675,18.947780374925,432.353376458274,2381.4579394675
68,19.0356614290308,434.358659911929,2392.5032983374,19.0356614290308,434.358659911929,2392.5032983374
69,19.3932668854216,442.518556398543,2437.44905644033,19.3932668854216,442.518556398543,2437.44905644033
70,19.571390794506,446.583015242625,2459.83661789103,19.571390794506,446.583015242625,2459.83661789103
71,19.1401985839557,436.744004844306,2405.64208465638,19.1401985839557,436.744004844306,2405.64208465638
