"Day","Pexc (g)","Nexc (g)","Cexc (g)","Pwst (g)","Nwst (g)","Cwst (g)"
1,1.65487980488173,37.7613027550229,207.994106550627,1.65487980488173,37.7613027550229,207.994106550627
2,1.75406360060003,40.0244939109383,220.460054176474,1.75406360060003,40.0244939109383,220.460054176474
3,1.8554664462816,42.3383196913407,233.204903818734,1.8554664462816,42.3383196913407,233.204903818734
4,1.9349609315479,44.152237123072,243.196194056182,1.9349609315479,44.152237123072,243.196194056182
5,2.07102142739199,47.2568865129621,260.29700173203,2.07102142739199,47.2568865129621,260.29700173203
6,2.24767012154236,51.2876836750364,282.499150313912,2.24767012154236,51.2876836750364,282.499150313912
7,2.33247683692693,53.2228163933457,293.158109921657,2.33247683692693,53.2228163933457,293.158109921657
8,2.4064264170494,54.910209323862,302.452486952542,2.4064264170494,54.910209323862,302.452486952542
9,2.49304019841056,56.8865759524762,313.338568235329,2.49304019841056,56.8865759524762,313.338568235329
10,2.66987788054077,60.9216854714376,335.564469832928,2.66987788054077,60.9216854714376,335.564469832928
11,2.80885755424634,64.092945112234,353.032175327803,2.80885755424634,64.092945112234,353.032175327803
12,2.86262281628278,65.3197691579878,359.789679774797,2.86262281628278,65.3197691579878,359.789679774797
13,2.90401233905194,66.2642016754199,364.991735406591,2.90401233905194,66.2642016754199,364.991735406591
14,2.93061390938273,66.87120041216,368.33516242617,2.93061390938273,66.87120041216,368.33516242617
15,3.03956480804667,69.3572588302667,382.028691562634,3.03956480804667,69.3572588302667,382.028691562634
16,3.22709479843332,73.6363470889714,405.598459401276,3.22709479843332,73.6363470889714,405.598459401276
17,3.44063470612557,78.5089336543885,432.437292156582,3.44063470612557,78.5089336543885,432.437292156582
18,3.57965241881731,81.6810612746409,449.909778593804,3.57965241881731,81.6810612746409,449.909778593804
19,3.61102789507269,82.3969917334378,453.853215532298,3.61102789507269,82.3969917334378,453.853215532298
20,3.659508773549,83.5032358996745,459.946550512714,3.659508773549,83.5032358996745,459.946550512714
21,3.83405776331852,87.4861216831777,481.884797066529,3.83405776331852,87.4861216831777,481.884797066529
22,3.97014605002791,90.5914052093207,498.989097646322,3.97014605002791,90.5914052093207,498.989097646322
23,4.11046908602062,93.7933178980814,516.625644067203,4.11046908602062,93.7933178980814,516.625644067203
24,4.37868677945759,99.9135506160407,550.336672108589,4.37868677945759,99.9135506160407,550.336672108589
25,4.63582022889429,105.780861343974,582.654573337488,4.63582022889429,105.780861343974,582.654573337488
26,4.75404627707742,108.478561555073,597.513852658151,4.75404627707742,108.478561555073,597.513852658151
27,4.68606683363357,106.927396124551,588.969834197594,4.68606683363357,106.927396124551,588.969834197594
28,4.82194585332916,110.027904563681,606.047832984689,4.82194585332916,110.027904563681,606.047832984689
29,5.11645817645361,116.748132199417,643.063710111063,5.11645817645361,116.748132199417,643.063710111063
30,5.29743520326512,120.877693924066,665.809866591317,5.29743520326512,120.877693924066,665.809866591317
31,5.2981260407102,120.893457559491,665.896694720304,5.2981260407102,120.893457559491,665.896694720304
32,5.38935708215317,122.975181541149,677.363097838307,5.38935708215317,122.975181541149,677.363097838307
33,5.54422375430883,126.508953164129,696.82756590086,5.54422375430883,126.508953164129,696.82756590086
34,5.64993436353882,128.921074157917,710.113838205867,5.64993436353882,128.921074157917,710.113838205867
35,5.77828222614229,131.849735492373,726.245281064219,5.77828222614229,131.849735492373,726.245281064219
36,5.97394970009385,136.314506106771,750.837811171554,5.97394970009385,136.314506106771,750.837811171554
37,6.15546478510947,140.456345326549,773.6515936722,6.15546478510947,140.456345326549,773.6515936722
38,6.22731814504473,142.095906381363,782.682506587029,6.22731814504473,142.095906381363,782.682506587029
39,6.38089807887055,145.600317010573,801.985250524065,6.38089807887055,145.600317010573,801.985250524065
40,6.59380554337796,150.458472389805,828.744594451973,6.59380554337796,150.458472389805,828.744594451973
41,6.75409856986222,154.116063403204,848.891075623319,6.75409856986222,154.116063403204,848.891075623319
42,6.88079417289993,157.007023223926,864.814853700728,6.88079417289993,157.007023223926,864.814853700728
43,7.00423066027591,159.823616040559,880.329008766115,7.00423066027591,159.823616040559,880.329008766115
44,7.14192445485859,162.965534293103,897.635098125177,7.14192445485859,162.965534293103,897.635098125177
45,7.27212115886976,165.936382776098,913.998913217219,7.27212115886976,165.936382776098,913.998913217219
46,7.40142686599894,168.886900354748,930.250743076338,7.40142686599894,168.886900354748,930.250743076338
47,7.53093097503835,171.841945098802,946.527509144079,7.53093097503835,171.841945098802,946.527509144079
48,7.65473246296166,174.666866554248,962.087539421981,7.65473246296166,174.666866554248,962.087539421981
49,7.78321313968427,177.59855846177,978.235675066097,7.78321313968427,177.59855846177,978.235675066097
50,7.90980566314417,180.487166196779,994.146497553239,7.90980566314417,180.487166196779,994.146497553239
51,8.04543246988617,183.581919601814,1011.19279687323,8.04543246988617,183.581919601814,1011.19279687323
52,8.1664893254342,186.344213612192,1026.40786713831,8.1664893254342,186.344213612192,1026.40786713831
