"day","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
1,0.233362551168925,5.32490270313262,29.3302481482783,0.233362551168925,5.32490270313262,29.3302481482783
2,0.236006655596905,5.38523628598639,29.662573273343,0.236006655596905,5.38523628598639,29.662573273343
3,0.243500253439543,5.55622635790912,30.6044085555981,0.243500253439543,5.55622635790912,30.6044085555981
4,0.250682617459804,5.72011464844589,31.5071263136545,0.250682617459804,5.72011464844589,31.5071263136545
5,0.248075293834569,5.66062033562486,31.1794239957463,0.248075293834569,5.66062033562486,31.1794239957463
6,0.254300539088916,5.80266894246642,31.9618459703918,0.254300539088916,5.80266894246642,31.9618459703918
7,0.265700829931722,6.06280253811524,33.3946952330826,0.265700829931722,6.06280253811524,33.3946952330826
8,0.265818349789503,6.06548412436477,33.4094657546328,0.265818349789503,6.06548412436477,33.4094657546328
9,0.255393808348283,5.82761532913084,32.0992538728573,0.255393808348283,5.82761532913084,32.0992538728573
10,0.256534775345666,5.85365009014162,32.2426566810397,0.256534775345666,5.85365009014162,32.2426566810397
11,0.269083782336098,6.13999526810725,33.8198827063817,0.269083782336098,6.13999526810725,33.8198827063817
12,0.275672770386184,6.29034381419172,34.6480218126223,0.275672770386184,6.29034381419172,34.6480218126223
13,0.290169300243195,6.62112786945244,36.470022882911,0.290169300243195,6.62112786945244,36.470022882911
14,0.303571982323833,6.92695233735841,38.154543339636,0.303571982323833,6.92695233735841,38.154543339636
15,0.31189319907898,7.11682714533805,39.2003981741052,0.31189319907898,7.11682714533805,39.2003981741052
16,0.306282718811007,6.98880634082096,38.4952431367335,0.306282718811007,6.98880634082096,38.4952431367335
17,0.316532700147919,7.22269199665815,39.7835153750209,0.316532700147919,7.22269199665815,39.7835153750209
18,0.319201604798015,7.28359147480712,40.1189575240689,0.319201604798015,7.28359147480712,40.1189575240689
19,0.313890504992106,7.1624019798713,39.4514302174495,0.313890504992106,7.1624019798713,39.4514302174495
20,0.304096289209908,6.93891605279153,38.2204410211509,0.304096289209908,6.93891605279153,38.2204410211509
21,0.315155493235428,7.19126667680985,39.6104206762676,0.315155493235428,7.19126667680985,39.6104206762676
22,0.324661526475205,7.40817681016674,40.8051895559865,0.324661526475205,7.40817681016674,40.8051895559865
23,0.348405313708052,7.94996621118882,43.7894351773639,0.348405313708052,7.94996621118882,43.7894351773639
24,0.355553100851581,8.11306552121668,44.6878071294216,0.355553100851581,8.11306552121668,44.6878071294216
25,0.36594157246019,8.3501112694441,45.9934855625532,0.36594157246019,8.3501112694441,45.9934855625532
26,0.377095733960872,8.60462864778373,47.3953999788221,0.377095733960872,8.60462864778373,47.3953999788221
27,0.37702716652468,8.60306406544394,47.3867820583016,0.37702716652468,8.60306406544394,47.3867820583016
28,0.374849934126624,8.55338364061278,47.113135896175,0.374849934126624,8.55338364061278,47.113135896175
29,0.374456300121937,8.54440163915152,47.0636618782607,0.374456300121937,8.54440163915152,47.0636618782607
30,0.379718139013983,8.66446709095325,47.7249978108981,0.379718139013983,8.66446709095325,47.7249978108981
31,0.387565507397002,8.84352955365734,48.7112968585902,0.387565507397002,8.84352955365734,48.7112968585902
32,0.391317323087347,8.92913906302849,49.1828450339646,0.391317323087347,8.92913906302849,49.1828450339646
33,0.392641630110616,8.95935730504145,49.3492909929346,0.392641630110616,8.95935730504145,49.3492909929346
34,0.407206549977781,9.29170189410723,51.1798876838943,0.407206549977781,9.29170189410723,51.1798876838943
35,0.401684176430465,9.165691522338,50.4858063683664,0.401684176430465,9.165691522338,50.4858063683664
36,0.39675950374142,9.05331958098499,49.8668472796213,0.39675950374142,9.05331958098499,49.8668472796213
37,0.425273648191186,9.70395972910441,53.4506567994362,0.425273648191186,9.70395972910441,53.4506567994362
38,0.427294770857211,9.75007801798054,53.7046822591155,0.427294770857211,9.75007801798054,53.7046822591155
39,0.427577434973031,9.75652789139368,53.740208990453,0.427577434973031,9.75652789139368,53.740208990453
40,0.430357173973221,9.81995640484613,54.089581390843,0.430357173973221,9.81995640484613,54.089581390843
41,0.437596893022342,9.98515343128195,54.9995078343572,0.437596893022342,9.98515343128195,54.9995078343572
42,0.445141866526806,10.1573158009841,55.9478002833797,0.445141866526806,10.1573158009841,55.9478002833797
43,0.450770226054843,10.2857445772163,56.655202481368,0.450770226054843,10.2857445772163,56.655202481368
44,0.452291828642967,10.3204647398731,56.8464455975801,0.452291828642967,10.3204647398731,56.8464455975801
45,0.455619616717648,10.3963987216777,57.2646997241584,0.455619616717648,10.3963987216777,57.2646997241584
46,0.462175388538225,10.5459893347116,58.0886640377892,0.462175388538225,10.5459893347116,58.0886640377892
47,0.466925567705135,10.6543796559501,58.6856918514481,0.466925567705135,10.6543796559501,58.6856918514481
48,0.470784934164082,10.7424432753555,59.1707575801567,0.470784934164082,10.7424432753555,59.1707575801567
49,0.475592013867091,10.8521319618072,59.774936956203,0.475592013867091,10.8521319618072,59.774936956203
50,0.478998247810394,10.9298559335471,60.2030505772949,0.478998247810394,10.9298559335471,60.2030505772949
51,0.478246908751012,10.9127117629497,60.1086182832323,0.478246908751012,10.9127117629497,60.1086182832323
52,0.475835240099795,10.8576819355177,59.8055069243734,0.475835240099795,10.8576819355177,59.8055069243734
53,0.488955144870495,11.1570539471297,61.4544864229213,0.488955144870495,11.1570539471297,61.4544864229213
54,0.492397059532607,11.2355920870173,61.8870845867623,0.492397059532607,11.2355920870173,61.8870845867623
55,0.493801267872583,11.2676335296045,62.0635729687117,0.493801267872583,11.2676335296045,62.0635729687117
56,0.497125807215658,11.34349338135,62.4814187774016,0.497125807215658,11.34349338135,62.4814187774016
57,0.502140403742159,11.4579172187023,63.1116799729063,0.502140403742159,11.4579172187023,63.1116799729063
58,0.504645141781613,11.5150707177968,63.4264887880981,0.504645141781613,11.5150707177968,63.4264887880981
