"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,0.443124581052191,0.0979538547589055,0.721437914414796,2.81988369760485,3.11671356051063,6.53025698392703,2.56855730649106
2,0.455753142788393,0.10074543156375,0.741998099136191,2.90024727228977,3.20553645884659,6.71636210425,2.7025101161594
3,0.492725482732083,0.108918264603934,0.802191663114689,3.13552579920416,3.46558114648881,7.26121764026227,2.8385615355233
4,0.532397933854108,0.117687964325645,0.866781197573004,3.38798685179887,3.74461704672507,7.84586428837633,2.9812563496829
5,0.523778664846701,0.115782652229271,0.852748422767961,3.33313695811537,3.68399348002225,7.71884348195138,3.13467843019823
6,0.55072456412682,0.121739114175402,0.896618237736297,3.50461086262522,3.87351726921735,8.11594094502683,3.29187840238462
7,0.559972092252602,0.123783304603207,0.911673862474411,3.56345876888019,3.93855969192021,8.25222030688044,3.45071935293057
8,0.576456064666531,0.127427130084181,0.938510926334282,3.66835677515065,4.05449959358756,8.49514200561203,3.61399984663343
9,0.579702323406991,0.128144724121545,0.943796063371381,3.68901478531721,4.07733213114008,8.54298160810302,3.78006793064166
10,0.613369677077934,0.135586981248806,0.998608877768986,3.90326158140503,4.31413122155293,9.03913208325376,3.94806183857302
11,0.638791682739813,0.14120658250038,1.03999768698692,4.06503798107154,4.49293671592118,9.41377216669199,4.12043087884134
12,0.65638942757585,0.145096610306241,1.06864805050945,4.17702363002813,4.61671032792583,9.67310735374937,4.30046001492706
13,0.655093249859145,0.144810086810969,1.06653778222682,4.16877522637637,4.6075936712581,9.65400578739792,4.48571284620151
14,0.674551206366153,0.149111319301992,1.09821670089086,4.29259858596643,4.74445106869973,9.94075462013277,4.67228216609245
15,0.688997073770904,0.152304616307252,1.12173558677087,4.38452683308757,4.84605597341258,10.1536410871502,4.86037382797622
16,0.71967971884592,0.159087095744888,1.17168908612108,4.57978002901949,5.06186213733733,10.6058063829925,5.05230441618288
17,0.751930469777944,0.166216209108809,1.224195571849,4.78501208040508,5.28869756255299,11.0810806072539,5.24961829628418
18,0.728248909339612,0.16098133785402,1.18564032959151,4.63431124125207,5.12213347717334,10.732089190268,5.45482533156767
19,0.74220081700756,0.164065443759566,1.20835501435617,4.7230961082299,5.22026411962252,10.9376962506377,5.66022718549769
20,0.753839516802884,0.16663820897748,1.22730363437382,4.79716056147288,5.30212483110161,11.1092139318319,5.86310186583562
21,0.686742693742273,0.151806279669345,1.11806529788216,4.37018077835992,4.83019980766097,10.120418644623,6.0685473684117
22,0.801539449211838,0.177182404562617,1.30496247169927,5.1007055858935,5.63762196335597,11.8121603041744,6.26525597647713
23,0.832122218622113,0.18394280622173,1.35475336645846,5.29532320941345,5.8527256525096,12.2628537481154,6.46745181836899
24,0.823817700563568,0.182107070650894,1.34123302828595,5.24247627631361,5.79431588434662,12.1404713767263,6.68907227827529
25,0.837203405196035,0.185066015885439,1.3630258947753,5.32765803306566,5.88846414180941,12.3377343923626,6.91274135999943
26,0.840154035300103,0.18571826043476,1.36782972764648,5.34643477009157,5.90921737746963,12.3812173623173,7.13599839105804
27,0.84280265662403,0.18630374514847,1.37214186903,5.363289633062,5.92784643654221,12.4202496765646,7.36046187830468
28,0.892101028766688,0.197201280043163,1.45240307841313,5.67700654669709,6.27458618319153,13.1467520028775,7.58465352324924
29,0.89176082405644,0.197126076896687,1.45184920127084,5.6748416076319,6.27219335580368,13.1417384597791,7.81486763912712
30,0.930286185979842,0.205642209532386,1.5145711940163,5.92000300168992,6.54316121239412,13.7094806354924,8.05076448107233
31,0.964029092994501,0.2131011679251,1.56950701455947,6.13473059178321,6.78049170670776,14.2067445283401,8.29073130782269
32,0.930191905783836,0.205621368646953,1.51441769924105,5.91940303680621,6.54249809331213,13.7080912431302,8.53939352749238
33,0.973774789142647,0.215255479705217,1.58537369179715,6.19674865818049,6.84903799062054,14.3503653136811,8.78701446526201
34,1.00710054864427,0.222622226542417,1.63963036691558,6.40882167319081,7.08343448089511,14.8414817694945,9.0347729063016
35,1.02156692733027,0.225820057620375,1.66318264660086,6.50088044664718,7.18518365155741,15.0546705080251,9.29176228648349
36,1.03770059235858,0.229386446731896,1.68944938545397,6.60354922410002,7.29865966874213,15.2924297821264,9.55403130581229
37,1.10327253806791,0.243881297888697,1.79620511460881,7.02082524225034,7.75985947827669,16.2587531925797,9.81923897903193
38,1.12160791305322,0.247934380780185,1.82605639177787,7.13750490124775,7.88882120664225,16.528958718679,10.0940838971865
39,1.13557921534099,0.251022773917481,1.84880265234462,7.22641318853355,7.98708826101076,16.7348515944987,10.3788516455034
40,1.11786180723835,0.247106294231636,1.81995746862665,7.11366604606225,7.86247299827933,16.4737529487757,10.6666504506874
41,1.14653225211295,0.253443971519704,1.86663496484353,7.29611433162782,8.06412636653601,16.8962647679802,10.9527891539125
42,1.24932729417527,0.276167086080849,2.03399250700816,7.95026459929715,8.7871345571179,18.4111390720566,11.2391291311917
43,1.32800188737542,0.293558311946145,2.16208026576208,8.45092110147992,9.34049174374096,19.570554129743,11.5413608075119
44,1.33688803168395,0.295522617530136,2.17654753228545,8.5074692925342,9.40299237595886,19.7015078353424,11.865811654917
45,1.36993774322934,0.30282834324017,2.23035478195934,8.71778563873213,9.63544728491446,20.1885562160112,12.2001791875651
46,1.39774535332274,0.308975288629238,2.27562752260264,8.89474315750837,9.8310319109303,20.5983525752825,12.5384828873885
47,1.42442501104537,0.314872897178451,2.31906387763176,9.06452279756147,10.0186830920416,20.9915264785634,12.883144784778
48,1.46601614630799,0.324066727078609,2.38677716451546,9.32919365832355,10.3112140434102,21.6044484719072,13.2333083930777
49,1.55514712937868,0.343769365441602,2.53188865976037,9.89639082331886,10.9381161731419,22.9179576961068,13.5906692815817
50,1.59401964015619,0.352362236245053,2.59517583520166,10.1437613464485,11.2115256987062,23.4908157496701,13.9630643787741
51,1.5618500829973,0.345251070978351,2.5428015386342,9.93904598271008,10.9852613493111,23.0167380652234,14.3498987518503
52,1.54777319426565,0.342139337679776,2.51988337592723,9.84946578169049,10.8862516534474,22.8092891786517,14.7361570849199
53,1.63015297351946,0.360349604672723,2.65400343758958,10.3737007405784,11.4656692395867,24.0233069781816,15.1150590854916
54,1.71088160997449,0.378194882204888,2.78543532290584,10.8874284271104,12.033473524701,25.2129921469926,15.5009098831802
55,1.71832677984147,0.379840656596536,2.79755658191734,10.9348067808093,12.0858390735261,25.322710439769,15.9054026968801
56,1.78329526338615,0.39420211085378,2.9033298323199,11.3482425851846,12.5427944362566,26.2801407235853,16.3191334369263
57,1.89224788910464,0.41828637548629,3.08071235278791,12.0415774761205,13.3091119472911,27.8857583657527,16.7400854332127
58,1.91775795985124,0.42392544375659,3.12224453814377,12.2039142899624,13.4885368468006,28.2616962504393,17.1806628940989
59,1.967314511836,0.4348800499848,3.20292608242773,12.5192741662291,13.8370924995164,28.99200333232,17.6353902900471
60,2.00603428935507,0.443439158699542,3.26596459740614,12.7656727504414,14.1094277768036,29.5626105799695,18.0973410527897
61,2.05617042195379,0.454521882747681,3.34758973960197,13.0847208669787,14.462059905608,30.3014588498454,18.5679802568562
62,2.07201042593134,0.458023357311139,3.37337837765664,13.1855208922904,14.5734704598999,30.5348904874093,19.0473162203923
63,2.05672702992433,0.454644922404325,3.3484959364382,13.0882629177003,14.465974803774,30.3096614936217,19.5326705261576
64,2.14707585458504,0.474616767855641,3.49559016325424,13.663209983723,15.1014426135886,31.6411178570427,20.0166593472147
65,2.22464969083212,0.491764668499732,3.62188581244247,14.1568616689317,15.6470576340824,32.7843112333155,20.5077049042236
66,2.24877842898638,0.497098389565411,3.66116909140239,14.3104081844588,15.8167669407176,33.139892637694,21.0161593429558
67,2.25295476416839,0.498021579447749,3.66796845815484,14.3369848628897,15.8461411642465,33.2014386298498,21.5340331698753
68,2.33935341100545,0.517120227695943,3.80863151826853,14.8867944336711,16.4538254266891,34.4746818463962,22.0537810003834
69,2.38176124256396,0.526494590461507,3.87767444403395,15.1566624526797,16.7521006055934,35.0996393641004,22.5822681151655
70,2.4036937611667,0.531342831415796,3.91338212344332,15.2962330256062,16.9063628177753,35.4228554277197,23.1222347970936
71,2.42314112718457,0.535641722851327,3.94504380004787,15.4199889911746,17.0431457270877,35.7094481900885,23.667762420559
72,2.47750050680634,0.547658006767717,4.0335446847654,15.7659123160403,17.4254820335183,36.5105337845145,24.2166202096999
73,2.51272260771711,0.555443944863781,4.09088873677451,15.9900529581997,17.6732164274839,37.029596324252,24.7719092723083
74,2.55033117549199,0.563757417740335,4.15211812430977,16.2293802076763,17.9377360190107,37.5838278493557,25.3348347217847
75,2.5905075129271,0.572638502857569,4.21752802104622,16.4850478095361,18.2203160000135,38.1759001905046,25.9039018016723
76,2.62263741036531,0.579740901238647,4.26983774880527,16.6895107932338,18.4463014030479,38.6493934159098,26.4793910337621
77,2.6540162400522,0.586677274116802,4.32092468555867,16.8891942548777,18.6670041764437,39.1118182744535,27.0607835083056
78,2.6877433576778,0.594132742223513,4.37583479986841,17.1038213670405,18.9042236162027,39.6088494815676,27.6475969510074
79,2.72803819254446,0.603040021509828,4.44143761873905,17.3602430434647,19.18763704804,40.2026681006552,28.239860911452
80,2.7569223003832,0.609424929558392,4.48846297325545,17.5440510024386,19.3907932132216,40.6283286372261,28.838104347179
81,2.78995666963897,0.61672726381493,4.5422452446052,17.7542697158843,19.6231402122932,41.1151509209953,29.440896689069
82,2.83201301490167,0.626023929609844,4.61071592601536,18.0219010039198,19.9189432148587,41.7349286406563,30.0465212822786
83,2.86239432144478,0.632739797372004,4.66017882508904,18.2152365910122,20.1326299163819,42.1826531581336,30.6597774543703
84,2.89199984793505,0.639284176911959,4.70837869979601,18.4036353959503,20.3408601744714,42.6189451274639,31.2803875216476
85,2.91414088906906,0.64417851232053,4.74442586851945,18.5445329304395,20.4965890283805,42.945234154702,31.9053203809615
86,2.96141758701324,0.654629150813453,4.82139565043559,18.8453846446297,20.8291093440644,43.6419433875635,32.5306332044071
87,2.99900972556497,0.662938991966994,4.88259829004262,19.0846073445043,21.093513380768,44.1959327977995,33.1616202348147
88,3.01640265992294,0.666783745877703,4.91091520773419,19.1952896540551,21.2158464597451,44.4522497251801,33.800773087852
89,3.06238374004013,0.67694798464045,4.98577563290743,19.4878965275281,21.5392540567415,45.1298656426966,34.4433318003871
90,3.08877280334517,0.682781356528933,5.02873887983214,19.6558269303783,21.7248613441024,45.5187571019288,35.0901310132824
91,3.12205798507731,0.690139133543406,5.08292949149428,19.8676417232192,21.9589724309265,46.0092755695603,35.7428838809646
