"day","faeces_c","faeces_l","faeces_p","feed_c","feed_l","feed_p","weight"
1,0.500554267489117,0.110648838076542,0.814937474087545,3.18534533856711,3.52064484788996,7.37658920510278,2.22688947475924
2,0.543055641819991,0.120043878718103,0.884132694050792,3.45580862976358,3.81957795921238,8.00292524787355,2.34934701627076
3,0.561066267106318,0.124025174834028,0.913455255920461,3.57042169976748,3.94625556290089,8.26834498893521,2.4784995092922
4,0.553351824035108,0.122319876891971,0.900895601236106,3.52132978931432,3.89199608292636,8.15465845946475,2.61436022168014
5,0.554731327123528,0.122624819679938,0.903141529071287,3.53010844533154,3.90169880799802,8.17498797866251,2.75059458250218
6,0.577237512464326,0.127599871176325,0.939783178187533,3.67332962477298,4.05999590106487,8.50665807842164,2.88510398962432
7,0.591307484603593,0.130710075543952,0.962690080196726,3.76286581111377,4.15895694912575,8.71400503626347,3.02164816830186
8,0.63259995535281,0.139837884867463,1.0299171202937,4.02563607951788,4.44938724578292,9.32252565783088,3.16182455753036
9,0.623026409447635,0.137721627351582,1.01433071573229,3.96471351466676,4.38205177936853,9.18144182343882,3.30782504405659
10,0.649766898303556,0.143632682782892,1.05786610811526,4.13488026193172,4.57013081581927,9.57551218552609,3.45684842353653
11,0.708901732777328,0.156704593561304,1.15414176845151,4.51119284494663,4.98605524967785,10.4469729040869,3.60698161951689
12,0.694203665165369,0.153455547036555,1.1302122829359,4.41765968741598,4.88267649661766,10.230369802437,3.76647367401534
13,0.707667916286027,0.156431855179017,1.15213302862006,4.50334128545653,4.97737721024143,10.4287903452678,3.93042767211603
14,0.722137115733127,0.159630309793639,1.17568990070235,4.59541800921081,5.07914622070668,10.6420206529092,4.09322514047822
15,0.776445613721831,0.171635346191142,1.26410794655063,4.9410175418662,5.46112465153632,11.4423564127428,4.2583966067684
16,0.801105771691825,0.177086539005561,1.30425641426318,5.09794581985707,5.6345716956315,11.8057692670374,4.43067865273957
17,0.821955008789128,0.181695317732334,1.33820043536195,5.23062278320354,5.7812146551197,12.1130211821556,4.61127975766699
18,0.810553530729325,0.179174991003325,1.31963802897687,5.15806792282297,5.70102244101487,11.9449994002216,4.79617165752332
19,0.840259569163462,0.185741588972976,1.36800154418192,5.34710634922203,5.90995964914013,12.3827725981984,4.98117918433296
