"faeces_c1","faeces_l1","faeces_p1","feed_c1","feed_l1","feed_p1"
16.4554386889126,3.63751802597015,26.790608953177,16.1629622664362,14.6236325267756,33.865254272533
16.617758737619,3.67339929989473,27.0548773833516,16.1766342588354,14.6360024246606,33.8939003518456
16.9873259586897,3.75509310665772,27.6565587537966,19.3308226370154,17.4897919096806,40.5026760013656
17.5996070567846,3.89043945465766,28.6533953485897,18.4789821994943,16.7190791328758,38.7178674656071
17.9849391040147,3.97561811772957,29.2807429623257,18.5782997323057,16.8089378530385,38.9259613438787
18.1255872062339,4.0067087508517,29.5097279427808,16.8866505148889,15.2783980848995,35.3815534597673
18.2227568627572,4.0281883591358,29.6679269625239,18.9931026723037,17.1842357511319,39.7950722657791
18.5083016774983,4.09130879186805,30.1328139591551,18.6529364138628,16.8764662792092,39.0823429623792
18.7658530597967,4.14824120269191,30.5521256833182,19.6063783345927,17.7391042074887,41.0800307962896
19.0838910535111,4.21854433814455,31.0699138555408,19.7434870045592,17.8631549088869,41.3673061047907
19.4729505424157,4.30454696200767,31.7033300058978,21.2874418685283,19.260066452478,44.602259153107
19.9882342412987,4.4184517796555,32.5422480279389,21.6706217334981,19.6067529969744,45.4051122035197
20.3855170415686,4.50627218813622,33.1890523062731,21.1145773270331,19.103665200649,44.2400667804502
20.6715378008706,4.56949782966614,33.654714174049,21.6816759284948,19.6167544114953,45.4282733739892
21.1600360167701,4.67748164581233,34.4500235501098,24.2238539237793,21.9168202167527,50.7547415545852
21.8044783704666,4.81993732399788,35.4992209259526,23.695941751571,21.4391853942785,49.6486398604344
22.1418331625415,4.8945104885618,36.048458201471,22.5545663265822,20.4065123907172,47.2571865890294
22.1818587701929,4.90335825446369,36.113622699542,21.7857864189602,19.7109496171545,45.6464096397262
22.3544448326177,4.94150885773654,36.3946049204723,24.4786251180453,22.1473274877553,51.2885478663806
22.9011089585785,5.06235040136998,37.2846124799313,25.6922333255335,23.2453539611969,53.8313460154034
23.2760081328246,5.14522285041387,37.894974644318,23.5249960596905,21.2845202444819,49.2904679345897
23.4500693640353,5.18369954362885,38.1783585435521,25.1619375342129,22.7655625309546,52.7202500716843
23.9321263002291,5.29025949794539,38.9631810642327,27.0736722475875,24.4952272716268,56.7257894711357
24.4980408540784,5.4153563993226,39.8845296712014,26.7005913507324,24.1576778887579,55.9440961634393
24.8823074534304,5.50029954233726,40.5101426610236,26.6308042676935,24.0945371945799,55.7978756085007
25.2348104436417,5.57822125596291,41.0840422661395,27.428963015048,24.8166808231387,57.4702082220054
25.6339399445785,5.66644988248579,41.7338531027524,27.8781343297478,25.2230739173908,58.4113290718525
26.0065408330849,5.74881428941877,42.3404734966715,28.0761573364438,25.4022375901158,58.8262344192156
26.3491712217786,5.82455363849843,42.8982998137027,28.509718476938,25.7945071934201,59.7346482373939
26.4209133144256,5.84041241687303,43.0151009750648,26.0478378713102,23.5670914073759,54.5764222065547
26.042624763739,5.75679073724757,42.399220667982,24.7741567211061,22.4147132238579,51.9077569394605
25.7803439946122,5.69881288301954,41.9722091701756,26.617897462948,24.0828596093339,55.7708327795102
25.7208236698515,5.68565575859876,41.8753059046003,26.0169541442667,23.5391489876699,54.5117134451303
25.1569282450318,5.56100519100703,40.957244581385,22.1741161136276,20.0622955313773,46.4600528095054
25.1093711588035,5.55049257194604,40.879818307666,31.9298896057703,28.888947738554,66.9007210787567
26.2298138150379,5.79816936963996,42.7039775795705,31.3969272125954,28.4067436685387,65.7840379692475
26.7081205630724,5.90390033499496,43.4826945307565,27.3131454784455,24.7118935281174,57.2275429072192
27.036044036669,5.97638868178998,44.0165769579452,32.8297739457413,29.7031288080517,68.7861930291723
27.7004135869786,6.12324931922686,45.098217208274,29.6338025517004,26.8115356420146,62.0898720130865
28.0153673513962,6.19287067767705,45.6109840387643,31.6825845106502,28.6651955096359,66.3825580223148
28.3469256246843,6.26616250650916,46.1507841749246,30.0284444751923,27.1685926204121,62.9167408051648
28.6747048749267,6.33861897235222,46.6844317963718,33.2271416231725,30.0626519447751,69.6187729247423
29.234445305514,6.46235106753468,47.5957284973982,32.3796963309387,29.2959157279922,67.843173264824
29.5234579909792,6.52623808221646,48.0662614309275,31.9387680713817,28.896980636012,66.9193235781331
29.3656005725557,6.49134328445969,47.8092584760205,28.7014788715866,25.9680046933403,60.1364319214196
28.3109049192589,6.25820003478356,46.0921399387233,24.431468162922,22.1046616712152,51.189742817551
28.2395451806608,6.24242577677765,45.9759612765846,39.6331814922244,35.8585927786792,83.040951697994
29.8626370973676,6.6012145162602,48.6184688181703,35.9257422799955,32.504243015234,75.2729838247524
30.5320605440925,6.74919233079939,49.7083371665225,33.6589983710308,30.4533794785517,70.5236156345408
30.206132988418,6.67714518691345,49.1777042337752,28.2296407062243,25.5411034961077,59.1478186225653
30.105437032815,6.65488608093806,49.0137641516708,36.8661238466866,33.3550644327165,77.2433071073434
31.0875747503724,6.87199020797706,50.6127532777993,37.3531242307112,33.7956838277864,78.2636888643474
31.7702814244323,7.02290431487451,51.7242476524091,35.3998836768343,32.0284661838025,74.1711848467004
31.9877107274809,7.07096763449578,52.0782378159689,34.5336536569734,31.2447342610712,72.356226709849
31.64459565426,6.99512114462589,51.5196223985144,30.6678882986011,27.7471370320677,64.2565278637357
31.2860409070338,6.91586167418642,50.9358701082936,34.1431118237548,30.8913868881591,71.5379485831053
31.6674841403244,7.00018070470329,51.5568864600369,37.4249778119518,33.8606942108135,78.4142392250418
32.6186046700693,7.21042840075217,53.105377427762,41.6908279209563,37.7202728808652,87.3522108820036
33.6365438126034,7.43544652699656,54.7626537861333,37.9512782702765,34.3368708159644,79.516963994865
34.6569090610579,7.66100095033913,56.4238800151961,50.129689644315,45.3554334877136,105.033635445231
36.4203101890854,8.05080541021888,59.2948207990724,40.5560523849076,36.6935712053926,84.9745859493302
36.5512516151849,8.07975035704089,59.5080026296344,39.2336665977859,35.4971269218063,82.2038728715515
36.8174309448521,8.13858999833572,59.9413612575837,43.1373559639619,39.0290363483465,90.3830315435392
37.5005083366623,8.28958605336745,61.0534591867063,43.4045867599699,39.2708165923537,90.942943687556
37.7230959069931,8.33878962154584,61.4158473713852,39.6929488308706,35.9126679898353,83.1661785027764
37.531565863877,8.29645140148859,61.1040230204874,40.4296417752227,36.579199701392,84.7097256242761
37.6290764539473,8.31800637403046,61.2627771039704,42.3690818250514,38.3339311750465,88.7733143001076
37.2023522221614,8.22367785963568,60.5680401090628,35.726194155321,32.3236994738618,74.8548829921011
37.009548727388,8.1810581397384,60.2541424895018,45.3177886671944,41.0018087941283,94.951557207455
37.5710296136816,8.30517496723489,61.1682727745554,40.2530118003212,36.4193916288621,84.3396437721017
37.2660186450174,8.23775148995123,60.6716935132915,38.8565637871445,35.1559386645593,81.4137526968741
37.9896827486987,8.39771934444918,61.8498694575304,59.1599638985886,53.5256816225325,123.954210073233
40.5189818844995,8.95682757446831,65.9677459452903,47.2262274879353,42.7284915367034,98.9501909271025
41.0483552827261,9.07384695723419,66.8296029866137,46.6456583647459,42.2032147109606,97.7337603832772
41.339945015455,9.13830363499533,67.3043315339338,46.1209145165791,41.7284464673811,96.6342970823563
41.4367168701258,9.15969530813308,67.4618829043452,45.4570718106429,41.1278268762959,95.2433885556326
41.7166760043433,9.22158101148642,67.9176760211063,48.9320804419673,44.2718823046371,102.524359021265
42.3308222863442,9.35733966329714,68.9175492661884,48.8681308698484,44.2140231679581,102.390369441587
42.8029839996353,9.46171225255095,69.6862616695816,48.9892072543729,44.3235684682421,102.644053294876
43.0200005593904,9.50968433418104,70.0395798580952,47.2311249620927,42.7329225847505,98.9604523015275
42.8139006927534,9.46412541629286,69.7040348120616,45.6800279409139,41.3295490893983,95.7105347333434
42.9766567262282,9.50010306579781,69.9690130560346,51.5101471057712,46.6044188099835,107.92602250733
43.8841793456984,9.70071332904912,71.44652356633,52.904572064527,47.8660413917149,110.847674801866
44.5048140731817,9.83790626880858,72.456960455987,49.8499484840527,45.1023343427143,104.447511109444
44.738915716766,9.88965505317986,72.8380943599278,51.1717520770474,46.2982518792333,107.217004351909
44.9972336178343,9.94675690499495,73.2586540304389,50.4166361344915,45.6150517407304,105.634856662744
44.9060766630376,9.92660642025042,73.1102441110507,48.4660978545518,43.8502790112612,101.548014552394
45.1835233217471,9.98793673428094,73.5619467413707,55.4486045921228,50.1677851071588,116.17802866921
46.0108629943566,10.1708223461209,74.9089137873034,52.7297188082403,47.7078408265032,110.481315598218
45.5155171581416,10.0613248454839,74.102456004834,45.2810635414593,40.9685812994156,94.8746093249623
42.9029381285333,9.48380737578105,69.8489940057524,35.3333445901004,31.968264152948,74.0317696173532
41.1531243142561,9.09700642736187,67.0001743221572,44.5552105687788,40.311857181276,93.3537745250603
41.8177481077888,9.24392326593227,68.0822284982947,59.7692492349055,54.0769397839621,125.230807920754
43.1304398324729,9.5340972261256,70.219382744798,45.1976408234432,40.8931036021629,94.6998188681667
41.1802985885726,9.10301337221079,67.0444159477112,35.4236934397564,32.0500083502558,74.2210719690134
38.2103806838084,8.44650520378923,62.2091811834635,32.1015039664226,29.0442178743824,67.2602940248856
36.9986233945598,8.17864306616585,60.2363552809675,43.0341178060742,38.9356303959719,90.1667230222508
37.3861202345738,8.26430026237947,60.867227329271,43.8341593435358,39.6594775012943,91.8430005293132
37.393427752034,8.26591560834437,60.8791244805045,39.9033348867297,36.1030172784697,83.6069873817193
36.4538993646898,8.05823038587881,59.3495063340915,35.7465652784574,32.3421304900329,74.8975653453393
35.6341004244618,7.87701167277578,58.0148161296501,38.6333684208657,34.9539999998309,80.9461052627663
35.1188990334837,7.76312504950693,57.1760321106541,36.7069075347444,33.2110115790545,76.9097110251788
32.4291221634617,7.16854279402838,52.7968866099868,23.2628728566043,21.0473611559754,48.7412574138377
30.025560469198,6.63722915634903,48.8837195007293,28.5189916182482,25.802897178415,59.7540776763295
29.9539512460741,6.62139974913216,48.7671346602749,43.9802079274313,39.7916166962474,92.1490070860466
32.290764287487,7.13795842144449,52.5716302785753,73.6114159602448,66.600804916412,154.233442964323
35.8815626602863,7.93171385122118,58.4177020153432,32.2196123051318,29.1510777998811,67.5077591155142
32.3449587028433,7.1499382395759,52.6598625898923,22.7279731709058,20.5634042974862,47.6205152152312
31.1667051654683,6.88948219447194,50.7415831465869,44.7077452211316,40.4498647238809,93.6733709395138
32.2181221333255,7.12190068210353,52.4533637539053,34.9779106274182,31.6466810438546,73.2870508384001
33.0976137717468,7.31631462322825,53.8852378599668,80.7769802827798,73.0839345415627,169.247006306777
38.5658727879592,8.5250876689173,62.7879472758353,43.0255125869754,38.9278447215492,90.1486930393771
36.4259551550551,8.05205324480166,59.304011199809,28.3819772865914,25.6789318307255,59.4670000290486
35.6053195609559,7.87064958715868,57.9679588641527,56.4657712848407,51.0880787815225,118.309235072999
36.7468279806244,8.12298302729593,59.8264146772271,34.8480319209005,31.5291717379576,73.014924024744
35.7958311115346,7.91276266676029,58.2781250377265,39.873775766412,36.076273312468,83.5450539867679
35.6957194764453,7.89063272637213,58.1151362704232,40.49326586113,36.6367643505462,84.8430332328438
35.1990817421394,7.7808496482624,57.3065751872024,36.0117940983984,32.5820994223604,75.4532828728347
33.9497991598674,7.50469244586543,55.2726554743104,32.937005921362,29.8001482145656,69.0108695495203
32.8109263771168,7.25294162020477,53.4184906630954,33.8999916604634,30.6714210261336,71.0285539552567
32.4875439682916,7.18145708772762,52.8920014080256,38.1265451486758,34.4954456107066,79.8841898353206
33.5585940196534,7.41821552013392,54.6357460530498,61.9172733468632,56.0203901709714,129.731429869618
35.9343994437725,7.94339356125498,58.5037240067033,35.8265488454489,32.4144965744538,75.065149961893
34.706907710042,7.67205328327244,56.5052813244192,34.9726833268788,31.6419515814617,73.2760983991745
34.777124794579,7.68757495459115,56.6195996655601,50.5146741356771,45.7037527894221,105.840269617609
34.8974828679351,7.7141804234383,56.8155510551645,30.9128392273982,27.9687593009793,64.7697583812152
33.589837470234,7.42512196710436,54.6866125831177,36.7696529351267,33.2677812270194,77.0411775783608
33.7350293793277,7.4572170206935,54.9229952000282,42.8781899397521,38.7945528026329,89.8400170166235
34.6400846859973,7.65728187795729,56.3964887519394,43.9520959542067,39.766182053806,92.090105808814
34.6045831066465,7.6494341604166,56.3386896894174,34.8468127088729,31.5280686413612,73.0123694852575
35.091177355601,7.75699709965917,57.1308992736802,77.1632762867031,69.8143928308266,161.675436029283
40.9832290311203,9.05945062793185,66.7235728787361,78.9030892707906,71.3885093402391,165.320758472133
44.5160231819336,9.84038407179586,72.4752096716393,46.4250861770976,42.0036493983264,97.2716091329664
42.8525040402056,9.47265878783493,69.7668837707207,40.946555380527,37.0468834395244,85.7927827020565
42.4127323936808,9.37544610807682,69.0509046690101,56.9686832340769,51.543094354641,119.36295534759
44.0410446944404,9.73538882719209,71.7019113621766,58.0486708738097,52.5202260286849,121.625786592744
44.575025775111,9.8534267502877,72.5712700338649,47.4596316207584,42.9396667044957,99.4392281577796
45.2491097651894,10.0024347901998,73.6687260738523,77.5725912132917,70.1847253834544,162.533048256421
48.6984671216309,10.7649243110974,79.2845219103043,57.7931112377876,52.2890054056173,121.090328307745
49.8101278734424,11.0106598457083,81.0943836255343,70.8280894226274,64.0825570966629,148.401711171219
51.3748759013399,11.356551515033,83.6419032218306,57.4852480619336,52.0104625322256,120.445281653575
51.2254101303063,11.3235117130151,83.3985624577618,59.4216445619071,53.762440317916,124.502493367805
51.415348182608,11.3654980193134,83.7077949358951,60.4281214692807,54.6730622817302,126.611302126112
50.6842354131304,11.2038836176393,82.5174920410262,51.3047553321757,46.4185881576828,107.495677838844
50.631826689079,11.1922985312701,82.4321669604654,71.0936327458246,64.3228105795556,148.958087657918
51.5945949741363,11.4051209942828,83.9996212912254,54.0055810740527,48.8621924003334,113.154550821825
51.3570599693527,11.3526132563832,83.6128976343145,64.7108151188756,58.5478803456494,135.584565010977
51.8262892518542,11.4563376240941,84.3768358345977,57.6773134458037,52.1842359747748,120.847704362636
51.0875838514421,11.2930448513714,83.1741716037514,54.9299684692782,49.6985429007755,115.091362507059
50.1564276111575,11.0872103140454,81.6581839002705,54.3013987125218,49.1298369303769,113.774359207189
50.7255888688551,11.2130249078522,82.5848183689429,76.4617657051765,69.179692780874,160.205604334656
54.0178625543694,11.9407906699132,87.9448709657102,79.0637331859128,71.5338538348735,165.657345722865
57.540607950977,12.719502810216,93.6801476815906,95.7509636232134,86.6318242305264,200.621066639114
61.3554561886068,13.5627850522183,99.8909883211001,71.9483978951614,65.0961695241937,150.749024161291
61.7662278125613,13.6535872006715,100.559753350977,74.5400221400105,67.4409724123905,156.179094007641
62.3880645288528,13.7910458432201,101.572147162764,74.6831258546967,67.5704472018684,156.478930362222
62.4229451772413,13.7987563023376,101.628935306105,69.8283524892228,63.178033204535,146.307024263134
62.5343417474491,13.8233808073309,101.810296739707,77.3590672762519,69.991537059466,162.08566476929
63.3531751532158,14.0043860865003,103.143414986288,75.5093195501896,68.3179557835049,158.210002867064
63.6709711948473,14.0746357378083,103.660809243541,74.4597567559203,67.3683513505946,156.010918917166
63.6269619836308,14.0649073858552,103.589159159315,72.7684468837734,65.8381186091283,152.467222042192
63.8233058388778,14.1083097117519,103.908820734173,77.7065488094805,70.3059251133395,162.813721315102
64.5111460544359,14.2603586015069,105.02867287459,77.3513006535707,69.9845101151354,162.069391845577
64.934712736893,14.3539891313132,105.718269157608,76.6723731204756,69.3702423470969,160.64687701433
65.0800541909218,14.3861172422038,105.954895244167,75.6300123316159,68.4271540143192,158.462882980529
65.2722709201655,14.4286072560366,106.267837568269,77.9668704370961,70.5414542049917,163.359157106297
65.8858684621915,14.5642446074318,107.266817426164,77.4810790501466,70.1019286644183,162.341308486021
66.3773896560055,14.6728966608012,108.067048422409,77.813021067382,70.4022571562028,163.036806045943
66.7859351047957,14.7632067073759,108.732189082895,78.700778572711,71.2054663276909,164.896869390442
66.9256988398028,14.7941018487985,108.959734251468,78.2539095693696,70.8011562770487,163.96057243106
67.2134762814108,14.857715809575,109.428256121314,81.0162652875448,73.3004304982549,169.74836536438
67.8801346192419,15.0050823895166,110.513622678345,82.6707968445988,74.7973876213037,173.215002912493
68.3111975100466,15.1003699759051,111.215423314602,79.5974468475744,72.0167376239959,166.775602918727
68.4951962775076,15.1410433876596,111.514986220223,81.9705086836399,74.1637935709123,171.747732480007
69.0884908101824,15.2721927054088,112.480911354122,84.2642339190709,76.2390687839213,176.553632973291
69.5912924036333,15.3833383208032,113.299507632582,81.7775367912511,73.9891999539891,171.343410419764
69.7549046965016,15.4195052487004,113.565879926936,82.5604561992967,74.6975556088875,172.983812989003
69.980276687822,15.4693243204659,113.932801344384,82.76051676505,74.8785627874262,173.402987507724
70.4257723392261,15.5678023065658,114.658099527722,85.8166041980291,77.6435942744073,179.80621831968
71.023787631237,15.6999951605892,115.631710389102,84.7255451246546,76.6564455889732,177.520189784991
71.428712990839,15.7895049769223,116.290957290348,85.6281295845632,77.4730696241286,179.411319129561
71.8582803981246,15.8844619827433,116.990323174491,85.8963492520661,77.7157445613932,179.973303194805
72.2480435893491,15.9706201618561,117.624885001607,86.3238291059969,78.1025120482829,180.868975269708
72.6248436440776,16.0539128055329,118.238341932814,86.7431829041926,78.4819273895076,181.74762132307
72.9918713823076,16.1350452529312,118.835888846985,87.1745617241477,78.8722225123241,182.651462660119
73.3524009083159,16.2147412534172,119.422856215644,87.6013728663243,79.2583849742934,183.54573362468
73.7123513132838,16.2943092376733,120.008880734609,88.0840553229206,79.6950976731186,184.557068295643
73.9153922478283,16.3391919705726,120.339445624534,86.7768030238,78.5123455929619,181.818063478438
73.8880845791402,16.3331555385468,120.294986823583,86.5097195348133,78.2706986267358,181.258459977704
73.8110693671254,16.3161311232593,120.169600653846,86.3092509256743,78.0893222660863,180.838430510937
74.3178133210708,16.4281482078157,120.994615371849,93.5553669409999,84.645331994238,196.020768828762
75.2873488868041,16.6424665960304,122.573087310446,90.2561984051038,81.6603699855701,189.108225229741
75.6486016722062,16.7223224749088,123.161232196153,90.2952780083812,81.6957277218687,189.190106303275
75.9542698413747,16.7898912280934,123.658881425957,90.656303647513,82.0223699667975,189.946540975742
76.2085753899236,16.8461061388252,124.072908704998,90.4979811764382,81.8791258263012,189.614817703013
76.458047768357,16.9012526645842,124.479067243922,91.4033148385496,82.6982372348782,191.511707280771
76.8109294010121,16.9792580781185,125.053583305507,92.1489668809183,83.3728747970213,193.074025845734
77.2438072799791,17.0749468724164,125.758338869861,92.3587564124859,83.5626843732015,193.513584864256
77.6786153793472,17.1710623470136,126.466236968481,92.5556137503604,83.7407933931832,193.926047857898
78.0888326326796,17.2617419503818,127.134099444082,92.9171919711537,84.0679355929486,194.683640320513
78.2472658795148,17.2967640365243,127.392039888052,92.6954303804414,83.8672941537327,194.218996987591
78.5125429818686,17.3554042380973,127.823929626621,94.6575333492381,85.6425301731202,198.330069874594
78.9035906377872,17.4418463515109,128.460582652397,94.326974483305,85.3434531039426,197.637470345972
79.1956324528042,17.5064029632515,128.936047221407,94.7529293131207,85.7288408071093,198.529947132253
79.457082486782,17.5641971812887,129.361706224094,94.7110185400086,85.6909215361982,198.442134083827
79.7107029690448,17.6202606563152,129.774618167147,95.4484918934015,86.3581593321252,199.987316348079
79.913838979073,17.6651644059004,130.105337846631,94.7450798014468,85.7217388679757,198.513500536365
80.0994143677647,17.7061863339269,130.407467602255,95.9972592588539,86.854663138963,201.137114637599
80.1483570187368,17.7170052357208,130.48714967261,93.6719242267545,84.7507885861112,196.264984094152
80.0082936918351,17.6860438687215,130.259116747409,94.5777154545194,85.5703139826605,198.162832380898
80.1098361332406,17.7084900926111,130.424434967802,95.7132032160072,86.5976600525779,200.541949595444
80.5000731941187,17.7947530218578,131.059768287969,97.8999637629714,88.5761576903074,205.123733598607
80.7489271236611,17.8497628378619,131.464919948697,94.7896976969516,85.762107440099,198.606985650756
80.6195828726979,17.8211709508069,131.25433843134,95.1746863946894,86.1104305475761,199.413628636492
80.6809069598346,17.8347268016477,131.354178348643,96.4016627099998,87.2205519757141,201.984436154285
80.9661623900316,17.8977832651649,131.818594206929,97.5676887122835,88.2755278825422,204.427538254308
81.2625032348299,17.9632901887519,132.301057898109,97.0548465912655,87.8115278682878,203.353011905509
81.3076476593716,17.9732694825979,132.374556189293,95.9028635569261,86.7692575038856,200.939333166893
81.264089418638,17.9636408188568,132.30364031666,96.4796262588756,87.2910904246969,202.14778835193
81.356262812273,17.9840159900814,132.453705069806,97.1437549039719,87.8919687226412,203.539295989274
81.9389662473309,18.1128241178311,133.402387153549,102.480029068435,92.7200263000123,214.720060905292
82.7868620606886,18.3002537186785,134.782821039156,99.8812946123258,90.3687903635329,209.275093473445
82.0548645194669,18.1384437358822,133.591077673799,89.5727129630281,81.0419783951207,187.676160493964
81.1932603816037,17.9479838738282,132.188325673909,97.5664118559508,88.2743726315745,204.424862936278
81.45435378346,18.0056992573964,132.613404054475,97.7309157387989,88.4232094779609,204.769537738436
81.7296785022119,18.0665605110153,133.061652017636,98.4288298068543,89.0546555395348,206.231833881028
81.8058224433562,18.083392329584,133.185619697254,96.3382069960453,87.1631396630886,201.851481325047
81.6111140438408,18.0403515254806,132.868620759095,96.061907348744,86.9131542679112,201.272567778321
80.8866625735626,17.8802096215244,131.689162926783,99.3341271431507,89.8737340818983,208.128647347554
81.101784469288,17.9277628826847,132.039396469297,96.3125553195865,87.1399310034354,201.797734955324
79.9200960182128,17.6665475408681,130.115524745441,85.5822659461808,77.4315739513064,179.315223887236
78.4796070686951,17.3481236678168,127.770307648682,91.2065618465303,82.5202226230513,191.09946291654
77.9302129151758,17.2266786444073,126.875855412777,90.2503849557134,81.6551101980264,189.096044669114
77.8104944574517,17.2002145642788,126.680945362307,94.4304954221122,85.4371149057206,197.854371360616
78.1224562596779,17.269174541613,127.188841068388,93.7050930831969,84.7807985038449,196.334480745746
78.1061546492536,17.2655710277298,127.162300902644,92.0392480880976,83.2736054130407,192.844138851252
78.02400330255,17.2474112563532,127.028552745204,93.2563630261572,84.3748046427137,195.394284435758
77.6075841046914,17.1553606968265,126.350593068691,88.4479105923774,80.02430005977,185.319431717362
76.8093601705071,16.9789111955858,125.051028488124,88.9042106316184,80.4371429524166,186.275488942438
76.0148532017816,16.8032833393412,123.757515388164,86.556487335639,78.3130123512924,181.356449655625
76.3627807908387,16.8801936485012,124.32396591912,101.376582306203,91.7216697056122,212.408077212997
77.9803088270785,17.2377524775647,126.957415072858,96.0077706911684,86.8641734824857,201.159138591019
78.1134530787044,17.2671843647662,127.174183257961,90.8864618367969,82.2306083285305,190.42877718186
77.738236027698,17.184241648228,126.563303567901,91.9107140216103,83.1573126862189,192.574829378612
77.9320666348162,17.227088414012,126.878873398438,95.9067070817005,86.7727349786814,200.94738626642
78.0227025652015,17.2471237249393,127.026435053521,90.5717794777601,81.9458957179734,189.769442715307
76.6474476562753,16.9431200082293,124.787423552673,82.8496393437254,74.9591975014659,173.58972052971
75.7610267147317,16.7471743264144,123.344268054861,92.3956813072777,83.5960926113465,193.590951310487
76.7861535584827,16.9737813129278,125.013246495214,100.749002958172,91.1538598192986,211.093149055218
76.5228325046996,16.9155735010389,124.584541340985,80.2794547157702,72.6337923618873,168.204571785423
75.0821005365371,16.5970959080766,122.238928592818,89.3545242715065,80.8445695789821,187.219003235537
74.660980418036,16.5040061976711,121.553315487609,85.8454518392637,77.6696945212386,179.866660996552
74.7597016384174,16.5258287832291,121.714040562195,95.0401277194898,85.9886869843003,199.131696174169
75.4185156657905,16.6714613577011,122.786636031322,89.5311017773083,81.0043301794694,187.588975152456
74.0762114084052,16.3747414692264,120.601270503509,78.4823060738076,71.007800733445,164.439117487978
72.6361686665637,16.0564162315562,118.25677986416,85.3466915510896,77.2184352128906,178.821639440378
72.2205208045577,15.9645361778496,117.580075976543,84.3198675596708,76.2894039825593,176.670198696453
71.5502454004069,15.8163700358794,116.488820581715,81.9725607245212,74.1656501793287,171.752031994235
70.1700748521737,15.5112797041647,114.241806075118,76.3410728820553,69.0704945123358,159.95272413383
69.8459304720992,15.4396267359377,113.714076277383,90.8980592192993,82.2411011984136,190.453076459484
70.8916059094663,15.6707760431452,115.416509270149,85.8783439669511,77.6994540653368,179.935577835517
71.429435266485,15.7896646378546,116.292133205786,89.7663914519146,81.217211313637,188.081963042107
70.3552619061284,15.5522157897758,114.543303594539,71.8684448846215,65.0238310860861,150.581503567778
70.0848086279158,15.4924313809077,114.102986678431,104.246912857614,94.3186354426029,218.422103130238
71.8860860097078,15.8906084863565,117.035592661419,79.5952374948636,72.0147386858289,166.770973798762
70.9114006475243,15.6751517220843,115.448736492811,83.5305010030582,75.5752151932431,175.016287815931
70.3636289335078,15.5540653431965,114.556925702272,81.016452960904,73.3006002979608,169.748758584751
69.8518830134788,15.4409425608743,113.723767432471,82.7824295169112,74.8983886105387,173.448899940195
70.167284535468,15.510662897314,114.237263243709,88.6775378140831,80.2320580222656,185.800555419984
71.2816476179801,15.7569957892377,116.051524542957,91.3183740518399,82.6213860469027,191.333736108617
71.6860561395256,15.8463913571583,116.709929995579,82.8877830631031,74.9937084856647,173.669640703645
70.6659439773054,15.6208928791938,115.049115808666,79.3166893447676,71.7627189309802,166.187349103323
70.0029318501628,15.4743323037202,113.969685538511,84.081460865213,76.0737026875737,176.170679908065
