"faeces_c1","faeces_l1","faeces_p1","feed_c1","feed_l1","feed_p1"
24.9437858016434,7.79493306301357,46.7695983780814,21.1258769394596,16.9007015515677,42.2517538789193
25.9187199822767,8.09959999446147,48.5975999667688,21.6941236536191,17.3552989228953,43.3882473072382
26.5100111479991,8.28437848374972,49.7062709024983,19.709796388224,15.7678371105792,39.419592776448
26.8212497007249,8.38164053147654,50.2898431888592,20.5804688413342,16.4643750730673,41.1609376826683
27.9082090115029,8.72131531609466,52.3278918965679,28.3772764916847,22.7018211933478,56.7545529833694
29.9616079976811,9.36300249927536,56.1780149956521,29.3173993733848,23.4539194987079,58.6347987467697
30.2261303912458,9.44566574726432,56.6739944835859,18.7870257820854,15.0296206256683,37.5740515641708
29.0977862545087,9.09305820453399,54.5583492272039,18.6071462524785,14.8857170019828,37.2142925049571
29.1645301081235,9.1139156587886,54.6834939527316,24.9650244625742,19.9720195700593,49.9300489251484
30.3925208955939,9.49766277987311,56.9859766792386,28.7543824003307,23.0035059202645,57.5087648006613
30.8219416429735,9.63185676342923,57.7911405805754,20.8645161409408,16.6916129127527,41.7290322818817
30.7757582931745,9.61742446661705,57.7045467997023,24.8570598802275,19.885647904182,49.714119760455
31.8336124409646,9.94800388780146,59.6880233268087,30.9674391388226,24.7739513110581,61.9348782776452
33.3440213846437,10.4200066827012,62.520040096207,29.0761822360751,23.2609457888601,58.1523644721501
34.0340979045117,10.6356555951599,63.8139335709595,26.8626167768638,21.490093421491,53.7252335537276
34.6267358630882,10.8208549572151,64.9251297432903,29.7154096139729,23.7723276911783,59.4308192279458
35.6671575005435,11.1459867189199,66.8759203135191,31.7532978735125,25.40263829881,63.5065957470249
36.8493074254002,11.5154085704376,69.0924514226254,32.5804198992188,26.0643359193751,65.1608397984376
37.7473474600976,11.7960460812805,70.7762764876829,31.2401665025066,24.9921332020053,62.4803330050133
39.1537427598216,12.2355446124443,73.4132676746655,40.9592976239762,32.767438099181,81.9185952479525
41.33194189068,12.9162318408375,77.497391045025,37.5328482301738,30.0262785841391,75.0656964603477
42.4797971876894,13.274936621153,79.6496197269177,36.0657501909449,28.8526001527559,72.1315003818899
43.2738849631788,13.5230890509934,81.1385343059603,36.8504143367506,29.4803314694005,73.7008286735013
44.0715652823623,13.7723641507382,82.6341849044293,37.6240502143966,30.0992401715172,75.2481004287931
44.7528776674076,13.9852742710649,83.9116456263893,37.3784690025088,29.902775202007,74.7569380050175
45.2524289042078,14.141384032565,84.8483041953897,37.5453963325691,30.0363170660553,75.0907926651383
45.8532633408171,14.3291447940053,85.974868764032,39.3392877045289,31.4714301636231,78.6785754090578
46.4234008325033,14.5073127601573,87.0438765609438,38.4243405571394,30.7394724457115,76.8486811142787
46.9456284628871,14.6705088946522,88.0230533679133,40.2272068709049,32.1817654967239,80.4544137418098
47.5529087213929,14.8602839754353,89.1617038526117,40.1371223552817,32.1096978842253,80.2742447105634
48.1749987471959,15.0546871084987,90.3281226509923,41.6649432949504,33.3319546359603,83.3298865899008
48.7594621310815,15.237331915963,91.4239914957778,41.0291867857679,32.8233494286143,82.0583735715358
49.2536199020499,15.3917562193906,92.3505373163436,42.1824505909593,33.7459604727674,84.3649011819185
49.8939481441039,15.5918587950325,93.5511527701949,43.2734697956101,34.6187758364881,86.5469395912202
50.7389413041768,15.8559191575553,95.1355149453316,45.2323744638309,36.1858995710647,90.4647489276618
51.6386200982919,16.1370687807162,96.8224126842973,45.2296631292,36.18373050336,90.4593262583999
52.2887346555556,16.3402295798611,98.0413774791667,44.9521801056103,35.9617440844883,89.9043602112207
52.7524715691893,16.4851473653717,98.9108841922299,45.0762935079295,36.0610348063436,90.152587015859
53.2730382429625,16.6478244509258,99.8869467055548,46.4420891888406,37.1536713510725,92.8841783776812
54.0631782818628,16.8947432130821,101.368459278493,48.403519518018,38.7228156144144,96.807039036036
54.7960751589587,17.1237734871746,102.742640923048,47.4473572112258,37.9578857689806,94.8947144224515
55.2440139150012,17.2637543484379,103.582526090627,47.6074523440771,38.0859618752617,95.2149046881542
55.7482767975087,17.4213364992215,104.528018995329,48.9013652594432,39.1210922075545,97.8027305188864
56.4158347857188,17.6299483705371,105.779690223223,50.0091600167331,40.0073280133865,100.018320033466
57.2276975329422,17.8836554790445,107.301932874267,51.4575639335357,41.1660511468286,102.915127867071
58.0068784870939,18.1271495272169,108.762897163301,51.2788849064153,41.0231079251322,102.557769812831
58.6117260850022,18.3161644015632,109.896986409379,51.6065170386751,41.2852136309401,103.21303407735
59.025748170435,18.445546303261,110.673277819566,51.0013838044503,40.8011070435602,102.002767608901
59.4447380569309,18.5764806427909,111.458883856745,52.594993108403,42.0759944867224,105.189986216806
58.1254158382922,18.1641924494663,108.985154696798,41.5066057167493,33.2052845733995,83.0132114334987
54.8384280937246,17.137008779289,102.822052675734,36.6210048058899,29.2968038447119,73.2420096117798
52.5336422942236,16.4167632169449,98.5005793016693,40.2292347340328,32.1833877872262,80.4584694680656
52.8484844413451,16.5151513879204,99.090908327522,54.0197131484583,43.2157705187667,108.039426296917
55.4822773482723,17.3382116713351,104.029270028011,62.2646143974507,49.8116915179605,124.529228794901
59.0528458661488,18.4540143331715,110.724085999029,66.5844784134168,53.2675827307334,133.168956826834
61.8968773369598,19.3427741678,116.0566450068,58.1712925067834,46.5370340054267,116.342585013567
62.8715389312427,19.6473559160134,117.88413549608,56.5135739714779,45.2108591771823,113.027147942956
64.0738647333595,20.0230827291749,120.138496375049,62.6778208563107,50.1422566850485,125.355641712621
65.167808370544,20.364940115795,122.18964069477,57.0623469097072,45.6498775277657,114.124693819414
65.7047832539774,20.5327447668679,123.196468601208,60.5151905804551,48.4121524643641,121.03038116091
66.6531309831933,20.8291034322479,124.974620593488,61.4881432035688,49.1905145628551,122.976286407138
65.5634635220956,20.4885823506549,122.931494103929,48.7706087627076,39.0164870101661,97.5412175254152
63.6952055057054,19.9047517205329,119.428510323198,51.3280282569274,41.062422605542,102.656056513855
63.1612369083975,19.7378865338743,118.427319203245,55.7285314441695,44.5828251553356,111.457062888339
64.2669934332538,20.0834354478918,120.500612687351,65.1787981352037,52.143038508163,130.357596270407
66.3744902476345,20.7420282023858,124.452169214315,65.1301128615846,52.1040902892677,130.260225723169
67.0698100339221,20.9593156356007,125.755893813604,56.9741016186995,45.5792812949596,113.948203237399
66.5660761391868,20.8018987934959,124.811392760975,56.9143324842486,45.5314659873989,113.828664968497
66.1610940648372,20.6753418952617,124.05205137157,57.042853020437,45.6342824163496,114.085706040874
67.3630733928207,21.0509604352565,126.305762611539,72.2643945323153,57.8115156258523,144.528789064631
70.1520795100919,21.9225248469037,131.535149081422,70.1440232157372,56.1152185725898,140.288046431474
71.0771185359262,22.211599542477,133.269597254862,61.3057057732908,49.0445646186326,122.611411546582
69.4109745394856,21.6909295435893,130.145577261536,53.469206386252,42.7753651090016,106.938412772504
66.6841577871083,20.8387993084714,125.032795850828,50.4548553069508,40.3638842455607,100.909710613902
67.4728329245331,21.0852602889166,126.5115617335,86.6660416918314,69.3328333534651,173.332083383663
71.9043498538242,22.4701093293201,134.82065597592,69.3032714142113,55.4426171313691,138.606542828423
73.5970269528443,22.9990709227639,137.994425536583,73.2511853828678,58.6009483062943,146.502370765736
74.0659503410099,23.1456094815656,138.873656889394,61.8663440293706,49.4930752234965,123.732688058741
73.747290227311,23.0460281960347,138.276169176208,67.8913858413376,54.3131086730701,135.782771682675
75.5382536592802,23.6057042685251,141.63422561115,81.5990155436868,65.2792124349494,163.198031087374
78.3793020432457,24.4935318885143,146.961191331086,77.0699864830054,61.6559891864043,154.139972966011
79.6301413547327,24.884419173354,149.306515040124,73.5349423993825,58.827953919506,147.069884798765
80.1726687889576,25.0539589965493,150.323753979296,73.7655381906878,59.0124305525502,147.531076381376
80.7959325198046,25.248728912439,151.492373474634,75.4204366518736,60.3363493214989,150.840873303747
81.3120280517094,25.4100087661592,152.460052596955,74.0364717080917,59.2291773664734,148.072943416183
81.1279230569939,25.3524759553106,152.114855731864,70.8359567642211,56.6687654113769,141.671913528442
81.1368178729947,25.3552555853109,152.131533511865,75.6151621605252,60.4921297284201,151.23032432105
81.8169975817638,25.5678117443012,153.406870465807,76.4374633086878,61.1499706469502,152.874926617376
82.2996907389076,25.7186533559086,154.311920135452,75.2816429588226,60.2253143670581,150.563285917645
82.2977987741145,25.7180621169108,154.308372701465,73.5086898802263,58.806951904181,147.017379760453
82.2914376048821,25.7160742515257,154.296445509154,75.4735321583285,60.3788257266628,150.947064316657
82.4283704197049,25.7588657561578,154.553194536947,74.7629917048272,59.8103933638618,149.525983409654
80.9758111975937,25.3049409992481,151.829645995488,64.8815483723765,51.9052386979012,129.763096744753
79.3421933723119,24.7944354288475,148.766612573085,69.0170879478586,55.2136703582868,138.034175895717
79.8938614895458,24.9668317154831,149.800990292898,80.7038669980774,64.5630935984619,161.407733996155
82.9035062702464,25.907345709452,155.444074256712,94.9006496014037,75.920519681123,189.801299202807
85.1301830013552,26.6031821879235,159.619093127541,74.1037403658103,59.2829922926482,148.207480731621
82.9842776958833,25.9325867799635,155.595520679781,66.0285038182796,52.8228030546237,132.057007636559
82.5564318906711,25.7988849658348,154.793309795008,82.8377470725507,66.2701976580406,165.675494145101
83.6511596319844,26.1409873849951,156.845924309971,76.8640159518675,61.491212761494,153.728031903735
85.7438672281306,26.7949585087908,160.769751052745,100.187585462591,80.1500683700726,200.375170925182
88.9680501909564,27.8025156846739,166.815094108043,82.9272950171965,66.3418360137572,165.854590034393
88.1438691772441,27.5449591178888,165.269754707333,73.9131288022411,59.1305030417928,147.826257604482
88.3050440921918,27.59532627881,165.57195767286,90.3175631454458,72.2540505163566,180.635126290892
89.2304843062586,27.8845263457058,167.307158074235,79.2168166346815,63.3734533077452,158.433633269363
88.9972615903359,27.81164424698,166.86986548188,82.9204186596528,66.3363349277222,165.840837319306
89.3563641793347,27.9238638060421,167.543182836253,83.7581452965068,67.0065162372055,167.516290593014
89.4024435945925,27.9382636233102,167.629581739861,81.0284673243448,64.8227738594758,162.05693464869
88.8188222373428,27.7558819491697,166.535291695018,78.8886830116693,63.1109464093355,157.777366023339
88.2245519874286,27.5701724960715,165.421034976429,80.0022565144041,64.0018052115232,160.004513028808
88.3348501099814,27.6046406593692,165.627843956215,83.8584036154661,67.0867228923729,167.716807230932
90.2625586911004,28.2070495909689,169.242297545813,98.1741801294008,78.5393441035206,196.348360258802
92.0360649156634,28.7612702861448,172.567621716869,82.950136728101,66.3601093824808,165.900273456202
91.4590994496378,28.5809685780119,171.485811468071,82.5532977831478,66.0426382265182,165.106595566296
92.1538356601319,28.7980736437912,172.788441862747,93.245385002537,74.5963080020296,186.490770005074
92.4428099262979,28.8883781019681,173.330268611809,79.9482282496328,63.9585825997063,159.896456499266
91.6693543490551,28.6466732340798,171.880039404478,85.1952538085353,68.1562030468283,170.390507617071
92.2711213319896,28.8347254162468,173.008352497481,90.1206489731099,72.0965191784879,180.24129794622
93.4640700207065,29.2075218814708,175.245131288825,91.2299447500304,72.9839558000243,182.459889500061
93.7537917394859,29.2980599185894,175.788359511536,84.7352005641227,67.7881604512982,169.470401128245
95.46914801302,29.8341087540688,179.004652524413,109.717197692024,87.7737581536192,219.434395384048
99.8097095314982,31.1905342285932,187.143205371559,105.252040473743,84.2016323789945,210.504080947486
101.553555634212,31.7354861356914,190.412916814148,94.8060320544305,75.8448256435444,189.612064108861
101.283509370337,31.6510966782302,189.906580069381,92.2061491982819,73.7649193586256,184.412298396564
101.626689316657,31.7583404114552,190.550042468731,99.881118796323,79.9048950370584,199.762237592646
102.898102008329,32.1556568776029,192.933941265617,100.466647268067,80.3733178144533,200.933294536133
103.552805923884,32.3602518512138,194.161511107283,97.080775286757,77.6646202294056,194.161550573514
104.559525823402,32.674851819813,196.049110918878,105.362077485344,84.2896619882751,210.724154970688
105.920516514204,33.1001614106888,198.600968464133,101.452716510689,81.1621732085511,202.905433021378
106.595560360959,33.3111126127997,199.866675676798,102.501371326503,82.0010970612025,205.002742653006
107.274319889954,33.5232249656105,201.139349793663,102.857246396382,82.2857971171059,205.714492792765
107.891218248201,33.7160057025629,202.296034215377,103.39828552739,82.7186284219122,206.796571054781
108.493711152337,33.9042847351054,203.425708410632,104.031979528745,83.2255836229957,208.063959057489
108.986313670307,34.0582230219709,204.349338131825,103.706713101816,82.9653704814526,207.413426203632
109.576862008525,34.2427693776641,205.456616265985,106.011457291096,84.8091658328766,212.022914582192
110.236866919001,34.449020912188,206.694125473128,105.419654188247,84.3357233505978,210.839308376495
110.821953238789,34.6318603871216,207.79116232273,106.834703723639,85.4677629789114,213.669407447278
111.434749758697,34.823359299593,208.940155797558,106.830194517549,85.4641556140389,213.660389035097
111.881897855035,34.9630930796985,209.778558478191,106.729555051251,85.3836440410011,213.459110102503
112.207408657959,35.0648152056122,210.388891233673,106.791434523392,85.4331476187136,213.582869046784
112.93280965752,35.2915030179749,211.74901810785,110.977847198753,88.7822777590021,221.955694397505
113.710707914424,35.5345962232575,213.207577339545,108.475421554781,86.7803372438249,216.950843109562
111.079120364045,34.7122251137641,208.273350682584,88.6901531815762,70.9521225452609,177.380306363152
109.326141863076,34.1644193322112,204.986515993267,107.130596094686,85.7044768757487,214.261192189372
109.484836114771,34.2140112858658,205.284067715195,100.663755440108,80.5310043520861,201.327510880215
108.763856931229,33.9887052910092,203.932231746055,100.391930854686,80.3135446837487,200.783861709372
110.299996736932,34.4687489802914,206.812493881748,121.665053368649,97.3320426949195,243.330106737299
111.871758997906,34.9599246868455,209.759548121073,99.8878678574312,79.9102942859449,199.775735714862
111.04684546682,34.7021392083812,208.212835250287,105.272421875551,84.2179375004408,210.544843751102
111.815721904587,34.9424130951835,209.654478571101,111.829312566901,89.4634500535209,223.658625133802
113.738625040512,35.54332032516,213.25992195096,116.705341432899,93.3642731463194,233.410682865798
114.655064770174,35.8297077406794,214.978246444076,106.404261690933,85.1234093527465,212.808523381866
114.271813760839,35.7099418002623,214.259650801574,108.031895599562,86.4255164796497,216.063791199124
114.627881994496,35.8212131232799,214.927278739679,112.070141527414,89.6561132219314,224.140283054829
115.87528768771,36.2110274024094,217.266164414457,116.296862087155,93.0374896697237,232.593724174309
116.843959413714,36.5137373167857,219.082423900714,111.890486044628,89.5123888357023,223.780972089256
116.625422742664,36.4454446070826,218.672667642496,114.904161494919,91.9233291959349,229.808322989837
116.663943897449,36.4574824679529,218.744894807718,116.311224544973,93.0489796359782,232.622449089945
117.013499551794,36.5667186099358,219.400311659615,115.774320984009,92.6194567872069,231.548641968017
118.35439940391,36.9857498137221,221.914498882332,118.384378051544,94.7075024412351,236.768756103088
119.031913824594,37.1974730701858,223.184838421114,112.57086682663,90.0566934613043,225.141733653261
118.160079437316,36.9250248241611,221.550148944967,107.098969015912,85.6791752127294,214.197938031824
118.561820091251,37.0505687785161,222.303412671096,122.445548539335,97.9564388314679,244.89109707867
119.931443436896,37.4785760740302,224.871456444181,114.956447943024,91.9651583544192,229.912895886048
118.734285204322,37.1044641263505,222.626784758103,104.4329370884,83.5463496707201,208.8658741768
118.754353408818,37.1107354402556,222.664412641533,123.580590900102,98.8644727200817,247.161181800204
120.723345025728,37.72604532054,226.35627192324,119.6523177018,95.7218541614404,239.304635403601
121.868926083817,38.084039401193,228.504236407158,120.718892533337,96.5751140266699,241.437785066675
121.635413329792,38.0110666655602,228.066399993361,110.296000221884,88.2368001775071,220.592000443768
121.024574636414,37.8201795738795,226.921077443277,117.510497268295,94.0083978146362,235.020994536591
121.027545153866,37.8211078605832,226.926647163499,114.029341675222,91.2234733401773,228.058683350443
120.743141606609,37.7322317520653,226.393390512391,115.333720554158,92.2669764433261,230.667441108315
120.675156930987,37.7109865409336,226.265919245601,115.349121716052,92.2792973728417,230.698243432104
120.50190689478,37.6568459046187,225.941075427712,114.387918422578,91.5103347380625,228.775836845156
120.63122195349,37.6972568604656,226.183541162793,117.795929232288,94.2367433858302,235.591858464576
120.915515956184,37.7860987363077,226.716592417846,115.835760627039,92.6686085016309,231.671521254077
121.151221518439,37.8597567245123,227.158540347073,118.178158348795,94.542526679036,236.35631669759
119.363986514777,37.3012457858678,223.807474715207,101.323732658868,81.0589861270943,202.647465317736
116.477605114326,36.3992515982269,218.395509589361,104.290342301437,83.4322738411497,208.580684602874
114.58232610567,35.8069769080219,214.841861448131,103.850813371877,83.0806506975017,207.701626743754
116.173948372346,36.3043588663582,217.826153198149,137.261038169731,109.808830535785,274.522076339462
120.120297970817,37.5375931158802,225.225558695281,118.479177693498,94.7833421547984,236.958355386996
120.540134668951,37.6687920840471,226.012752504282,115.904761057782,92.7238088462254,231.809522115563
120.536051682827,37.6675161508834,226.0050969053,115.902844528316,92.7222756226527,231.805689056632
120.187136697585,37.5584802179953,225.350881307972,113.050561554024,90.4404492432195,226.101123108049
119.932735623411,37.4789798823161,224.873879293896,116.25399695835,93.0031975666802,232.5079939167
120.35761593119,37.6117549784969,225.670529870982,118.30333335631,94.6426666850481,236.60666671262
121.248202301007,37.8900632190649,227.340379314389,117.442004043547,93.9536032348378,234.884008087095
122.187515115143,38.1835984734823,229.101590840894,116.276131630815,93.0209053046517,232.552263261629
122.990618822085,38.4345683819017,230.60741029141,115.961563315066,92.7692506520526,231.923126630131
122.081417419546,38.1504429436082,228.902657661649,113.583194048419,90.8665552387355,227.166388096839
122.032576237022,38.1351800740695,228.811080444417,121.751948520203,97.4015588161621,243.503897040405
122.602874735869,38.313398354959,229.880390129754,118.362182083967,94.6897456671739,236.724364167935
122.662145588936,38.3319204965426,229.991522979255,118.771722443054,95.0173779544431,237.543444886108
122.556481584275,38.2989004950861,229.793402970517,117.099247098656,93.6793976789245,234.198494197311
122.469125408163,38.271601690051,229.629610140306,118.916680918615,95.1333447348923,237.833361837231
122.13097300545,38.1659290642032,228.995574385219,114.781097700102,91.8248781600819,229.562195400205
121.799610853747,38.062378391796,228.374270350776,118.582612579386,94.8660900635088,237.165225158772
120.895739757434,37.7799186741981,226.679512045189,109.430489975074,87.5443919800596,218.860979950149
119.425616418994,37.3205051309355,223.923030785613,112.181380418154,89.7451043345228,224.362760836307
118.955870588039,37.1737095587621,223.042257352573,114.970419278259,91.9763354226073,229.940838556518
119.571520105078,37.366100032837,224.196600197022,120.556177521766,96.4449420174126,241.112355043531
119.53634390811,37.3551074712844,224.130644827706,110.400245057269,88.3201960458155,220.800490114539
118.348649017347,36.983952817921,221.903716907526,111.164175787477,88.9313406299819,222.328351574955
117.852671974926,36.8289599921645,220.973759952987,113.953000367439,91.1624002939515,227.906000734879
118.078067334065,36.8993960418955,221.396376251373,116.314920377578,93.0519363020628,232.629840755157
118.294704799512,36.9670952498476,221.802571499086,114.22754762314,91.382038098512,228.45509524628
117.768474621859,36.802648319331,220.815889915986,110.604272845079,88.4834182760634,221.208545690159
117.033943934038,36.573107479387,219.438644876322,111.60654655537,89.2852372442964,223.213093110741
116.714310573649,36.4732220542654,218.839332325592,112.704809213881,90.1638473711049,225.409618427762
117.932656337434,36.853955105448,221.123730632688,125.028053920192,100.022443136154,250.056107840385
119.653867968177,37.3918337400554,224.351002440332,118.024112918165,94.4192903345321,236.04822583633
116.703920153062,36.4699750478318,218.819850286991,94.4733620593874,75.57868964751,188.946724118775
114.208533359279,35.6901666747747,214.141000048648,111.719465400373,89.3755723202986,223.438930800747
114.386239910105,35.7456999719078,214.474199831446,111.558255972015,89.2466047776122,223.116511944031
114.609888485362,35.8155901516757,214.893540910054,112.546630259374,90.037304207499,225.093260518747
114.338639860456,35.7308249563924,214.384949738354,107.779926033,86.2239408264003,215.559852066001
113.433347400215,35.4479210625673,212.687526375403,106.975999654595,85.5807997236762,213.95199930919
111.411736312077,34.816167597524,208.897005585144,113.149068577682,90.5192548621452,226.298137155363
111.414575308651,34.8170547839534,208.90232870372,106.669328348439,85.3354626787512,213.338656696878
108.213488060429,33.8167150188841,202.900290113305,87.8249097474877,70.2599277979902,175.649819494975
105.14553391539,32.8579793485594,197.147876091356,97.3930743900085,77.9144595120068,194.786148780017
103.755466418666,32.4235832558332,194.541499534999,95.6743739034301,76.5394991227441,191.34874780686
103.288107824447,32.2775336951397,193.665202170838,102.572006630652,82.057605304522,205.144013261305
103.596145208155,32.3737953775485,194.242772265291,101.04330883879,80.8346470710323,202.086617677581
103.2755665101,32.2736145344064,193.641687206438,97.9341434763808,78.3473147811046,195.868286952762
102.858614865592,32.1433171454975,192.859902872985,99.7618597234414,79.8094877787532,199.523719446883
101.763870973547,31.8012096792335,190.807258075401,91.7216234985161,73.3772987988128,183.443246997032
100.059765887871,31.2686768399596,187.612061039758,92.444511548015,73.955609238412,184.88902309603
98.3729744760282,30.7415545237589,184.449327142553,88.7949163827604,71.0359331062083,177.589832765521
98.990830598315,30.9346345619735,185.607807371841,111.486721345499,89.1893770763994,222.973442690998
101.561780183374,31.7380563073045,190.428337843827,102.84306177107,82.2744494168559,205.68612354214
101.488609162215,31.7151903631922,190.291142179153,94.4497134712193,75.5597707769755,188.899426942439
100.581612622231,31.4317539444472,188.590523666683,95.9583355991873,76.7666684793499,191.916671198375
100.754908197725,31.485908811789,188.915452870734,101.920622542419,81.536498033935,203.841245084837
100.614104148947,31.4419075465461,188.651445279276,93.3666271691433,74.6933017353146,186.733254338287
97.8306585627998,30.572080800875,183.43248480525,82.2809561091275,65.824764887302,164.561912218255
96.2826788687726,30.0883371464915,180.530022878949,96.1372407548854,76.9097926039083,192.274481509771
97.964687321033,30.6139647878229,183.683788726937,108.219729452148,86.5757835617184,216.439458904296
96.9282405242215,30.2900751638192,181.740450982915,78.4485910335316,62.7588728268253,156.897182067063
94.5358698987342,29.5424593433545,177.254756060127,91.1819912628925,72.945593010314,182.363982525785
93.6331827295417,29.2603696029818,175.562217617891,86.0031569859989,68.8025255887991,172.006313971998
93.7554399405531,29.2985749814229,175.791449888537,98.7528267945234,79.0022614356187,197.505653589047
94.5438010473645,29.5449378273014,177.269626963809,90.857312752926,72.6858502023408,181.714625505852
92.0066300530274,28.7520718915711,172.512431349426,75.9509923383119,60.7607938706495,151.901984676624
89.7232265154512,28.0385082860785,168.231049716471,85.0864933310141,68.0691946648112,170.172986662028
88.9146587069804,27.7858308459314,166.714985075588,83.6027904420864,66.8822323536691,167.205580884173
87.7166935613868,27.4114667379334,164.4688004276,80.3879032985028,64.3103226388022,160.775806597006
85.3924062661041,26.6851269581576,160.110761748945,73.3314346455698,58.6651477164558,146.66286929114
84.9926232811758,26.5601947753675,159.361168652205,91.9375881840027,73.5500705472022,183.875176368005
86.3248789732871,26.9765246791522,161.859148074913,85.3734201750766,68.2987361400613,170.746840350153
87.0712860006365,27.2097768751989,163.258661251194,90.1361883314132,72.1089506651306,180.272376662826
85.0163359957036,26.5676049986574,159.405629991944,67.5921224172043,54.0736979337635,135.184244834409
84.9256594930279,26.5392685915713,159.235611549427,109.184944716938,87.3479557735505,218.369889433876
87.207546407891,27.252358252466,163.514149514796,76.4781815679264,61.1825452543411,152.956363135853
85.6701474033207,26.7719210635377,160.631526381226,81.5941712708528,65.2753370166822,163.188342541706
84.7154105502932,26.4735657969667,158.8413947818,78.2632425508922,62.6105940407137,156.526485101784
83.8525227603409,26.2039133626066,157.223480175639,80.5338096410322,64.4270477128258,161.067619282064
84.2792703243718,26.3372719763662,158.023631858197,87.7606814128218,70.2085451302574,175.521362825644
85.8246000547085,26.8201875170964,160.921125102578,90.9116281914168,72.7293025531334,181.823256382834
86.1722876336168,26.9288398855053,161.573039313032,80.027012243943,64.0216097951544,160.054024487886
84.5162752097273,26.4113360030398,158.468016018239,75.5324272106285,60.4259417685028,151.064854421257
83.4749789617573,26.0859309255492,156.515585553295,81.6178857082531,65.2943085666025,163.235771416506
82.8094384713033,25.8779495222823,155.267697133694,76.4989300770132,61.1991440616106,152.997860154026
82.7135437370476,25.8479824178274,155.087894506964,85.5020361760911,68.4016289408729,171.004072352182
83.7024032096933,26.1570010030292,156.942006018175,85.0598647524917,68.0478918019933,170.119729504983
83.3753217815863,26.0547880567457,156.328728340474,76.3995564096935,61.1196451277548,152.799112819387
82.780379881997,25.8688687131241,155.213212278744,82.39049860341,65.912398882728,164.78099720682
82.0084324973338,25.6276351554168,153.765810932501,73.8604155600286,59.0883324480229,147.720831120057
81.6421997208763,25.5131874127739,153.079124476643,84.4686055036295,67.5748844029036,168.937211007259
