"w_faeces","w_feed"
30.2832095174228,22.8353072215216
31.4464765063213,25.5646389738911
32.8898884507755,26.9580579378403
33.3532874068924,24.5858216192545
34.4191978359964,27.7366336107331
36.1374150004432,30.4352006930251
37.1787447522169,28.7199090228513
36.4587383343178,25.0710785337709
37.6806127590508,31.5906483859742
40.1888406369921,37.0930906723611
43.1962014888439,40.0379500709712
44.8439683247739,35.4102115199671
46.6663808942882,39.3891995707758
48.4966021822932,40.0565498746119
48.6206595520826,35.6903741786651
49.6757799382868,40.4673595221155
51.3488562273126,42.7631497107723
51.856593821431,39.4475254720615
52.4438364467345,41.3923221358947
54.7014125336107,49.4556039816665
57.2898172552909,50.2497694613103
60.4200772478063,56.3007043843423
62.2294871682481,50.6653332939904
63.9206086689366,54.5333383036507
67.1980597398609,64.1539843042405
68.5970733805941,54.4246171009385
69.2750002718613,56.459271512844
70.6857161218582,60.234393189822
72.6784645740901,63.6065743005999
74.0464066823115,61.7858245593991
75.0163112176212,62.5305204869915
75.789733707703,62.7955129935433
78.3882441044626,74.062709805868
79.2582280634937,63.4914912740174
78.7922678820534,62.6580644175287
82.2749751136166,87.3187746262952
86.021894227192,78.4978256767599
86.9387477237472,72.1814498543267
88.052728000862,77.4035594631356
89.5232079075759,78.816181644764
91.340719843857,82.405826750422
93.9979476856093,88.4918602159868
95.940568315654,85.064498623477
97.3609591235003,86.6289900900711
99.1828141932794,90.4321700896818
100.965066272939,91.1735357491887
102.483878281493,92.0670784533184
104.419835601989,96.5245655652603
106.163489921429,96.1494288392537
107.154168336773,94.7849811013656
108.243048835436,97.6882610199073
110.372119314407,104.50414950505
112.271672113437,102.835540129763
113.701179041637,103.845741744552
115.24398245187,106.372479545571
116.861596602546,108.088329377042
118.39951746517,109.372288243742
119.833175747713,110.62560444956
121.213240888397,112.064182593096
122.220573625333,111.452150802644
124.096863344238,118.961334997668
125.587718887896,115.677204152371
126.441422411899,115.951872002411
123.190397449405,97.1515966813295
123.900912568575,122.652437121588
128.248623265707,135.296385209544
125.493302395112,96.0875607955732
125.642872277931,124.122425123651
128.270413469954,125.566747031056
132.081158956094,137.658125847634
130.046916292179,103.997429052837
129.364607282729,122.396413127979
129.791898848337,119.417116867485
134.400755630635,154.555352093056
137.217903742739,125.642331438141
137.521615484684,128.936961742405
138.600405655082,132.851972058058
140.772813500951,139.972842106785
140.895241849679,127.214266540406
140.402408553604,130.048439040938
139.929407889266,128.497125794175
136.234776072175,112.431680079182
138.145288811513,150.341231476138
143.808838641269,157.901020244813
149.083416667583,158.270230744676
151.493724685943,145.699205703609
151.423940100893,140.812141965917
151.686485629077,145.327044185063
152.239074470024,145.566961299078
149.426157063867,128.179166481946
139.763704049919,101.426241164982
134.305907971351,116.481376944951
131.754720341612,118.449630672505
129.802548198929,117.590363796098
126.497670143534,108.397858015472
115.085003627173,76.865873034379
118.56582464884,189.102023524449
128.354643371892,138.655299372764
130.356120099965,127.407643136362
132.979069150154,142.511755947392
124.782527705231,86.1944345857627
113.493824421134,80.0852246663648
112.65513839627,121.099718390552
120.281488200948,185.577909280519
117.351088521548,80.1107499750772
109.020554753105,84.4733299482032
108.748888495736,116.326883844176
106.483059618759,88.3859582748296
106.749267694815,114.215891334984
108.506414010062,109.434277693896
110.655443384718,118.562146052067
116.787379147389,160.346704661172
121.853856956446,121.602923262678
120.997355978954,112.147640430747
120.287810696068,116.249338695426
121.080089909249,123.249608482968
120.610579438963,112.923420328342
117.479373294511,102.35709801132
112.084600829684,91.2890430578127
107.387687695787,91.6701280731141
106.616215139975,107.393667448199
99.6582357790266,70.7321011133105
103.400968113976,190.646663757174
112.590751695886,113.994622366404
116.906461808069,147.593687852786
124.453079689895,159.061374318883
127.253519177305,121.376313431767
123.330136765596,105.149346733589
122.890435388004,128.007384845315
127.948107743133,162.560289419746
135.856944024088,169.534216447054
128.269767350122,87.8923948847039
127.667262911603,148.956687079997
126.292413929097,108.472761478541
129.027294986063,163.447806514589
134.80639059349,149.412882732479
129.31622542928,99.4066369219919
126.585840233749,125.891109138873
131.728382730449,177.003262678382
138.818340018739,156.219814877943
144.197592320164,170.032268268594
145.270265929139,137.108535901686
147.99128257712,172.147733595703
146.438034861646,127.537506727579
135.802120329334,100.377666710117
128.119239883989,108.226484503682
131.109817581339,174.577035077426
141.925503614301,209.657393508316
152.310718530587,181.305044282314
153.891764107047,147.855269934033
150.375534944103,136.537933490679
144.865805314924,125.756099787808
147.064842763588,179.100211955726
154.306501337489,187.291306758429
154.349577465759,140.208695438744
149.478173021423,133.80393500333
150.225778129989,167.008214259885
157.136600608181,204.313062819453
154.293487746601,123.692817655787
155.077037262662,185.073892227724
158.431237416363,163.482887757454
