4.98559033973326,4.9494419535615,5.03784549323239,4.91642240531967,5.11909822829817,5.12516601567237
5.13234564282903,5.10170714688061,5.18895267133477,5.08919561358547,5.30888739790791,5.25174895900014
5.28153257416343,5.258742036689,5.34251572113633,5.26481768890967,5.5024805022067,5.38466024294432
5.43104750013087,5.42146346754464,5.50081389212781,5.44698056892798,5.70132470410899,5.51994517652545
5.58119804336607,5.58605924003245,5.66363564085552,5.63326197132093,5.90193208821699,5.65517657913174
5.73770209059779,5.7537450061187,5.82875169560396,5.81763009611574,6.10240627723505,5.79073539584325
5.90833570282209,5.92969652159239,5.99842123096631,6.00073679032895,6.30762467293141,5.92806449218853
6.0904436170303,6.11302064407768,6.17448475746228,6.19059466702737,6.52238921016265,6.06758916813322
6.27334259822664,6.29938765254193,6.35092791911558,6.38701296224301,6.74548950789372,6.21092628913008
6.45930814012504,6.48780991051968,6.52550810395225,6.58169125865896,6.96778595161329,6.35862471807993
6.65447739693985,6.68317283976106,6.70569055286173,6.77570932239455,7.19367244255725,6.51097074164133
6.85697923704444,6.89292237288552,6.89922831393263,6.98452758739865,7.43510418245744,6.67448767141433
7.05784842358544,7.11326135830328,7.10622815590374,7.21302937324353,7.69325498336343,6.84896945430291
7.260124363043,7.33210859437592,7.32178146435513,7.44687671381281,7.95954232362656,7.02328036267034
7.46618435107593,7.54702992986276,7.54519468790807,7.68095163667778,8.22994151274495,7.19515974032116
7.6768953240532,7.75978464848587,7.77313704666859,7.91611309426964,8.50567019405471,7.36802900877155
7.89716900107676,7.97810845172593,8.00118734769265,8.15853597068102,8.78502538575771,7.54506342643269
8.13154051202172,8.21510177652527,8.23276245310131,8.40740907121187,9.06348691940744,7.73055794256625
8.37644120788895,8.46883697739067,8.46858122504716,8.6570571036805,9.3438644221982,7.92364035314267
8.62534570908741,8.71879581787206,8.70464940195238,8.90781757851176,9.62687218710102,8.12010798528911
8.8765327426408,8.96456304395943,8.94444768523851,9.15739339039262,9.91125681174878,8.32199195607264
9.13729253950992,9.21388877296742,9.19490101494482,9.40946329847996,10.2036791564319,8.53409882223025
9.41316208214545,9.47450638746526,9.46024912518333,9.6757740567335,10.5107646825767,8.75967304206802
9.6947255087577,9.74304656053784,9.73961752440831,9.95085208632864,10.8313757978984,8.99514103873495
9.9865887641989,10.0172089328486,10.0275866727086,10.2261791214045,11.1591223343335,9.24238110619003
10.3038083465454,10.3079581864931,10.3272058684541,10.5106713390601,11.4940218418079,9.50988123562666
10.6407006137429,10.6219853846268,10.6409189497413,10.8125867494399,11.8417909327614,9.79037113698474
10.9786813443445,10.9336444377353,10.9577619529882,11.1249907127686,12.2039188132155,10.0679313717644
11.3214173361347,11.2418984084854,11.2753562319995,11.4311894031346,12.5785407349145,10.3453698385688
11.6782383218401,11.5696025538821,11.5991583124278,11.7329455182386,12.9695106886353,10.6318810377948
12.0480172770158,11.926868716357,11.930248740687,12.0532805770541,13.3811233589448,10.9285069079406
12.4171158085584,12.2722339269379,12.264453069261,12.400765584487,13.8028523270386,11.2250796784988
12.7804446307903,12.6008862272573,12.5986748338385,12.7553008316896,14.218594455005,11.518574880664
13.1434212751226,12.9321376958072,12.9385194006069,13.1087596892811,14.6343601175579,11.8130656764713
13.5088406127339,13.270408415958,13.2860016609198,13.4613464018567,15.0607406373124,12.1076343094304
13.8776407118119,13.6141092043953,13.6287396463617,13.812537440909,15.4933005928606,12.4009845877261
14.25286216739,13.967866372812,13.9755946149375,14.1688797192402,15.9240576858466,12.7039556541446
14.6387806120982,14.3344501482233,14.3439072230681,14.5376360674605,16.3612571037188,13.0299738853845
15.0346368747601,14.7031000316953,14.7278333642256,14.9304105458093,16.8165658555755,13.3677776913635
15.4351353082779,15.0739093756574,15.1119235769118,15.3448065543271,17.2822567405931,13.7035655034566
15.8452150644562,15.4599875439848,15.4981984538215,15.7582999597724,17.7437629544795,14.045969396576
16.2769887202178,15.8697189900459,15.8904942867194,16.1694088603111,18.2041189518807,14.3954078938514
16.7242110118105,16.2907804986077,16.2949299109899,16.5790072101849,18.6689806325099,14.7534204504866
17.1601673167485,16.7143228737968,16.7140889591792,16.994708550107,19.1397541223381,15.1208862445639
