"w_faeces","w_feed"
44.3156450466083,38.316776833964
45.4446433964116,45.7629253655554
47.50446046098,48.1692832858596
48.5141059397287,38.9509625256992
49.3614134517221,47.560382195584
51.657754935676,53.8719656688359
53.6014164060613,46.4871587611116
52.4745588249002,34.8431655590379
52.9277127261667,53.1429461919199
56.4066090535276,65.6971156564104
61.3536135988009,71.9428516162076
64.9187700710906,56.2300372527457
67.2529026267538,66.4768333155989
70.3459748944971,65.8995391733178
70.7153846190408,50.3078728870966
71.2454109694379,63.235497569616
73.6509719612514,67.701071110962
74.591214945986,55.701083284105
74.7267600667871,59.740370682803
77.4458431925654,80.1477065504206
82.1388056118134,79.9969128903888
87.4600672755344,95.9265679919257
91.723158005493,74.6473286714096
94.0547487281608,84.2528444306324
99.7898251540803,115.718966868833
103.84882115487,75.9312271064308
103.682716147338,80.2574397066029
105.328752835213,89.9680061271696
108.740504605008,98.2731615358405
111.239832368245,87.9764005386381
112.090255441267,87.4891139463764
112.463481598421,85.8444683025064
116.504747658327,120.579209549966
118.491133399124,82.4641807032485
115.528189638606,79.8354214291694
120.589299109539,155.02223957088
131.605546141131,123.820633188614
132.892148523181,94.2915438222541
133.420262647738,109.309828213325
135.652999995294,110.34734693614
138.768757771696,119.991399152456
145.047156364149,144.518630321762
150.381315806394,120.44570587379
152.315156971143,122.016917817957
155.907501530629,137.138844578844
160.183362147963,133.513194347171
162.805957944635,129.950191074158
169.225226432463,172.157976119091
176.107694026499,142.288579743504
172.197928698638,114.78387337139
170.710367153121,132.543515673731
177.115094778711,182.15110305977
184.641406727425,150.057279186007
185.382623822462,139.767515591224
187.453773653305,155.336194030864
191.551529401997,160.670451937544
194.16594126941,152.388928766903
199.604125694199,186.111194559136
206.18179782246,170.628676317077
211.397075294028,182.787557832439
212.445058826786,156.315745162517
215.375214541365,186.079583668204
221.336248528558,188.035898840228
229.941446792977,219.579595151075
236.343405744766,186.280516894785
235.476693933373,174.43020365067
240.721100315448,223.907184176539
247.005366706724,196.56695380395
249.354551825823,198.373045350931
250.151109146213,191.694436371149
254.765509041653,222.312690806475
260.002543875382,209.222287516478
263.346767199108,212.8551004872
264.383299484878,202.133736326222
266.995972831873,218.71358045828
270.884448349997,219.177358075015
274.143837536778,220.210285556705
276.655504945011,219.493650190168
280.349787378556,229.920683160328
284.414374878316,230.318926875467
288.096501202094,233.001174033544
291.698427667747,235.585026865998
294.890331724589,236.27693644239
297.163067756152,234.721825022684
298.494257199327,233.373560143043
301.001391143434,242.381034426444
304.911656545826,248.187353777043
308.630490127104,248.529096149193
312.048804441062,251.303119675898
316.070241196551,257.407737785812
318.472323557808,250.031412253087
319.738246914269,251.104417021183
321.172556621862,253.027225728001
322.660358813468,254.136008654245
323.168417051438,250.683806765502
317.359904008671,227.535442108269
322.642036890708,295.737464294592
331.329364015556,271.469223672927
334.917826244516,267.996907145102
338.899168036242,276.623355863264
335.903123076848,245.888507907291
328.67239096746,238.148470050835
329.833486621119,271.231473423439
339.296069321704,309.169722034997
338.444572530668,243.312075423456
332.251743720763,246.254645420003
333.90942403861,274.212900828502
333.36896225816,251.787534793306
335.565542876028,275.616185606734
339.328282724455,273.257011499119
343.578371813023,282.090665072626
352.143024350998,312.198886014911
358.574279427168,287.684996744153
359.835756926643,282.122322544825
361.159219531042,286.894374563836
363.965912030359,293.548822243124
365.501223321144,287.238787991012
364.316364961576,279.814106872873
360.373443222198,270.755221118025
356.78082886902,271.29295792655
357.665798974826,287.401576182172
350.575972021317,249.833270382297
358.826563606588,357.601597930494
370.069911815273,297.787115390244
377.131614875459,325.603829127911
387.020961667193,333.877960296236
391.360675144459,309.293614286439
389.343398455013,297.295919716514
390.912847487622,317.024819385698
398.380938504652,342.385259242218
407.782745216332,346.748978492909
402.276624199476,288.977607449561
403.818768688104,338.61650693805
404.015404007349,309.090243523953
409.292081304039,351.461912969803
416.669604068861,343.470887408583
412.899801002096,306.547906361569
412.020961222499,329.266878014035
419.950575579635,366.964877215512
428.434554188715,354.368393747708
435.38591527395,363.971462855629
438.122245237123,345.449895331722
442.75037725195,368.332825362523
443.238224268664,342.387821352382
435.099125292961,320.067226809117
428.677827905729,325.854728480946
434.662648053527,379.547017992177
448.041392926206,400.642422322468
458.782249267771,383.519330913542
461.872925714203,366.123569305159
460.971954050595,359.570622177605
457.837240959159,352.390086233192
462.425169868085,390.168956327587
470.916570613299,395.605252177225
472.613005844237,368.852182677755
470.228158907552,364.919686869178
473.188225769655,389.238923236327
481.796788172345,411.296151413743
480.517735422302,363.915589253329
483.831825535391,405.110235571677
488.506134776599,393.98911320693
493.802725112522,408.601545656423
494.319619468014,385.132967532881
501.804807394127,436.163415273146
511.683042453064,426.609158166404
509.058739054467,386.284580035753
513.728134574949,436.41954144943
516.349148552791,405.273556958268
521.542229007696,437.116760918291
528.95167521387,437.578314331968
532.302321569951,426.100076160548
536.737454033351,441.305568674966
539.818955620546,432.392811129003
543.552327496386,443.70957159096
544.67158028833,430.188110317681
548.548745796688,451.716941503488
552.906676157672,447.830576097723
556.108612880686,449.417339028487
547.451102523933,405.391385907564
548.766531604795,455.568866384968
554.374955375195,452.818160756858
557.296224190052,447.83563033063
560.120425461746,453.337739761265
563.341108137405,455.996939494774
564.278855581087,447.653799387313
565.388893329247,453.72452522599
569.682464038682,467.747746570696
571.129274325047,452.302471625716
569.694276739369,448.352185518551
571.095655572704,461.562192326687
571.808976555343,453.660518241365
572.868187745965,443.181624033038
572.874636683756,440.546841762662
572.446171191681,441.152599415984
570.914853489998,454.745009773586
570.522114709426,452.091922784834
570.316760222754,453.704680928487
569.812040022768,451.549610390822
570.655903150342,458.327686943113
551.388966318237,385.053756832661
547.350422010562,445.781017266959
561.633906472128,521.639588066708
568.177083985206,444.162801936436
566.241244988759,447.675580230817
568.334404012243,462.681547153062
570.970232673275,460.455034723045
569.893007205788,448.041116023164
575.221395323644,483.98256880579
573.404671237495,441.533980263515
572.186908001037,458.535222069842
573.604885789951,461.56886610374
577.446186699645,473.764269390671
576.73853252538,452.024477732884
578.828224663656,473.78460868809
584.078890833052,481.180648071408
579.828493077643,443.75278046828
579.494782195906,469.847337612926
584.850462010025,484.895871237608
584.447106327565,457.592860790744
582.155598084609,460.249800600552
575.784252939773,441.580404184841
572.978592237216,455.013960752426
573.716117083856,442.047314255526
573.159746651369,438.721459101262
572.422062259099,436.746573694517
576.244446787959,486.972966454574
579.460034326689,462.535294755041
580.550171549722,467.976115270345
