"w_faeces","w_feed"
70.7298350047619,111.508756722309
74.3813213574906,102.26516098099
76.8867684001217,119.561134413923
78.4347269050876,75.4667624752774
76.4410638405032,100.445913465624
78.3537471677568,129.064435378894
82.9772034219243,124.74905564088
84.5385311122823,88.8330187066054
82.7095227756905,103.046197024171
84.3868519638863,200.916315548825
96.6121684207277,166.134796933064
101.865276852129,130.196323388456
102.408205314946,138.522841461574
103.27425145409,128.363456756922
104.27213615736,190.446215111148
110.817084733971,142.494776859076
111.213403353225,153.945228747535
112.762112760569,155.892349685071
113.430680551073,137.451289738965
112.850921671939,166.834545609327
116.697431752744,241.134573009671
126.528724048599,161.787344612136
126.128778692206,171.817569560813
127.967855063324,224.638509111188
135.767314117347,254.665676252401
145.051494499788,228.253985865047
146.369383978444,153.00562296897
141.348534663282,190.598611465398
143.204038352431,330.369446115222
160.431285023196,303.328542351151
169.716834359124,222.92044521637
169.114579431112,245.566422821507
170.549126978835,232.396327807603
170.114007164801,231.139288226793
170.791407045278,279.368108015974
176.781503186953,290.322019655806
184.030337833257,398.191497235347
201.588251782422,347.53958734317
206.713394957598,243.051652176704
202.792883094177,343.088100447695
206.559721958292,237.387462331899
202.526344934251,400.468815810016
215.404240920847,310.347543437019
216.720729692521,338.291092056115
221.259855029466,363.029625166283
227.605369601928,365.377502854233
232.955127192558,367.958135736418
236.90489861864,349.632234473087
239.417096823397,411.122540073241
248.079436251134,409.133143446097
254.77016730524,409.325912983025
261.062403508229,459.865986718788
269.429231297739,380.624107689334
267.488506383889,380.197218753552
266.927575537356,414.487580493884
271.152955512963,462.982206374694
278.397461819991,412.518303344243
274.016681440245,317.57997237375
265.791828405161,453.091895354967
271.688879765278,384.842209676694
270.44910305967,428.242829983461
274.113130837947,431.668379760204
278.925068927817,514.237373976308
293.029284009959,692.374573846114
317.705343423038,401.103287006887
310.759402681943,516.29363173131
319.272980894006,636.933013685247
339.27397486895,616.350328821176
351.748603305781,553.47025619857
354.730367592921,550.961493731843
358.407213275026,619.246722524205
367.007633386713,561.007021310564
367.357967546358,557.199677916772
367.982317575418,585.006945852126
372.632328270402,636.259446046868
382.849089452508,692.206603843749
395.945429859608,644.028668967877
399.266493315813,590.540430800928
398.758475700141,677.907874044109
408.591362851721,723.717039641588
419.869231392839,668.472859337539
423.398742573948,689.659200185204
428.821079691389,708.402943115308
434.166204995257,680.672725709565
434.759142739642,664.831955626563
435.93415565254,752.228344200788
444.593730630985,699.465905156456
446.179795130451,714.483793514121
450.505919697123,774.299257627614
460.141139528654,772.116198648506
466.317929679405,734.274430095617
468.832866475918,797.370448011711
475.716396185975,740.47527144158
478.233468373112,864.138004908269
491.996174122821,807.738429143894
496.901748253795,812.708042452022
501.559769812903,826.477152708947
506.721205295593,831.810694048224
511.245068833348,832.346560332216
515.31220872709,852.361607251434
520.525854614712,852.642699737067
524.914458127588,865.799518077594
529.683932097392,867.292114421187
533.189705156036,857.981583394246
534.410264467719,846.044142347529
536.901872930634,953.101338786325
547.923405376598,872.466420972364
550.026615389355,944.304511170693
558.646495664398,923.391105239642
563.372265183746,932.801671821379
567.675030671104,923.485077840448
571.042255719745,960.878652241495
577.324659104425,953.760423812064
581.688613358559,963.857662664196
585.859483789678,957.431786681366
588.366694396621,958.570299725909
591.0096715678,980.474040797767
594.515928486344,957.361810902956
596.327866219361,1010.14515564894
602.006264942694,971.646979951974
603.303616076245,1002.9527532758
607.995407240918,1019.77590080861
614.699749874946,1072.62178033444
625.233314591719,1061.58384458221
632.255675698565,1061.89647762561
637.762308740752,1064.53584117619
642.06503439674,1059.40304066052
641.718840734554,978.470534164535
636.329255940822,1072.62109168494
640.484895043674,1029.49797759175
637.245097211116,981.091205943587
626.024880102893,902.007942544449
610.592251879004,927.023756646242
605.23687009878,1046.7039854423
616.028597063649,1157.79328894032
637.270891518026,1202.21890419688
656.727521828887,1111.60986228706
662.025429254236,1101.23573024236
666.318178386222,1149.08370896258
672.170289890891,1071.86851525914
673.234851434449,1246.85078684435
689.294456938163,1123.67115242389
