"","x"
"1",4257980
"2",4257979.148404
"3",4257978.29680817
"4",4257977.44521251
"5",4257976.59361702
"6",4257975.7420217
"7",4257974.89042655
"8",4257974.03883158
"9",4257973.18723677
"10",4257972.33564213
"11",4257971.48404767
"12",4257970.63245337
"13",4257969.78085924
"14",4257968.92926528
"15",4257968.0776715
"16",4257967.22607788
"17",4257966.37448444
"18",4257965.52289116
"19",4257964.67129806
"20",4257963.81970512
"21",4257962.96811236
"22",4257962.11651977
"23",4257961.26492734
"24",4257960.41333509
"25",4257959.56174301
"26",4257958.7101511
"27",4257957.85855935
"28",4257957.00696778
"29",4257956.15537638
"30",4257955.30378515
"31",4257954.45219409
"32",4257953.6006032
"33",4257952.74901248
"34",4257951.89742193
"35",4257951.04583155
"36",4257950.19424134
"37",4257949.3426513
"38",4257948.49106143
"39",4257947.63947173
"40",4257946.78788221
"41",4257945.93629285
"42",4257945.08470366
"43",4257944.23311464
"44",4257943.3815258
"45",4257942.52993712
"46",4257941.67834862
"47",4257940.82676028
"48",4257939.97517211
"49",4257939.12358412
"50",4257938.2719963
"51",4257937.42040864
"52",4257936.56882116
"53",4257935.71723384
"54",4257934.8656467
"55",4257934.01405973
"56",4257933.16247292
"57",4257932.31088629
"58",4257931.45929983
"59",4257930.60771354
"60",4257929.75612742
"61",4257928.90454146
"62",4257928.05295568
"63",4257927.20137007
"64",4257926.34978463
"65",4257925.49819936
"66",4257924.64661426
"67",4257923.79502933
"68",4257922.94344458
"69",4257922.09185999
"70",4257921.24027557
"71",4257920.38869132
"72",4257919.53710724
"73",4257918.68552333
"74",4257917.8339396
"75",4257916.98235603
"76",4257916.13077263
"77",4257915.27918941
"78",4257914.42760635
"79",4257913.57602347
"80",4257912.72444075
"81",4257911.87285821
"82",4257911.02127583
"83",4257910.16969363
"84",4257909.31811159
"85",4257908.46652973
"86",4257907.61494804
"87",4257906.76336651
"88",4257905.91178516
"89",4257905.06020398
"90",4257904.20862297
"91",4257903.35704212
"92",4257902.50546145
"93",4257901.65388095
"94",4257900.80230062
"95",4257899.95072046
"96",4257899.09914047
"97",4257898.24756065
"98",4257897.395981
"99",4257896.54440152
"100",4257895.69282221
"101",4257894.84124307
"102",4257893.98966411
"103",4257893.13808531
"104",4257892.28650668
"105",4257891.43492822
"106",4257890.58334994
"107",4257889.73177182
"108",4257888.88019387
"109",4257888.0286161
"110",4257887.17703849
"111",4257886.32546106
"112",4257885.47388379
"113",4257884.6223067
"114",4257883.77072977
"115",4257882.91915302
"116",4257882.06757643
"117",4257881.21600002
"118",4257880.36442378
"119",4257879.5128477
"120",4257878.6612718
"121",4257877.80969607
"122",4257876.95812051
