"","x"
"1",7042404
"2",7042403.2957596
"3",7042402.59151927
"4",7042401.88727901
"5",7042401.18303882
"6",7042400.4787987
"7",7042399.77455866
"8",7042399.07031868
"9",7042398.36607877
"10",7042397.66183893
"11",7042396.95759917
"12",7042396.25335947
"13",7042395.54911985
"14",7042394.84488029
"15",7042394.14064081
"16",7042393.43640139
"17",7042392.73216205
"18",7042392.02792278
"19",7042391.32368357
"20",7042390.61944444
"21",7042389.91520538
"22",7042389.21096639
"23",7042388.50672747
"24",7042387.80248862
"25",7042387.09824984
"26",7042386.39401113
"27",7042385.68977249
"28",7042384.98553392
"29",7042384.28129542
"30",7042383.57705699
"31",7042382.87281863
"32",7042382.16858035
"33",7042381.46434213
"34",7042380.76010398
"35",7042380.05586591
"36",7042379.3516279
"37",7042378.64738997
"38",7042377.9431521
"39",7042377.23891431
"40",7042376.53467658
"41",7042375.83043893
"42",7042375.12620135
"43",7042374.42196384
"44",7042373.71772639
"45",7042373.01348902
"46",7042372.30925172
"47",7042371.60501449
"48",7042370.90077733
"49",7042370.19654024
"50",7042369.49230322
"51",7042368.78806627
"52",7042368.08382939
"53",7042367.37959258
"54",7042366.67535584
"55",7042365.97111918
"56",7042365.26688258
"57",7042364.56264605
"58",7042363.8584096
"59",7042363.15417321
"60",7042362.4499369
"61",7042361.74570065
"62",7042361.04146448
"63",7042360.33722837
"64",7042359.63299234
"65",7042358.92875637
"66",7042358.22452048
"67",7042357.52028466
"68",7042356.81604891
"69",7042356.11181323
"70",7042355.40757761
"71",7042354.70334207
"72",7042353.9991066
"73",7042353.2948712
"74",7042352.59063587
"75",7042351.88640061
"76",7042351.18216543
"77",7042350.47793031
"78",7042349.77369526
"79",7042349.06946028
"80",7042348.36522538
"81",7042347.66099054
"82",7042346.95675577
"83",7042346.25252108
"84",7042345.54828645
"85",7042344.8440519
"86",7042344.13981741
"87",7042343.435583
"88",7042342.73134866
"89",7042342.02711438
"90",7042341.32288018
"91",7042340.61864605
"92",7042339.91441199
"93",7042339.21017799
"94",7042338.50594407
"95",7042337.80171022
"96",7042337.09747644
"97",7042336.39324273
"98",7042335.68900909
"99",7042334.98477552
"100",7042334.28054203
"101",7042333.5763086
"102",7042332.87207524
"103",7042332.16784195
"104",7042331.46360874
"105",7042330.75937559
"106",7042330.05514251
"107",7042329.35090951
"108",7042328.64667657
"109",7042327.94244371
"110",7042327.23821091
"111",7042326.53397819
"112",7042325.82974554
"113",7042325.12551295
"114",7042324.42128044
"115",7042323.717048
"116",7042323.01281563
"117",7042322.30858333
"118",7042321.6043511
"119",7042320.90011894
"120",7042320.19588685
"121",7042319.49165483
"122",7042318.78742288
"123",7042318.083191
"124",7042317.37895919
"125",7042316.67472745
"126",7042315.97049578
"127",7042315.26626419
"128",7042314.56203266
"129",7042313.8578012
"130",7042313.15356982
"131",7042312.4493385
"132",7042311.74510726
"133",7042311.04087608
"134",7042310.33664498
"135",7042309.63241395
"136",7042308.92818298
"137",7042308.22395209
"138",7042307.51972127
"139",7042306.81549052
"140",7042306.11125983
"141",7042305.40702922
"142",7042304.70279868
"143",7042303.99856821
"144",7042303.29433781
"145",7042302.59010748
"146",7042301.88587722
"147",7042301.18164704
"148",7042300.47741692
"149",7042299.77318687
"150",7042299.06895689
"151",7042298.36472698
"152",7042297.66049715
"153",7042296.95626738
"154",7042296.25203769
"155",7042295.54780806
"156",7042294.84357851
"157",7042294.13934902
"158",7042293.43511961
"159",7042292.73089026
"160",7042292.02666099
"161",7042291.32243179
"162",7042290.61820266
"163",7042289.9139736
"164",7042289.2097446
"165",7042288.50551568
"166",7042287.80128683
"167",7042287.09705805
"168",7042286.39282934
"169",7042285.6886007
"170",7042284.98437213
"171",7042284.28014364
"172",7042283.57591521
"173",7042282.87168685
"174",7042282.16745856
"175",7042281.46323035
"176",7042280.7590022
"177",7042280.05477412
"178",7042279.35054612
"179",7042278.64631818
"180",7042277.94209032
"181",7042277.23786252
"182",7042276.5336348
"183",7042275.82940715
"184",7042275.12517956
"185",7042274.42095205
"186",7042273.71672461
"187",7042273.01249724
"188",7042272.30826994
"189",7042271.60404271
"190",7042270.89981555
"191",7042270.19558846
"192",7042269.49136144
"193",7042268.78713449
"194",7042268.08290761
"195",7042267.3786808
"196",7042266.67445406
"197",7042265.9702274
"198",7042265.2660008
"199",7042265.2660008
"200",7042264.56177427
"201",7042263.85754781
"202",7042263.15332143
"203",7042262.44909511
"204",7042261.74486887
"205",7042261.04064269
"206",7042260.33641659
"207",7042259.63219056
"208",7042258.92796459
"209",7042258.2237387
"210",7042257.51951288
"211",7042256.81528713
"212",7042256.11106145
"213",7042255.40683583
"214",7042254.70261029
"215",7042253.99838482
"216",7042253.29415942
"217",7042252.58993409
"218",7042251.88570883
"219",7042251.18148365
"220",7042250.47725853
"221",7042249.77303348
"222",7042249.0688085
"223",7042248.3645836
"224",7042247.66035876
"225",7042246.95613399
"226",7042246.2519093
"227",7042245.54768467
"228",7042244.84346012
"229",7042244.13923563
"230",7042243.43501122
"231",7042242.73078688
"232",7042242.0265626
"233",7042241.3223384
"234",7042240.61811427
"235",7042239.91389021
"236",7042239.20966622
"237",7042238.5054423
"238",7042237.80121844
"239",7042237.09699466
"240",7042236.39277095
"241",7042235.68854732
"242",7042234.98432375
"243",7042234.28010025
"244",7042233.57587682
"245",7042232.87165346
"246",7042232.16743018
"247",7042231.46320696
"248",7042230.75898381
"249",7042230.05476074
"250",7042229.35053773
"251",7042228.6463148
"252",7042227.94209193
"253",7042227.23786914
"254",7042226.53364641
"255",7042225.82942376
"256",7042225.12520118
"257",7042224.42097866
"258",7042223.71675622
"259",7042223.01253385
"260",7042222.30831155
"261",7042221.60408932
"262",7042220.89986716
"263",7042220.19564507
"264",7042219.49142305
"265",7042218.7872011
"266",7042218.08297922
"267",7042217.37875741
"268",7042216.67453567
"269",7042215.97031401
"270",7042215.26609241
"271",7042214.56187088
"272",7042213.85764943
"273",7042213.15342804
"274",7042212.44920673
"275",7042211.74498548
"276",7042211.04076431
"277",7042210.3365432
"278",7042209.63232217
"279",7042208.92810121
"280",7042208.22388031
"281",7042207.51965949
"282",7042206.81543874
"283",7042206.11121806
"284",7042205.40699745
"285",7042204.70277691
"286",7042203.99855644
"287",7042203.29433604
"288",7042202.59011571
"289",7042201.88589545
"290",7042201.18167526
"291",7042200.47745514
"292",7042199.77323509
"293",7042199.06901512
"294",7042198.36479521
"295",7042197.66057537
"296",7042196.95635561
"297",7042196.25213591
"298",7042195.54791629
"299",7042194.84369673
"300",7042194.13947725
"301",7042193.43525783
"302",7042192.73103849
"303",7042192.02681922
"304",7042191.32260001
"305",7042190.61838088
"306",7042189.91416182
"307",7042189.20994283
"308",7042188.50572391
"309",7042187.80150506
"310",7042187.09728628
"311",7042186.39306757
"312",7042185.68884893
"313",7042184.98463036
"314",7042184.28041186
"315",7042183.57619343
"316",7042182.87197507
"317",7042182.16775679
